Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Carmelo Anthony,NYK,NYK vs MIL,12:00 PM,44.3,18200,"",
C,DeMarcus Cousins,SAC,SAC @ CHI, 8:00 PM,42.9,18000,"",
C,Joakim Noah,CHI,CHI vs SAC, 8:00 PM,36.5,15600,"",
PG,Ty Lawson,DEN,DEN @ ATL, 7:30 PM,36.6,15300,"",
SG-SF,Paul George,IND,IND @ DET, 7:30 PM,36.9,14900,"",
PF,Paul Millsap,ATL,ATL vs DEN, 7:30 PM,35.7,14400,"",
PG,John Wall,WAS,WAS vs BKN, 7:00 PM,39.2,14100,"",
C,Andre Drummond,DET,DET vs IND, 7:30 PM,35.1,14000,"",
C,Marc Gasol,MEM,MEM @ PHI, 7:30 PM,30.5,13800,"",
PG,Isaiah Thomas,SAC,SAC @ CHI, 8:00 PM,33.3,13700,"",
SF,Rudy Gay,SAC,SAC @ CHI, 8:00 PM,34.0,13600,"",
SF-PF,Josh Smith,DET,DET vs IND, 7:30 PM,34.0,13600,"",
PF-C,Greg Monroe,DET,DET vs IND, 7:30 PM,30.3,13200,"",
PF,Zach Randolph,MEM,MEM @ PHI, 7:30 PM,33.0,13200,"",
PG,Michael Carter-Williams,PHI,PHI vs MEM, 7:30 PM,34.7,13200,"",
PF,Kenneth Faried,DEN,DEN @ ATL, 7:30 PM,25.6,13000,"",
C,Marcin Gortat,WAS,WAS vs BKN, 7:00 PM,29.3,12700,"",
C,Brook Lopez,BKN,BKN @ WAS, 7:00 PM,32.6,12700,"",OUT
PF,David West,IND,IND @ DET, 7:30 PM,28.5,12500,"",
SG,Brandon Knight,MIL,MIL @ NYK,12:00 PM,28.7,12400,"",
PG,Mike Conley,MEM,MEM @ PHI, 7:30 PM,31.0,12400,"",
PF,Thaddeus Young,PHI,PHI vs MEM, 7:30 PM,31.7,12400,"",
PG,Brandon Jennings,DET,DET vs IND, 7:30 PM,32.3,12200,"",
SG,Lance Stephenson,IND,IND @ DET, 7:30 PM,29.5,11800,"",
PG,Jeff Teague,ATL,ATL vs DEN, 7:30 PM,29.3,11600,"",
SF,Wilson Chandler,DEN,DEN @ ATL, 7:30 PM,24.4,11400,"",
C,Tyson Chandler,NYK,NYK vs MIL,12:00 PM,26.9,11400,"",OUT
SG-SF,Jimmy Butler,CHI,CHI vs SAC, 8:00 PM,26.5,11300,"",
PF-C,Nene Hilario,WAS,WAS vs BKN, 7:00 PM,28.1,11000,"",OUT
SF,Trevor Ariza,WAS,WAS vs BKN, 7:00 PM,29.4,11000,"",
SG,JR Smith,NYK,NYK vs MIL,12:00 PM,23.6,10900,"",
PF,Ersan Ilyasova,MIL,MIL @ NYK,12:00 PM,22.0,10900,"",
SG,Bradley Beal,WAS,WAS vs BKN, 7:00 PM,27.2,10700,"",
PG,Deron Williams,BKN,BKN @ WAS, 7:00 PM,27.4,10600,"",
C,JJ Hickson,DEN,DEN @ ATL, 7:30 PM,26.1,10400,"",
PF-C,Amar'e Stoudemire,NYK,NYK vs MIL,12:00 PM,17.7,10400,"",OUT
SF,DeMarre Carroll,ATL,ATL vs DEN, 7:30 PM,22.9,10400,"",
PF,Carlos Boozer,CHI,CHI vs SAC, 8:00 PM,27.0,10200,"",
PG,George Hill,IND,IND @ DET, 7:30 PM,22.4,10000,"",OUT
PF-C,John Henson,MIL,MIL @ NYK,12:00 PM,26.1,10000,"",
PG,DJ Augustin,CHI,CHI vs SAC, 8:00 PM,20.8,9700,"",
SF,Paul Pierce,BKN,BKN @ WAS, 7:00 PM,24.3,9600,"",
SG-SF,Kyle Korver,ATL,ATL vs DEN, 7:30 PM,22.9,9500,"",
C,Roy Hibbert,IND,IND @ DET, 7:30 PM,25.9,9400,"",
PF,Khris Middleton,MIL,MIL @ NYK,12:00 PM,21.3,9400,"",
PF-C,Andrea Bargnani,NYK,NYK vs MIL,12:00 PM,23.2,9100,"",OUT
SG-SF,Joe Johnson,BKN,BKN @ WAS, 7:00 PM,23.1,9100,"",
SG-SF,Mike Dunleavy,CHI,CHI vs SAC, 8:00 PM,21.0,8900,"",OUT
PG,Raymond Felton,NYK,NYK vs MIL,12:00 PM,23.3,8900,"",
SG,Tony Wroten,PHI,PHI vs MEM, 7:30 PM,21.3,8700,"",
SG,Tim Hardaway Jr,NYK,NYK vs MIL,12:00 PM,13.7,8700,"",
C,Henry Sims,PHI,PHI vs MEM, 7:30 PM,11.3,8600,"",
C,Larry Sanders,MIL,MIL @ NYK,12:00 PM,21.9,8600,"",OUT
PG,Shaun Livingston,BKN,BKN @ WAS, 7:00 PM,18.3,8600,"",
SG-SF,James Anderson,PHI,PHI vs MEM, 7:30 PM,19.1,8500,"",
PF-C,Taj Gibson,CHI,CHI vs SAC, 8:00 PM,24.9,8400,"",
SG,Randy Foye,DEN,DEN @ ATL, 7:30 PM,20.9,8200,"",
PG-SG,Kirk Hinrich,CHI,CHI vs SAC, 8:00 PM,19.5,8200,"",
PG,Ramon Sessions,MIL,MIL @ NYK,12:00 PM,18.9,8200,"",
C,Pero Antic,ATL,ATL vs DEN, 7:30 PM,13.3,8100,"",
PF-C,Andray Blatche,BKN,BKN @ WAS, 7:00 PM,22.6,8000,"",
PG,Derrick Rose,CHI,CHI vs SAC, 8:00 PM,24.2,8000,"",OUT
PF-C,Al Horford,ATL,ATL vs DEN, 7:30 PM,35.6,8000,"",OUT
PF,Jeff Adrien,MIL,MIL @ NYK,12:00 PM,12.6,8000,"",
SG,Tony Allen,MEM,MEM @ PHI, 7:30 PM,20.4,7900,"",
PG-SG,Rodney Stuckey,DET,DET vs IND, 7:30 PM,19.3,7900,"",
SF,Kyle Singler,DET,DET vs IND, 7:30 PM,16.5,7800,"",
SG,Louis Williams,ATL,ATL vs DEN, 7:30 PM,18.0,7700,"",OUT
SG-SF,Evan Turner,IND,IND @ DET, 7:30 PM,27.5,7700,"",
SG-SF,Iman Shumpert,NYK,NYK vs MIL,12:00 PM,16.4,7700,"",
C,Zaza Pachulia,MIL,MIL @ NYK,12:00 PM,18.3,7700,"",
SG,Marcus Thornton,BKN,BKN @ WAS, 7:00 PM,14.5,7600,"",
PG,Nate Wolters,MIL,MIL @ NYK,12:00 PM,16.1,7600,"",
SG-SF,Martell Webster,WAS,WAS vs BKN, 7:00 PM,17.2,7600,"",
C,Andrew Bynum,IND,IND @ DET, 7:30 PM,18.3,7500,"",OUT
SG-SF,Giannis Antetokounmpo,MIL,MIL @ NYK,12:00 PM,16.9,7500,"",
C,Cole Aldrich,NYK,NYK vs MIL,12:00 PM,5.0,7500,"",
SG,OJ Mayo,MIL,MIL @ NYK,12:00 PM,17.6,7500,"",
PG,Aaron Brooks,DEN,DEN @ ATL, 7:30 PM,13.5,7400,"",
PF,Derrick Williams,SAC,SAC @ CHI, 8:00 PM,15.7,7400,"",
PG,Will Bynum,DET,DET vs IND, 7:30 PM,16.5,7400,"",
C,Timofey Mozgov,DEN,DEN @ ATL, 7:30 PM,18.4,7300,"",
SF,James Johnson,MEM,MEM @ PHI, 7:30 PM,19.1,7300,"",
PG,Ray McCallum Jr,SAC,SAC @ CHI, 8:00 PM,7.0,7300,"",
PF,Mirza Teletovic,BKN,BKN @ WAS, 7:00 PM,14.7,7300,"",
PF-C,Jason Thompson,SAC,SAC @ CHI, 8:00 PM,17.3,7300,"",
SF,Mike Miller,MEM,MEM @ PHI, 7:30 PM,12.3,7300,"",
SG,Ben McLemore,SAC,SAC @ CHI, 8:00 PM,13.1,7300,"",
PF,Kevin Garnett,BKN,BKN @ WAS, 7:00 PM,19.2,7300,"",OUT
PF,Trevor Booker,WAS,WAS vs BKN, 7:00 PM,15.8,7200,"",
PF-C,Mason Plumlee,BKN,BKN @ WAS, 7:00 PM,13.5,7100,"",
SG,Courtney Lee,MEM,MEM @ PHI, 7:30 PM,16.7,7100,"",
PF,Drew Gooden,WAS,WAS vs BKN, 7:00 PM,12.8,7100,"",
