Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF,Mike Scott,ATL,ATL vs PHI, 7:30 PM,15.1,8000,"",
PF,Darrell Arthur,DEN,DEN vs MEM, 9:00 PM,12.7,8000,"",
PG,Toney Douglas,MIA,MIA vs TOR, 7:30 PM,6.9,8000,"",
SG,Alec Burks,UTA,UTA vs NYK, 9:00 PM,22.2,7900,"",OUT
PG,Ray McCallum Jr,SAC,SAC @ NOP, 8:00 PM,8.8,7900,"",
PF-C,Jason Smith,NOP,NOP vs SAC, 8:00 PM,20.1,7900,"",OUT
SF,Richard Jefferson,UTA,UTA vs NYK, 9:00 PM,16.8,7900,"",
SF,Cartier Martin,ATL,ATL vs PHI, 7:30 PM,9.2,7900,"",
PG-SG,Kirk Hinrich,CHI,CHI vs BOS, 8:00 PM,19.1,7800,"",
SG,Anthony Morrow,NOP,NOP vs SAC, 8:00 PM,10.9,7800,"",
SF,Michael Beasley,MIA,MIA vs TOR, 7:30 PM,13.6,7800,"",
PG,Norris Cole,MIA,MIA vs TOR, 7:30 PM,14.1,7800,"",
PG,Aaron Brooks,DEN,DEN vs MEM, 9:00 PM,14.9,7800,"",
SF,Travis Outlaw,SAC,SAC @ NOP, 8:00 PM,9.7,7800,"",
PG-SG,Rodney Stuckey,DET,DET vs MIL, 7:30 PM,19.5,7800,"",
PF,Khris Middleton,MIL,MIL @ DET, 7:30 PM,20.8,7800,"",
SG-SF,Chris Douglas-Roberts,CHA,CHA vs WAS, 7:00 PM,11.6,7700,"",
SF,Danny Granger,LAC,LAC @ MIN, 8:00 PM,14.1,7700,"",OUT
SG-SF,James Jones,MIA,MIA vs TOR, 7:30 PM,6.3,7700,"",
SG-SF,Evan Turner,IND,IND vs SAS, 7:00 PM,25.6,7700,"",
PF,Drew Gooden,WAS,WAS @ CHA, 7:00 PM,19.2,7700,"",
SF,Michael Kidd-Gilchrist,CHA,CHA vs WAS, 7:00 PM,16.6,7700,"",
PF-C,Glen Davis,LAC,LAC @ MIN, 8:00 PM,20.0,7700,"",
SG,Tim Hardaway Jr,NYK,NYK @ UTA, 9:00 PM,13.9,7700,"",
SG-SF,Giannis Antetokounmpo,MIL,MIL @ DET, 7:30 PM,16.8,7700,"",
SG,OJ Mayo,MIL,MIL @ DET, 7:30 PM,17.7,7700,"",OUT
SF,Shane Battier,MIA,MIA vs TOR, 7:30 PM,10.2,7700,"",
PF,Patrick Patterson,TOR,TOR @ MIA, 7:30 PM,19.1,7700,"",OUT
PF-C,Jason Thompson,SAC,SAC @ NOP, 8:00 PM,17.0,7700,"",
SG-SF,Danny Green,SAS,SAS @ IND, 7:00 PM,17.9,7600,"",OUT
PF,Boris Diaw,SAS,SAS @ IND, 7:00 PM,19.0,7600,"",
SF,Mike Miller,MEM,MEM @ DEN, 9:00 PM,12.5,7600,"",
SG,Kentavious Caldwell-Pope,DET,DET vs MIL, 7:30 PM,11.2,7600,"",
C,Pero Antic,ATL,ATL vs PHI, 7:30 PM,14.5,7600,"",
SG,Jerryd Bayless,BOS,BOS @ CHI, 8:00 PM,16.4,7500,"",
PG,Greivis Vasquez,TOR,TOR @ MIA, 7:30 PM,17.1,7500,"",
PF,Ryan Anderson,NOP,NOP vs SAC, 8:00 PM,29.6,7500,"",OUT
PF,Brandon Bass,BOS,BOS @ CHI, 8:00 PM,20.7,7500,"",
C,Andrew Bynum,IND,IND vs SAS, 7:00 PM,18.7,7500,"",OUT
PF-C,Elton Brand,ATL,ATL vs PHI, 7:30 PM,15.6,7400,"",
SG-SF,Iman Shumpert,NYK,NYK @ UTA, 9:00 PM,15.9,7400,"",
SF,Darius Miller,NOP,NOP vs SAC, 8:00 PM,6.0,7400,"",
SG,Tony Allen,MEM,MEM @ DEN, 9:00 PM,19.2,7400,"",
SF,Tayshaun Prince,MEM,MEM @ DEN, 9:00 PM,13.1,7400,"",
SG,Courtney Lee,MEM,MEM @ DEN, 9:00 PM,16.2,7400,"",
PF-C,Kris Humphries,BOS,BOS @ CHI, 8:00 PM,19.4,7400,"",
SG,Elliot Williams,PHI,PHI @ ATL, 7:30 PM,8.9,7400,"",
SF,Quincy Acy,SAC,SAC @ NOP, 8:00 PM,8.9,7400,"",
PF-C,Chris Andersen,MIA,MIA vs TOR, 7:30 PM,16.6,7400,"",
PF,Chuck Hayes,TOR,TOR @ MIA, 7:30 PM,8.6,7400,"",
PF,Marvin Williams,UTA,UTA vs NYK, 9:00 PM,19.3,7300,"",
SF,James Johnson,MEM,MEM @ DEN, 9:00 PM,17.6,7300,"",
SG,Evan Fournier,DEN,DEN vs MEM, 9:00 PM,13.0,7300,"",
SF,Quincy Miller,DEN,DEN vs MEM, 9:00 PM,9.1,7300,"",
SG-SF,Chris Johnson,BOS,BOS @ CHI, 8:00 PM,11.1,7300,"",
SF,Kyle Singler,DET,DET vs MIL, 7:30 PM,16.7,7300,"",
C,Alexis Ajinca,NOP,NOP vs SAC, 8:00 PM,13.8,7300,"",
PG,Nate Robinson,DEN,DEN vs MEM, 9:00 PM,17.4,6700,"",OUT
PG,Patty Mills,SAS,SAS @ IND, 7:00 PM,16.3,6700,"",
SG,Ray Allen,MIA,MIA vs TOR, 7:30 PM,16.8,6600,"",OUT
PG,Nate Wolters,MIL,MIL @ DET, 7:30 PM,16.0,6300,"",OUT
PG,Andre Miller,WAS,WAS @ CHA, 7:00 PM,13.6,6200,"",
C,Greg Stiemsma,NOP,NOP vs SAC, 8:00 PM,11.0,6200,"",
PF,Al Harrington,WAS,WAS @ CHA, 7:00 PM,9.9,6200,"",
PF,Rashard Lewis,MIA,MIA vs TOR, 7:30 PM,9.3,6200,"",
PF-C,Mike Muscala,ATL,ATL vs PHI, 7:30 PM,7.8,6200,"",
PG,Pablo Prigioni,NYK,NYK @ UTA, 9:00 PM,13.2,6200,"",
PF-C,Ekpe Udoh,MIL,MIL @ DET, 7:30 PM,11.1,6100,"",
SF,Luke Babbitt,NOP,NOP vs SAC, 8:00 PM,11.6,6100,"",
SF,Chase Budinger,MIN,MIN vs LAC, 8:00 PM,10.8,6100,"",
C,Ronny Turiaf,MIN,MIN vs LAC, 8:00 PM,15.7,6100,"",OUT
PF-C,Kelly Olynyk,BOS,BOS @ CHI, 8:00 PM,16.5,6100,"",
PF,Jan Vesely,DEN,DEN vs MEM, 9:00 PM,10.3,6000,"",
PG,Ware Casper,PHI,PHI @ ATL, 7:30 PM,12.0,6000,"",
SG-SF,Martell Webster,WAS,WAS @ CHA, 7:00 PM,16.4,6000,"",
SG-SF,John Salmons,TOR,TOR @ MIA, 7:30 PM,11.8,5900,"",
PF,Udonis Haslem,MIA,MIA vs TOR, 7:30 PM,7.7,5900,"",
PG,Cory Joseph,SAS,SAS @ IND, 7:00 PM,10.2,5900,"",
PF-C,Jarvis Varnado,PHI,PHI @ ATL, 7:30 PM,9.8,5900,"",
PF,Jonas Jerebko,DET,DET vs MIL, 7:30 PM,7.8,5800,"",
SF,Gerald Wallace,BOS,BOS @ CHI, 8:00 PM,14.7,5800,"",OUT
PG,Jose Barea,MIN,MIN vs LAC, 8:00 PM,15.6,5800,"",
SF,Landry Fields,TOR,TOR @ MIA, 7:30 PM,6.4,5700,"",
PF,Trevor Booker,WAS,WAS @ CHA, 7:00 PM,15.8,5700,"",
PF,Kenyon Martin,NYK,NYK @ UTA, 9:00 PM,14.3,5600,"",OUT
SF,Austin Daye,SAS,SAS @ IND, 7:00 PM,5.9,5600,"",
SF,James Nunnally,PHI,PHI @ ATL, 7:30 PM,6.6,5600,"",
PG,Luke Ridnour,CHA,CHA vs WAS, 7:00 PM,11.6,5500,"",
PF,Anthony Randolph,DEN,DEN vs MEM, 9:00 PM,10.5,5500,"",
C,Byron Mullens,PHI,PHI @ ATL, 7:30 PM,7.3,5400,"",OUT
C,Ian Mahinmi,IND,IND vs SAS, 7:00 PM,10.1,5400,"",
SG,Willie Green,LAC,LAC @ MIN, 8:00 PM,8.8,5400,"",
SG,Tony Snell,CHI,CHI vs BOS, 8:00 PM,8.9,5400,"",
PF-C,Jeff Ayres,SAS,SAS @ IND, 7:00 PM,8.5,5300,"",
C,JaVale McGee,DEN,DEN vs MEM, 9:00 PM,13.5,5300,"",OUT
PG,Diante Garrett,UTA,UTA vs NYK, 9:00 PM,8.4,5300,"",
PF-C,Gustavo Ayon,ATL,ATL vs PHI, 7:30 PM,13.5,5300,"",OUT
PG,Will Bynum,DET,DET vs MIL, 7:30 PM,16.5,5300,"",
PF-C,Cody Zeller,CHA,CHA vs WAS, 7:00 PM,13.6,5100,"",
C,Kosta Koufos,MEM,MEM @ DEN, 9:00 PM,16.0,5100,"",
SG-SF,Rasual Butler,IND,IND vs SAS, 7:00 PM,3.8,5000,"",
PG,Jrue Holiday,NOP,NOP vs SAC, 8:00 PM,32.3,5000,"",OUT
PF,Carl Landry,SAC,SAC @ NOP, 8:00 PM,8.5,5000,"",OUT
SG,Jason Terry,SAC,SAC @ NOP, 8:00 PM,8.2,5000,"",OUT
C,Jeff Withey,NOP,NOP vs SAC, 8:00 PM,7.1,5000,"",
C,Aaron Gray,SAC,SAC @ NOP, 8:00 PM,6.1,5000,"",
PF-C,Willie Reed,SAC,SAC @ NOP, 8:00 PM,0,5000,"",
PF,Royce White,SAC,SAC @ NOP, 8:00 PM,0.0,5000,"",
PF,Arnett Moultrie,PHI,PHI @ ATL, 7:30 PM,8.3,5000,"",
PG,Dennis Schroder,ATL,ATL vs PHI, 7:30 PM,7.5,5000,"",
PF,Brandon Davies,PHI,PHI @ ATL, 7:30 PM,6.3,5000,"",
SG,John Jenkins,ATL,ATL vs PHI, 7:30 PM,5.9,5000,"",OUT
SG,Jason Richardson,PHI,PHI @ ATL, 7:30 PM,0,5000,"",OUT
C,Nerlens Noel,PHI,PHI @ ATL, 7:30 PM,0,5000,"",OUT
SF-PF,Jeremy Evans,UTA,UTA vs NYK, 9:00 PM,14.7,5000,"",
PF,Jeremy Tyler,NYK,NYK @ UTA, 9:00 PM,8.4,5000,"",
C,Rudy Gobert,UTA,UTA vs NYK, 9:00 PM,8.3,5000,"",
PG,John Lucas III,UTA,UTA vs NYK, 9:00 PM,6.6,5000,"",
C,Cole Aldrich,NYK,NYK @ UTA, 9:00 PM,5.3,5000,"",
PF,Malcolm Thomas,UTA,UTA vs NYK, 9:00 PM,5.0,5000,"",
SG,Ian Clark,UTA,UTA vs NYK, 9:00 PM,5.0,5000,"",
SG,Toure' Murry,NYK,NYK @ UTA, 9:00 PM,5.0,5000,"",
SG,Brandon Rush,UTA,UTA vs NYK, 9:00 PM,4.8,5000,"",
SG,Shannon Brown,NYK,NYK @ UTA, 9:00 PM,3.9,5000,"",
C,Andris Biedrins,UTA,UTA vs NYK, 9:00 PM,3.7,5000,"",OUT
PF,Ed Davis,MEM,MEM @ DEN, 9:00 PM,13.1,5000,"",
SG,Nick Calathes,MEM,MEM @ DEN, 9:00 PM,12.6,5000,"",
PF,Jon Leuer,MEM,MEM @ DEN, 9:00 PM,12.0,5000,"",
PG,Beno Udrih,MEM,MEM @ DEN, 9:00 PM,11.6,5000,"",
SF,Quincy Pondexter,MEM,MEM @ DEN, 9:00 PM,10.3,5000,"",OUT
SG,Jamaal Franklin,MEM,MEM @ DEN, 9:00 PM,3.5,5000,"",
SF,Danilo Gallinari,DEN,DEN vs MEM, 9:00 PM,0,5000,"",OUT
SG,Gary Neal,CHA,CHA vs WAS, 7:00 PM,14.1,5000,"",OUT
SG-SF,Jeff Taylor,CHA,CHA vs WAS, 7:00 PM,12.6,5000,"",OUT
PF-C,Bismack Biyombo,CHA,CHA vs WAS, 7:00 PM,11.0,5000,"",
PF,Anthony Tolliver,CHA,CHA vs WAS, 7:00 PM,10.6,5000,"",
C,Kevin Seraphin,WAS,WAS @ CHA, 7:00 PM,9.1,5000,"",
PG,Jannero Pargo,CHA,CHA vs WAS, 7:00 PM,7.7,5000,"",
SF,Chris Singleton,WAS,WAS @ CHA, 7:00 PM,7.2,5000,"",
SG-SF,Glen Rice,WAS,WAS @ CHA, 7:00 PM,6.6,5000,"",
SG,Garrett Temple,WAS,WAS @ CHA, 7:00 PM,5.5,5000,"",
SF,Otto Porter,WAS,WAS @ CHA, 7:00 PM,3.9,5000,"",
PF,DJ White,CHA,CHA vs WAS, 7:00 PM,3.3,5000,"",
C,Brendan Haywood,CHA,CHA vs WAS, 7:00 PM,0,5000,"",OUT
C,Vitor Faverani,BOS,BOS @ CHI, 8:00 PM,10.5,5000,"",OUT
PG,Phil Pressey,BOS,BOS @ CHI, 8:00 PM,8.8,5000,"",
PG-SG,Jimmer Fredette,CHI,CHI vs BOS, 8:00 PM,8.7,5000,"",
C,Nazr Mohammed,CHI,CHI vs BOS, 8:00 PM,5.5,5000,"",
SG-SF,Keith Bogans,BOS,BOS @ CHI, 8:00 PM,3.5,5000,"",OUT
SG-SF,Chris Babb,BOS,BOS @ CHI, 8:00 PM,3.2,5000,"",
C,Joel Anthony,BOS,BOS @ CHI, 8:00 PM,2.7,5000,"",
SF,Tornike Shengelia,CHI,CHI vs BOS, 8:00 PM,2.5,5000,"",
PF,Erik Murphy,CHI,CHI vs BOS, 8:00 PM,1.1,5000,"",
PG-SG,Chauncey Billups,DET,DET vs MIL, 7:30 PM,8.6,5000,"",OUT
PF,Charlie Villanueva,DET,DET vs MIL, 7:30 PM,8.4,5000,"",
C,Miroslav Raduljica,MIL,MIL @ DET, 7:30 PM,7.7,5000,"",
PF-C,Josh Harrellson,DET,DET vs MIL, 7:30 PM,7.6,5000,"",OUT
SF,Luigi Datome,DET,DET vs MIL, 7:30 PM,4.1,5000,"",
PF,Tony Mitchell,DET,DET vs MIL, 7:30 PM,2.6,5000,"",
PG,Peyton Siva,DET,DET vs MIL, 7:30 PM,2.3,5000,"",
SG-SF,DJ Stephens,MIL,MIL @ DET, 7:30 PM,10.0,5000,"",
SG-SF,Carlos Delfino,MIL,MIL @ DET, 7:30 PM,0,5000,"",OUT
PF,Dante Cunningham,MIN,MIN vs LAC, 8:00 PM,14.8,5000,"",
SF,Jared Dudley,LAC,LAC @ MIN, 8:00 PM,12.6,5000,"",
SF,Hedo Turkoglu,LAC,LAC @ MIN, 8:00 PM,7.7,5000,"",
SG,Alexey Shved,MIN,MIN vs LAC, 8:00 PM,7.7,5000,"",
PF,Luc Mbah a Moute,MIN,MIN vs LAC, 8:00 PM,7.4,5000,"",
SF,Robbie Hummel,MIN,MIN vs LAC, 8:00 PM,6.3,5000,"",
SF,Shabazz Muhammad,MIN,MIN vs LAC, 8:00 PM,5.7,5000,"",
SG,Reggie Bullock,LAC,LAC @ MIN, 8:00 PM,5.2,5000,"",
C,Ryan Hollins,LAC,LAC @ MIN, 8:00 PM,5.1,5000,"",
PG,AJ Price,MIN,MIN vs LAC, 8:00 PM,2.5,5000,"",
PF-C,Tyler Hansbrough,TOR,TOR @ MIA, 7:30 PM,11.1,5000,"",
PG,Nando De Colo,TOR,TOR @ MIA, 7:30 PM,7.2,5000,"",
C,Greg Oden,MIA,MIA vs TOR, 7:30 PM,7.1,5000,"",
PG,Dwight Buycks,TOR,TOR @ MIA, 7:30 PM,6.7,5000,"",
SF,Steve Novak,TOR,TOR @ MIA, 7:30 PM,5.4,5000,"",
C,Justin Hamilton,MIA,MIA vs TOR, 7:30 PM,3.5,5000,"",
SG,Julyan Stone,TOR,TOR @ MIA, 7:30 PM,3.0,5000,"",
PF,Luis Scola,IND,IND vs SAS, 7:00 PM,14.4,5000,"",
PF-C,Lavoy Allen,IND,IND vs SAS, 7:00 PM,13.3,5000,"",
PG-SG,CJ Watson,IND,IND vs SAS, 7:00 PM,12.1,5000,"",OUT
PF-C,Aron Baynes,SAS,SAS @ IND, 7:00 PM,7.1,5000,"",
PF-C,Matt Bonner,SAS,SAS @ IND, 7:00 PM,7.0,5000,"",OUT
SF,Chris Copeland,IND,IND vs SAS, 7:00 PM,4.7,5000,"",
PG,Donald Sloan,IND,IND vs SAS, 7:00 PM,4.2,5000,"",
SF,Solomon Hill,IND,IND vs SAS, 7:00 PM,3.9,5000,"",
