Luis Scola,PF,3500
Kevin Love,PF,11100
Stephen Curry,PG,9800
Al Jefferson,C,9700
Pau Gasol,PF,9300
Joakim Noah,C,9000
Paul Millsap,PF,8900
Goran Dragic,PG,8600
Paul George,SF,8400
Kemba Walker,PG,8300
David Lee,PF,8300
Al Horford,C,8200
Lance Stephenson,SG,7800
Derrick Rose,PG,7500
Nikola Pekovic,C,7300
Eric Bledsoe,SG,7100
Andrew Bogut,C,7000
Kendall Marshall,PG,7000
Taj Gibson,PF,6500
D.J. Augustin,PG,6500
David West,PF,6400
Jeff Teague,PG,6400
Roy Hibbert,C,6400
Ricky Rubio,PG,6300
Carlos Boozer,PF,6300
Emeka Okafor,C,6200
DeMarre Carroll,SF,6200
Jimmy Butler,SG,6100
Jodie Meeks,SG,6000
Steve Blake,SG,6000
Klay Thompson,SG,6000
Gerald Henderson,SG,5900
Kevin Martin,SG,5800
Ramon Sessions,PG,5800
Nick Young,SG,5700
Gerald Green,SG,5600
Mike Dunleavy,SF,5600
Channing Frye,PF,5400
Jordan Farmar,PG,5400
Markieff Morris,PF,5400
Andre Iguodala,SF,5300
Kyle Korver,SG,5200
Josh McRoberts,PF,5100
George Hill,PG,5100
P.J. Tucker,SF,5000
Andrew Bynum,C,5000
Miles Plumlee,C,4900
Steve Nash,PG,4800
Xavier Henry,SG,4800
Mike Scott,PF,4600
Jordan Crawford,SG,4500
Louis Williams,SG,4400
Harrison Barnes,SF,4400
Corey Brewer,SF,4400
Ryan Kelly,SF,4400
Shelvin Mack,PG,4300
Marcus Morris,PF,4200
Chris Kaman,C,4200
Jordan Hill,PF,4200
Pero Antic,C,4200
Ronny Turiaf,C,4100
Wesley Johnson,SF,4000
Michael Kidd-Gilchrist,SF,4000
Elton Brand,PF,3900
Manny Harris,SG,3800
Gustavo Ayon,PF,3800
Shawne Williams,SF,3800
Kirk Hinrich,PG,3800
Jannero Pargo,PG,3700
Jose Juan Barea,PG,3700
Dante Cunningham,PF,3700
Cody Zeller,PF,3600
Draymond Green,SF,3600
Marreese Speights,PF,3600
Jeffery Taylor,SF,3600
James Nunnally,SF,3500
Ben Gordon,SG,3500
Tony Snell,SG,3500
John Jenkins,SG,3500
Jared Cunningham,SG,3500
Robbie Hummel,SF,3500
Festus Ezeli,C,3500
Orlando Johnson,SF,3500
Robert Sacre,C,3500
Shabazz Muhammad,SF,3500
Dionte Christmas,SG,3500
Archie Goodwin,SG,3500
Dennis Schroeder,PG,3500
Nemanja Nedovic,SG,3500
Alexey Shved,SG,3500
Vyacheslav Kravtsov,C,3500
C.J. Watson,PG,3500
Kent Bazemore,SG,3500
Tornike Shengelia,SF,3500
Chris Copeland,SF,3500
Elias Harris,SF,3500
Alex Len,C,3500
Donald Sloan,SG,3500
Mike James,PG,3500
Luc Richard Mbah a Moute,PF,3500
Bismack Biyombo,C,3500
A.J. Price,PG,3500
Jeff Adrien,SF,3500
Ishmael Smith,PG,3500
Chase Budinger,SF,3500
Anthony Tolliver,PF,3500
Nazr Mohammed,C,3500
Cartier Martin,SF,3500
Brendan Haywood,C,3500
Leandro Barbosa,SG,3500
Erik Murphy,PF,3500
Danny Granger,SG,3500
Gorgui Dieng,C,3500
Ian Mahinmi,C,3500
Rasual Butler,SF,3500
Jermaine O'Neal,C,3500
Marshon Brooks,SG,3500
Hilton Armstrong,C,3500
Chris Douglas-Roberts,SG,3500
Solomon Hill,PF,3500
