Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF,LaMarcus Aldridge,POR,POR @ HOU, 9:30 PM,43.9,19000,"",
C,Dwight Howard,HOU,HOU vs POR, 9:30 PM,39.0,18200,"",
SG,James Harden,HOU,HOU vs POR, 9:30 PM,40.7,17400,"",
PG,Damian Lillard,POR,POR @ HOU, 9:30 PM,33.6,14200,"",
SG,DeMar DeRozan,TOR,TOR vs BKN, 7:30 PM,34.5,13600,"",
SF,Nicolas Batum,POR,POR @ HOU, 9:30 PM,31.0,13300,"",
PG,Kyle Lowry,TOR,TOR vs BKN, 7:30 PM,35.6,13000,"",
SG,Monta Ellis,DAL,DAL @ SAS, 7:00 PM,32.8,12900,"",
PF,Dirk Nowitzki,DAL,DAL @ SAS, 7:00 PM,34.7,12800,"",
PF,Tim Duncan,SAS,SAS vs DAL, 7:00 PM,34.4,12800,"",
SF,Chandler Parsons,HOU,HOU vs POR, 9:30 PM,30.8,12300,"",
SG,Manu Ginobili,SAS,SAS vs DAL, 7:00 PM,23.4,11200,"",
PG,Deron Williams,BKN,BKN @ TOR, 7:30 PM,27.9,11000,"",
PG,Tony Parker,SAS,SAS vs DAL, 7:00 PM,27.0,10900,"",OUT
SG-SF,Kawhi Leonard,SAS,SAS vs DAL, 7:00 PM,27.0,10400,"",
SF-PF,Terrence Jones,HOU,HOU vs POR, 9:30 PM,25.4,10200,"",
C,Robin Lopez,POR,POR @ HOU, 9:30 PM,26.0,10200,"",
SF,Paul Pierce,BKN,BKN @ TOR, 7:30 PM,24.1,10100,"",
C,Jonas Valanciunas,TOR,TOR vs BKN, 7:30 PM,24.2,10000,"",
SG-SF,Joe Johnson,BKN,BKN @ TOR, 7:30 PM,24.2,9800,"",
SG,Wesley Matthews,POR,POR @ HOU, 9:30 PM,25.1,9500,"",
SF,Shawn Marion,DAL,DAL @ SAS, 7:00 PM,23.2,9400,"",
PF,Amir Johnson,TOR,TOR vs BKN, 7:30 PM,22.8,9200,"",
C,Tiago Splitter,SAS,SAS vs DAL, 7:00 PM,19.4,9000,"",
PG,Greivis Vasquez,TOR,TOR vs BKN, 7:30 PM,18.2,8800,"",
PG,Jose Calderon,DAL,DAL @ SAS, 7:00 PM,21.9,8400,"",
PG,Mo Williams,POR,POR @ HOU, 9:30 PM,18.5,8200,"",
C,Omer Asik,HOU,HOU vs POR, 9:30 PM,17.2,8100,"",
PG,Jeremy Lin,HOU,HOU vs POR, 9:30 PM,22.1,8100,"",
PF,Patrick Patterson,TOR,TOR vs BKN, 7:30 PM,18.9,8000,"",
C,Samuel Dalembert,DAL,DAL @ SAS, 7:00 PM,18.2,8000,"",
PG,Patrick Beverley,HOU,HOU vs POR, 9:30 PM,21.0,8000,"",
SG-SF,Vince Carter,DAL,DAL @ SAS, 7:00 PM,21.1,7700,"",
SG,Marco Belinelli,SAS,SAS vs DAL, 7:00 PM,17.9,7700,"",
PF,Boris Diaw,SAS,SAS vs DAL, 7:00 PM,18.6,7700,"",
SG-SF,Danny Green,SAS,SAS vs DAL, 7:00 PM,17.7,7600,"",
SG-SF,Terrence Ross,TOR,TOR vs BKN, 7:30 PM,16.8,7600,"",
PF-C,Andray Blatche,BKN,BKN @ TOR, 7:30 PM,21.4,7500,"",
PG,Devin Harris,DAL,DAL @ SAS, 7:00 PM,17.5,7400,"",
PG,Shaun Livingston,BKN,BKN @ TOR, 7:30 PM,19.0,7400,"",
PF,Kevin Garnett,BKN,BKN @ TOR, 7:30 PM,18.9,7400,"",
SG,Troy Daniels,HOU,HOU vs POR, 9:30 PM,12.4,7400,"",
PF-C,Brandan Wright,DAL,DAL @ SAS, 7:00 PM,17.1,7300,"",
PG,Marquis Teague,BKN,BKN @ TOR, 7:30 PM,5.9,7200,"",
PF,Mirza Teletovic,BKN,BKN @ TOR, 7:30 PM,15.0,7200,"",
PF-C,DeJuan Blair,DAL,DAL @ SAS, 7:00 PM,14.6,7200,"",OUT
SG,Will Barton,POR,POR @ HOU, 9:30 PM,7.7,7200,"",
PG,Jorge Gutierrez,BKN,BKN @ TOR, 7:30 PM,9.5,7000,"",
SF,Dorell Wright,POR,POR @ HOU, 9:30 PM,10.9,7000,"",
C,Jason Collins,BKN,BKN @ TOR, 7:30 PM,3.0,7000,"",
SG-SF,Alan Anderson,BKN,BKN @ TOR, 7:30 PM,12.2,6100,"",OUT
PF-C,Mason Plumlee,BKN,BKN @ TOR, 7:30 PM,15.7,6000,"",
PG,Patty Mills,SAS,SAS vs DAL, 7:00 PM,16.4,6000,"",
SF,Andrei Kirilenko,BKN,BKN @ TOR, 7:30 PM,12.8,5700,"",
SG-SF,John Salmons,TOR,TOR vs BKN, 7:30 PM,11.3,5600,"",
SF,Omri Casspi,HOU,HOU vs POR, 9:30 PM,14.0,5500,"",
SF,Landry Fields,TOR,TOR vs BKN, 7:30 PM,6.4,5500,"",OUT
SF,Jordan Hamilton,HOU,HOU vs POR, 9:30 PM,13.4,5300,"",
SF,Jae Crowder,DAL,DAL @ SAS, 7:00 PM,10.2,5300,"",
SG,Marcus Thornton,BKN,BKN @ TOR, 7:30 PM,15.3,5000,"",
C,Brook Lopez,BKN,BKN @ TOR, 7:30 PM,32.6,5000,"",OUT
SG-SF,Francisco Garcia,HOU,HOU vs POR, 9:30 PM,11.6,5000,"",
PF,Thomas Robinson,POR,POR @ HOU, 9:30 PM,11.3,5000,"",
PF-C,Donatas Motiejunas,HOU,HOU vs POR, 9:30 PM,11.3,5000,"",
PF-C,Josh Powell,HOU,HOU vs POR, 9:30 PM,11.3,5000,"",
PG,Earl Watson,POR,POR @ HOU, 9:30 PM,2.8,5000,"",
PF-C,Joel Freeland,POR,POR @ HOU, 9:30 PM,9.4,5000,"",
SG,CJ McCollum,POR,POR @ HOU, 9:30 PM,8.1,5000,"",
PG,Isaiah Canaan,HOU,HOU vs POR, 9:30 PM,7.7,5000,"",
C,Meyers Leonard,POR,POR @ HOU, 9:30 PM,6.8,5000,"",
PF,Victor Claver,POR,POR @ HOU, 9:30 PM,5.5,5000,"",
SG,Allen Crabbe,POR,POR @ HOU, 9:30 PM,3.8,5000,"",
SF,Robert Covington,HOU,HOU vs POR, 9:30 PM,3.6,5000,"",
SG,Julyan Stone,TOR,TOR vs BKN, 7:30 PM,3.0,5000,"",
SF,Steve Novak,TOR,TOR vs BKN, 7:30 PM,5.2,5000,"",
PG,Cory Joseph,SAS,SAS vs DAL, 7:00 PM,10.2,5000,"",
PF-C,Jeff Ayres,SAS,SAS vs DAL, 7:00 PM,8.9,5000,"",
PF-C,Matt Bonner,SAS,SAS vs DAL, 7:00 PM,6.9,5000,"",
PF-C,Aron Baynes,SAS,SAS vs DAL, 7:00 PM,7.0,5000,"",
PG,Shane Larkin,DAL,DAL @ SAS, 7:00 PM,6.2,5000,"",
PG,Gal Mekel,DAL,DAL @ SAS, 7:00 PM,5.8,5000,"",
SG,Wayne Ellington,DAL,DAL @ SAS, 7:00 PM,5.5,5000,"",
SF,Austin Daye,SAS,SAS vs DAL, 7:00 PM,5.4,5000,"",
SF,Damion James,SAS,SAS vs DAL, 7:00 PM,5.3,5000,"",
C,Bernard James,DAL,DAL @ SAS, 7:00 PM,3.2,5000,"",
SG,Ricky Ledo,DAL,DAL @ SAS, 7:00 PM,2.2,5000,"",
PG,Dwight Buycks,TOR,TOR vs BKN, 7:30 PM,6.6,5000,"",
PG,Nando De Colo,TOR,TOR vs BKN, 7:30 PM,8.1,5000,"",
PF,Chuck Hayes,TOR,TOR vs BKN, 7:30 PM,8.1,5000,"",
PF-C,Tyler Hansbrough,TOR,TOR vs BKN, 7:30 PM,11.4,5000,"",
