Hasheem Thabeet,C,3500
Kevin Durant,SF,11000
LeBron James,SF,10700
Russell Westbrook,PG,10200
LaMarcus Aldridge,PF,10200
Paul George,SF,9700
Blake Griffin,PF,9600
Chris Paul,PG,9400
Damian Lillard,PG,8200
DeAndre Jordan,C,8200
John Wall,PG,8100
Tim Duncan,PF,7900
Nicolas Batum,SF,7600
Serge Ibaka,PF,7400
Marcin Gortat,C,7300
Brad Beal,SG,7200
David West,PF,7200
Lance Stephenson,SG,7200
Dwyane Wade,SG,6700
Deron Williams,PG,6700
Nene Hilario,PF,6600
Kawhi Leonard,SF,6500
Joe Johnson,SG,6200
Tony Parker,PG,6200
Trevor Ariza,SF,6100
Robin Lopez,C,6100
Chris Bosh,C,6000
Jamal Crawford,SG,5900
Paul Pierce,SF,5900
Tiago Splitter,C,5700
Manu Ginobili,SG,5400
George Hill,PG,5400
Wesley Matthews,SG,5400
Sasha Vujacic,SG,5400
Mario Chalmers,PG,5100
Reggie Jackson,PG,5100
Matt Barnes,SF,5100
Andrew Bynum,C,5000
Darren Collison,PG,4800
J.J. Redick,SG,4600
Shaun Livingston,PG,4500
Trevor Booker,PF,4300
Danny Green,SG,4300
Andray Blatche,PF,4200
Boris Diaw,PF,4200
Kevin Garnett,PF,4100
Mason Plumlee,PF,3900
Evan Turner,SF,3900
Chris Andersen,C,3800
Caron Butler,SF,3800
Alan Anderson,SG,3800
Roy Hibbert,C,3800
Mirza Teletovic,SF,3700
Michael Beasley,SF,3700
Mustafa Shakur,PG,3700
C.J. Watson,PG,3700
Victor Claver,SF,3700
Norris Cole,PG,3600
Mo Williams,PG,3600
Luis Scola,PF,3500
Perry Jones III,SF,3500
Allen Crabbe,SG,3500
Rasual Butler,SF,3500
Solomon Hill,PF,3500
Derek Fisher,PG,3500
DeAndre Liggins,SG,3500
Jorge Gutierrez,PG,3500
Cory Joseph,PG,3500
Donald Sloan,SG,3500
Lavoy Allen,PF,3500
Chris Singleton,SF,3500
Otto Porter,SF,3500
Danny Granger,SG,3500
C.J. McCollum,PG,3500
Will Barton,SG,3500
Steven Adams,C,3500
Joel Freeland,SF,3500
Aron Baynes,C,3500
Chris Copeland,SF,3500
Maalik Wayns,SG,3500
Reggie Bullock,SG,3500
Ray Allen,SG,3500
Jeremy Lamb,SF,3500
Glen Rice Jr.,PG,3500
Meyers Leonard,C,3500
Marquis Teague,PG,3500
Thomas Robinson,PF,3500
Andre Roberson,SG,3500
Damion James,SF,3500
Marco Belinelli,SG,3500
Matt Bonner,SF,3500
Al Harrington,PF,3500
Hedo Turkoglu,PF,3500
Stephen Jackson,SG,3500
Ryan Hollins,C,3500
Andrei Kirilenko,SF,3500
Austin Daye,SF,3500
Greg Oden,C,3500
Willie Green,SG,3500
Thabo Sefolosha,SG,3500
Rashard Lewis,PF,3500
Jared Dudley,SG,3500
Andre Miller,PG,3500
Drew Gooden,PF,3500
Martell Webster,SF,3500
Toney Douglas,PG,3500
Udonis Haslem,PF,3500
Garrett Temple,PG,3500
Kendrick Perkins,C,3500
Marcus Thornton,SG,3500
Reggie Williams,SF,3500
Glen Davis,PF,3500
Kevin Seraphin,PF,3500
Nick Collison,PF,3500
Ian Mahinmi,C,3500
Jeff Ayres,C,3500
Earl Watson,PG,3500
James Jones,SF,3500
Dorell Wright,SF,3500
Jason Collins,C,3500
Royal Ivey,SG,3500
Patrick Mills,PG,3500
Shane Battier,SF,3500
