"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",10400,"Por@OKC 08:00PM ET",50.950
"PG/SG","Stephen Curry",10100,"GS@Orl 05:00PM ET",48.603
"PF/C","DeMarcus Cousins",9800,"Sac@Hou 07:00PM ET",46.420
"PF/C","LaMarcus Aldridge",9300,"Por@OKC 08:00PM ET",44.984
"PF/C","Dwight Howard",9200,"Sac@Hou 07:00PM ET",41.879
"SG/SF","Paul George",9100,"Cle@Ind 03:00PM ET",41.388
"SG/SF","James Harden",8700,"Sac@Hou 07:00PM ET",40.019
"PG/SG","Kyrie Irving",8600,"Cle@Ind 03:00PM ET",37.908
"PF","Paul Millsap",8500,"Atl@Bos 01:00PM ET",37.425
"PG","Damian Lillard",8500,"Por@OKC 08:00PM ET",37.226
"PG","Rajon Rondo",8000,"Atl@Bos 01:00PM ET",0
"PG","Kyle Lowry",8000,"Tor@Chi 08:00PM ET",35.616
"PF/C","Tim Duncan",7900,"Bkn@SA 07:00PM ET",35.482
"PG","Jeff Teague",7800,"Atl@Bos 01:00PM ET",35.097
"PF/C","Nikola Vucevic",7600,"GS@Orl 05:00PM ET",35.625
"PF/C","David Lee",7600,"GS@Orl 05:00PM ET",35.172
"SF/PF","Rudy Gay",7500,"Sac@Hou 07:00PM ET",35.537
"PF/C","Joakim Noah",7200,"Tor@Chi 08:00PM ET",32.277
"SG/SF","Nicolas Batum",7100,"Por@OKC 08:00PM ET",33.185
"SG/SF","DeMar DeRozan",7100,"Tor@Chi 08:00PM ET",33.786
"PG","Tony Parker",7100,"Bkn@SA 07:00PM ET",30.446
"SF/PF","Chandler Parsons",7000,"Sac@Hou 07:00PM ET",32.661
"PG","Isaiah Thomas",6900,"Sac@Hou 07:00PM ET",34.250
"PF/C","Serge Ibaka",6800,"Por@OKC 08:00PM ET",32.208
"PG","Deron Williams",6700,"Bkn@SA 07:00PM ET",27.855
"SG","Lance Stephenson",6600,"Cle@Ind 03:00PM ET",31.586
"C","Roy Hibbert",6500,"Cle@Ind 03:00PM ET",30.569
"PG/SG","Kobe Bryant",6500,"Mil@LAL 10:30PM ET",28.833
"PG/SG","Brandon Knight",6500,"Mil@LAL 10:30PM ET",27.216
"SG/SF","Arron Afflalo",6500,"GS@Orl 05:00PM ET",34.983
"SG/SF","Klay Thompson",6500,"GS@Orl 05:00PM ET",31.289
"PF","David West",6300,"Cle@Ind 03:00PM ET",29.026
"SF/PF","Tobias Harris",6100,"GS@Orl 05:00PM ET",23.972
"SG/SF","Jeff Green",6100,"Atl@Bos 01:00PM ET",25.925
"PG","Jameer Nelson",6100,"GS@Orl 05:00PM ET",28.602
"PF/C","Carlos Boozer",6000,"Tor@Chi 08:00PM ET",30.052
"PF/C","Pau Gasol",6000,"Mil@LAL 10:30PM ET",33.821
"SG/SF","Andre Iguodala",6000,"GS@Orl 05:00PM ET",27.375
"C","Brook Lopez",5900,"Bkn@SA 07:00PM ET",33.382
"PG/SG","Victor Oladipo",5800,"GS@Orl 05:00PM ET",27.675
"SG/SF","Wesley Matthews",5800,"Por@OKC 08:00PM ET",28.169
"SG/SF","Paul Pierce",5800,"Bkn@SA 07:00PM ET",24.980
"PG/SG","Jeremy Lin",5800,"Sac@Hou 07:00PM ET",25.761
"PG","Reggie Jackson",5800,"Por@OKC 08:00PM ET",24.017
"C","Jonas Valanciunas",5700,"Tor@Chi 08:00PM ET",24.241
"PF/C","Amir Johnson",5700,"Tor@Chi 08:00PM ET",25.786
"PF/C","Tristan Thompson",5700,"Cle@Ind 03:00PM ET",27.050
"PG/SG","O.J. Mayo",5600,"Mil@LAL 10:30PM ET",23.397
"SF/PF","Luol Deng",5600,"Tor@Chi 08:00PM ET",36.100
"PG/SG","Jordan Crawford",5600,"Atl@Bos 01:00PM ET",27.800
"C","Andrew Bogut",5600,"GS@Orl 05:00PM ET",27.629
"PF/C","Taj Gibson",5600,"Tor@Chi 08:00PM ET",23.741
"PF/C","Jared Sullinger",5600,"Atl@Bos 01:00PM ET",27.018
"SF/PF","Terrence Jones",5500,"Sac@Hou 07:00PM ET",24.000
"PG","Nate Wolters",5500,"Mil@LAL 10:30PM ET",16.413
"SG/SF","Nick Young",5500,"Mil@LAL 10:30PM ET",23.758
"PG/SG","Avery Bradley",5400,"Atl@Bos 01:00PM ET",23.550
"SG","Jodie Meeks",5400,"Mil@LAL 10:30PM ET",21.298
"PF/C","Anderson Varejao",5400,"Cle@Ind 03:00PM ET",25.425
"PF/C","Glen Davis",5400,"GS@Orl 05:00PM ET",27.329
"PG/SG","George Hill",5400,"Cle@Ind 03:00PM ET",24.173
"PF/C","John Henson",5400,"Mil@LAL 10:30PM ET",30.438
"PG/SG","Lou Williams",5400,"Atl@Bos 01:00PM ET",20.472
"SG/SF","Kawhi Leonard",5400,"Bkn@SA 07:00PM ET",26.483
"PF/C","Brandon Bass",5300,"Atl@Bos 01:00PM ET",24.558
"SG/SF","Manu Ginobili",5300,"Bkn@SA 07:00PM ET",25.658
"C","Robin Lopez",5200,"Por@OKC 08:00PM ET",25.306
"PF/C","Jordan Hill",5200,"Mil@LAL 10:30PM ET",23.460
"SG/SF","Kyle Korver",5200,"Atl@Bos 01:00PM ET",25.250
"SG/SF","Jimmy Butler",5100,"Tor@Chi 08:00PM ET",23.941
"SF/PF","Anthony Bennett",5000,"Cle@Ind 03:00PM ET",6.125
"SG","Ben McLemore",5000,"Sac@Hou 07:00PM ET",15.664
"SF/PF","Khris Middleton",5000,"Mil@LAL 10:30PM ET",23.408
"C","Tiago Splitter",5000,"Bkn@SA 07:00PM ET",19.102
"SG","Dion Waiters",5000,"Cle@Ind 03:00PM ET",24.450
"PG/SG","Greivis Vasquez",4900,"Tor@Chi 08:00PM ET",19.375
"SG/SF","Joe Johnson",4800,"Bkn@SA 07:00PM ET",25.767
"PF/C","Andray Blatche",4800,"Bkn@SA 07:00PM ET",23.214
"PG/SG","Steve Blake",4700,"Mil@LAL 10:30PM ET",27.202
"PG","D.J. Augustin",4700,"Tor@Chi 08:00PM ET",14.013
"PG/SG","Jarrett Jack",4600,"Cle@Ind 03:00PM ET",20.842
"SF/PF","Carl Landry",4600,"Sac@Hou 07:00PM ET",0
"PF/C","Larry Sanders",4500,"Mil@LAL 10:30PM ET",17.000
"SG/SF","Danny Green",4500,"Bkn@SA 07:00PM ET",18.113
"PG","Steve Nash",4500,"Mil@LAL 10:30PM ET",16.208
"SG/SF","Giannis Antetokounmpo",4500,"Mil@LAL 10:30PM ET",17.110
"PF/C","Chris Kaman",4500,"Mil@LAL 10:30PM ET",18.833
"SF/PF","Mirza Teletovic",4500,"Bkn@SA 07:00PM ET",15.630
"SF","Caron Butler",4500,"Mil@LAL 10:30PM ET",24.297
"PG/SG","Mo Williams",4400,"Por@OKC 08:00PM ET",20.117
"SF/PF","Harrison Barnes",4400,"GS@Orl 05:00PM ET",21.661
"PF/C","Kevin Garnett",4300,"Bkn@SA 07:00PM ET",20.370
"C","Zaza Pachulia",4300,"Mil@LAL 10:30PM ET",19.456
"SG/SF","Carlos Delfino",4200,"Mil@LAL 10:30PM ET",0
"PF/C","Jason Thompson",4200,"Sac@Hou 07:00PM ET",16.957
"PG/SG","Patrick Beverley",4200,"Sac@Hou 07:00PM ET",21.330
"SG/SF","Mike Dunleavy",4200,"Tor@Chi 08:00PM ET",20.422
"PF/C","Omer Asik",4200,"Sac@Hou 07:00PM ET",14.191
"PF","Mason Plumlee",4200,"Bkn@SA 07:00PM ET",12.330
"PG","Phil Pressey",4100,"Atl@Bos 01:00PM ET",7.593
"SG/SF","Jeremy Lamb",4100,"Por@OKC 08:00PM ET",17.558
"C","Kelly Olynyk",4000,"Atl@Bos 01:00PM ET",15.413
"PF/C","Boris Diaw",4000,"Bkn@SA 07:00PM ET",19.208
"C","Andrew Bynum",4000,"Cle@Ind 03:00PM ET",19.000
"PF/C","Luis Scola",4000,"Cle@Ind 03:00PM ET",16.233
"PG","Jordan Farmar",3900,"Mil@LAL 10:30PM ET",21.476
"SG/SF","Terrence Ross",3800,"Tor@Chi 08:00PM ET",15.491
"SF/PF","Andrei Kirilenko",3800,"Bkn@SA 07:00PM ET",12.438
"SF/PF","Ersan Ilyasova",3800,"Mil@LAL 10:30PM ET",18.063
"SG","Marcus Thornton",3800,"Sac@Hou 07:00PM ET",16.217
"SG/SF","Wesley Johnson",3700,"Mil@LAL 10:30PM ET",19.081
"SF/PF","DeMarre Carroll",3600,"Atl@Bos 01:00PM ET",21.442
"SF/PF","Derrick Williams",3600,"Sac@Hou 07:00PM ET",14.417
"PG","Shelvin Mack",3600,"Atl@Bos 01:00PM ET",16.590
"SG/SF","Xavier Henry",3600,"Mil@LAL 10:30PM ET",17.387
"SF","Maurice Harkless",3600,"GS@Orl 05:00PM ET",14.845
