"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11200,"Mem@OKC 09:00PM ET",53.597
"PG/SG","Stephen Curry",10200,"GS@LAC 10:30PM ET",46.155
"PG","Chris Paul",9800,"GS@LAC 10:30PM ET",45.856
"PF/C","Blake Griffin",9800,"GS@LAC 10:30PM ET",44.589
"PG","Russell Westbrook",9200,"Mem@OKC 09:00PM ET",43.130
"PF/C","Joakim Noah",8800,"Was@Chi 08:00PM ET",39.792
"PG","Mike Conley",7900,"Mem@OKC 09:00PM ET",33.578
"PG","John Wall",7800,"Was@Chi 08:00PM ET",41.520
"PF/C","Zach Randolph",7800,"Mem@OKC 09:00PM ET",35.443
"C","Marc Gasol",7700,"Mem@OKC 09:00PM ET",33.222
"C","DeAndre Jordan",7700,"GS@LAC 10:30PM ET",35.672
"PF/C","Serge Ibaka",7400,"Mem@OKC 09:00PM ET",34.059
"PF/C","David Lee",7300,"GS@LAC 10:30PM ET",34.483
"PF/C","Nene Hilario",6600,"Was@Chi 08:00PM ET",28.862
"SG/SF","Klay Thompson",6600,"GS@LAC 10:30PM ET",28.985
"C","Marcin Gortat",6600,"Was@Chi 08:00PM ET",31.482
"SG","Bradley Beal",6500,"Was@Chi 08:00PM ET",29.666
"SG/SF","Trevor Ariza",6300,"Was@Chi 08:00PM ET",30.478
"PF/C","Taj Gibson",6200,"Was@Chi 08:00PM ET",26.654
"SG/SF","Jimmy Butler",6000,"Was@Chi 08:00PM ET",27.789
"PG","D.J. Augustin",5900,"Was@Chi 08:00PM ET",23.860
"SF","Draymond Green",5500,"GS@LAC 10:30PM ET",19.730
"SG/SF","Andre Iguodala",5300,"GS@LAC 10:30PM ET",24.716
"PF/C","Carlos Boozer",5300,"Was@Chi 08:00PM ET",27.513
"SG/SF","Mike Dunleavy",5200,"Was@Chi 08:00PM ET",22.895
"SG","J.J. Redick",5100,"GS@LAC 10:30PM ET",23.333
"SG/SF","Tony Allen",5100,"Mem@OKC 09:00PM ET",20.314
"PG/SG","Reggie Jackson",4900,"Mem@OKC 09:00PM ET",25.899
"C","Andrew Bogut",4800,"GS@LAC 10:30PM ET",26.981
"PG/SG","Kirk Hinrich",4800,"Was@Chi 08:00PM ET",21.016
"PG","Darren Collison",4800,"GS@LAC 10:30PM ET",22.021
"PG/SG","Jamal Crawford",4700,"GS@LAC 10:30PM ET",28.164
"C","Jermaine O'Neal",4500,"GS@LAC 10:30PM ET",17.323
"SF/PF","Harrison Barnes",4400,"GS@LAC 10:30PM ET",18.841
"SF","Matt Barnes",4400,"GS@LAC 10:30PM ET",21.093
"SG/SF","Courtney Lee",4400,"Mem@OKC 09:00PM ET",17.157
"SF","Caron Butler",4300,"Mem@OKC 09:00PM ET",19.414
"PF","Trevor Booker",4000,"Was@Chi 08:00PM ET",16.891
"PG/SG","Jordan Crawford",3800,"GS@LAC 10:30PM ET",19.637
"SG/SF","Thabo Sefolosha",3800,"Mem@OKC 09:00PM ET",15.931
"PF/C","Marreese Speights",3700,"GS@LAC 10:30PM ET",12.319
"PF/C","Glen Davis",3700,"GS@LAC 10:30PM ET",19.188
"SG/SF","Mike Miller",3600,"Mem@OKC 09:00PM ET",13.488
"PF/C","Nick Collison",3600,"Mem@OKC 09:00PM ET",11.612
"SF","Danny Granger",3500,"GS@LAC 10:30PM ET",14.678
"PF/C","Al Harrington",3500,"Was@Chi 08:00PM ET",10.730
"SF/PF","James Johnson",3500,"Mem@OKC 09:00PM ET",17.431
"SG/SF","Martell Webster",3500,"Was@Chi 08:00PM ET",16.960
"C","Kendrick Perkins",3400,"Mem@OKC 09:00PM ET",12.356
"SF/PF","Hedo Turkoglu",3400,"GS@LAC 10:30PM ET",8.744
"PG/SG","Steve Blake",3400,"GS@LAC 10:30PM ET",19.919
"SG/SF","Jared Dudley",3300,"GS@LAC 10:30PM ET",12.987
"SF/PF","Andre Roberson",3300,"Mem@OKC 09:00PM ET",6.613
"PG","Beno Udrih",3300,"Mem@OKC 09:00PM ET",12.222
"PG","Derek Fisher",3300,"Mem@OKC 09:00PM ET",11.215
"PF/C","Hilton Armstrong",3300,"GS@LAC 10:30PM ET",6.875
"PG/SG","Andre Miller",3300,"Was@Chi 08:00PM ET",13.468
"PF/C","Ed Davis",3200,"Mem@OKC 09:00PM ET",12.761
"SG/SF","Tony Snell",3200,"Was@Chi 08:00PM ET",8.793
"PF/C","Kosta Koufos",3200,"Mem@OKC 09:00PM ET",15.420
"PF/C","Drew Gooden",3100,"Was@Chi 08:00PM ET",14.990
"PF/C","Greg Smith",3000,"Was@Chi 08:00PM ET",6.841
"C","Ognjen Kuzmic",3000,"GS@LAC 10:30PM ET",2.774
"PF","Grant Jerrett",3000,"Mem@OKC 09:00PM ET",0
"SG/SF","Jamaal Franklin",3000,"Mem@OKC 09:00PM ET",4.083
"SF","Otto Porter Jr.",3000,"Was@Chi 08:00PM ET",4.791
"C","Steven Adams",3000,"Mem@OKC 09:00PM ET",10.872
"SG/SF","Jeremy Lamb",3000,"Mem@OKC 09:00PM ET",15.839
"SF/PF","Perry Jones",3000,"Mem@OKC 09:00PM ET",7.365
"PF/C","Kevin Seraphin",3000,"Was@Chi 08:00PM ET",8.741
"PG/SG","Nemanja Nedovic",3000,"GS@LAC 10:30PM ET",2.552
"SG/SF","Reggie Bullock",3000,"GS@LAC 10:30PM ET",5.233
"SG/SF","Glen Rice Jr.",3000,"Was@Chi 08:00PM ET",7.227
"PG","Mike James",3000,"Was@Chi 08:00PM ET",4.295
"SG/SF","Quincy Pondexter",3000,"Mem@OKC 09:00PM ET",11.100
"PF/C","Jon Leuer",3000,"Mem@OKC 09:00PM ET",11.845
"PF","Louis Amundson",3000,"Was@Chi 08:00PM ET",7.438
"C","Ryan Hollins",3000,"GS@LAC 10:30PM ET",5.258
"PG/SG","Garrett Temple",3000,"Was@Chi 08:00PM ET",5.192
"SF/PF","Tayshaun Prince",3000,"Mem@OKC 09:00PM ET",13.066
"C","Hasheem Thabeet",3000,"Mem@OKC 09:00PM ET",4.063
"C","Festus Ezeli",3000,"GS@LAC 10:30PM ET",0
"PG/SG","Jimmer Fredette",3000,"Was@Chi 08:00PM ET",9.469
"C","Nazr Mohammed",3000,"Was@Chi 08:00PM ET",5.424
"SF","Chris Singleton",3000,"Was@Chi 08:00PM ET",6.870
"PG","Derrick Rose",3000,"Was@Chi 08:00PM ET",26.650
"SG","Willie Green",3000,"GS@LAC 10:30PM ET",9.171
"PG/SG","Nick Calathes",3000,"Mem@OKC 09:00PM ET",13.180
"SG/SF","Ronnie Brewer",3000,"Was@Chi 08:00PM ET",2.208
