Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ BOS, 7:30 PM,49.7,20000,"",
PF-C,Kevin Love,MIN,MIN @ GSW,10:30 PM,47.7,18000,"",
SF,Carmelo Anthony,NYK,NYK vs CHA, 7:30 PM,43.3,17900,"",
PG,Stephen Curry,GSW,GSW vs MIN,10:30 PM,43.2,17000,"",
PF-C,Anthony Davis,NOP,NOP @ DET, 7:30 PM,42.2,17000,"",
C,Al Jefferson,CHA,CHA @ NYK, 7:30 PM,37.7,16300,"",
C,Dwight Howard,HOU,HOU vs MEM, 8:00 PM,39.0,16200,"",
PG,John Wall,WAS,WAS @ PHO, 9:00 PM,39.5,16200,"",
C,Joakim Noah,CHI,CHI vs LAC, 8:00 PM,34.8,16000,"",
PF,Blake Griffin,LAC,LAC @ CHI, 8:00 PM,41.0,15800,"",
PF-C,Pau Gasol,LAL,LAL @ ORL, 7:00 PM,35.4,15500,"",OUT
PG,Russell Westbrook,OKC,OKC @ BOS, 7:30 PM,39.0,15200,"",OUT
SG,James Harden,HOU,HOU vs MEM, 8:00 PM,38.6,15200,"",
C,DeMarcus Cousins,SAC,SAC vs IND,10:00 PM,43.9,15200,"",OUT
SF-PF,Terrence Jones,HOU,HOU vs MEM, 8:00 PM,26.4,15200,"",OUT
PG,Michael Carter-Williams,PHI,PHI vs TOR, 7:00 PM,37.5,14900,"",
SG,DeMar DeRozan,TOR,TOR @ PHI, 7:00 PM,34.2,14900,"",
SG-SF,Paul George,IND,IND @ SAC,10:00 PM,37.7,14800,"",
C,DeAndre Jordan,LAC,LAC @ CHI, 8:00 PM,33.7,14700,"",
PF,Paul Millsap,ATL,ATL vs SAS, 7:30 PM,35.7,14600,"",
PG,Kyrie Irving,CLE,CLE vs MIL, 7:30 PM,35.1,14600,"",
PG,Isaiah Thomas,SAC,SAC vs IND,10:00 PM,32.7,14200,"",
PF,Tim Duncan,SAS,SAS @ ATL, 7:30 PM,34.2,13400,"",
PF,David Lee,GSW,GSW vs MIN,10:30 PM,34.6,13400,"",OUT
C,Anderson Varejao,CLE,CLE vs MIL, 7:30 PM,28.5,13400,"",
PG,Goran Dragic,PHO,PHO vs WAS, 9:00 PM,32.8,13300,"",
SF,Chandler Parsons,HOU,HOU vs MEM, 8:00 PM,31.1,13300,"",
SF,Trevor Ariza,WAS,WAS @ PHO, 9:00 PM,28.0,13200,"",
C,Andre Drummond,DET,DET vs NOP, 7:30 PM,34.0,13000,"",
C,Nikola Pekovic,MIN,MIN @ GSW,10:30 PM,32.0,12900,"",
PG,Eric Bledsoe,PHO,PHO vs WAS, 9:00 PM,32.5,12700,"",OUT
C,Brook Lopez,BKN,BKN vs DAL, 7:30 PM,32.6,12700,"",OUT
PG,Tony Parker,SAS,SAS @ ATL, 7:30 PM,29.8,12600,"",
SF-PF,Josh Smith,DET,DET vs NOP, 7:30 PM,32.4,12600,"",
PF,Zach Randolph,MEM,MEM @ HOU, 8:00 PM,33.2,12600,"",
PG,Jrue Holiday,NOP,NOP @ DET, 7:30 PM,32.3,12600,"",OUT
C,Nikola Vucevic,ORL,ORL vs LAL, 7:00 PM,31.8,12400,"",OUT
PF,Dirk Nowitzki,DAL,DAL @ BKN, 7:30 PM,34.7,12400,"",OUT
PG,Mike Conley,MEM,MEM @ HOU, 8:00 PM,32.4,12400,"",
SG,Monta Ellis,DAL,DAL @ BKN, 7:30 PM,33.9,12300,"",
PG,Kyle Lowry,TOR,TOR @ PHI, 7:00 PM,33.7,12300,"",OUT
PF-C,Serge Ibaka,OKC,OKC @ BOS, 7:30 PM,31.1,12200,"",
PG,Brandon Jennings,DET,DET vs NOP, 7:30 PM,32.9,12100,"",
SG,Bradley Beal,WAS,WAS @ PHO, 9:00 PM,26.4,12100,"",
PG,Ricky Rubio,MIN,MIN @ GSW,10:30 PM,29.7,12000,"",
SG,Lance Stephenson,IND,IND @ SAC,10:00 PM,29.1,12000,"",
PF,Thaddeus Young,PHI,PHI vs TOR, 7:00 PM,31.1,11800,"",
PF,John Henson,MIL,MIL @ CLE, 7:30 PM,29.3,11700,"",
PF,Ryan Anderson,NOP,NOP @ DET, 7:30 PM,29.6,11600,"",OUT
SF-PF,Jeff Green,BOS,BOS vs OKC, 7:30 PM,25.1,11600,"",
SG,Kevin Martin,MIN,MIN @ GSW,10:30 PM,27.0,11500,"",OUT
PG,Kemba Walker,CHA,CHA @ NYK, 7:30 PM,32.9,11500,"",OUT
PF-C,Andray Blatche,BKN,BKN vs DAL, 7:30 PM,22.9,11400,"",
SG-SF,Joe Johnson,BKN,BKN vs DAL, 7:30 PM,25.1,11400,"",
SF,Rudy Gay,SAC,SAC vs IND,10:00 PM,32.8,11400,"",OUT
SG,Victor Oladipo,ORL,ORL vs LAL, 7:00 PM,26.2,11400,"",
C,Spencer Hawes,PHI,PHI vs TOR, 7:00 PM,31.7,11400,"",
SF,Luol Deng,CLE,CLE vs MIL, 7:30 PM,31.4,11300,"",
PG,Brandon Knight,MIL,MIL @ CLE, 7:30 PM,27.0,11300,"",
C,Marcin Gortat,WAS,WAS @ PHO, 9:00 PM,27.8,11300,"",
SG-SF,Evan Turner,PHI,PHI vs TOR, 7:00 PM,30.9,11100,"",
PG,Reggie Jackson,OKC,OKC @ BOS, 7:30 PM,24.3,11000,"",
PF-C,Nene Hilario,WAS,WAS @ PHO, 9:00 PM,27.4,11000,"",
SG-SF,Nick Young,LAL,LAL @ ORL, 7:00 PM,23.0,11000,"",
PF,Carlos Boozer,CHI,CHI vs LAC, 8:00 PM,27.8,11000,"",OUT
C,Andrew Bogut,GSW,GSW vs MIN,10:30 PM,26.6,10900,"",OUT
SF,Shawn Marion,DAL,DAL @ BKN, 7:30 PM,24.8,10900,"",
PF,Tristan Thompson,CLE,CLE vs MIL, 7:30 PM,26.0,10800,"",
PG,Jameer Nelson,ORL,ORL vs LAL, 7:00 PM,27.3,10700,"",
C,Marc Gasol,MEM,MEM @ HOU, 8:00 PM,30.6,10600,"",
PF-C,Greg Monroe,DET,DET vs NOP, 7:30 PM,28.8,10600,"",
PG,Jeff Teague,ATL,ATL vs SAS, 7:30 PM,30.6,10600,"",
C,Roy Hibbert,IND,IND @ SAC,10:00 PM,28.0,10500,"",
PG,DJ Augustin,CHI,CHI vs LAC, 8:00 PM,18.5,10500,"",
SG-SF,Arron Afflalo,ORL,ORL vs LAL, 7:00 PM,30.6,10500,"",
PG,Kendall Marshall,LAL,LAL @ ORL, 7:00 PM,25.4,10500,"",
PF,Markieff Morris,PHO,PHO vs WAS, 9:00 PM,23.4,10400,"",
SG,Jamal Crawford,LAC,LAC @ CHI, 8:00 PM,24.7,10300,"",
SG-SF,Jimmy Butler,CHI,CHI vs LAC, 8:00 PM,24.3,10200,"",
SG,JJ Redick,LAC,LAC @ CHI, 8:00 PM,23.4,10200,"",
SG,Gerald Henderson,CHA,CHA @ NYK, 7:30 PM,25.4,10100,"",
PF,Jared Sullinger,BOS,BOS vs OKC, 7:30 PM,25.7,10100,"",
