Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jeff Teague,Hawks,Pacers,12000,30.4
SG,Kyle Korver,Hawks,Pacers,10450,24.7
SF,Kyle Korver,Hawks,Pacers,10450,24.7
PF,Antawn Jamison,Hawks,Pacers,5000,7.9
C,Elton Brand,Hawks,Pacers,5100,15.6
PF,Elton Brand,Hawks,Pacers,5100,15.6
PG,Lou Williams,Hawks,Pacers,6700,18.8
SG,Lou Williams,Hawks,Pacers,6700,18.8
C,Paul Millsap,Hawks,Pacers,14650,37.2
PF,Paul Millsap,Hawks,Pacers,14650,37.2
PG,Shelvin Mack,Hawks,Pacers,6650,16.5
PF,DeMarre Carroll,Hawks,Pacers,9150,23.7
SF,DeMarre Carroll,Hawks,Pacers,9150,23.7
C,Gustavo Ayon,Hawks,Pacers,7500,13.6
PF,Gustavo Ayon,Hawks,Pacers,7500,13.6
SG,Cartier Martin,Hawks,Pacers,5000,9.6
SF,Cartier Martin,Hawks,Pacers,5000,9.6
PF,Mike Scott,Hawks,Pacers,7900,15.4
PG,Dennis Schroder,Hawks,Pacers,5000,7.6
C,Mike Muscala,Hawks,Pacers,5000,7.3
C,Pero Antic,Hawks,Pacers,5450,14.7
C,Jermaine O'Neal,Warriors,Clippers,5250,16.4
C,David Lee,Warriors,Clippers,11950,32.9
PF,David Lee,Warriors,Clippers,11950,32.9
PG,Stephen Curry,Warriors,Clippers,18100,45.3
SG,Stephen Curry,Warriors,Clippers,18100,45.3
SG,Klay Thompson,Warriors,Clippers,12050,28.2
SF,Klay Thompson,Warriors,Clippers,12050,28.2
PG,Steve Blake,Warriors,Clippers,5100,19.3
SG,Steve Blake,Warriors,Clippers,5100,19.3
C,Andrew Bogut,Warriors,Clippers,9300,26.4
SG,Andre Iguodala,Warriors,Clippers,11350,24.4
SF,Andre Iguodala,Warriors,Clippers,11350,24.4
C,Marreese Speights,Warriors,Clippers,5000,11.5
PF,Marreese Speights,Warriors,Clippers,5000,11.5
PG,Jordan Crawford,Warriors,Clippers,5000,18.5
SG,Jordan Crawford,Warriors,Clippers,5000,18.5
PF,Harrison Barnes,Warriors,Clippers,6100,17.7
SF,Harrison Barnes,Warriors,Clippers,6100,17.7
SF,Draymond Green,Warriors,Clippers,9850,19.2
PG,C.J. Watson,Pacers,Hawks,6450,13.3
C,Ian Mahinmi,Pacers,Hawks,5000,10.2
C,Luis Scola,Pacers,Hawks,5600,14.4
