Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,LeBron James,MIA,MIA vs BKN, 7:00 PM,45.9,19500,"",OUT
PF,LaMarcus Aldridge,POR,POR @ SAS, 9:30 PM,43.8,18400,"",
PG,Damian Lillard,POR,POR @ SAS, 9:30 PM,33.9,14500,"",
PF,Tim Duncan,SAS,SAS vs POR, 9:30 PM,34.4,14000,"",
SG,Manu Ginobili,SAS,SAS vs POR, 9:30 PM,23.7,13000,"",
SF,Nicolas Batum,POR,POR @ SAS, 9:30 PM,30.9,12900,"",
PG,Tony Parker,SAS,SAS vs POR, 9:30 PM,27.3,12400,"",
SG,Dwyane Wade,MIA,MIA vs BKN, 7:00 PM,32.3,12200,"",
SG-SF,Joe Johnson,BKN,BKN @ MIA, 7:00 PM,24.6,11500,"",
PG,Deron Williams,BKN,BKN @ MIA, 7:00 PM,28.0,11400,"",
C,Tiago Splitter,SAS,SAS vs POR, 9:30 PM,19.8,11000,"",
C,Robin Lopez,POR,POR @ SAS, 9:30 PM,26.2,10900,"",
PF-C,Chris Bosh,MIA,MIA vs BKN, 7:00 PM,28.4,10800,"",
SG-SF,Kawhi Leonard,SAS,SAS vs POR, 9:30 PM,27.0,10500,"",
SG,Wesley Matthews,POR,POR @ SAS, 9:30 PM,25.1,10500,"",
SF,Paul Pierce,BKN,BKN @ MIA, 7:00 PM,24.0,9800,"",
PG,Mario Chalmers,MIA,MIA vs BKN, 7:00 PM,22.1,8300,"",
PG,Norris Cole,MIA,MIA vs BKN, 7:00 PM,13.8,8200,"",
SG-SF,Danny Green,SAS,SAS vs POR, 9:30 PM,17.9,8200,"",
SG-SF,Alan Anderson,BKN,BKN @ MIA, 7:00 PM,12.4,8100,"",
PF-C,Andray Blatche,BKN,BKN @ MIA, 7:00 PM,21.3,7900,"",
PF,Kevin Garnett,BKN,BKN @ MIA, 7:00 PM,18.9,7900,"",
PG,Shaun Livingston,BKN,BKN @ MIA, 7:00 PM,18.9,7700,"",
PF,Mirza Teletovic,BKN,BKN @ MIA, 7:00 PM,15.0,7600,"",
PF,Boris Diaw,SAS,SAS vs POR, 9:30 PM,18.6,7600,"",
PG,Mo Williams,POR,POR @ SAS, 9:30 PM,18.1,7300,"",
SG,Marco Belinelli,SAS,SAS vs POR, 9:30 PM,17.5,7300,"",
SG,Will Barton,POR,POR @ SAS, 9:30 PM,7.5,7200,"",
SG,Marcus Thornton,BKN,BKN @ MIA, 7:00 PM,15.3,7100,"",
SF,Dorell Wright,POR,POR @ SAS, 9:30 PM,10.6,7000,"",
SF,Michael Beasley,MIA,MIA vs BKN, 7:00 PM,13.5,7000,"",OUT
PG,Patty Mills,SAS,SAS vs POR, 9:30 PM,16.2,6800,"",
PF-C,Chris Andersen,MIA,MIA vs BKN, 7:00 PM,16.6,6700,"",
PF,Thomas Robinson,POR,POR @ SAS, 9:30 PM,11.2,6400,"",
SG,Ray Allen,MIA,MIA vs BKN, 7:00 PM,16.2,6200,"",
PF-C,Mason Plumlee,BKN,BKN @ MIA, 7:00 PM,15.3,6100,"",
SG-SF,James Jones,MIA,MIA vs BKN, 7:00 PM,8.2,5900,"",
PF,Udonis Haslem,MIA,MIA vs BKN, 7:00 PM,9.5,5300,"",
PG,Cory Joseph,SAS,SAS vs POR, 9:30 PM,10.1,5000,"",
C,Jason Collins,BKN,BKN @ MIA, 7:00 PM,3.0,5000,"",
PF-C,Joel Freeland,POR,POR @ SAS, 9:30 PM,9.3,5000,"",
PF-C,Jeff Ayres,SAS,SAS vs POR, 9:30 PM,8.7,5000,"",
SG,CJ McCollum,POR,POR @ SAS, 9:30 PM,7.9,5000,"",
PF-C,Matt Bonner,SAS,SAS vs POR, 9:30 PM,6.6,5000,"",
PF-C,Aron Baynes,SAS,SAS vs POR, 9:30 PM,6.9,5000,"",
C,Meyers Leonard,POR,POR @ SAS, 9:30 PM,6.8,5000,"",
SF,Austin Daye,SAS,SAS vs POR, 9:30 PM,5.4,5000,"",
PF,Victor Claver,POR,POR @ SAS, 9:30 PM,5.5,5000,"",
SF,Damion James,SAS,SAS vs POR, 9:30 PM,5.3,5000,"",
SG,Allen Crabbe,POR,POR @ SAS, 9:30 PM,3.8,5000,"",
PG,Earl Watson,POR,POR @ SAS, 9:30 PM,2.8,5000,"",
C,Brook Lopez,BKN,BKN @ MIA, 7:00 PM,32.6,5000,"",OUT
SF,Andrei Kirilenko,BKN,BKN @ MIA, 7:00 PM,12.3,5000,"",
SF,Shane Battier,MIA,MIA vs BKN, 7:00 PM,9.7,5000,"",
PF,Rashard Lewis,MIA,MIA vs BKN, 7:00 PM,9.5,5000,"",
PG,Jorge Gutierrez,BKN,BKN @ MIA, 7:00 PM,9.5,5000,"",
PG,Toney Douglas,MIA,MIA vs BKN, 7:00 PM,8.2,5000,"",
C,Greg Oden,MIA,MIA vs BKN, 7:00 PM,7.1,5000,"",
PG,Marquis Teague,BKN,BKN @ MIA, 7:00 PM,5.9,5000,"",
C,Justin Hamilton,MIA,MIA vs BKN, 7:00 PM,5.1,5000,"",
