Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Pistons,6100,11.9
PF,Elton Brand,Hawks,Pistons,6100,11.9
SG,Kyle Korver,Hawks,Pistons,8800,25.3
SF,Kyle Korver,Hawks,Pistons,8800,25.3
PG,Lou Williams,Hawks,Pistons,7500,18.6
SG,Lou Williams,Hawks,Pistons,7500,18.6
C,Paul Millsap,Hawks,Pistons,14050,36.6
PF,Paul Millsap,Hawks,Pistons,14050,36.6
PG,Jeff Teague,Hawks,Pistons,10500,30.8
PF,DeMarre Carroll,Hawks,Pistons,9550,22.2
SF,DeMarre Carroll,Hawks,Pistons,9550,22.2
PG,Shelvin Mack,Hawks,Pistons,7250,16.8
C,Gustavo Ayon,Hawks,Pistons,6500,12.2
PF,Gustavo Ayon,Hawks,Pistons,6500,12.2
PF,Mike Scott,Hawks,Pistons,6950,14.6
PG,Dennis Schroder,Hawks,Pistons,5000,7.8
C,Pero Antic,Hawks,Pistons,7750,13.2
SG,James Nunnally,Hawks,Pistons,5000,7.9
PF,Gerald Wallace,Celtics,76ers,7200,14.2
SF,Gerald Wallace,Celtics,76ers,7200,14.2
SG,Keith Bogans,Celtics,76ers,5000,4.0
SF,Keith Bogans,Celtics,76ers,5000,4.0
C,Kris Humphries,Celtics,76ers,8300,18.6
PF,Kris Humphries,Celtics,76ers,8300,18.6
C,Brandon Bass,Celtics,76ers,7450,21.2
PF,Brandon Bass,Celtics,76ers,7450,21.2
PG,Rajon Rondo,Celtics,76ers,8250,18.8
SG,Jeff Green,Celtics,76ers,10600,25.2
SF,Jeff Green,Celtics,76ers,10600,25.2
PG,Jerryd Bayless,Celtics,76ers,5000,14.6
SG,Jerryd Bayless,Celtics,76ers,5000,14.6
PG,Avery Bradley,Celtics,76ers,7650,22.5
SG,Avery Bradley,Celtics,76ers,7650,22.5
C,Jared Sullinger,Celtics,76ers,9450,25.1
PF,Jared Sullinger,Celtics,76ers,9450,25.1
PF,Chris Johnson,Celtics,76ers,5000,18.3
SF,Chris Johnson,Celtics,76ers,5000,18.3
C,Kelly Olynyk,Celtics,76ers,5750,14.8
PG,Phil Pressey,Celtics,76ers,5000,8.6
C,Vitor Faverani,Celtics,76ers,5000,10.8
PG,Jannero Pargo,Bobcats,Nuggets,5000,8.6
SG,Ben Gordon,Bobcats,Nuggets,5000,9.0
C,Al Jefferson,Bobcats,Nuggets,14750,37.3
PF,Al Jefferson,Bobcats,Nuggets,14750,37.3
C,Josh McRoberts,Bobcats,Nuggets,8550,23.4
PF,Josh McRoberts,Bobcats,Nuggets,8550,23.4
PG,Ramon Sessions,Bobcats,Nuggets,9350,17.7
SG,Ramon Sessions,Bobcats,Nuggets,9350,17.7
PF,Anthony Tolliver,Bobcats,Nuggets,5000,11.5
SF,Anthony Tolliver,Bobcats,Nuggets,5000,11.5
SG,Chris Douglas-Roberts,Bobcats,Nuggets,5000,9.2
SF,Chris Douglas-Roberts,Bobcats,Nuggets,5000,9.2
SG,Gerald Henderson,Bobcats,Nuggets,9000,24.0
SF,Gerald Henderson,Bobcats,Nuggets,9000,24.0
C,Bismack Biyombo,Bobcats,Nuggets,5000,11.9
PG,Kemba Walker,Bobcats,Nuggets,13050,33.2
SF,Michael Kidd-Gilchrist,Bobcats,Nuggets,5850,16.4
SG,Jeffery Taylor,Bobcats,Nuggets,5000,12.2
SF,Jeffery Taylor,Bobcats,Nuggets,5000,12.2
C,Cody Zeller,Bobcats,Nuggets,5000,11.8
PF,Cody Zeller,Bobcats,Nuggets,5000,11.8
C,Nazr Mohammed,Bulls,Spurs,5000,5.7
PG,Mike James,Bulls,Spurs,5000,3.9
SG,Mike Dunleavy,Bulls,Spurs,9350,21.1
SF,Mike Dunleavy,Bulls,Spurs,9350,21.1
C,Carlos Boozer,Bulls,Spurs,11300,27.9
PF,Carlos Boozer,Bulls,Spurs,11300,27.9
PG,Kirk Hinrich,Bulls,Spurs,8350,20.3
SG,Kirk Hinrich,Bulls,Spurs,8350,20.3
C,Andrew Bynum,Bulls,Spurs,5000,17.7
C,Joakim Noah,Bulls,Spurs,14550,35.3
PF,Joakim Noah,Bulls,Spurs,14550,35.3
PG,D.J. Augustin,Bulls,Spurs,10900,20.5
SG,Cartier Martin,Bulls,Spurs,5000,10.3
SF,Cartier Martin,Bulls,Spurs,5000,10.3
C,Taj Gibson,Bulls,Spurs,11050,23.4
PF,Taj Gibson,Bulls,Spurs,11050,23.4
SG,Jimmy Butler,Bulls,Spurs,10550,24.6
SF,Jimmy Butler,Bulls,Spurs,10550,24.6
SG,Tony Snell,Bulls,Spurs,5000,11.0
SF,Tony Snell,Bulls,Spurs,5000,11.0
SG,Vince Carter,Mavericks,Rockets,8150,21.0
SF,Vince Carter,Mavericks,Rockets,8150,21.0
C,Dirk Nowitzki,Mavericks,Rockets,12850,35.1
PF,Dirk Nowitzki,Mavericks,Rockets,12850,35.1
PF,Shawn Marion,Mavericks,Rockets,9050,25.1
SF,Shawn Marion,Mavericks,Rockets,9050,25.1
C,Samuel Dalembert,Mavericks,Rockets,6000,16.9
PG,Devin Harris,Mavericks,Rockets,6250,14.3
SG,Devin Harris,Mavericks,Rockets,6250,14.3
PG,Monta Ellis,Mavericks,Rockets,12050,33.5
SG,Monta Ellis,Mavericks,Rockets,12050,33.5
PG,Jose Calderon,Mavericks,Rockets,9450,24.6
C,Brandan Wright,Mavericks,Rockets,6850,17.3
PF,Brandan Wright,Mavericks,Rockets,6850,17.3
SG,Wayne Ellington,Mavericks,Rockets,5000,5.7
C,DeJuan Blair,Mavericks,Rockets,6650,18.5
PF,DeJuan Blair,Mavericks,Rockets,6650,18.5
PF,Jae Crowder,Mavericks,Rockets,5000,12.2
SF,Jae Crowder,Mavericks,Rockets,5000,12.2
PG,Shane Larkin,Mavericks,Rockets,5000,8.6
PG,Gal Mekel,Mavericks,Rockets,5000,6.0
SG,Gal Mekel,Mavericks,Rockets,5000,6.0
PG,Andre Miller,Nuggets,Bobcats,5000,14.4
SG,Andre Miller,Nuggets,Bobcats,5000,14.4
PG,Nate Robinson,Nuggets,Bobcats,7050,18.1
SG,Nate Robinson,Nuggets,Bobcats,7050,18.1
PG,Randy Foye,Nuggets,Bobcats,9300,19.4
SG,Randy Foye,Nuggets,Bobcats,9300,19.4
SG,Wilson Chandler,Nuggets,Bobcats,10200,25.6
SF,Wilson Chandler,Nuggets,Bobcats,10200,25.6
C,Anthony Randolph,Nuggets,Bobcats,5000,11.6
PF,Anthony Randolph,Nuggets,Bobcats,5000,11.6
C,JaVale McGee,Nuggets,Bobcats,6800,13.2
C,J.J. Hickson,Nuggets,Bobcats,10350,26.1
PF,J.J. Hickson,Nuggets,Bobcats,10350,26.1
C,Darrell Arthur,Nuggets,Bobcats,5000,12.7
PF,Darrell Arthur,Nuggets,Bobcats,5000,12.7
PG,Ty Lawson,Nuggets,Bobcats,13950,37.2
C,Timofey Mozgov,Nuggets,Bobcats,7050,18.9
PF,Kenneth Faried,Nuggets,Bobcats,9800,23.4
SF,Jordan Hamilton,Nuggets,Bobcats,5000,15.0
SG,Evan Fournier,Nuggets,Bobcats,5000,9.9
SF,Quincy Miller,Nuggets,Bobcats,5000,7.9
PG,Chauncey Billups,Pistons,Hawks,5000,9.5
SG,Chauncey Billups,Pistons,Hawks,5000,9.5
PF,Josh Smith,Pistons,Hawks,12050,32.1
SF,Josh Smith,Pistons,Hawks,12050,32.1
PG,Will Bynum,Pistons,Hawks,5000,14.8
PG,Rodney Stuckey,Pistons,Hawks,7050,19.9
SG,Rodney Stuckey,Pistons,Hawks,7050,19.9
