Position,PlayerName,Team,Opponent,Salary,PPG
SG,Ben Gordon,Bobcats,Clippers,5000,9.4
C,Al Jefferson,Bobcats,Clippers,14100,35.2
PF,Al Jefferson,Bobcats,Clippers,14100,35.2
C,Josh McRoberts,Bobcats,Clippers,9100,23.8
PF,Josh McRoberts,Bobcats,Clippers,9100,23.8
PG,Ramon Sessions,Bobcats,Clippers,6550,17.3
SG,Ramon Sessions,Bobcats,Clippers,6550,17.3
PF,Anthony Tolliver,Bobcats,Clippers,6500,10.5
SF,Anthony Tolliver,Bobcats,Clippers,6500,10.5
SG,Chris Douglas-Roberts,Bobcats,Clippers,5000,6.2
SF,Chris Douglas-Roberts,Bobcats,Clippers,5000,6.2
SG,Gerald Henderson,Bobcats,Clippers,9850,24.7
SF,Gerald Henderson,Bobcats,Clippers,9850,24.7
C,Bismack Biyombo,Bobcats,Clippers,5000,13.3
PG,Kemba Walker,Bobcats,Clippers,11950,32.6
SG,Jeffery Taylor,Bobcats,Clippers,5700,12.2
SF,Jeffery Taylor,Bobcats,Clippers,5700,12.2
C,Cody Zeller,Bobcats,Clippers,5000,12.2
PF,Cody Zeller,Bobcats,Clippers,5000,12.2
SG,Vince Carter,Mavericks,Wizards,8700,21.7
SF,Vince Carter,Mavericks,Wizards,8700,21.7
C,Dirk Nowitzki,Mavericks,Wizards,12650,35.5
PF,Dirk Nowitzki,Mavericks,Wizards,12650,35.5
PF,Shawn Marion,Mavericks,Wizards,10850,26.4
SF,Shawn Marion,Mavericks,Wizards,10850,26.4
C,Samuel Dalembert,Mavericks,Wizards,7150,17.7
PG,Monta Ellis,Mavericks,Wizards,13000,34.1
SG,Monta Ellis,Mavericks,Wizards,13000,34.1
PG,Jose Calderon,Mavericks,Wizards,10000,25.0
C,Brandan Wright,Mavericks,Wizards,7450,20.7
PF,Brandan Wright,Mavericks,Wizards,7450,20.7
C,DeJuan Blair,Mavericks,Wizards,7500,20.3
PF,DeJuan Blair,Mavericks,Wizards,7500,20.3
PF,Jae Crowder,Mavericks,Wizards,5000,12.6
SF,Jae Crowder,Mavericks,Wizards,5000,12.6
PG,Shane Larkin,Mavericks,Wizards,5000,7.4
PG,Gal Mekel,Mavericks,Wizards,5000,6.3
SG,Gal Mekel,Mavericks,Wizards,5000,6.3
PG,Andre Miller,Nuggets,76ers,5000,14.4
SG,Andre Miller,Nuggets,76ers,5000,14.4
PG,Randy Foye,Nuggets,76ers,5000,16.0
SG,Randy Foye,Nuggets,76ers,5000,16.0
SG,Wilson Chandler,Nuggets,76ers,9750,23.7
SF,Wilson Chandler,Nuggets,76ers,9750,23.7
C,Anthony Randolph,Nuggets,76ers,5000,12.1
PF,Anthony Randolph,Nuggets,76ers,5000,12.1
C,JaVale McGee,Nuggets,76ers,6800,13.2
C,J.J. Hickson,Nuggets,76ers,10350,24.9
PF,J.J. Hickson,Nuggets,76ers,10350,24.9
C,Darrell Arthur,Nuggets,76ers,5000,12.2
PF,Darrell Arthur,Nuggets,76ers,5000,12.2
PG,Ty Lawson,Nuggets,76ers,13200,34.9
C,Timofey Mozgov,Nuggets,76ers,5900,17.9
PF,Kenneth Faried,Nuggets,76ers,7300,22.0
SF,Jordan Hamilton,Nuggets,76ers,5000,17.1
C,Luis Scola,Pacers,Raptors,6200,15.6
PF,Luis Scola,Pacers,Raptors,6200,15.6
PF,David West,Pacers,Raptors,9650,27.3
SF,Danny Granger,Pacers,Raptors,5600,14.0
C,Ian Mahinmi,Pacers,Raptors,5000,9.5
PG,C.J. Watson,Pacers,Raptors,5000,13.0
C,Roy Hibbert,Pacers,Raptors,10950,29.4
PG,George Hill,Pacers,Raptors,8550,23.7
SG,George Hill,Pacers,Raptors,8550,23.7
SG,Paul George,Pacers,Raptors,15600,40.0
SF,Paul George,Pacers,Raptors,15600,40.0
SG,Lance Stephenson,Pacers,Raptors,12150,30.3
SF,Orlando Johnson,Pacers,Raptors,5000,6.1
PF,Antawn Jamison,Clippers,Bobcats,5000,7.9
PG,Jamal Crawford,Clippers,Bobcats,9350,24.0
SG,Jamal Crawford,Clippers,Bobcats,9350,24.0
SF,Matt Barnes,Clippers,Bobcats,6650,15.9
SG,Willie Green,Clippers,Bobcats,5000,8.8
PG,Chris Paul,Clippers,Bobcats,18600,46.9
C,Ryan Hollins,Clippers,Bobcats,5000,4.9
SG,Jared Dudley,Clippers,Bobcats,6100,14.9
