Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ ORL, 7:00 PM,49.7,20000,"",
PF-C,Kevin Love,MIN,MIN @ NOP, 9:30 PM,48.3,19200,"",OUT
PF,Blake Griffin,LAC,LAC vs TOR,10:30 PM,41.9,18000,"",
C,DeMarcus Cousins,SAC,SAC @ BOS, 7:30 PM,44.1,17900,"",
PF-C,Anthony Davis,NOP,NOP vs MIN, 9:30 PM,43.5,17600,"",
PG,John Wall,WAS,WAS vs CLE, 7:00 PM,39.9,17400,"",
PF,LaMarcus Aldridge,POR,POR @ IND, 7:00 PM,45.0,17300,"",
SF,Carmelo Anthony,NYK,NYK vs DEN, 7:30 PM,43.9,16600,"",
PG,Ty Lawson,DEN,DEN @ NYK, 7:30 PM,36.2,15000,"",
SG,DeMar DeRozan,TOR,TOR @ LAC,10:30 PM,34.4,14700,"",
PF,Dirk Nowitzki,DAL,DAL vs UTA, 8:30 PM,35.7,14700,"",
SF,Rudy Gay,SAC,SAC @ BOS, 7:30 PM,33.8,14300,"",
PG,Kyrie Irving,CLE,CLE @ WAS, 7:00 PM,35.3,14000,"",
C,DeAndre Jordan,LAC,LAC vs TOR,10:30 PM,33.8,13900,"",
PG,Brandon Jennings,DET,DET vs BKN, 7:30 PM,33.6,13600,"",
C,Andre Drummond,DET,DET vs BKN, 7:30 PM,34.4,13600,"",
SF-PF,Josh Smith,DET,DET vs BKN, 7:30 PM,32.7,13500,"",
PG,Kyle Lowry,TOR,TOR @ LAC,10:30 PM,34.7,13400,"",
PG,Damian Lillard,POR,POR @ IND, 7:00 PM,33.4,13300,"",
SG,Monta Ellis,DAL,DAL vs UTA, 8:30 PM,33.1,13100,"",
PF,Jared Sullinger,BOS,BOS vs SAC, 7:30 PM,26.1,13000,"",
PG,Russell Westbrook,OKC,OKC @ ORL, 7:00 PM,39.0,13000,"",OUT
SG-SF,Paul George,IND,IND vs POR, 7:00 PM,37.1,12800,"",
C,Brook Lopez,BKN,BKN @ DET, 7:30 PM,32.6,12700,"",OUT
PF-C,Serge Ibaka,OKC,OKC @ ORL, 7:00 PM,31.8,12700,"",
PG,Isaiah Thomas,SAC,SAC @ BOS, 7:30 PM,32.7,12700,"",
C,Anderson Varejao,CLE,CLE @ WAS, 7:00 PM,28.5,12700,"",
C,JJ Hickson,DEN,DEN @ NYK, 7:30 PM,26.8,12500,"",
C,Nikola Pekovic,MIN,MIN @ NOP, 9:30 PM,31.6,12400,"",OUT
SF,Nicolas Batum,POR,POR @ IND, 7:00 PM,30.1,12400,"",
PG,Michael Carter-Williams,PHI,PHI vs LAL, 7:00 PM,36.0,12300,"",
PG,Rajon Rondo,BOS,BOS vs SAC, 7:30 PM,24.0,11900,"",
SF,Trevor Ariza,WAS,WAS vs CLE, 7:00 PM,28.6,11600,"",
PF,Derrick Favors,UTA,UTA @ DAL, 8:30 PM,29.6,11600,"",OUT
PF,Thaddeus Young,PHI,PHI vs LAL, 7:00 PM,31.3,11600,"",
PF,Ryan Anderson,NOP,NOP vs MIN, 9:30 PM,29.6,11600,"",OUT
PF,David West,IND,IND vs POR, 7:00 PM,27.6,11600,"",
C,Spencer Hawes,PHI,PHI vs LAL, 7:00 PM,30.9,11500,"",
PF-C,Pau Gasol,LAL,LAL @ PHI, 7:00 PM,36.1,11500,"",OUT
