Position,PlayerName,Team,Opponent,Salary,PPG
PF,Luol Deng,Cavaliers,Knicks,10650,30.8
SF,Luol Deng,Cavaliers,Knicks,10650,30.8
C,Anderson Varejao,Cavaliers,Knicks,11700,28.3
PF,Anderson Varejao,Cavaliers,Knicks,11700,28.3
PG,Jarrett Jack,Cavaliers,Knicks,6100,18.6
SG,Jarrett Jack,Cavaliers,Knicks,6100,18.6
SG,C.J. Miles,Cavaliers,Knicks,5750,16.7
SF,C.J. Miles,Cavaliers,Knicks,5750,16.7
PF,Earl Clark,Cavaliers,Knicks,5000,10.8
SF,Earl Clark,Cavaliers,Knicks,5000,10.8
SG,Alonzo Gee,Cavaliers,Knicks,5000,8.2
SF,Alonzo Gee,Cavaliers,Knicks,5000,8.2
PG,Kyrie Irving,Cavaliers,Knicks,14100,35.7
SG,Kyrie Irving,Cavaliers,Knicks,14100,35.7
C,Tristan Thompson,Cavaliers,Knicks,9400,25.8
PF,Tristan Thompson,Cavaliers,Knicks,9400,25.8
SG,Dion Waiters,Cavaliers,Knicks,8300,21.9
C,Tyler Zeller,Cavaliers,Knicks,5000,9.7
PF,Tyler Zeller,Cavaliers,Knicks,5000,9.7
PF,Anthony Bennett,Cavaliers,Knicks,5000,6.2
SF,Anthony Bennett,Cavaliers,Knicks,5000,6.2
PG,Matthew Dellavedova,Cavaliers,Knicks,5000,9.1
C,Jermaine O'Neal,Warriors,Clippers,5000,13.5
SG,Andre Iguodala,Warriors,Clippers,10600,25.8
SF,Andre Iguodala,Warriors,Clippers,10600,25.8
C,Andrew Bogut,Warriors,Clippers,10400,27.3
C,David Lee,Warriors,Clippers,12100,34.3
PF,David Lee,Warriors,Clippers,12100,34.3
C,Marreese Speights,Warriors,Clippers,5000,10.3
PF,Marreese Speights,Warriors,Clippers,5000,10.3
PG,Stephen Curry,Warriors,Clippers,18600,47.2
SG,Stephen Curry,Warriors,Clippers,18600,47.2
PG,Jordan Crawford,Warriors,Clippers,7850,24.5
SG,Jordan Crawford,Warriors,Clippers,7850,24.5
SG,Klay Thompson,Warriors,Clippers,10850,29.1
SF,Klay Thompson,Warriors,Clippers,10850,29.1
SG,MarShon Brooks,Warriors,Clippers,5000,5.0
SF,MarShon Brooks,Warriors,Clippers,5000,5.0
PF,Harrison Barnes,Warriors,Clippers,6400,18.2
SF,Harrison Barnes,Warriors,Clippers,6400,18.2
SF,Draymond Green,Warriors,Clippers,6100,15.9
C,Ognjen Kuzmic,Warriors,Clippers,5000,1.8
C,Luis Scola,Pacers,Suns,5900,15.4
PF,Luis Scola,Pacers,Suns,5900,15.4
PF,David West,Pacers,Suns,10400,26.7
SF,Danny Granger,Pacers,Suns,5000,15.8
C,Ian Mahinmi,Pacers,Suns,5000,9.7
PG,C.J. Watson,Pacers,Suns,5000,12.8
C,Roy Hibbert,Pacers,Suns,10550,27.8
PG,George Hill,Pacers,Suns,9400,22.6
SG,George Hill,Pacers,Suns,9400,22.6
SG,Paul George,Pacers,Suns,15050,39.3
SF,Paul George,Pacers,Suns,15050,39.3
SG,Lance Stephenson,Pacers,Suns,12850,31.5
SF,Lance Stephenson,Pacers,Suns,12850,31.5
PF,Antawn Jamison,Clippers,Warriors,5000,7.6
PG,Jamal Crawford,Clippers,Warriors,11950,26.6
SG,Jamal Crawford,Clippers,Warriors,11950,26.6
PF,Hedo Turkoglu,Clippers,Warriors,5000,8.5
SF,Hedo Turkoglu,Clippers,Warriors,5000,8.5
SF,Matt Barnes,Clippers,Warriors,6400,16.0
SG,Willie Green,Clippers,Warriors,5000,9.5
SG,J.J. Redick,Clippers,Warriors,8750,24.2
C,Ryan Hollins,Clippers,Warriors,5000,5.2
SG,Jared Dudley,Clippers,Warriors,5000,14.9
SF,Jared Dudley,Clippers,Warriors,5000,14.9
C,DeAndre Jordan,Clippers,Warriors,12100,34.0
C,Blake Griffin,Clippers,Warriors,15250,41.3
PF,Blake Griffin,Clippers,Warriors,15250,41.3
PG,Darren Collison,Clippers,Warriors,11900,19.0
PF,Metta World Peace,Knicks,Cavaliers,5000,10.9
SF,Metta World Peace,Knicks,Cavaliers,5000,10.9
C,Kenyon Martin,Knicks,Cavaliers,5000,14.3
PF,Kenyon Martin,Knicks,Cavaliers,5000,14.3
C,Tyson Chandler,Knicks,Cavaliers,9600,24.2
C,Amar'e Stoudemire,Knicks,Cavaliers,6000,15.8
PF,Amar'e Stoudemire,Knicks,Cavaliers,6000,15.8
