"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",11300,"LAL@Min 08:00PM ET",51.739
"PG/SG","Stephen Curry",10400,"Cha@GS 10:30PM ET",48.161
"PF/C","Al Jefferson",9500,"Cha@GS 10:30PM ET",40.350
"SG/SF","Paul George",9000,"Ind@Atl 07:30PM ET",40.053
"PF/C","Paul Millsap",8600,"Ind@Atl 07:30PM ET",38.294
"PF/C","Pau Gasol",8400,"LAL@Min 08:00PM ET",38.108
"PG","Kemba Walker",8400,"Cha@GS 10:30PM ET",34.970
"PG/SG","Goran Dragic",8100,"Chi@Pho 09:00PM ET",35.886
"PF/C","Joakim Noah",8000,"Chi@Pho 09:00PM ET",36.428
"PG/SG","Eric Bledsoe",7700,"Chi@Pho 09:00PM ET",34.854
"PF/C","David Lee",7500,"Cha@GS 10:30PM ET",36.229
"SG/SF","Lance Stephenson",7200,"Ind@Atl 07:30PM ET",32.908
"PG","Ricky Rubio",6900,"LAL@Min 08:00PM ET",31.213
"C","Roy Hibbert",6900,"Ind@Atl 07:30PM ET",29.181
"PG/SG","Kobe Bryant",6700,"LAL@Min 08:00PM ET",28.833
"PG","Kendall Marshall",6600,"LAL@Min 08:00PM ET",30.026
"C","Nikola Pekovic",6600,"LAL@Min 08:00PM ET",33.102
"PF","David West",6600,"Ind@Atl 07:30PM ET",28.255
"PG","Jeff Teague",6500,"Ind@Atl 07:30PM ET",32.653
"PF/C","Carlos Boozer",6400,"Chi@Pho 09:00PM ET",29.330
"C","Andrew Bogut",6300,"Cha@GS 10:30PM ET",28.814
"SG/SF","Klay Thompson",6300,"Cha@GS 10:30PM ET",29.776
"SG/SF","Andre Iguodala",6200,"Cha@GS 10:30PM ET",25.743
"SG/SF","Kevin Martin",6200,"LAL@Min 08:00PM ET",28.661
"PG","D.J. Augustin",6000,"Chi@Pho 09:00PM ET",21.453
"PF/C","Taj Gibson",6000,"Chi@Pho 09:00PM ET",24.979
"SG/SF","Jimmy Butler",5800,"Chi@Pho 09:00PM ET",26.125
"SG/SF","Gerald Green",5700,"Chi@Pho 09:00PM ET",23.606
"SG/SF","Gerald Henderson",5700,"Cha@GS 10:30PM ET",26.036
"SG","Jodie Meeks",5700,"LAL@Min 08:00PM ET",24.011
"PG/SG","George Hill",5600,"Ind@Atl 07:30PM ET",22.767
"PF/C","Markieff Morris",5500,"Chi@Pho 09:00PM ET",25.027
"PG/SG","Ramon Sessions",5400,"Cha@GS 10:30PM ET",19.526
"SG/SF","Nick Young",5300,"LAL@Min 08:00PM ET",24.364
"SG/SF","Kyle Korver",5200,"Ind@Atl 07:30PM ET",25.262
"PF/C","Miles Plumlee",5000,"Chi@Pho 09:00PM ET",25.144
"C","Andrew Bynum",4800,"Ind@Atl 07:30PM ET",19.000
"PF/C","Channing Frye",4800,"Chi@Pho 09:00PM ET",24.181
"PG/SG","Steve Blake",4800,"LAL@Min 08:00PM ET",27.202
"SF","Shabazz Muhammad",4700,"LAL@Min 08:00PM ET",2.250
"PF/C","Chris Kaman",4700,"LAL@Min 08:00PM ET",17.935
"PG/SG","Jordan Crawford",4600,"Cha@GS 10:30PM ET",24.957
"SF/PF","DeMarre Carroll",4600,"Ind@Atl 07:30PM ET",23.494
"SG/SF","Mike Dunleavy",4500,"Chi@Pho 09:00PM ET",21.495
"PG","Steve Nash",4500,"LAL@Min 08:00PM ET",16.208
"PF/C","Cody Zeller",4500,"Cha@GS 10:30PM ET",12.883
"SF","Michael Kidd-Gilchrist",4400,"Cha@GS 10:30PM ET",17.819
"SG/SF","P.J. Tucker",4400,"Chi@Pho 09:00PM ET",22.309
"SG/SF","Corey Brewer",4400,"LAL@Min 08:00PM ET",20.436
"C","Alex Len",4300,"Chi@Pho 09:00PM ET",6.338
"PF/C","Jordan Hill",4300,"LAL@Min 08:00PM ET",20.516
"PF/C","Josh McRoberts",4200,"Cha@GS 10:30PM ET",23.573
"SF/PF","Harrison Barnes",4200,"Cha@GS 10:30PM ET",19.227
"PF/C","Ronny Turiaf",4100,"LAL@Min 08:00PM ET",13.500
"PF","Marcus Morris",4100,"Chi@Pho 09:00PM ET",19.516
"PF","Mike Scott",4000,"Ind@Atl 07:30PM ET",15.869
"PG/SG","Lou Williams",4000,"Ind@Atl 07:30PM ET",19.386
"C","Emeka Okafor",3900,"Chi@Pho 09:00PM ET",0
"SG/SF","Wesley Johnson",3900,"LAL@Min 08:00PM ET",19.261
"PG","Shelvin Mack",3900,"Ind@Atl 07:30PM ET",17.144
"PF/C","Luis Scola",3800,"Ind@Atl 07:30PM ET",16.340
"SF","Danny Granger",3700,"Ind@Atl 07:30PM ET",16.455
"PF/C","Gustavo Ayon",3600,"Ind@Atl 07:30PM ET",13.100
"PF","Ryan Kelly",3600,"LAL@Min 08:00PM ET",13.400
"C","Pero Antic",3500,"Ind@Atl 07:30PM ET",13.402
"PF/C","Elton Brand",3400,"Ind@Atl 07:30PM ET",12.974
"PG","J.J. Barea",3400,"LAL@Min 08:00PM ET",16.835
"C","Gorgui Dieng",3300,"LAL@Min 08:00PM ET",5.731
"PF","Dante Cunningham",3300,"LAL@Min 08:00PM ET",13.878
"PG/SG","Kirk Hinrich",3300,"Chi@Pho 09:00PM ET",20.368
"PG","Jannero Pargo",3300,"Cha@GS 10:30PM ET",10.078
"SG/SF","John Jenkins",3200,"Ind@Atl 07:30PM ET",6.500
"SG/SF","Tony Snell",3200,"Chi@Pho 09:00PM ET",11.143
"SF","Draymond Green",3200,"Cha@GS 10:30PM ET",16.281
"PG","Jordan Farmar",3100,"LAL@Min 08:00PM ET",21.182
"PG/SG","Leandro Barbosa",3100,"Chi@Pho 09:00PM ET",14.813
"C","Jermaine O'Neal",3000,"Cha@GS 10:30PM ET",14.250
"PG","Dennis Schroder",3000,"Ind@Atl 07:30PM ET",8.333
"SG","Archie Goodwin",3000,"Chi@Pho 09:00PM ET",6.486
"PG/SG","Nemanja Nedovic",3000,"Cha@GS 10:30PM ET",2.774
"SG/SF","Chris Douglas-Roberts",3000,"Cha@GS 10:30PM ET",9.375
"PG/SG","Alexey Shved",3000,"LAL@Min 08:00PM ET",9.453
"SF/PF","Tornike Shengelia",3000,"Chi@Pho 09:00PM ET",3.250
"C","Viacheslav Kravtsov",3000,"Chi@Pho 09:00PM ET",2.250
"C","Bismack Biyombo",3000,"Cha@GS 10:30PM ET",12.278
"C","Ognjen Kuzmic",3000,"Cha@GS 10:30PM ET",1.962
"C","Brendan Haywood",3000,"Cha@GS 10:30PM ET",0
"PF/C","Erik Murphy",3000,"Chi@Pho 09:00PM ET",0.847
"SG","Ben Gordon",3000,"Cha@GS 10:30PM ET",9.750
"C","Nazr Mohammed",3000,"Chi@Pho 09:00PM ET",5.886
"PG/SG","Jared Cunningham",3000,"Ind@Atl 07:30PM ET",1.350
"SG/SF","Xavier Henry",3000,"LAL@Min 08:00PM ET",17.387
"PF/C","Marreese Speights",3000,"Cha@GS 10:30PM ET",11.188
"PG/SG","Donald Sloan",3000,"Ind@Atl 07:30PM ET",4.163
"C","Ian Mahinmi",3000,"Ind@Atl 07:30PM ET",10.022
"SF/PF","Robbie Hummel",3000,"LAL@Min 08:00PM ET",7.620
"SF/PF","Anthony Tolliver",3000,"Cha@GS 10:30PM ET",11.244
"PF/C","Al Horford",3000,"Ind@Atl 07:30PM ET",37.328
"SG/SF","Chase Budinger",3000,"LAL@Min 08:00PM ET",8.346
"PG","A.J. Price",3000,"LAL@Min 08:00PM ET",2.938
"PG/SG","Dionte Christmas",3000,"Chi@Pho 09:00PM ET",4.674
"PG","Ish Smith",3000,"Chi@Pho 09:00PM ET",10.357
"SF/PF","Luc Richard Mbah a Moute",3000,"LAL@Min 08:00PM ET",9.022
"SF/PF","Jeff Adrien",3000,"Cha@GS 10:30PM ET",9.054
"SG/SF","MarShon Brooks",3000,"Cha@GS 10:30PM ET",5.054
"PG","C.J. Watson",3000,"Ind@Atl 07:30PM ET",13.277
"SF/PF","Chris Copeland",3000,"Ind@Atl 07:30PM ET",4.869
"C","Festus Ezeli",3000,"Cha@GS 10:30PM ET",0
"SF","Solomon Hill",3000,"Ind@Atl 07:30PM ET",4.559
"SG/SF","Rasual Butler",3000,"Ind@Atl 07:30PM ET",3.260
"SG/SF","Jeffery Taylor",3000,"Cha@GS 10:30PM ET",13.404
"SG/SF","Cartier Martin",3000,"Ind@Atl 07:30PM ET",10.395
"C","Robert Sacre",3000,"LAL@Min 08:00PM ET",10.727
"PG","Derrick Rose",3000,"Chi@Pho 09:00PM ET",26.650
"SF","Orlando Johnson",3000,"Ind@Atl 07:30PM ET",5.153
"SG/SF","Kent Bazemore",3000,"Cha@GS 10:30PM ET",4.844
"SG","Manny Harris",3000,"LAL@Min 08:00PM ET",13.500
