"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Carmelo Anthony",10600,"Bos@NY 07:30PM ET",47.043
"PG/SG","Stephen Curry",10500,"Was@GS 10:30PM ET",48.387
"PF/C","Anthony Davis",10000,"NO@Cle 07:00PM ET",44.521
"PF/C","LaMarcus Aldridge",9900,"Mem@Por 10:00PM ET",46.700
"SG/SF","James Harden",9500,"SA@Hou 08:00PM ET",41.038
"PG","John Wall",9300,"Was@GS 10:30PM ET",42.192
"PF/C","Dwight Howard",9300,"SA@Hou 08:00PM ET",41.082
"SG/SF","Paul George",9100,"Ind@LAL 10:30PM ET",40.843
"PG/SG","Kyrie Irving",8500,"NO@Cle 07:00PM ET",37.555
"PF/C","Pau Gasol",8400,"Ind@LAL 10:30PM ET",37.970
"PG","Brandon Jennings",7800,"Orl@Det 07:30PM ET",36.042
"PF/C","David Lee",7800,"Was@GS 10:30PM ET",36.517
"PG","Damian Lillard",7700,"Mem@Por 10:00PM ET",36.372
"PF/C","Tim Duncan",7700,"SA@Hou 08:00PM ET",35.951
"PG","Jrue Holiday",7700,"NO@Cle 07:00PM ET",34.662
"SF/PF","Josh Smith",7600,"Orl@Det 07:30PM ET",34.443
"PF/C","Nikola Vucevic",7500,"Orl@Det 07:30PM ET",33.804
"PF/C","Andre Drummond",7500,"Orl@Det 07:30PM ET",35.727
"SF/PF","Chandler Parsons",7500,"SA@Hou 08:00PM ET",33.244
"PF/C","Zach Randolph",7500,"Mem@Por 10:00PM ET",35.400
"PG","Mike Conley",7400,"Mem@Por 10:00PM ET",34.056
"PF/C","Anderson Varejao",7200,"NO@Cle 07:00PM ET",29.278
"PF/C","Greg Monroe",7000,"Orl@Det 07:30PM ET",30.420
"PF/C","Ryan Anderson",6900,"NO@Cle 07:00PM ET",31.932
"PG","Tony Parker",6900,"SA@Hou 08:00PM ET",30.894
"SG/SF","Lance Stephenson",6800,"Ind@LAL 10:30PM ET",32.190
"SG/SF","Nicolas Batum",6800,"Mem@Por 10:00PM ET",32.567
"C","Marc Gasol",6800,"Mem@Por 10:00PM ET",30.368
"C","Roy Hibbert",6700,"Ind@LAL 10:30PM ET",29.169
"PG/SG","Victor Oladipo",6700,"Orl@Det 07:30PM ET",28.906
"SF/PF","Luol Deng",6700,"NO@Cle 07:00PM ET",33.141
"SF/PF","Tobias Harris",6600,"Orl@Det 07:30PM ET",27.240
"SG/SF","Jeff Green",6600,"Bos@NY 07:30PM ET",26.484
"SG/SF","Arron Afflalo",6500,"Orl@Det 07:30PM ET",32.762
"PG","Jameer Nelson",6500,"Orl@Det 07:30PM ET",30.113
"SG","Bradley Beal",6500,"Was@GS 10:30PM ET",28.971
"SG/SF","Trevor Ariza",6400,"Was@GS 10:30PM ET",30.678
"PF","David West",6400,"Ind@LAL 10:30PM ET",28.250
"PF/C","Tristan Thompson",6300,"NO@Cle 07:00PM ET",27.688
"PG","Kendall Marshall",6300,"Ind@LAL 10:30PM ET",29.324
"C","Marcin Gortat",6300,"Was@GS 10:30PM ET",29.291
"SG/SF","Klay Thompson",6200,"Was@GS 10:30PM ET",29.906
"SG/SF","Andre Iguodala",6200,"Was@GS 10:30PM ET",26.258
"SG/SF","Wesley Matthews",6100,"Mem@Por 10:00PM ET",28.722
"C","Andrew Bogut",5900,"Was@GS 10:30PM ET",27.835
"SG/SF","Tyreke Evans",5900,"NO@Cle 07:00PM ET",27.459
"PF/C","Nene Hilario",5900,"Was@GS 10:30PM ET",28.625
"SG","Kentavious Caldwell-Pope",5900,"Orl@Det 07:30PM ET",14.720
"PG","Rajon Rondo",5800,"Bos@NY 07:30PM ET",21.250
"SG/SF","Nick Young",5700,"Ind@LAL 10:30PM ET",24.443
"SG","Jodie Meeks",5700,"Ind@LAL 10:30PM ET",23.800
"C","Tyson Chandler",5700,"Bos@NY 07:30PM ET",24.650
"PG/SG","Raymond Felton",5700,"Bos@NY 07:30PM ET",24.795
"PG/SG","Jeremy Lin",5600,"SA@Hou 08:00PM ET",24.556
"PG/SG","George Hill",5600,"Ind@LAL 10:30PM ET",23.025
"SG","Eric Gordon",5600,"NO@Cle 07:00PM ET",26.919
"C","Robin Lopez",5500,"Mem@Por 10:00PM ET",25.733
"SG/SF","J.R. Smith",5500,"Bos@NY 07:30PM ET",24.493
"PF/C","Jared Sullinger",5400,"Bos@NY 07:30PM ET",26.699
"C","Tiago Splitter",5300,"SA@Hou 08:00PM ET",19.217
"SG/SF","Kawhi Leonard",5300,"SA@Hou 08:00PM ET",26.073
"PF/C","Glen Davis",5300,"Orl@Det 07:30PM ET",26.919
"C","Kelly Olynyk",5100,"Bos@NY 07:30PM ET",15.500
"SF/PF","Anthony Bennett",5000,"NO@Cle 07:00PM ET",6.188
"SF","Otto Porter Jr.",5000,"Was@GS 10:30PM ET",4.929
"SG","Dion Waiters",5000,"NO@Cle 07:00PM ET",23.263
"SG/SF","Manu Ginobili",4900,"SA@Hou 08:00PM ET",25.396
"PG/SG","Steve Blake",4800,"Ind@LAL 10:30PM ET",27.202
"PG","Phil Pressey",4800,"Bos@NY 07:30PM ET",9.054
"PG/SG","Rodney Stuckey",4700,"Orl@Det 07:30PM ET",21.431
"SF/PF","Terrence Jones",4700,"SA@Hou 08:00PM ET",27.104
"SG/SF","Tony Allen",4700,"Mem@Por 10:00PM ET",22.093
"PF/C","Chris Kaman",4700,"Ind@LAL 10:30PM ET",17.935
"PG/SG","Jordan Crawford",4700,"Was@GS 10:30PM ET",25.892
"PF/C","Andrea Bargnani",4700,"Bos@NY 07:30PM ET",24.405
"SF/PF","James Johnson",4600,"Mem@Por 10:00PM ET",24.461
"SG/SF","Danny Green",4500,"SA@Hou 08:00PM ET",17.358
"PF/C","Kris Humphries",4500,"Bos@NY 07:30PM ET",19.375
"PG/SG","Mo Williams",4500,"Mem@Por 10:00PM ET",20.932
"SF","Al-Farouq Aminu",4500,"NO@Cle 07:00PM ET",21.238
"PG","Steve Nash",4400,"Ind@LAL 10:30PM ET",16.208
"PG/SG","Brian Roberts",4400,"NO@Cle 07:00PM ET",14.277
"PF/C","Brandon Bass",4400,"Bos@NY 07:30PM ET",22.647
"PG/SG","Jarrett Jack",4400,"NO@Cle 07:00PM ET",19.607
"PF/C","Jordan Hill",4300,"Ind@LAL 10:30PM ET",20.700
"PG/SG","Patrick Beverley",4200,"SA@Hou 08:00PM ET",21.405
"SG","Tim Hardaway Jr.",4100,"Bos@NY 07:30PM ET",13.047
"PF/C","Omer Asik",4100,"SA@Hou 08:00PM ET",14.191
"PG/SG","Avery Bradley",4000,"Bos@NY 07:30PM ET",24.017
"SG/SF","Marco Belinelli",4000,"SA@Hou 08:00PM ET",19.267
"SG/SF","Martell Webster",4000,"Was@GS 10:30PM ET",20.707
"PF/C","Kosta Koufos",3900,"Mem@Por 10:00PM ET",19.125
"SG/SF","Courtney Lee",3900,"Mem@Por 10:00PM ET",15.404
"PF/C","Ed Davis",3900,"Mem@Por 10:00PM ET",16.229
"SF/PF","Harrison Barnes",3900,"Was@GS 10:30PM ET",19.366
"SG/SF","Iman Shumpert",3800,"Bos@NY 07:30PM ET",19.091
"SG/SF","Jamaal Franklin",3800,"Mem@Por 10:00PM ET",4.297
"SF/PF","Gerald Wallace",3800,"Bos@NY 07:30PM ET",14.717
"SG/SF","Wesley Johnson",3800,"Ind@LAL 10:30PM ET",19.335
"PF/C","Luis Scola",3800,"Ind@LAL 10:30PM ET",16.360
"PF/C","Boris Diaw",3800,"SA@Hou 08:00PM ET",18.762
"SG/SF","C.J. Miles",3700,"NO@Cle 07:00PM ET",17.481
"SF","Danny Granger",3700,"Ind@LAL 10:30PM ET",16.333
"SF/PF","Donatas Motiejunas",3600,"SA@Hou 08:00PM ET",9.433
"PF/C","Kyle O'Quinn",3600,"Orl@Det 07:30PM ET",11.125
"SF","Omri Casspi",3500,"SA@Hou 08:00PM ET",16.967
"PG","Patrick Mills",3500,"SA@Hou 08:00PM ET",14.744
"PF/C","Al Harrington",3500,"Was@GS 10:30PM ET",12.500
"SF","Maurice Harkless",3500,"Orl@Det 07:30PM ET",14.453
"PF/C","Jason Smith",3500,"NO@Cle 07:00PM ET",20.637
"SG","Allen Crabbe",3400,"Mem@Por 10:00PM ET",3.844
"SF/PF","Tayshaun Prince",3400,"Mem@Por 10:00PM ET",13.904
"PF","Ryan Kelly",3400,"Ind@LAL 10:30PM ET",12.380
"C","Jeff Withey",3400,"NO@Cle 07:00PM ET",6.135
"SG/SF","Kyle Singler",3400,"Orl@Det 07:30PM ET",15.233
"SF/PF","Chris Johnson",3400,"Bos@NY 07:30PM ET",18.938
"SF","Draymond Green",3300,"Was@GS 10:30PM ET",16.439
"SG/SF","Alonzo Gee",3200,"NO@Cle 07:00PM ET",8.625
"PG/SG","Austin Rivers",3200,"NO@Cle 07:00PM ET",9.984
"SF/PF","Metta World Peace",3200,"Bos@NY 07:30PM ET",11.728
"PG/SG","Jerryd Bayless",3100,"Bos@NY 07:30PM ET",15.391
"PF","Thomas Robinson",3100,"Mem@Por 10:00PM ET",10.885
"SG/SF","Carrick Felix",3100,"NO@Cle 07:00PM ET",2.333
"PF/C","Amar'e Stoudemire",3100,"Bos@NY 07:30PM ET",16.826
"PF","Robert Covington",3000,"SA@Hou 08:00PM ET",4.250
"PG/SG","C.J. McCollum",3000,"Mem@Por 10:00PM ET",9.725
"C","Vitor Faverani",3000,"Bos@NY 07:30PM ET",11.271
"PG","Matthew Dellavedova",3000,"NO@Cle 07:00PM ET",9.309
"SG/SF","Keith Bogans",3000,"Bos@NY 07:30PM ET",3.875
"PG/SG","Chauncey Billups",3000,"Orl@Det 07:30PM ET",9.847
"C","Jermaine O'Neal",3000,"Was@GS 10:30PM ET",14.250
"PF/C","Greg Smith",3000,"SA@Hou 08:00PM ET",6.841
"SG/SF","Xavier Henry",3000,"Ind@LAL 10:30PM ET",17.387
"PG/SG","Nemanja Nedovic",3000,"Was@GS 10:30PM ET",2.774
"PG/SG","Kobe Bryant",3000,"Ind@LAL 10:30PM ET",28.833
"SG","Sergey Karasev",3000,"NO@Cle 07:00PM ET",3.809
"SG/SF","Rasual Butler",3000,"Ind@LAL 10:30PM ET",3.479
"C","Ognjen Kuzmic",3000,"Was@GS 10:30PM ET",1.962
"PG","Peyton Siva",3000,"Orl@Det 07:30PM ET",2.115
"PG","Earl Watson",3000,"Mem@Por 10:00PM ET",2.000
"PF","Jason Maxiell",3000,"Orl@Det 07:30PM ET",8.858
"SG","Doron Lamb",3000,"Orl@Det 07:30PM ET",4.609
"SG/SF","Mike Miller",3000,"Mem@Por 10:00PM ET",13.595
"PG/SG","Pablo Prigioni",3000,"Bos@NY 07:30PM ET",13.313
"PG","Vander Blue",3000,"Bos@NY 07:30PM ET",3.000
"PG","Will Bynum",3000,"Orl@Det 07:30PM ET",15.750
"PG","Cory Joseph",3000,"SA@Hou 08:00PM ET",8.266
"PF","Jan Vesely",3000,"Was@GS 10:30PM ET",11.473
"PF/C","Meyers Leonard",3000,"Mem@Por 10:00PM ET",7.235
"PF/C","Kenyon Martin",3000,"Bos@NY 07:30PM ET",14.958
"SF/PF","Tony Mitchell",3000,"Orl@Det 07:30PM ET",2.886
"PF","Matt Bonner",3000,"SA@Hou 08:00PM ET",7.021
"PG/SG","Ronnie Price",3000,"Orl@Det 07:30PM ET",7.400
"C","Jeremy Tyler",3000,"Bos@NY 07:30PM ET",6.722
"PF/C","Kevin Seraphin",3000,"Was@GS 10:30PM ET",8.524
"SG","Will Barton",3000,"Mem@Por 10:00PM ET",4.500
"PG/SG","E'Twaun Moore",3000,"Orl@Det 07:30PM ET",11.792
"SG/SF","MarShon Brooks",3000,"Was@GS 10:30PM ET",5.346
"C","Cole Aldrich",3000,"Bos@NY 07:30PM ET",4.063
"PG/SG","Garrett Temple",3000,"Was@GS 10:30PM ET",6.585
"SG/SF","Anthony Morrow",3000,"NO@Cle 07:00PM ET",9.711
"PF/C","Jon Leuer",3000,"Mem@Por 10:00PM ET",15.681
"C","Greg Stiemsma",3000,"NO@Cle 07:00PM ET",9.333
"PG","Beno Udrih",3000,"Bos@NY 07:30PM ET",14.460
"SG","Manny Harris",3000,"Ind@LAL 10:30PM ET",15.250
"PG/SG","Nick Calathes",3000,"Mem@Por 10:00PM ET",8.129
"PG","Jordan Farmar",3000,"Ind@LAL 10:30PM ET",21.182
"C","Robert Sacre",3000,"Ind@LAL 10:30PM ET",10.850
"PF/C","Joel Freeland",3000,"Mem@Por 10:00PM ET",10.318
"PF/C","Jeff Ayres",3000,"SA@Hou 08:00PM ET",9.951
"SG/SF","Quincy Pondexter",3000,"Mem@Por 10:00PM ET",11.100
"PG","Eric Maynor",3000,"Was@GS 10:30PM ET",6.727
"SG/SF","Othyus Jeffers",3000,"SA@Hou 08:00PM ET",6.750
"C","Aron Baynes",3000,"SA@Hou 08:00PM ET",7.593
"PF","Trevor Booker",3000,"Was@GS 10:30PM ET",17.985
"SF/PF","Earl Clark",3000,"NO@Cle 07:00PM ET",11.274
"PF/C","Joel Anthony",3000,"Bos@NY 07:30PM ET",2.050
"C","Ian Mahinmi",3000,"Ind@LAL 10:30PM ET",10.018
"PG/SG","Donald Sloan",3000,"Ind@LAL 10:30PM ET",4.375
"PF/C","Marreese Speights",3000,"Was@GS 10:30PM ET",10.850
"SG/SF","Kent Bazemore",3000,"Was@GS 10:30PM ET",5.196
"SG","Toure' Murry",3000,"Bos@NY 07:30PM ET",6.644
"PG","C.J. Watson",3000,"Ind@LAL 10:30PM ET",13.149
"SG/SF","Luigi Datome",3000,"Orl@Det 07:30PM ET",5.524
"SG/SF","Francisco Garcia",3000,"SA@Hou 08:00PM ET",13.263
"SG/SF","Darius Miller",3000,"NO@Cle 07:00PM ET",6.963
"PF/C","Josh Harrellson",3000,"Orl@Det 07:30PM ET",7.542
"PG/SG","Nando De Colo",3000,"SA@Hou 08:00PM ET",8.594
"PG","Isaiah Canaan",3000,"SA@Hou 08:00PM ET",1.450
"SF","Solomon Hill",3000,"Ind@LAL 10:30PM ET",4.559
"SG/SF","Glen Rice Jr.",3000,"Was@GS 10:30PM ET",7.227
"SG/SF","Victor Claver",3000,"Mem@Por 10:00PM ET",-0.125
"SF/PF","Jonas Jerebko",3000,"Orl@Det 07:30PM ET",6.676
"SG/SF","Dorell Wright",3000,"Mem@Por 10:00PM ET",9.436
"SF","Chris Singleton",3000,"Was@GS 10:30PM ET",8.143
"SG/SF","Ronnie Brewer",3000,"SA@Hou 08:00PM ET",2.409
"SF","Orlando Johnson",3000,"Ind@LAL 10:30PM ET",5.397
"C","Festus Ezeli",3000,"Was@GS 10:30PM ET",0
"PF/C","Alexis Ajinca",3000,"NO@Cle 07:00PM ET",11.539
"PF","Andrew Nicholson",3000,"Orl@Det 07:30PM ET",13.517
"SF/PF","Chris Copeland",3000,"Ind@LAL 10:30PM ET",4.950
"C","Henry Sims",3000,"NO@Cle 07:00PM ET",4.021
"PF","Charlie Villanueva",3000,"Orl@Det 07:30PM ET",8.596
"PG","Aaron Brooks",3000,"SA@Hou 08:00PM ET",13.474
"PF/C","Tyler Zeller",3000,"NO@Cle 07:00PM ET",9.568
