Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,76ers,6100,11.9
PF,Elton Brand,Hawks,76ers,6100,11.9
SG,Kyle Korver,Hawks,76ers,8800,25.3
SF,Kyle Korver,Hawks,76ers,8800,25.3
PG,Lou Williams,Hawks,76ers,7500,18.6
SG,Lou Williams,Hawks,76ers,7500,18.6
C,Paul Millsap,Hawks,76ers,14050,36.6
PF,Paul Millsap,Hawks,76ers,14050,36.6
PG,Jeff Teague,Hawks,76ers,10500,30.8
PF,DeMarre Carroll,Hawks,76ers,9550,22.2
SF,DeMarre Carroll,Hawks,76ers,9550,22.2
PG,Shelvin Mack,Hawks,76ers,7250,16.8
C,Gustavo Ayon,Hawks,76ers,6500,12.2
PF,Gustavo Ayon,Hawks,76ers,6500,12.2
PF,Mike Scott,Hawks,76ers,6950,14.6
PG,Dennis Schroder,Hawks,76ers,5000,7.8
C,Pero Antic,Hawks,76ers,7750,13.2
SG,James Nunnally,Hawks,76ers,5000,7.9
PG,Jannero Pargo,Bobcats,Lakers,5000,8.6
SG,Ben Gordon,Bobcats,Lakers,5000,9.0
C,Al Jefferson,Bobcats,Lakers,14750,37.7
PF,Al Jefferson,Bobcats,Lakers,14750,37.7
C,Josh McRoberts,Bobcats,Lakers,8550,23.1
PF,Josh McRoberts,Bobcats,Lakers,8550,23.1
PG,Ramon Sessions,Bobcats,Lakers,9350,18.0
SG,Ramon Sessions,Bobcats,Lakers,9350,18.0
PF,Anthony Tolliver,Bobcats,Lakers,5000,11.3
SF,Anthony Tolliver,Bobcats,Lakers,5000,11.3
SG,Chris Douglas-Roberts,Bobcats,Lakers,5000,9.1
SF,Chris Douglas-Roberts,Bobcats,Lakers,5000,9.1
SG,Gerald Henderson,Bobcats,Lakers,9000,24.3
SF,Gerald Henderson,Bobcats,Lakers,9000,24.3
C,Bismack Biyombo,Bobcats,Lakers,5000,12.0
PG,Kemba Walker,Bobcats,Lakers,13050,33.2
SF,Michael Kidd-Gilchrist,Bobcats,Lakers,5850,16.5
SG,Jeffery Taylor,Bobcats,Lakers,5000,12.2
SF,Jeffery Taylor,Bobcats,Lakers,5000,12.2
C,Cody Zeller,Bobcats,Lakers,5000,11.8
PF,Cody Zeller,Bobcats,Lakers,5000,11.8
SG,Vince Carter,Mavericks,Kings,8150,21.3
SF,Vince Carter,Mavericks,Kings,8150,21.3
C,Dirk Nowitzki,Mavericks,Kings,12850,35.7
PF,Dirk Nowitzki,Mavericks,Kings,12850,35.7
PF,Shawn Marion,Mavericks,Kings,9050,24.9
SF,Shawn Marion,Mavericks,Kings,9050,24.9
C,Samuel Dalembert,Mavericks,Kings,6000,16.6
PG,Devin Harris,Mavericks,Kings,6250,14.9
SG,Devin Harris,Mavericks,Kings,6250,14.9
PG,Monta Ellis,Mavericks,Kings,12050,33.1
SG,Monta Ellis,Mavericks,Kings,12050,33.1
PG,Jose Calderon,Mavericks,Kings,9450,24.6
C,Brandan Wright,Mavericks,Kings,6850,16.8
PF,Brandan Wright,Mavericks,Kings,6850,16.8
SG,Wayne Ellington,Mavericks,Kings,5000,5.7
C,DeJuan Blair,Mavericks,Kings,6650,18.5
PF,DeJuan Blair,Mavericks,Kings,6650,18.5
