"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",10500,"Min@Mil 08:30PM ET",52.973
"SF/PF","LeBron James",10400,"Mia@Por 10:00PM ET",46.457
"PG","Chris Paul",10000,"Uta@LAC 10:30PM ET",48.492
"PF/C","Dwight Howard",9600,"NO@Hou 08:00PM ET",42.073
"PF/C","Blake Griffin",9500,"Uta@LAC 10:30PM ET",42.677
"PF/C","LaMarcus Aldridge",9400,"Mia@Por 10:00PM ET",45.181
"PG","John Wall",9100,"Det@Was 07:00PM ET",43.250
"SF/PF","Carmelo Anthony",9100,"NY@Tor 07:00PM ET",45.250
"SG/SF","Paul George",9000,"Bkn@Ind 07:00PM ET",41.518
"PF/C","Anthony Davis",8700,"NO@Hou 08:00PM ET",43.500
"PG","Damian Lillard",8600,"Mia@Por 10:00PM ET",37.224
"SG/SF","James Harden",8500,"NO@Hou 08:00PM ET",41.360
"PF/C","Al Horford",8300,"Cha@Atl 07:30PM ET",37.328
"PG","Kemba Walker",8300,"Cha@Atl 07:30PM ET",34.725
"PF","Paul Millsap",8200,"Cha@Atl 07:30PM ET",36.723
"PG","Brandon Jennings",8000,"Det@Was 07:00PM ET",37.267
"PF/C","Al Jefferson",8000,"Cha@Atl 07:30PM ET",36.250
"PG/SG","Monta Ellis",7900,"Dal@Chi 08:00PM ET",36.440
"PF/C","Zach Randolph",7800,"Den@Mem 08:00PM ET",34.404
"PG","Jeff Teague",7800,"Cha@Atl 07:30PM ET",34.716
"SF/PF","Josh Smith",7800,"Det@Was 07:00PM ET",33.976
"C","Marc Gasol",7700,"Den@Mem 08:00PM ET",34.692
"PG/SG","Eric Bledsoe",7600,"Phi@Pho 09:00PM ET",35.284
"PF/C","Dirk Nowitzki",7600,"Dal@Chi 08:00PM ET",37.152
"PG","Jrue Holiday",7500,"NO@Hou 08:00PM ET",36.222
"PG","Ty Lawson",7400,"Den@Mem 08:00PM ET",36.058
"PG","Derrick Rose",7400,"Dal@Chi 08:00PM ET",26.650
"PG","Kyle Lowry",7400,"NY@Tor 07:00PM ET",34.583
"PG/SG","Dwyane Wade",7400,"Mia@Por 10:00PM ET",37.298
"C","Nikola Pekovic",7300,"Min@Mil 08:30PM ET",31.793
"PG","Michael Carter-Williams",7200,"Phi@Pho 09:00PM ET",43.279
"PF/C","Andre Drummond",7200,"Det@Was 07:00PM ET",35.758
"SG/SF","Evan Turner",7200,"Phi@Pho 09:00PM ET",34.625
"PG/SG","Goran Dragic",7100,"Phi@Pho 09:00PM ET",32.720
"PG","Deron Williams",7000,"Bkn@Ind 07:00PM ET",27.667
"SF/PF","Chandler Parsons",7000,"NO@Hou 08:00PM ET",32.905
"SG/SF","DeMar DeRozan",7000,"NY@Tor 07:00PM ET",33.722
"PF/C","Joakim Noah",7000,"Dal@Chi 08:00PM ET",31.913
"PG/SG","Brandon Knight",6900,"Min@Mil 08:30PM ET",27.155
"SG/SF","Nicolas Batum",6900,"Mia@Por 10:00PM ET",33.241
"PF/C","Spencer Hawes",6900,"Phi@Pho 09:00PM ET",35.260
"PF/C","Greg Monroe",6900,"Det@Was 07:00PM ET",31.161
"SF/PF","Thaddeus Young",6900,"Phi@Pho 09:00PM ET",31.440
"PF/C","Ryan Anderson",6800,"NO@Hou 08:00PM ET",32.403
