Position,PlayerName,Team,Opponent,Salary,PPG
PF,Gerald Wallace,Celtics,Bulls,5000,13.8
SF,Gerald Wallace,Celtics,Bulls,5000,13.8
PF,Kris Humphries,Celtics,Bulls,6900,14.3
C,Brandon Bass,Celtics,Bulls,7650,22.9
PF,Brandon Bass,Celtics,Bulls,7650,22.9
PG,Rajon Rondo,Celtics,Bulls,8250,0.0
SG,Jeff Green,Celtics,Bulls,9250,24.4
SF,Jeff Green,Celtics,Bulls,9250,24.4
SG,Courtney Lee,Celtics,Bulls,5000,12.5
SF,Courtney Lee,Celtics,Bulls,5000,12.5
PG,Avery Bradley,Celtics,Bulls,8100,22.1
SG,Avery Bradley,Celtics,Bulls,8100,22.1
PG,Jordan Crawford,Celtics,Bulls,9600,26.6
SG,Jordan Crawford,Celtics,Bulls,9600,26.6
SG,MarShon Brooks,Celtics,Bulls,5000,5.8
SF,MarShon Brooks,Celtics,Bulls,5000,5.8
C,Jared Sullinger,Celtics,Bulls,9000,25.5
PF,Jared Sullinger,Celtics,Bulls,9000,25.5
C,Kelly Olynyk,Celtics,Bulls,7350,15.8
PG,Phil Pressey,Celtics,Bulls,5000,7.2
C,Vitor Faverani,Celtics,Bulls,5000,11.9
SG,Ben Gordon,Bobcats,Trail Blazers,5000,9.4
C,Al Jefferson,Bobcats,Trail Blazers,14100,35.2
PF,Al Jefferson,Bobcats,Trail Blazers,14100,35.2
C,Josh McRoberts,Bobcats,Trail Blazers,9100,23.7
PF,Josh McRoberts,Bobcats,Trail Blazers,9100,23.7
PG,Ramon Sessions,Bobcats,Trail Blazers,6550,17.3
SG,Ramon Sessions,Bobcats,Trail Blazers,6550,17.3
PF,Anthony Tolliver,Bobcats,Trail Blazers,6500,10.8
SF,Anthony Tolliver,Bobcats,Trail Blazers,6500,10.8
SG,Chris Douglas-Roberts,Bobcats,Trail Blazers,5000,5.9
SF,Chris Douglas-Roberts,Bobcats,Trail Blazers,5000,5.9
SG,Gerald Henderson,Bobcats,Trail Blazers,9850,24.3
SF,Gerald Henderson,Bobcats,Trail Blazers,9850,24.3
C,Bismack Biyombo,Bobcats,Trail Blazers,5000,13.4
PG,Kemba Walker,Bobcats,Trail Blazers,11950,32.5
SG,Jeffery Taylor,Bobcats,Trail Blazers,5700,12.2
SF,Jeffery Taylor,Bobcats,Trail Blazers,5700,12.2
C,Cody Zeller,Bobcats,Trail Blazers,5000,12.3
PF,Cody Zeller,Bobcats,Trail Blazers,5000,12.3
C,Nazr Mohammed,Bulls,Celtics,5000,5.3
PG,Mike James,Bulls,Celtics,5000,2.0
SG,Mike Dunleavy,Bulls,Celtics,7650,19.9
SF,Mike Dunleavy,Bulls,Celtics,7650,19.9
C,Carlos Boozer,Bulls,Celtics,9800,27.5
PF,Carlos Boozer,Bulls,Celtics,9800,27.5
PG,Kirk Hinrich,Bulls,Celtics,7350,21.1
SG,Kirk Hinrich,Bulls,Celtics,7350,21.1
PF,Luol Deng,Bulls,Celtics,12350,33.5
SF,Luol Deng,Bulls,Celtics,12350,33.5
C,Joakim Noah,Bulls,Celtics,12150,31.2
PF,Joakim Noah,Bulls,Celtics,12150,31.2
PG,D.J. Augustin,Bulls,Celtics,7000,13.6
