"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",10300,"Ind@Min 08:00PM ET",52.185
"PG/SG","Stephen Curry",10200,"GS@Sac 10:00PM ET",47.885
"SF/PF","Carmelo Anthony",10000,"NY@NO 08:00PM ET",46.460
"PF/C","Dwight Howard",9900,"Hou@LAL 10:30PM ET",41.934
"PF/C","DeMarcus Cousins",9900,"GS@Sac 10:00PM ET",46.609
"PF/C","LaMarcus Aldridge",9500,"SA@Por 10:00PM ET",46.075
"PF/C","Anthony Davis",9400,"NY@NO 08:00PM ET",44.438
"PG","John Wall",9200,"Was@Atl 07:30PM ET",42.387
"SG/SF","James Harden",9200,"Hou@LAL 10:30PM ET",40.744
"PF/C","Al Jefferson",8800,"Det@Cha 07:00PM ET",41.267
"PF/C","Joakim Noah",8600,"Chi@Tor 07:00PM ET",37.535
"SF/PF","Josh Smith",8500,"Det@Cha 07:00PM ET",35.434
"PG","Brandon Jennings",8400,"Det@Cha 07:00PM ET",37.088
"SG/SF","Paul George",8400,"Ind@Min 08:00PM ET",39.434
"PG/SG","Goran Dragic",8400,"Bos@Pho 09:00PM ET",37.056
"PG/SG","Kyrie Irving",8400,"Orl@Cle 07:00PM ET",37.495
"PF/C","Andre Drummond",8300,"Det@Cha 07:00PM ET",37.151
"PF/C","Paul Millsap",8300,"Was@Atl 07:30PM ET",37.980
"SG/SF","DeMar DeRozan",8200,"Chi@Tor 07:00PM ET",36.377
"PG","Kyle Lowry",8100,"Chi@Tor 07:00PM ET",37.906
"PF/C","Pau Gasol",8000,"Hou@LAL 10:30PM ET",38.108
"PG","Damian Lillard",8000,"SA@Por 10:00PM ET",36.222
"PG","Rajon Rondo",7800,"Bos@Pho 09:00PM ET",28.750
"PG","Jrue Holiday",7800,"NY@NO 08:00PM ET",34.662
"PF/C","Tim Duncan",7800,"SA@Por 10:00PM ET",37.310
"SF/PF","Rudy Gay",7700,"GS@Sac 10:00PM ET",35.718
"PG/SG","Eric Bledsoe",7700,"Bos@Pho 09:00PM ET",34.854
"C","Brook Lopez",7600,"Bkn@Uta 09:00PM ET",33.382
"PF/C","David Lee",7600,"GS@Sac 10:00PM ET",35.970
"C","Nikola Pekovic",7500,"Ind@Min 08:00PM ET",33.102
"PG","Isaiah Thomas",7500,"GS@Sac 10:00PM ET",35.538
"SG/SF","Gordon Hayward",7400,"Bkn@Uta 09:00PM ET",34.484
"PG","Ricky Rubio",7300,"Ind@Min 08:00PM ET",31.759
"PF/C","Nikola Vucevic",7200,"Orl@Cle 07:00PM ET",33.243
"PG","Kemba Walker",7200,"Det@Cha 07:00PM ET",34.654
"SF/PF","Chandler Parsons",7000,"Hou@LAL 10:30PM ET",32.776
"PF/C","Jared Sullinger",7000,"Bos@Pho 09:00PM ET",28.212
"SG/SF","Nicolas Batum",6900,"SA@Por 10:00PM ET",32.028
"PF/C","Greg Monroe",6900,"Det@Cha 07:00PM ET",30.717
"PF/C","Ryan Anderson",6900,"NY@NO 08:00PM ET",31.932
"PF","David West",6800,"Ind@Min 08:00PM ET",28.953
"PG","Tony Parker",6800,"SA@Por 10:00PM ET",30.420
"SG/SF","Jeff Green",6700,"Bos@Pho 09:00PM ET",27.338
"SG","Bradley Beal",6600,"Was@Atl 07:30PM ET",29.085
"SG/SF","Trevor Ariza",6600,"Was@Atl 07:30PM ET",31.203
"PG/SG","Kobe Bryant",6600,"Hou@LAL 10:30PM ET",28.833
"PG","Deron Williams",6500,"Bkn@Uta 09:00PM ET",28.557
"PG","Jeff Teague",6500,"Was@Atl 07:30PM ET",31.335
"PF/C","Taj Gibson",6500,"Chi@Tor 07:00PM ET",26.279
"SG/SF","Lance Stephenson",6500,"Ind@Min 08:00PM ET",32.309
"PF/C","Nene Hilario",6400,"Was@Atl 07:30PM ET",29.179
"PF/C","Anderson Varejao",6400,"Orl@Cle 07:00PM ET",29.125
"PG/SG","Victor Oladipo",6400,"Orl@Cle 07:00PM ET",28.541
"SG/SF","Arron Afflalo",6300,"Orl@Cle 07:00PM ET",31.118
"C","Roy Hibbert",6300,"Ind@Min 08:00PM ET",28.646
"PF/C","Chris Kaman",6200,"Hou@LAL 10:30PM ET",21.828
"SG/SF","Jimmy Butler",6200,"Chi@Tor 07:00PM ET",26.827
"SG/SF","Klay Thompson",6100,"GS@Sac 10:00PM ET",29.274
