"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",11200,"Min@Uta 09:00PM ET",52.495
"SF/PF","Carmelo Anthony",10300,"NY@Atl 07:30PM ET",47.159
"PG/SG","Stephen Curry",9900,"Bkn@GS 10:30PM ET",47.404
"PF/C","DeMarcus Cousins",9600,"Bos@Sac 10:00PM ET",46.609
"PF/C","Anthony Davis",9400,"NO@Was 07:00PM ET",44.511
"PF/C","Al Jefferson",9200,"Mem@Cha 07:00PM ET",41.468
"PG","John Wall",9000,"NO@Was 07:00PM ET",42.569
"SG/SF","Paul George",8800,"Ind@Mil 08:30PM ET",39.801
"PG","Brandon Jennings",8400,"Dal@Det 07:30PM ET",37.170
"PF/C","Paul Millsap",8400,"NY@Atl 07:30PM ET",38.269
"PG","Kemba Walker",8200,"Mem@Cha 07:00PM ET",35.117
"PF/C","Andre Drummond",8100,"Dal@Det 07:30PM ET",36.886
"SF/PF","Josh Smith",8000,"Dal@Det 07:30PM ET",35.382
"PF/C","David Lee",8000,"Bkn@GS 10:30PM ET",36.457
"PG","Jrue Holiday",7800,"NO@Was 07:00PM ET",34.662
"PG/SG","Monta Ellis",7700,"Dal@Det 07:30PM ET",34.696
"PF/C","Dirk Nowitzki",7700,"Dal@Det 07:30PM ET",37.046
"PG","Rajon Rondo",7600,"Bos@Sac 10:00PM ET",30.063
"PG","Isaiah Thomas",7600,"Bos@Sac 10:00PM ET",35.639
"PG","Ricky Rubio",7500,"Min@Uta 09:00PM ET",31.972
"C","Nikola Pekovic",7500,"Min@Uta 09:00PM ET",33.102
"PF/C","Zach Randolph",7400,"Mem@Cha 07:00PM ET",35.563
"SG/SF","Gordon Hayward",7400,"Min@Uta 09:00PM ET",34.321
"SF/PF","Rudy Gay",7300,"Bos@Sac 10:00PM ET",35.766
"PF/C","Greg Monroe",7100,"Dal@Det 07:30PM ET",31.055
"PF/C","Ryan Anderson",7000,"NO@Was 07:00PM ET",31.932
"SG/SF","Lance Stephenson",7000,"Ind@Mil 08:30PM ET",32.245
"SG","Bradley Beal",6800,"NO@Was 07:00PM ET",29.267
"PF/C","Derrick Favors",6800,"Min@Uta 09:00PM ET",30.000
"C","Marc Gasol",6800,"Mem@Cha 07:00PM ET",30.113
"SG/SF","Trevor Ariza",6700,"NO@Was 07:00PM ET",31.296
"PG","Deron Williams",6600,"Bkn@GS 10:30PM ET",28.792
"PG","Mike Conley",6600,"Mem@Cha 07:00PM ET",34.194
"PF/C","Jared Sullinger",6500,"Bos@Sac 10:00PM ET",28.213
"PF","David West",6400,"Ind@Mil 08:30PM ET",28.792
"SG/SF","Jeff Green",6400,"Bos@Sac 10:00PM ET",27.379
"PG/SG","Brandon Knight",6400,"Ind@Mil 08:30PM ET",30.194
"SG/SF","Klay Thompson",6300,"Bkn@GS 10:30PM ET",29.286
"C","Roy Hibbert",6300,"Ind@Mil 08:30PM ET",28.352
"PG","Jeff Teague",6300,"NY@Atl 07:30PM ET",31.221
"C","Andrew Bogut",6200,"Bkn@GS 10:30PM ET",28.771
"C","Marcin Gortat",6200,"NO@Was 07:00PM ET",29.227
"PF/C","Nene Hilario",6200,"NO@Was 07:00PM ET",28.984
"SG/SF","Andre Iguodala",6200,"Bkn@GS 10:30PM ET",25.855
"SG/SF","Evan Turner",6000,"Ind@Mil 08:30PM ET",31.769
"SG","Eric Gordon",5900,"NO@Was 07:00PM ET",26.887
"PF/C","John Henson",5900,"Ind@Mil 08:30PM ET",29.077
"PG/SG","Nick Calathes",5900,"Mem@Cha 07:00PM ET",12.703
"PG/SG","Raymond Felton",5800,"NY@Atl 07:30PM ET",25.359
"PG","Nate Wolters",5800,"Ind@Mil 08:30PM ET",17.291
"C","Tyson Chandler",5800,"NY@Atl 07:30PM ET",25.573
"PG","Trey Burke",5700,"Min@Uta 09:00PM ET",26.470
"SF/PF","Paul Pierce",5700,"Bkn@GS 10:30PM ET",26.213
"PG/SG","George Hill",5600,"Ind@Mil 08:30PM ET",23.892
"PF/C","Larry Sanders",5600,"Ind@Mil 08:30PM ET",22.554
"SG/SF","Gerald Henderson",5600,"Mem@Cha 07:00PM ET",25.598
"PF/C","Mason Plumlee",5500,"Bkn@GS 10:30PM ET",13.427
"SG/SF","Tyreke Evans",5500,"NO@Was 07:00PM ET",26.255
"SG/SF","Kyle Korver",5300,"NY@Atl 07:30PM ET",24.850
"SG/SF","Joe Johnson",5300,"Bkn@GS 10:30PM ET",24.995
"PG/SG","Alec Burks",5300,"Min@Uta 09:00PM ET",22.880
"PF/C","Andrea Bargnani",5300,"NY@Atl 07:30PM ET",24.452
"PG","Jose Calderon",5300,"Dal@Det 07:30PM ET",24.477
"PF/C","Andray Blatche",5200,"Bkn@GS 10:30PM ET",23.598
"PG/SG","Steve Blake",5200,"Bkn@GS 10:30PM ET",27.545
"SF/PF","Shawn Marion",5200,"Dal@Det 07:30PM ET",25.190
"SG/SF","J.R. Smith",5100,"NY@Atl 07:30PM ET",25.154
"PG/SG","Brian Roberts",5100,"NO@Was 07:00PM ET",16.734
"PF/C","Josh McRoberts",5100,"Mem@Cha 07:00PM ET",23.905
"SF/PF","DeMarre Carroll",5000,"NY@Atl 07:30PM ET",23.394
"C","Enes Kanter",5000,"Min@Uta 09:00PM ET",22.623
"SG/SF","Kevin Martin",5000,"Min@Uta 09:00PM ET",28.630
"SF/PF","Marvin Williams",5000,"Min@Uta 09:00PM ET",22.029
"SG/SF","Vince Carter",5000,"Dal@Det 07:30PM ET",22.109
"SG/SF","Corey Brewer",4900,"Min@Uta 09:00PM ET",20.948
"C","Kelly Olynyk",4800,"Bos@Sac 10:00PM ET",16.489
"SG/SF","Tony Allen",4800,"Mem@Cha 07:00PM ET",22.214
"C","Andrew Bynum",4700,"Ind@Mil 08:30PM ET",19.000
"SF/PF","Ersan Ilyasova",4700,"Ind@Mil 08:30PM ET",21.810
"PG/SG","Jordan Crawford",4600,"Bkn@GS 10:30PM ET",23.713
