Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ SAS, 8:00 PM,49.8,20000,"",
SF,Carmelo Anthony,NYK,NYK vs PHI, 7:30 PM,43.2,17400,"",
C,DeMarcus Cousins,SAC,SAC @ HOU, 8:00 PM,44.6,16400,"",
C,Al Jefferson,CHA,CHA vs LAC, 7:00 PM,37.6,16200,"",
PF,Blake Griffin,LAC,LAC @ CHA, 7:00 PM,40.9,16000,"",
C,Joakim Noah,CHI,CHI @ CLE, 7:00 PM,34.6,15900,"",
PG,John Wall,WAS,WAS vs BOS, 7:00 PM,39.0,15400,"",
PG,Russell Westbrook,OKC,OKC @ SAS, 8:00 PM,39.0,15200,"",OUT
SG-SF,Paul George,IND,IND @ PHO,10:30 PM,37.8,15100,"",
C,DeAndre Jordan,LAC,LAC @ CHA, 7:00 PM,33.6,14900,"",
C,Dwight Howard,HOU,HOU vs SAC, 8:00 PM,38.7,14900,"",
SG,James Harden,HOU,HOU vs SAC, 8:00 PM,38.4,14600,"",
PG,Goran Dragic,PHO,PHO vs IND,10:30 PM,33.0,14100,"",
PG,Kyrie Irving,CLE,CLE vs CHI, 7:00 PM,34.9,13900,"",
PF,Paul Millsap,ATL,ATL @ ORL, 7:00 PM,35.3,13900,"",
SF-PF,Terrence Jones,HOU,HOU vs SAC, 8:00 PM,26.4,13800,"",OUT
SG,DeMar DeRozan,TOR,TOR vs DAL, 7:00 PM,33.9,13800,"",
C,Anderson Varejao,CLE,CLE vs CHI, 7:00 PM,28.4,13800,"",
PG,Isaiah Thomas,SAC,SAC @ HOU, 8:00 PM,32.6,13600,"",
SG,Monta Ellis,DAL,DAL @ TOR, 7:00 PM,34.2,13600,"",
PG,Kyle Lowry,TOR,TOR vs DAL, 7:00 PM,34.1,13500,"",
SG-SF,Arron Afflalo,ORL,ORL vs ATL, 7:00 PM,31.1,13200,"",
