Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF,LaMarcus Aldridge,POR,POR @ HOU, 9:30 PM,43.5,18100,"",
SF,LeBron James,MIA,MIA vs CHA, 7:00 PM,45.5,17500,"",
SG,James Harden,HOU,HOU vs POR, 9:30 PM,40.7,17200,"",
C,Al Jefferson,CHA,CHA @ MIA, 7:00 PM,40.8,16800,"",OUT
C,Dwight Howard,HOU,HOU vs POR, 9:30 PM,38.6,16000,"",
PG,Damian Lillard,POR,POR @ HOU, 9:30 PM,33.3,13800,"",OUT
PF,Dirk Nowitzki,DAL,DAL @ SAS, 8:00 PM,34.9,13600,"",
PG,Kemba Walker,CHA,CHA @ MIA, 7:00 PM,33.0,13500,"",
SG,Monta Ellis,DAL,DAL @ SAS, 8:00 PM,32.8,13200,"",
PF,Tim Duncan,SAS,SAS vs DAL, 8:00 PM,34.6,13000,"",
SG,Dwyane Wade,MIA,MIA vs CHA, 7:00 PM,32.7,12800,"",
SF,Chandler Parsons,HOU,HOU vs POR, 9:30 PM,30.8,12700,"",
SF,Nicolas Batum,POR,POR @ HOU, 9:30 PM,30.8,12700,"",
SF-PF,Terrence Jones,HOU,HOU vs POR, 9:30 PM,25.8,11600,"",
PG,Tony Parker,SAS,SAS vs DAL, 8:00 PM,27.4,11400,"",
SG-SF,Kawhi Leonard,SAS,SAS vs DAL, 8:00 PM,27.3,11000,"",
PF-C,Chris Bosh,MIA,MIA vs CHA, 7:00 PM,28.5,10500,"",
C,Robin Lopez,POR,POR @ HOU, 9:30 PM,26.0,10000,"",
SG,Wesley Matthews,POR,POR @ HOU, 9:30 PM,25.3,9400,"",
PF,Josh McRoberts,CHA,CHA @ MIA, 7:00 PM,22.6,8900,"",
SG,Manu Ginobili,SAS,SAS vs DAL, 8:00 PM,23.1,8700,"",
PG,Jeremy Lin,HOU,HOU vs POR, 9:30 PM,22.2,8500,"",
C,Tiago Splitter,SAS,SAS vs DAL, 8:00 PM,19.0,8500,"",
PF-C,Brandan Wright,DAL,DAL @ SAS, 8:00 PM,17.6,8400,"",
SF,Shawn Marion,DAL,DAL @ SAS, 8:00 PM,23.1,8400,"",
SG,Gerald Henderson,CHA,CHA @ MIA, 7:00 PM,23.6,8300,"",
SF,Shane Battier,MIA,MIA vs CHA, 7:00 PM,9.9,8200,"",
PG,Patrick Beverley,HOU,HOU vs POR, 9:30 PM,21.1,8200,"",OUT
PG,Toney Douglas,MIA,MIA vs CHA, 7:00 PM,8.3,8100,"",
SG-SF,Vince Carter,DAL,DAL @ SAS, 8:00 PM,21.2,8100,"",
PG,Mario Chalmers,MIA,MIA vs CHA, 7:00 PM,22.2,8100,"",OUT
SG,Troy Daniels,HOU,HOU vs POR, 9:30 PM,10.3,7900,"",
SG-SF,James Jones,MIA,MIA vs CHA, 7:00 PM,7.9,7900,"",
SG,Marco Belinelli,SAS,SAS vs DAL, 8:00 PM,18.3,7800,"",
PG,Devin Harris,DAL,DAL @ SAS, 8:00 PM,17.5,7800,"",
SG-SF,Danny Green,SAS,SAS vs DAL, 8:00 PM,18.1,7800,"",
C,Samuel Dalembert,DAL,DAL @ SAS, 8:00 PM,18.0,7700,"",
SF,Omri Casspi,HOU,HOU vs POR, 9:30 PM,14.0,7700,"",
PG,Norris Cole,MIA,MIA vs CHA, 7:00 PM,13.8,7700,"",
PG,Isaiah Canaan,HOU,HOU vs POR, 9:30 PM,7.7,7700,"",
PG,Mo Williams,POR,POR @ HOU, 9:30 PM,18.5,7600,"",
SF,Damion James,SAS,SAS vs DAL, 8:00 PM,5.3,7600,"",
SG,Gary Neal,CHA,CHA @ MIA, 7:00 PM,14.6,7600,"",
PG,Jose Calderon,DAL,DAL @ SAS, 8:00 PM,21.9,7500,"",
SG,Allen Crabbe,POR,POR @ HOU, 9:30 PM,3.8,7400,"",
SF,Jordan Hamilton,HOU,HOU vs POR, 9:30 PM,13.4,7300,"",
PF,Boris Diaw,SAS,SAS vs DAL, 8:00 PM,18.7,7300,"",
C,Omer Asik,HOU,HOU vs POR, 9:30 PM,17.2,7300,"",
SG,CJ McCollum,POR,POR @ HOU, 9:30 PM,8.1,7300,"",
SG-SF,Chris Douglas-Roberts,CHA,CHA @ MIA, 7:00 PM,12.4,7300,"",
SG,Will Barton,POR,POR @ HOU, 9:30 PM,7.7,7200,"",
SF,Michael Kidd-Gilchrist,CHA,CHA @ MIA, 7:00 PM,16.7,7200,"",
SF,Michael Beasley,MIA,MIA vs CHA, 7:00 PM,13.5,7000,"",OUT
PF-C,Chris Andersen,MIA,MIA vs CHA, 7:00 PM,16.6,7000,"",
SG,Ray Allen,MIA,MIA vs CHA, 7:00 PM,16.5,6200,"",
PF-C,Aron Baynes,SAS,SAS vs DAL, 8:00 PM,7.0,6100,"",
PF,Anthony Tolliver,CHA,CHA @ MIA, 7:00 PM,10.9,6000,"",
PG,Cory Joseph,SAS,SAS vs DAL, 8:00 PM,10.3,6000,"",
PF,Victor Claver,POR,POR @ HOU, 9:30 PM,5.5,6000,"",
C,Justin Hamilton,MIA,MIA vs CHA, 7:00 PM,5.1,5900,"",
PF,Udonis Haslem,MIA,MIA vs CHA, 7:00 PM,9.5,5900,"",
PG,Luke Ridnour,CHA,CHA @ MIA, 7:00 PM,11.5,5800,"",
PF-C,Jeff Ayres,SAS,SAS vs DAL, 8:00 PM,9.0,5800,"",
PF-C,Matt Bonner,SAS,SAS vs DAL, 8:00 PM,7.1,5700,"",
SF,Dorell Wright,POR,POR @ HOU, 9:30 PM,10.5,5700,"",
PF-C,Josh Powell,HOU,HOU vs POR, 9:30 PM,11.3,5700,"",
PG,Earl Watson,POR,POR @ HOU, 9:30 PM,2.8,5600,"",
SG-SF,Francisco Garcia,HOU,HOU vs POR, 9:30 PM,11.8,5600,"",
PF-C,Donatas Motiejunas,HOU,HOU vs POR, 9:30 PM,11.3,5500,"",
C,Meyers Leonard,POR,POR @ HOU, 9:30 PM,6.8,5300,"",
PF-C,Joel Freeland,POR,POR @ HOU, 9:30 PM,9.8,5300,"",
PF-C,Cody Zeller,CHA,CHA @ MIA, 7:00 PM,13.8,5300,"",
PF-C,DeJuan Blair,DAL,DAL @ SAS, 8:00 PM,14.5,5100,"",
PF,Thomas Robinson,POR,POR @ HOU, 9:30 PM,11.5,5000,"",
SG,Ricky Ledo,DAL,DAL @ SAS, 8:00 PM,2.2,5000,"",
C,Bernard James,DAL,DAL @ SAS, 8:00 PM,3.2,5000,"",
SG-SF,Jeff Taylor,CHA,CHA @ MIA, 7:00 PM,12.6,5000,"",OUT
PF,DJ White,CHA,CHA @ MIA, 7:00 PM,2.3,5000,"",
SF,Austin Daye,SAS,SAS vs DAL, 8:00 PM,5.6,5000,"",
PF-C,Bismack Biyombo,CHA,CHA @ MIA, 7:00 PM,10.8,5000,"",
SG,Wayne Ellington,DAL,DAL @ SAS, 8:00 PM,5.6,5000,"",
PF,Rashard Lewis,MIA,MIA vs CHA, 7:00 PM,9.5,5000,"",
PG,Gal Mekel,DAL,DAL @ SAS, 8:00 PM,5.8,5000,"",
PG,Jannero Pargo,CHA,CHA @ MIA, 7:00 PM,8.4,5000,"",
PG,Shane Larkin,DAL,DAL @ SAS, 8:00 PM,6.4,5000,"",
SF,Jae Crowder,DAL,DAL @ SAS, 8:00 PM,10.4,5000,"",
C,Greg Oden,MIA,MIA vs CHA, 7:00 PM,7.1,5000,"",
PG,Patty Mills,SAS,SAS vs DAL, 8:00 PM,16.5,5000,"",
SF,Robert Covington,HOU,HOU vs POR, 9:30 PM,3.6,5000,"",
C,Brendan Haywood,CHA,CHA @ MIA, 7:00 PM,0,5000,"",OUT
