"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11400,"OKC@Pho 09:00PM ET",54.118
"SG/SF","James Harden",10600,"Den@Hou 07:00PM ET",43.369
"SF/PF","LeBron James",10500,"NY@Mia 01:00PM ET",48.160
"PG","Chris Paul",10200,"LAL@LAC 03:30PM ET",46.203
"SF/PF","Carmelo Anthony",9800,"NY@Mia 01:00PM ET",46.696
"PF/C","LaMarcus Aldridge",9500,"NO@Por 09:00PM ET",44.696
"PG/SG","Stephen Curry",9500,"Uta@GS 09:00PM ET",45.137
"PF/C","DeMarcus Cousins",9200,"Dal@Sac 06:00PM ET",45.917
"PF/C","Anthony Davis",9100,"NO@Por 09:00PM ET",44.220
"PF/C","Dwight Howard",8900,"Den@Hou 07:00PM ET",41.408
"SG/SF","Paul George",8900,"Atl@Ind 06:00PM ET",39.802
"PF/C","Blake Griffin",8800,"LAL@LAC 03:30PM ET",44.786
"PF/C","Paul Millsap",8600,"Atl@Ind 06:00PM ET",38.471
"PG","Russell Westbrook",8400,"OKC@Pho 09:00PM ET",41.927
"PF/C","Dirk Nowitzki",8400,"Dal@Sac 06:00PM ET",36.733
"PG","Damian Lillard",8000,"NO@Por 09:00PM ET",36.101
"PF/C","Zach Randolph",7800,"Mem@SA 07:00PM ET",35.349
"PF/C","David Lee",7800,"Uta@GS 09:00PM ET",35.144
"PF","Kenneth Faried",7800,"Den@Hou 07:00PM ET",28.564
"PG/SG","Goran Dragic",7800,"OKC@Pho 09:00PM ET",35.976
"C","DeAndre Jordan",7700,"LAL@LAC 03:30PM ET",35.899
"PF/C","Tim Duncan",7700,"Mem@SA 07:00PM ET",36.536
"PG/SG","Monta Ellis",7600,"Dal@Sac 06:00PM ET",34.880
"SF/PF","Chandler Parsons",7500,"Den@Hou 07:00PM ET",32.355
"PG/SG","Dwyane Wade",7500,"NY@Mia 01:00PM ET",34.951
"PG","Ty Lawson",7500,"Den@Hou 07:00PM ET",38.125
"PF/C","Serge Ibaka",7500,"OKC@Pho 09:00PM ET",33.740
"PG/SG","Eric Bledsoe",7500,"OKC@Pho 09:00PM ET",34.311
"PF/C","Derrick Favors",7400,"Uta@GS 09:00PM ET",30.451
"SG/SF","Tyreke Evans",7400,"NO@Por 09:00PM ET",29.373
"SG/SF","Gordon Hayward",7200,"Uta@GS 09:00PM ET",33.746
"PF/C","Pau Gasol",7200,"LAL@LAC 03:30PM ET",38.033
"SF/PF","Rudy Gay",7200,"Dal@Sac 06:00PM ET",35.125
"SG/SF","Nicolas Batum",7200,"NO@Por 09:00PM ET",33.218
"C","Marc Gasol",7200,"Mem@SA 07:00PM ET",32.028
"PG","Mike Conley",7200,"Mem@SA 07:00PM ET",32.951
"PG","Isaiah Thomas",7000,"Dal@Sac 06:00PM ET",36.382
"PG","Jeff Teague",7000,"Atl@Ind 06:00PM ET",31.823
"PF/C","Chris Bosh",6700,"NY@Mia 01:00PM ET",30.372
"PG/SG","Kobe Bryant",6600,"LAL@LAC 03:30PM ET",28.833
"SG/SF","Kawhi Leonard",6400,"Mem@SA 07:00PM ET",28.037
"PF","David West",6400,"Atl@Ind 06:00PM ET",29.253
"SG/SF","Klay Thompson",6300,"Uta@GS 09:00PM ET",28.830
"SG/SF","J.R. Smith",6200,"NY@Mia 01:00PM ET",26.181
"C","Robin Lopez",6200,"NO@Por 09:00PM ET",27.325
"SG/SF","Lance Stephenson",6100,"Atl@Ind 06:00PM ET",31.143
"PG","Tony Parker",6000,"Mem@SA 07:00PM ET",29.043
