Position,PlayerName,Team,Opponent,Salary,PPG
C,Zaza Pachulia,Bucks,Grizzlies,5000,18.5
C,Bismack Biyombo,Bobcats,Suns,5000,11.9
C,Ryan Hollins,Clippers,Jazz,5000,5.0
C,Tyson Chandler,Knicks,Heat,9950,24.2
C,Ian Mahinmi,Pacers,Nets,5000,9.5
C,Jeremy Tyler,Knicks,Heat,5000,9.5
C,Roy Hibbert,Pacers,Nets,10300,27.9
C,DeAndre Jordan,Clippers,Jazz,12900,34.1
C,Andrew Bynum,Bulls,Pelicans,5000,17.7
C,Marc Gasol,Grizzlies,Bucks,11150,28.8
C,Nikola Pekovic,Timberwolves,Hawks,10800,31.5
C,Aaron Gray,Kings,Spurs,5000,6.3
C,Nazr Mohammed,Bulls,Pelicans,5000,5.6
C,Kendrick Perkins,Thunder,Wizards,5000,12.0
C,Marcin Gortat,Wizards,Thunder,11000,28.0
C,Robin Lopez,Trail Blazers,Raptors,9400,24.8
C,Greg Oden,Heat,Knicks,5000,6.8
C,Tiago Splitter,Spurs,Kings,6900,18.3
C,Jonas Valanciunas,Raptors,Trail Blazers,10700,23.5
C,Enes Kanter,Jazz,Clippers,8500,20.6
C,Greg Stiemsma,Pelicans,Bulls,6300,10.6
C,Aron Baynes,Spurs,Kings,5000,7.0
C,Miroslav Raduljica,Bucks,Grizzlies,5000,8.9
C,Alex Len,Suns,Bobcats,5000,6.7
C,Steven Adams,Thunder,Wizards,5000,11.9
C,Rudy Gobert,Jazz,Clippers,5000,9.2
C,Jeff Withey,Pelicans,Bulls,5000,6.2
C,Pero Antic,Hawks,Timberwolves,7750,13.2
C,Dewayne Dedmon,76ers,Pistons,5000,6.8
PF,Josh Smith,Pistons,76ers,12000,32.1
SF,Josh Smith,Pistons,76ers,12000,32.1
PF,Marvin Williams,Jazz,Clippers,7600,20.5
SF,Marvin Williams,Jazz,Clippers,7600,20.5
PF,Paul Pierce,Nets,Pacers,10900,25.2
SF,Paul Pierce,Nets,Pacers,10900,25.2
PF,Luol Deng,Cavaliers,Rockets,11200,30.8
SF,Luol Deng,Cavaliers,Rockets,11200,30.8
PF,Tayshaun Prince,Grizzlies,Bucks,5000,13.2
SF,Tayshaun Prince,Grizzlies,Bucks,5000,13.2
PF,Jonas Jerebko,Pistons,76ers,5000,6.3
SF,Jonas Jerebko,Pistons,76ers,5000,6.3
PF,Donatas Motiejunas,Rockets,Cavaliers,5000,9.8
SF,Donatas Motiejunas,Rockets,Cavaliers,5000,9.8
PF,Metta World Peace,Knicks,Heat,5000,11.0
SF,Metta World Peace,Knicks,Heat,5000,11.0
PF,Rudy Gay,Kings,Spurs,12400,34.0
SF,Rudy Gay,Kings,Spurs,12400,34.0
PF,LeBron James,Heat,Knicks,17650,45.0
SF,LeBron James,Heat,Knicks,17650,45.0
PF,Ersan Ilyasova,Bucks,Grizzlies,9300,19.3
SF,Ersan Ilyasova,Bucks,Grizzlies,9300,19.3
PF,Luc Richard Mbah a Moute,Timberwolves,Hawks,5000,8.6
SF,Luc Richard Mbah a Moute,Timberwolves,Hawks,5000,8.6
