Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs LAC, 9:30 PM,49.7,18800,"",
PG,Chris Paul,LAC,LAC @ OKC, 9:30 PM,43.0,17800,"",
PG,Russell Westbrook,OKC,OKC vs LAC, 9:30 PM,40.8,17800,"",
PF,Blake Griffin,LAC,LAC @ OKC, 9:30 PM,42.1,17000,"",
SG-SF,Paul George,IND,IND vs WAS, 7:00 PM,37.8,16700,"",
PG,John Wall,WAS,WAS @ IND, 7:00 PM,38.5,15000,"",
C,DeAndre Jordan,LAC,LAC @ OKC, 9:30 PM,34.4,14600,"",
SG,Bradley Beal,WAS,WAS @ IND, 7:00 PM,28.2,13700,"",
PF,David West,IND,IND vs WAS, 7:00 PM,28.7,13500,"",
SG,Lance Stephenson,IND,IND vs WAS, 7:00 PM,28.7,13000,"",
SF,Trevor Ariza,WAS,WAS @ IND, 7:00 PM,28.2,12800,"",
PF-C,Serge Ibaka,OKC,OKC vs LAC, 9:30 PM,32.3,12800,"",
C,Marcin Gortat,WAS,WAS @ IND, 7:00 PM,30.0,12800,"",
PF-C,Nene Hilario,WAS,WAS @ IND, 7:00 PM,27.9,12600,"",
SG,Jamal Crawford,LAC,LAC @ OKC, 9:30 PM,25.9,10800,"",
PG,George Hill,IND,IND vs WAS, 7:00 PM,21.8,9700,"",
SG,JJ Redick,LAC,LAC @ OKC, 9:30 PM,21.6,9200,"",
PG,Reggie Jackson,OKC,OKC vs LAC, 9:30 PM,24.0,9000,"",
SF,Matt Barnes,LAC,LAC @ OKC, 9:30 PM,19.7,8800,"",
SF,Caron Butler,OKC,OKC vs LAC, 9:30 PM,18.3,8500,"",
PG,Darren Collison,LAC,LAC @ OKC, 9:30 PM,20.5,8300,"",
PF,Luis Scola,IND,IND vs WAS, 7:00 PM,14.7,8200,"",
SG-SF,Evan Turner,IND,IND vs WAS, 7:00 PM,23.7,8000,"",
C,Steven Adams,OKC,OKC vs LAC, 9:30 PM,10.3,7700,"",
PF,Trevor Booker,WAS,WAS @ IND, 7:00 PM,16.3,7700,"",
C,Roy Hibbert,IND,IND vs WAS, 7:00 PM,22.9,7600,"",
PF,Drew Gooden,WAS,WAS @ IND, 7:00 PM,14.9,7500,"",
SF,Danny Granger,LAC,LAC @ OKC, 9:30 PM,13.0,7400,"",
C,Andrew Bynum,IND,IND vs WAS, 7:00 PM,18.7,7400,"",OUT
C,Kendrick Perkins,OKC,OKC vs LAC, 9:30 PM,11.5,7400,"",
PG-SG,CJ Watson,IND,IND vs WAS, 7:00 PM,12.8,7400,"",
PF-C,Glen Davis,LAC,LAC @ OKC, 9:30 PM,17.8,7400,"",
SG,Jeremy Lamb,OKC,OKC vs LAC, 9:30 PM,14.7,7000,"",
C,Ian Mahinmi,IND,IND vs WAS, 7:00 PM,10.2,6100,"",
PG,Derek Fisher,OKC,OKC vs LAC, 9:30 PM,10.3,6100,"",
PG,Donald Sloan,IND,IND vs WAS, 7:00 PM,4.9,6000,"",
SG,Thabo Sefolosha,OKC,OKC vs LAC, 9:30 PM,14.8,5700,"",
SF,Chris Copeland,IND,IND vs WAS, 7:00 PM,5.5,5600,"",
SF,Jared Dudley,LAC,LAC @ OKC, 9:30 PM,11.9,5400,"",
SG-SF,Martell Webster,WAS,WAS @ IND, 7:00 PM,15.4,5300,"",
PF-C,Lavoy Allen,IND,IND vs WAS, 7:00 PM,13.1,5200,"",
SF,Perry Jones,OKC,OKC vs LAC, 9:30 PM,6.9,5000,"",
SF,Hedo Turkoglu,LAC,LAC @ OKC, 9:30 PM,8.1,5000,"",OUT
SG,Willie Green,LAC,LAC @ OKC, 9:30 PM,8.3,5000,"",
PF-C,Nick Collison,OKC,OKC vs LAC, 9:30 PM,10.9,5000,"",
PG,Andre Miller,WAS,WAS @ IND, 7:00 PM,12.5,5000,"",
PF,Al Harrington,WAS,WAS @ IND, 7:00 PM,9.8,5000,"",
C,Kevin Seraphin,WAS,WAS @ IND, 7:00 PM,8.4,5000,"",
SG-SF,Glen Rice,WAS,WAS @ IND, 7:00 PM,6.6,5000,"",
SF,Chris Singleton,WAS,WAS @ IND, 7:00 PM,6.4,5000,"",
SG,Garrett Temple,WAS,WAS @ IND, 7:00 PM,4.8,5000,"",
SG-SF,Rasual Butler,IND,IND vs WAS, 7:00 PM,4.5,5000,"",
SF,Otto Porter,WAS,WAS @ IND, 7:00 PM,4.5,5000,"",
PF,Grant Jerrett,OKC,OKC vs LAC, 9:30 PM,0,5000,"",
SF,Solomon Hill,IND,IND vs WAS, 7:00 PM,4.2,5000,"",
C,Hasheem Thabeet,OKC,OKC vs LAC, 9:30 PM,3.8,5000,"",
SG,Reggie Bullock,LAC,LAC @ OKC, 9:30 PM,4.7,5000,"",
C,Ryan Hollins,LAC,LAC @ OKC, 9:30 PM,5.0,5000,"",
SG-SF,Andre Roberson,OKC,OKC vs LAC, 9:30 PM,6.4,5000,"",
