Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN @ CHA, 7:00 PM,49.5,20000,"",
PF-C,Anthony Davis,NOP,NOP vs POR, 8:00 PM,42.8,19500,"",
PF,Blake Griffin,LAC,LAC @ UTA, 9:00 PM,42.4,17500,"",
SF,LeBron James,MIA,MIA vs DEN, 7:30 PM,45.6,17400,"",
PG,Chris Paul,LAC,LAC @ UTA, 9:00 PM,43.3,17000,"",
C,Al Jefferson,CHA,CHA vs MIN, 7:00 PM,40.1,16200,"",
PF,LaMarcus Aldridge,POR,POR @ NOP, 8:00 PM,43.2,16000,"",OUT
PG,Stephen Curry,GSW,GSW vs CLE,10:30 PM,41.4,15600,"",OUT
PG,Ty Lawson,DEN,DEN @ MIA, 7:30 PM,36.7,15500,"",
PG,Kyrie Irving,CLE,CLE @ GSW,10:30 PM,36.2,15300,"",
PG,Kyle Lowry,TOR,TOR vs MEM, 7:00 PM,35.4,14400,"",
SG-SF,Paul George,IND,IND @ PHI, 7:00 PM,36.8,14300,"",
PF-C,Pau Gasol,LAL,LAL @ SAS, 8:30 PM,36.2,14100,"",
PG,Rajon Rondo,BOS,BOS vs PHO, 7:30 PM,30.9,14000,"",
PG,John Wall,WAS,WAS @ ORL, 7:00 PM,39.2,14000,"",
C,Nikola Vucevic,ORL,ORL vs WAS, 7:00 PM,32.7,13800,"",
C,DeAndre Jordan,LAC,LAC @ UTA, 9:00 PM,34.5,13700,"",
PF,David Lee,GSW,GSW vs CLE,10:30 PM,33.6,13700,"",
PG,Michael Carter-Williams,PHI,PHI vs IND, 7:00 PM,34.7,13700,"",
PG,Kemba Walker,CHA,CHA vs MIN, 7:00 PM,32.7,13500,"",
PF,Tim Duncan,SAS,SAS vs LAL, 8:30 PM,34.8,13500,"",
PG,Eric Bledsoe,PHO,PHO @ BOS, 7:30 PM,32.7,13500,"",
SG-SF,Tyreke Evans,NOP,NOP vs POR, 8:00 PM,26.4,13500,"",OUT
SG,DeMar DeRozan,TOR,TOR vs MEM, 7:00 PM,34.8,13400,"",
PG,Goran Dragic,PHO,PHO @ BOS, 7:30 PM,34.3,13300,"",
PG,Damian Lillard,POR,POR @ NOP, 8:00 PM,33.5,13300,"",
SG,Dwyane Wade,MIA,MIA vs DEN, 7:30 PM,33.6,13300,"",
C,Marc Gasol,MEM,MEM @ TOR, 7:00 PM,30.6,13200,"",
C,Spencer Hawes,CLE,CLE @ GSW,10:30 PM,30.3,12800,"",
PF,Zach Randolph,MEM,MEM @ TOR, 7:00 PM,33.1,12800,"",
PF,Kenneth Faried,DEN,DEN @ MIA, 7:30 PM,25.3,12600,"",
SF,Nicolas Batum,POR,POR @ NOP, 8:00 PM,30.0,12600,"",
PF,Thaddeus Young,PHI,PHI vs IND, 7:00 PM,31.4,12500,"",
PF-C,Chris Bosh,MIA,MIA vs DEN, 7:30 PM,29.1,12400,"",
SG-SF,Gordon Hayward,UTA,UTA vs LAC, 9:00 PM,31.9,12400,"",
PG,Ricky Rubio,MIN,MIN @ CHA, 7:00 PM,29.6,11900,"",
PF,David West,IND,IND @ PHI, 7:00 PM,28.4,11800,"",
C,Marcin Gortat,WAS,WAS @ ORL, 7:00 PM,29.0,11800,"",
PG,Mike Conley,MEM,MEM @ TOR, 7:00 PM,31.0,11700,"",
C,Nikola Pekovic,MIN,MIN @ CHA, 7:00 PM,31.2,11700,"",
PF,Ryan Anderson,NOP,NOP vs POR, 8:00 PM,29.6,11600,"",OUT
PF-C,Derrick Favors,UTA,UTA vs LAC, 9:00 PM,28.1,11500,"",
PG,Tony Parker,SAS,SAS vs LAL, 8:30 PM,28.8,11400,"",
SF,Luol Deng,CLE,CLE @ GSW,10:30 PM,28.8,11300,"",
SG,Lance Stephenson,IND,IND @ PHI, 7:00 PM,29.5,11000,"",
PF-C,Nene Hilario,WAS,WAS @ ORL, 7:00 PM,28.1,11000,"",OUT
SG-SF,Kawhi Leonard,SAS,SAS vs LAL, 8:30 PM,26.0,11000,"",
PG,Jrue Holiday,NOP,NOP vs POR, 8:00 PM,32.3,11000,"",OUT
PF,Amir Johnson,TOR,TOR vs MEM, 7:00 PM,23.2,10900,"",
SF-PF,Tobias Harris,ORL,ORL vs WAS, 7:00 PM,26.8,10800,"",
SG-SF,Arron Afflalo,ORL,ORL vs WAS, 7:00 PM,29.0,10700,"",
SF,Wilson Chandler,DEN,DEN @ MIA, 7:30 PM,24.6,10600,"",
SG,Klay Thompson,GSW,GSW vs CLE,10:30 PM,26.4,10500,"",OUT
SF-PF,Jeff Green,BOS,BOS vs PHO, 7:30 PM,25.7,10500,"",
PF,Markieff Morris,PHO,PHO @ BOS, 7:30 PM,24.3,10400,"",
SG,Wesley Matthews,POR,POR @ NOP, 8:00 PM,25.9,10300,"",
C,JJ Hickson,DEN,DEN @ MIA, 7:30 PM,26.1,10200,"",
PG,Jameer Nelson,ORL,ORL vs WAS, 7:00 PM,26.2,10200,"",
SG-SF,PJ Tucker,PHO,PHO @ BOS, 7:30 PM,22.4,10200,"",OUT
SG,Kevin Martin,MIN,MIN @ CHA, 7:00 PM,26.8,10200,"",
SG,Bradley Beal,WAS,WAS @ ORL, 7:00 PM,27.2,10200,"",
SG,Manu Ginobili,SAS,SAS vs LAL, 8:30 PM,23.4,10100,"",
SG,Kobe Bryant,LAL,LAL @ SAS, 8:30 PM,25.8,10100,"",OUT
PF-C,Jared Sullinger,BOS,BOS vs PHO, 7:30 PM,26.2,10000,"",
PG,Trey Burke,UTA,UTA vs LAC, 9:00 PM,24.0,10000,"",
SF,Trevor Ariza,WAS,WAS @ ORL, 7:00 PM,29.2,10000,"",
SG,Jodie Meeks,LAL,LAL @ SAS, 8:30 PM,22.4,10000,"",
SG,Victor Oladipo,ORL,ORL vs WAS, 7:00 PM,26.5,9700,"",
PG,Kendall Marshall,LAL,LAL @ SAS, 8:30 PM,25.2,9700,"",
C,Enes Kanter,UTA,UTA vs LAC, 9:00 PM,21.8,9600,"",
SG,Alec Burks,UTA,UTA vs LAC, 9:00 PM,22.3,9600,"",
PF-C,Kris Humphries,BOS,BOS vs PHO, 7:30 PM,18.8,9500,"",
C,Robin Lopez,POR,POR @ NOP, 8:00 PM,25.6,9400,"",
C,Roy Hibbert,IND,IND @ PHI, 7:00 PM,26.0,9400,"",
SG,Tony Wroten,PHI,PHI vs IND, 7:00 PM,21.4,9400,"",
PF,Tristan Thompson,CLE,CLE @ GSW,10:30 PM,25.7,9300,"",
SG-SF,Gerald Green,PHO,PHO @ BOS, 7:30 PM,23.6,9300,"",
SG-SF,Andre Iguodala,GSW,GSW vs CLE,10:30 PM,23.7,9200,"",
PG,Jerryd Bayless,BOS,BOS vs PHO, 7:30 PM,16.3,9200,"",
C,Andrew Bogut,GSW,GSW vs CLE,10:30 PM,26.5,9200,"",
PF-C,Channing Frye,PHO,PHO @ BOS, 7:30 PM,22.2,9100,"",
SG-SF,Nick Young,LAL,LAL @ SAS, 8:30 PM,22.4,8800,"",OUT
PF,Josh McRoberts,CHA,CHA vs MIN, 7:00 PM,22.6,8700,"",
PG-SG,Avery Bradley,BOS,BOS vs PHO, 7:30 PM,22.3,8700,"",OUT
SG,JJ Redick,LAC,LAC @ UTA, 9:00 PM,22.3,8700,"",OUT
C,Henry Sims,PHI,PHI vs IND, 7:00 PM,11.0,8600,"",
PG,George Hill,IND,IND @ PHI, 7:00 PM,22.1,8600,"",
SF,Corey Brewer,MIN,MIN @ CHA, 7:00 PM,20.1,8600,"",
PF,Ryan Kelly,LAL,LAL @ SAS, 8:30 PM,15.2,8500,"",
C,Jonas Valanciunas,TOR,TOR vs MEM, 7:00 PM,22.4,8500,"",
C,Anderson Varejao,CLE,CLE @ GSW,10:30 PM,27.5,8400,"",
PG,Mario Chalmers,MIA,MIA vs DEN, 7:30 PM,21.8,8300,"",
SG-SF,James Anderson,PHI,PHI vs IND, 7:00 PM,19.0,8300,"",
PG,Darren Collison,LAC,LAC @ UTA, 9:00 PM,19.9,8200,"",
PF-C,Miles Plumlee,PHO,PHO @ BOS, 7:30 PM,22.2,8200,"",
PF,Marcus Morris,PHO,PHO @ BOS, 7:30 PM,18.2,8200,"",
SG,Gerald Henderson,CHA,CHA vs MIN, 7:00 PM,24.1,8200,"",
SG-SF,Xavier Henry,LAL,LAL @ SAS, 8:30 PM,16.1,8200,"",
SG,Dion Waiters,CLE,CLE @ GSW,10:30 PM,21.8,8200,"",
SG-SF,Martell Webster,WAS,WAS @ ORL, 7:00 PM,17.4,8100,"",
PF,Marvin Williams,UTA,UTA vs LAC, 9:00 PM,19.6,8100,"",
SG-SF,Wesley Johnson,LAL,LAL @ SAS, 8:30 PM,19.7,8100,"",
SG,Tony Allen,MEM,MEM @ TOR, 7:00 PM,20.6,8100,"",
SG,Randy Foye,DEN,DEN @ MIA, 7:30 PM,21.1,8100,"",
SG,Anthony Morrow,NOP,NOP vs POR, 8:00 PM,10.3,8100,"",
SG-SF,Evan Turner,IND,IND @ PHI, 7:00 PM,27.7,8000,"",
SF,Michael Kidd-Gilchrist,CHA,CHA vs MIN, 7:00 PM,16.4,8000,"",
SG,Eric Gordon,NOP,NOP vs POR, 8:00 PM,24.3,8000,"",OUT
SF,Danny Granger,LAC,LAC @ UTA, 9:00 PM,14.9,8000,"",
SG,Gary Neal,CHA,CHA vs MIN, 7:00 PM,14.1,8000,"",
SG-SF,Danny Green,SAS,SAS vs LAL, 8:30 PM,17.5,8000,"",
