Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Anthony Davis,NOP,NOP vs SAS, 8:00 PM,41.7,16800,"",
SF,Carmelo Anthony,NYK,NYK vs PHO, 7:30 PM,42.9,16400,"",
SG,James Harden,HOU,HOU @ BOS, 7:30 PM,38.8,16200,"",
PG,John Wall,WAS,WAS @ CHI, 8:00 PM,38.8,16200,"",
SG-SF,Gordon Hayward,UTA,UTA vs DEN, 9:00 PM,32.6,15600,"",OUT
C,Dwight Howard,HOU,HOU @ BOS, 7:30 PM,38.7,15200,"",
PF,Tim Duncan,SAS,SAS @ NOP, 8:00 PM,33.2,14700,"",
PF,Dirk Nowitzki,DAL,DAL vs ORL, 8:30 PM,35.3,14600,"",
PG,Ty Lawson,DEN,DEN @ UTA, 9:00 PM,35.1,14400,"",
C,Joakim Noah,CHI,CHI vs WAS, 8:00 PM,32.6,14300,"",
SG,DeMar DeRozan,TOR,TOR vs MIL, 7:00 PM,33.2,14200,"",
SG,Monta Ellis,DAL,DAL vs ORL, 8:30 PM,33.8,13700,"",
SG,Victor Oladipo,ORL,ORL @ DAL, 8:30 PM,25.0,13200,"",
SF,Trevor Ariza,WAS,WAS @ CHI, 8:00 PM,28.0,13200,"",
PG,Goran Dragic,PHO,PHO @ NYK, 7:30 PM,31.9,13100,"",
PG,Eric Bledsoe,PHO,PHO @ NYK, 7:30 PM,32.5,13000,"",OUT
C,Nikola Vucevic,ORL,ORL @ DAL, 8:30 PM,31.8,13000,"",OUT
SG-SF,Arron Afflalo,ORL,ORL @ DAL, 8:30 PM,31.3,12700,"",OUT
PG,Kyle Lowry,TOR,TOR vs MIL, 7:00 PM,33.5,12300,"",
SG,Bradley Beal,WAS,WAS @ CHI, 8:00 PM,26.4,12100,"",
SF,Chandler Parsons,HOU,HOU @ BOS, 7:30 PM,30.6,12000,"",OUT
PF,Carlos Boozer,CHI,CHI vs WAS, 8:00 PM,28.0,11700,"",
PF,Ryan Anderson,NOP,NOP vs SAS, 8:00 PM,29.6,11600,"",OUT
PF,John Henson,MIL,MIL @ TOR, 7:00 PM,29.4,11500,"",OUT
C,Marcin Gortat,WAS,WAS @ CHI, 8:00 PM,27.4,11300,"",
PG,Tony Parker,SAS,SAS @ NOP, 8:00 PM,28.0,11200,"",
PF,Kenneth Faried,DEN,DEN @ UTA, 9:00 PM,23.9,11100,"",
SF-PF,Jeff Green,BOS,BOS vs HOU, 7:30 PM,24.6,11000,"",
PF-C,Nene Hilario,WAS,WAS @ CHI, 8:00 PM,26.4,11000,"",
SG,Eric Gordon,NOP,NOP vs SAS, 8:00 PM,25.2,10900,"",
PG,Jrue Holiday,NOP,NOP vs SAS, 8:00 PM,32.3,10900,"",OUT
SG,Jordan Crawford,BOS,BOS vs HOU, 7:30 PM,26.1,10900,"",
SF,Shawn Marion,DAL,DAL vs ORL, 8:30 PM,25.6,10900,"",OUT
PF-C,Glen Davis,ORL,ORL @ DAL, 8:30 PM,26.9,10900,"",
PF-C,Miles Plumlee,PHO,PHO @ NYK, 7:30 PM,25.6,10800,"",
SF-PF,Terrence Jones,HOU,HOU @ BOS, 7:30 PM,24.1,10800,"",
PG,Raymond Felton,NYK,NYK vs PHO, 7:30 PM,23.0,10800,"",
PF-C,Andrea Bargnani,NYK,NYK vs PHO, 7:30 PM,24.2,10800,"",
PG,Jameer Nelson,ORL,ORL @ DAL, 8:30 PM,26.2,10500,"",OUT
PF,Derrick Favors,UTA,UTA vs DEN, 9:00 PM,29.4,10400,"",
C,JJ Hickson,DEN,DEN @ UTA, 9:00 PM,24.9,10300,"",
PF-C,Taj Gibson,CHI,CHI vs WAS, 8:00 PM,23.5,10200,"",
SF,Wilson Chandler,DEN,DEN @ UTA, 9:00 PM,23.7,10200,"",OUT
C,Enes Kanter,UTA,UTA vs DEN, 9:00 PM,20.4,10100,"",
PG,Trey Burke,UTA,UTA vs DEN, 9:00 PM,25.1,10100,"",
SF-PF,Tobias Harris,ORL,ORL @ DAL, 8:30 PM,23.4,10100,"",
PG,Jeremy Lin,HOU,HOU @ BOS, 7:30 PM,23.6,10000,"",
SG,Manu Ginobili,SAS,SAS @ NOP, 8:00 PM,24.4,10000,"",OUT
PG-SG,Avery Bradley,BOS,BOS vs HOU, 7:30 PM,22.5,9800,"",
PG,Brandon Knight,MIL,MIL @ TOR, 7:00 PM,26.2,9600,"",
PF-C,Channing Frye,PHO,PHO @ NYK, 7:30 PM,22.6,9600,"",
SG,Randy Foye,DEN,DEN @ UTA, 9:00 PM,17.7,9500,"",
PG,Derrick Rose,CHI,CHI vs WAS, 8:00 PM,24.2,9500,"",OUT
PF,Markieff Morris,PHO,PHO @ NYK, 7:30 PM,22.8,9300,"",
PF-C,DeJuan Blair,DAL,DAL vs ORL, 8:30 PM,19.3,9300,"",
PG,Jose Calderon,DAL,DAL vs ORL, 8:30 PM,23.5,9200,"",
PF,Jared Sullinger,BOS,BOS vs HOU, 7:30 PM,24.8,9200,"",
PF,Kris Humphries,BOS,BOS vs HOU, 7:30 PM,17.8,9200,"",
SG-SF,Kawhi Leonard,SAS,SAS @ NOP, 8:00 PM,24.0,9100,"",
C,Jonas Valanciunas,TOR,TOR vs MIL, 7:00 PM,23.2,9100,"",
C,Tyson Chandler,NYK,NYK vs PHO, 7:30 PM,23.0,9000,"",OUT
SF,Omri Casspi,HOU,HOU @ BOS, 7:30 PM,16.1,8700,"",
PF,Patrick Patterson,TOR,TOR vs MIL, 7:00 PM,17.2,8700,"",
SG-SF,Jimmy Butler,CHI,CHI vs WAS, 8:00 PM,23.1,8700,"",OUT
SG-SF,PJ Tucker,PHO,PHO @ NYK, 7:30 PM,20.6,8600,"",
C,Tiago Splitter,SAS,SAS @ NOP, 8:00 PM,18.5,8500,"",OUT
SG-SF,Iman Shumpert,NYK,NYK vs PHO, 7:30 PM,18.8,8500,"",
SG,Alec Burks,UTA,UTA vs DEN, 9:00 PM,20.3,8400,"",
C,Vitor Faverani,BOS,BOS vs HOU, 7:30 PM,11.2,8300,"",
SG-SF,Mike Dunleavy,CHI,CHI vs WAS, 8:00 PM,19.9,8300,"",
PF,Amir Johnson,TOR,TOR vs MIL, 7:00 PM,23.7,8200,"",
PG,Pablo Prigioni,NYK,NYK vs PHO, 7:30 PM,12.8,8200,"",OUT
SF,Al-Farouq Aminu,NOP,NOP vs SAS, 8:00 PM,20.7,8100,"",
PF,Andrew Nicholson,ORL,ORL @ DAL, 8:30 PM,14.4,8100,"",
C,Omer Asik,HOU,HOU @ BOS, 7:30 PM,13.6,8100,"",OUT
SG,OJ Mayo,MIL,MIL @ TOR, 7:00 PM,20.6,8100,"",
PF,Brandon Bass,BOS,BOS vs HOU, 7:30 PM,22.5,8000,"",
SF,Jae Crowder,DAL,DAL vs ORL, 8:30 PM,12.0,8000,"",
SG,Terrence Ross,TOR,TOR vs MIL, 7:00 PM,15.4,8000,"",
SG,Doron Lamb,ORL,ORL @ DAL, 8:30 PM,3.6,8000,"",
SG-SF,Francisco Garcia,HOU,HOU @ BOS, 7:30 PM,13.1,8000,"",
SG-SF,Gerald Green,PHO,PHO @ NYK, 7:30 PM,20.4,8000,"",
SG,JR Smith,NYK,NYK vs PHO, 7:30 PM,22.5,8000,"",
PG-SG,Kirk Hinrich,CHI,CHI vs WAS, 8:00 PM,19.6,8000,"",
