Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ PHI, 7:30 PM,49.7,20000,"",OUT
PF,LaMarcus Aldridge,POR,POR vs MIN,10:00 PM,45.7,18200,"",
PF-C,Kevin Love,MIN,MIN @ POR,10:00 PM,47.9,18000,"",
C,Dwight Howard,HOU,HOU @ MEM, 8:00 PM,38.7,16200,"",
PG,John Wall,WAS,WAS @ UTA, 9:00 PM,39.6,16100,"",
C,Joakim Noah,CHI,CHI @ CHA, 7:00 PM,34.9,16000,"",
PF,Blake Griffin,LAC,LAC @ TOR, 7:00 PM,41.3,15800,"",
SG,James Harden,HOU,HOU @ MEM, 8:00 PM,38.4,15200,"",
PG,Russell Westbrook,OKC,OKC @ PHI, 7:30 PM,39.0,15200,"",OUT
C,Al Jefferson,CHA,CHA vs CHI, 7:00 PM,37.7,15200,"",
SF-PF,Terrence Jones,HOU,HOU @ MEM, 8:00 PM,26.1,15200,"",OUT
SG,DeMar DeRozan,TOR,TOR vs LAC, 7:00 PM,34.4,14900,"",
SG-SF,Paul George,IND,IND @ DEN, 9:00 PM,38.0,14800,"",
C,DeAndre Jordan,LAC,LAC @ TOR, 7:00 PM,33.7,14700,"",
PF,Paul Millsap,ATL,ATL @ MIL, 8:30 PM,35.8,14600,"",
SG-SF,Gordon Hayward,UTA,UTA vs WAS, 9:00 PM,32.9,14600,"",
PG,Ty Lawson,DEN,DEN vs IND, 9:00 PM,35.8,14500,"",
PG,Michael Carter-Williams,PHI,PHI vs OKC, 7:30 PM,37.4,14300,"",
SF,Chandler Parsons,HOU,HOU @ MEM, 8:00 PM,31.3,13300,"",
SF,Trevor Ariza,WAS,WAS @ UTA, 9:00 PM,28.4,13200,"",
C,Nikola Pekovic,MIN,MIN @ POR,10:00 PM,32.2,12900,"",
PF,Zach Randolph,MEM,MEM vs HOU, 8:00 PM,33.0,12600,"",
PG,Mike Conley,MEM,MEM vs HOU, 8:00 PM,32.3,12400,"",
PG,Kyle Lowry,TOR,TOR vs LAC, 7:00 PM,34.0,12300,"",OUT
PF-C,Serge Ibaka,OKC,OKC @ PHI, 7:30 PM,31.2,12200,"",
SG,Bradley Beal,WAS,WAS @ UTA, 9:00 PM,26.8,12100,"",
PG,Ricky Rubio,MIN,MIN @ POR,10:00 PM,29.7,12000,"",
SG,Lance Stephenson,IND,IND @ DEN, 9:00 PM,29.4,12000,"",
