Position,PlayerName,Team,Opponent,Salary,PPG
PF,Antawn Jamison,Hawks,Suns,5000,7.9
C,Elton Brand,Hawks,Suns,8250,14.8
PF,Elton Brand,Hawks,Suns,8250,14.8
SG,Kyle Korver,Hawks,Suns,9500,25.1
SF,Kyle Korver,Hawks,Suns,9500,25.1
PG,Lou Williams,Hawks,Suns,7650,19.2
SG,Lou Williams,Hawks,Suns,7650,19.2
C,Paul Millsap,Hawks,Suns,14050,36.7
PF,Paul Millsap,Hawks,Suns,14050,36.7
SG,Cartier Martin,Hawks,Suns,5000,9.9
SF,Cartier Martin,Hawks,Suns,5000,9.9
PG,Jeff Teague,Hawks,Suns,12450,29.9
PF,DeMarre Carroll,Hawks,Suns,10150,23.4
SF,DeMarre Carroll,Hawks,Suns,10150,23.4
PG,Shelvin Mack,Hawks,Suns,6350,16.7
C,Gustavo Ayon,Hawks,Suns,6950,13.6
PF,Gustavo Ayon,Hawks,Suns,6950,13.6
PF,Mike Scott,Hawks,Suns,7750,16.0
PG,Dennis Schroder,Hawks,Suns,5000,7.4
C,Pero Antic,Hawks,Suns,7750,13.2
PG,Jannero Pargo,Bobcats,Thunder,5000,8.9
PG,Luke Ridnour,Bobcats,Thunder,5000,13.1
SG,Luke Ridnour,Bobcats,Thunder,5000,13.1
SG,Ben Gordon,Bobcats,Thunder,5000,8.8
C,Al Jefferson,Bobcats,Thunder,13750,38.4
PF,Al Jefferson,Bobcats,Thunder,13750,38.4
C,Josh McRoberts,Bobcats,Thunder,8550,23.6
PF,Josh McRoberts,Bobcats,Thunder,8550,23.6
PF,Anthony Tolliver,Bobcats,Thunder,5000,12.1
SF,Anthony Tolliver,Bobcats,Thunder,5000,12.1
SG,Chris Douglas-Roberts,Bobcats,Thunder,5000,8.5
SF,Chris Douglas-Roberts,Bobcats,Thunder,5000,8.5
SG,Gerald Henderson,Bobcats,Thunder,7950,23.4
SF,Gerald Henderson,Bobcats,Thunder,7950,23.4
PG,Gary Neal,Bobcats,Thunder,5750,14.2
SG,Gary Neal,Bobcats,Thunder,5750,14.2
C,Bismack Biyombo,Bobcats,Thunder,5000,12.0
PG,Kemba Walker,Bobcats,Thunder,12600,33.4
SF,Michael Kidd-Gilchrist,Bobcats,Thunder,6500,16.5
SG,Jeffery Taylor,Bobcats,Thunder,5000,12.2
SF,Jeffery Taylor,Bobcats,Thunder,5000,12.2
C,Cody Zeller,Bobcats,Thunder,6150,12.6
PF,Cody Zeller,Bobcats,Thunder,6150,12.6
SG,Vince Carter,Mavericks,Spurs,9250,22.1
SF,Vince Carter,Mavericks,Spurs,9250,22.1
C,Dirk Nowitzki,Mavericks,Spurs,12400,35.2
PF,Dirk Nowitzki,Mavericks,Spurs,12400,35.2
PF,Shawn Marion,Mavericks,Spurs,9050,24.2
SF,Shawn Marion,Mavericks,Spurs,9050,24.2
C,Samuel Dalembert,Mavericks,Spurs,6400,17.3
PG,Devin Harris,Mavericks,Spurs,5450,15.8
SG,Devin Harris,Mavericks,Spurs,5450,15.8
PG,Monta Ellis,Mavericks,Spurs,13400,33.1
SG,Monta Ellis,Mavericks,Spurs,13400,33.1
PG,Jose Calderon,Mavericks,Spurs,9850,24.5
C,Brandan Wright,Mavericks,Spurs,6550,17.3
PF,Brandan Wright,Mavericks,Spurs,6550,17.3
C,DeJuan Blair,Mavericks,Spurs,5400,16.6
PF,DeJuan Blair,Mavericks,Spurs,5400,16.6
PF,Jae Crowder,Mavericks,Spurs,5000,11.1
SF,Jae Crowder,Mavericks,Spurs,5000,11.1
PG,Shane Larkin,Mavericks,Spurs,5000,7.1
C,Luis Scola,Pacers,Jazz,6000,14.8
PF,Luis Scola,Pacers,Jazz,6000,14.8
PF,David West,Pacers,Jazz,11350,27.7
C,Andrew Bynum,Pacers,Jazz,5250,17.7
C,Ian Mahinmi,Pacers,Jazz,5000,10.1
PG,C.J. Watson,Pacers,Jazz,6450,12.4
C,Roy Hibbert,Pacers,Jazz,10600,26.9
PG,George Hill,Pacers,Jazz,7450,23.0
SG,George Hill,Pacers,Jazz,7450,23.0
SG,Evan Turner,Pacers,Jazz,7300,29.4
