Erik Murphy,PF,3500
Kevin Durant,SF,11900
Kevin Love,PF,10800
Carmelo Anthony,PF,10200
LaMarcus Aldridge,PF,9500
Joakim Noah,C,9400
Kyle Lowry,PG,9200
Stephen Curry,PG,8900
Russell Westbrook,PG,8700
Pau Gasol,PF,8500
Paul George,SF,8300
Rajon Rondo,PG,8100
Kyrie Irving,PG,8000
DeMar DeRozan,SG,7900
Goran Dragic,PG,7600
Nikola Vucevic,C,7600
Derrick Rose,PG,7500
Damian Lillard,PG,7500
Eric Bledsoe,SG,7400
Deron Williams,PG,7400
Serge Ibaka,PF,7400
David Lee,PF,7300
Marc Gasol,C,7300
Nicolas Batum,SF,7300
Ricky Rubio,PG,7000
Mike Conley,PG,7000
Zach Randolph,PF,7000
Tobias Harris,PF,6900
Gordon Hayward,SG,6900
Victor Oladipo,SG,6800
Dion Waiters,SG,6700
Derrick Favors,PF,6700
Jimmy Butler,SG,6600
David West,PF,6600
Lance Stephenson,SG,6500
Nikola Pekovic,C,6500
Tyson Chandler,C,6500
Jared Sullinger,PF,6400
Taj Gibson,PF,6300
Emeka Okafor,C,6200
Amir Johnson,PF,6200
Gorgui Dieng,C,6200
Joe Johnson,SG,6100
Luol Deng,SF,6100
Klay Thompson,SG,6000
Jeff Green,SF,6000
Markieff Morris,PF,6000
Reggie Jackson,PG,6000
Jameer Nelson,PG,6000
Robin Lopez,C,5900
Anderson Varejao,C,5900
Spencer Hawes,C,5900
Andrew Bogut,C,5900
Enes Kanter,C,5900
Raymond Felton,PG,5900
Jodie Meeks,SG,5900
Kevin Martin,SG,5800
Arron Afflalo,SG,5800
J.R. Smith,SF,5700
P.J. Tucker,SF,5600
Andre Iguodala,SF,5500
Gerald Green,SG,5500
D.J. Augustin,PG,5500
Carlos Boozer,PF,5500
Trey Burke,PG,5500
Nick Young,SG,5400
Jordan Hill,PF,5400
Wesley Matthews,SG,5400
Avery Bradley,PG,5300
Alec Burks,SG,5300
Paul Pierce,SF,5300
Amar'e Stoudemire,PF,5200
Mike Dunleavy,SF,5200
Chris Kaman,C,5200
Jarrett Jack,PG,5100
Jonas Valanciunas,C,5100
Kendall Marshall,PG,5100
Kris Humphries,PF,5100
Andrew Bynum,C,5000
Jordan Farmar,PG,5000
Patrick Patterson,PF,4900
George Hill,PG,4900
Tristan Thompson,PF,4900
Kyle O'Quinn,C,4800
Corey Brewer,SF,4800
Andrea Bargnani,PF,4700
Shaun Livingston,PG,4700
Roy Hibbert,C,4700
Andray Blatche,PF,4700
Steve Nash,PG,4700
Draymond Green,SF,4700
Channing Frye,PF,4700
Caron Butler,SF,4600
Ryan Kelly,SF,4500
Kent Bazemore,SG,4500
Maurice Harkless,SF,4500
Mason Plumlee,PF,4400
Greivis Vasquez,PG,4400
Ronny Turiaf,C,4400
Terrence Ross,SG,4400
Jerryd Bayless,PG,4300
Xavier Henry,SG,4300
Shavlik Randolph,PF,4300
Kirk Hinrich,PG,4200
Gerald Wallace,SF,4200
Mo Williams,PG,4200
Shannon Brown,SG,4200
Matthew Dellavedova,PG,4200
Kelly Olynyk,C,4200
Kevin Garnett,PF,4100
Wesley Johnson,SF,4100
Tony Allen,SG,4100
Jermaine O'Neal,C,4100
Manny Harris,SG,4000
Richard Jefferson,SF,4000
Robert Sacre,C,3900
Brandon Bass,PF,3900
Marvin Williams,PF,3900
Chase Budinger,SF,3900
Thabo Sefolosha,SG,3900
Evan Turner,SF,3800
Nick Calathes,PG,3800
Thomas Robinson,PF,3800
Marcus Thornton,SG,3800
Shawne Williams,SF,3800
C.J. Miles,SG,3700
Mike Miller,SG,3700
Mirza Teletovic,SF,3700
Mustafa Shakur,PG,3700
Courtney Lee,SG,3700
Steve Blake,SG,3700
Dante Cunningham,PF,3700
Tim Hardaway Jr.,SG,3700
Quincy Pondexter,SF,3600
Ed Davis,PF,3600
Earl Clark,SF,3600
Miles Plumlee,C,3600
C.J. Watson,PG,3600
Steven Adams,C,3600
Kenyon Martin,PF,3600
Jose Juan Barea,PG,3600
Dorell Wright,SF,3600
Harrison Barnes,SF,3600
Chris Babb,SG,3500
Doron Lamb,SG,3500
Vander Blue,SG,3500
Phil (Flip) Pressey,PG,3500
Tyler Zeller,C,3500
Alex Len,C,3500
Robbie Hummel,SF,3500
Chris Smith,SG,3500
Marquis Teague,PG,3500
Toure' Murry,SG,3500
Nando De Colo,SG,3500
Pablo Prigioni,SG,3500
Alexey Shved,SG,3500
Vyacheslav Kravtsov,C,3500
Chris Copeland,SF,3500
Victor Claver,SF,3500
Joel Freeland,SF,3500
Dionte Christmas,SG,3500
Shabazz Muhammad,SF,3500
Nemanja Nedovic,SG,3500
Vitor Faverani,C,3500
Rudy Gobert,C,3500
Sergey Karasev,SG,3500
Archie Goodwin,SG,3500
Anthony Bennett,PF,3500
Tornike Shengelia,SF,3500
Alan Anderson,SG,3500
Julyan Stone,SG,3500
Andrew Nicholson,PF,3500
Malcolm Thomas,PF,3500
Diante Garrett,SG,3500
Festus Ezeli,C,3500
Dwight Buycks,PG,3500
Will Barton,SG,3500
Jamaal Franklin,SG,3500
C.J. McCollum,PG,3500
Meyers Leonard,C,3500
Elias Harris,SF,3500
Ian Clark,SG,3500
Chris Johnson,SF,3500
Tony Snell,SG,3500
Dewayne Dedmon,C,3500
James Johnson,SF,3500
Ronnie Price,PG,3500
Andrei Kirilenko,SF,3500
Beno Udrih,PG,3500
Leandro Barbosa,SG,3500
Nick Collison,PF,3500
Marreese Speights,PF,3500
Kosta Koufos,C,3500
Solomon Jones,C,3500
Keith Bogans,SG,3500
Jason Collins,C,3500
Luc Richard Mbah a Moute,PF,3500
John Lucas,PG,3500
A.J. Price,PG,3500
Joel Anthony,C,3500
Hilton Armstrong,C,3500
Ryan Gomes,SF,3500
Andris Biedrins,C,3500
Chuck Hayes,C,3500
Jason Maxiell,PF,3500
Tayshaun Prince,SF,3500
Kendrick Perkins,C,3500
John Salmons,SF,3500
Luis Scola,PF,3500
Earl Watson,PG,3500
Metta World Peace,SF,3500
Hasheem Thabeet,C,3500
Derek Fisher,PG,3500
Rasual Butler,SF,3500
Brandon Rush,SG,3500
Tyler Hansbrough,PF,3500
Royal Ivey,SG,3500
Mike James,PG,3500
Lavoy Allen,PF,3500
E'Twaun Moore,SG,3500
Darius Morris,PG,3500
Jon Leuer,PF,3500
Marshon Brooks,SG,3500
Jeremy Tyler,C,3500
Solomon Hill,PF,3500
Carrick Felix,SG,3500
Jeremy Lamb,SF,3500
Seth Curry,SG,3500
Andre Roberson,SG,3500
Jorge Gutierrez,PG,3500
Perry Jones III,SF,3500
Allen Crabbe,SG,3500
Iman Shumpert,SG,3500
Marcus Morris,PF,3500
Mike Harris,SF,3500
Reggie Williams,SF,3500
Jamaal Tinsley,PG,3500
Ian Mahinmi,C,3500
Nazr Mohammed,C,3500
Steve Novak,SF,3500
Alonzo Gee,SF,3500
Jordan Crawford,SG,3500
Donald Sloan,SG,3500
Jimmer Fredette,SG,3500
Ishmael Smith,PG,3500
Jeremy Evans,SF,3500
Cole Aldrich,C,3500
Landry Fields,SF,3500
