Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs LAL, 8:00 PM,48.1,18000,"",
PG,Stephen Curry,GSW,GSW vs CHA,10:30 PM,43.7,16500,"",
C,Al Jefferson,CHA,CHA @ GSW,10:30 PM,38.9,16300,"",
PF-C,Pau Gasol,LAL,LAL @ MIN, 8:00 PM,36.1,14900,"",OUT
C,Joakim Noah,CHI,CHI @ PHO, 9:00 PM,34.7,14400,"",
PF,Paul Millsap,ATL,ATL vs IND, 7:30 PM,36.1,14200,"",
PG,Goran Dragic,PHO,PHO vs CHI, 9:00 PM,33.6,14000,"",
SG-SF,Paul George,IND,IND @ ATL, 7:30 PM,37.3,13200,"",
C,Andrew Bogut,GSW,GSW vs CHA,10:30 PM,27.6,13000,"",
SG,Lance Stephenson,IND,IND @ ATL, 7:30 PM,30.3,12800,"",
PG,Eric Bledsoe,PHO,PHO vs CHI, 9:00 PM,32.5,12700,"",OUT
PG,Jeff Teague,ATL,ATL vs IND, 7:30 PM,30.3,12600,"",
PF,David Lee,GSW,GSW vs CHA,10:30 PM,34.3,12400,"",OUT
PG,Kemba Walker,CHA,CHA @ GSW,10:30 PM,32.9,12400,"",OUT
PG,Kendall Marshall,LAL,LAL @ MIN, 8:00 PM,26.9,11900,"",
C,Nikola Pekovic,MIN,MIN vs LAL, 8:00 PM,31.6,11800,"",OUT
C,Roy Hibbert,IND,IND @ ATL, 7:30 PM,27.8,11500,"",
PF,Carlos Boozer,CHI,CHI @ PHO, 9:00 PM,27.7,11300,"",
PF,David West,IND,IND @ ATL, 7:30 PM,27.3,11200,"",
SF,DeMarre Carroll,ATL,ATL vs IND, 7:30 PM,22.4,10800,"",
PG,Ricky Rubio,MIN,MIN vs LAL, 8:00 PM,29.3,10600,"",
SG,Klay Thompson,GSW,GSW vs CHA,10:30 PM,27.3,10500,"",
SG,Kobe Bryant,LAL,LAL @ MIN, 8:00 PM,25.8,10100,"",OUT
SG-SF,Jimmy Butler,CHI,CHI @ PHO, 9:00 PM,24.7,10100,"",
PF-C,Taj Gibson,CHI,CHI @ PHO, 9:00 PM,23.8,10000,"",
SG,Gerald Henderson,CHA,CHA @ GSW,10:30 PM,25.1,9900,"",
SG,Kevin Martin,MIN,MIN vs LAL, 8:00 PM,26.9,9700,"",
PG,Steve Blake,LAL,LAL @ MIN, 8:00 PM,24.8,9700,"",OUT
SG,Jodie Meeks,LAL,LAL @ MIN, 8:00 PM,22.1,9600,"",
SG-SF,Kyle Korver,ATL,ATL vs IND, 7:30 PM,23.2,9300,"",
PG,DJ Augustin,CHI,CHI @ PHO, 9:00 PM,19.7,9000,"",
PF,Markieff Morris,PHO,PHO vs CHI, 9:00 PM,23.8,8900,"",
SG-SF,Gerald Green,PHO,PHO vs CHI, 9:00 PM,21.7,8800,"",
SG-SF,Andre Iguodala,GSW,GSW vs CHA,10:30 PM,24.1,8700,"",
PG,George Hill,IND,IND @ ATL, 7:30 PM,21.5,8600,"",
C,Ronny Turiaf,MIN,MIN vs LAL, 8:00 PM,13.1,8500,"",
PF-C,Channing Frye,PHO,PHO vs CHI, 9:00 PM,22.5,8500,"",
SG-SF,Nick Young,LAL,LAL @ MIN, 8:00 PM,22.8,8500,"",
PF-C,Miles Plumlee,PHO,PHO vs CHI, 9:00 PM,24.1,8500,"",
PG,Ramon Sessions,CHA,CHA @ GSW,10:30 PM,18.6,8400,"",
PF,Josh McRoberts,CHA,CHA @ GSW,10:30 PM,22.4,8200,"",
PF,Mike Scott,ATL,ATL vs IND, 7:30 PM,15.1,8200,"",
SG-SF,Mike Dunleavy,CHI,CHI @ PHO, 9:00 PM,20.2,8100,"",
PF,Marcus Morris,PHO,PHO vs CHI, 9:00 PM,18.3,8100,"",
PF-C,Al Horford,ATL,ATL vs IND, 7:30 PM,35.6,8000,"",OUT
PG,Derrick Rose,CHI,CHI @ PHO, 9:00 PM,24.2,8000,"",OUT
SG-SF,PJ Tucker,PHO,PHO vs CHI, 9:00 PM,21.1,8000,"",
PF,Ryan Kelly,LAL,LAL @ MIN, 8:00 PM,12.7,8000,"",
SF,Harrison Barnes,GSW,GSW vs CHA,10:30 PM,18.2,8000,"",
SF,Corey Brewer,MIN,MIN vs LAL, 8:00 PM,19.2,8000,"",
SG-SF,Wesley Johnson,LAL,LAL @ MIN, 8:00 PM,18.0,8000,"",
PG,Jordan Farmar,LAL,LAL @ MIN, 8:00 PM,19.5,7600,"",OUT
SF,Michael Kidd-Gilchrist,CHA,CHA @ GSW,10:30 PM,17.1,7500,"",
SF,Draymond Green,GSW,GSW vs CHA,10:30 PM,15.3,7500,"",
PF,Dante Cunningham,MIN,MIN vs LAL, 8:00 PM,13.7,7500,"",
PF-C,Jordan Hill,LAL,LAL @ MIN, 8:00 PM,19.8,7500,"",
SG,Louis Williams,ATL,ATL vs IND, 7:30 PM,17.8,7400,"",
C,Andrew Bynum,IND,IND @ ATL, 7:30 PM,18.3,7100,"",
SG,Jordan Crawford,GSW,GSW vs CHA,10:30 PM,23.2,7100,"",
PF-C,Elton Brand,ATL,ATL vs IND, 7:30 PM,12.7,6800,"",
C,Chris Kaman,LAL,LAL @ MIN, 8:00 PM,16.9,6600,"",
PG,Jose Barea,MIN,MIN vs LAL, 8:00 PM,15.5,6500,"",
SG-SF,Xavier Henry,LAL,LAL @ MIN, 8:00 PM,16.4,6400,"",OUT
PG-SG,Kirk Hinrich,CHI,CHI @ PHO, 9:00 PM,18.9,6200,"",
SF,Danny Granger,IND,IND @ ATL, 7:30 PM,15.3,6000,"",
PF,Anthony Tolliver,CHA,CHA @ GSW,10:30 PM,10.3,6000,"",
PG,Jannero Pargo,CHA,CHA @ GSW,10:30 PM,9.0,6000,"",
SG-SF,Chris Douglas-Roberts,CHA,CHA @ GSW,10:30 PM,8.6,6000,"",
PF-C,Gustavo Ayon,ATL,ATL vs IND, 7:30 PM,12.6,6000,"",
SG,Leandro Barbosa,PHO,PHO vs CHI, 9:00 PM,14.2,6000,"",
SF,Tony Snell,CHI,CHI @ PHO, 9:00 PM,10.3,6000,"",
PG,Ish Smith,PHO,PHO vs CHI, 9:00 PM,9.9,6000,"",
C,Alex Len,PHO,PHO vs CHI, 9:00 PM,6.8,6000,"",
C,Nazr Mohammed,CHI,CHI @ PHO, 9:00 PM,5.6,6000,"",
SG,Alexey Shved,MIN,MIN vs LAL, 8:00 PM,8.9,6000,"",
SF,Luc Mbah a Moute,MIN,MIN vs LAL, 8:00 PM,8.7,6000,"",
PG,Shelvin Mack,ATL,ATL vs IND, 7:30 PM,16.1,5900,"",
PF,Luis Scola,IND,IND @ ATL, 7:30 PM,15.6,5800,"",
PG,Steve Nash,LAL,LAL @ MIN, 8:00 PM,14.8,5800,"",OUT
C,Ian Mahinmi,IND,IND @ ATL, 7:30 PM,9.6,5500,"",
SG,Archie Goodwin,PHO,PHO vs CHI, 9:00 PM,6.0,5500,"",
