Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jeff Teague,Hawks,Wizards,10950,30.2
SG,Kyle Korver,Hawks,Wizards,9750,25.3
SF,Kyle Korver,Hawks,Wizards,9750,25.3
PF,Antawn Jamison,Hawks,Wizards,5000,7.9
C,Elton Brand,Hawks,Wizards,6550,15.5
PF,Elton Brand,Hawks,Wizards,6550,15.5
PG,Lou Williams,Hawks,Wizards,7400,18.6
SG,Lou Williams,Hawks,Wizards,7400,18.6
C,Paul Millsap,Hawks,Wizards,12800,36.5
PF,Paul Millsap,Hawks,Wizards,12800,36.5
PG,Shelvin Mack,Hawks,Wizards,6300,16.5
PF,DeMarre Carroll,Hawks,Wizards,9200,23.8
SF,DeMarre Carroll,Hawks,Wizards,9200,23.8
C,Gustavo Ayon,Hawks,Wizards,6950,13.6
PF,Gustavo Ayon,Hawks,Wizards,6950,13.6
SG,Cartier Martin,Hawks,Wizards,5000,9.5
SF,Cartier Martin,Hawks,Wizards,5000,9.5
PF,Mike Scott,Hawks,Wizards,6800,15.4
PG,Dennis Schroder,Hawks,Wizards,5000,7.7
C,Mike Muscala,Hawks,Wizards,5000,6.8
C,Pero Antic,Hawks,Wizards,6750,15.1
C,Dirk Nowitzki,Mavericks,Kings,13750,34.7
PF,Dirk Nowitzki,Mavericks,Kings,13750,34.7
PF,Shawn Marion,Mavericks,Kings,8900,23.5
SF,Shawn Marion,Mavericks,Kings,8900,23.5
PG,Monta Ellis,Mavericks,Kings,12800,33.0
SG,Monta Ellis,Mavericks,Kings,12800,33.0
C,Brandan Wright,Mavericks,Kings,6350,17.2
PF,Brandan Wright,Mavericks,Kings,6350,17.2
SG,Vince Carter,Mavericks,Kings,9050,22.5
SF,Vince Carter,Mavericks,Kings,9050,22.5
C,Samuel Dalembert,Mavericks,Kings,8050,17.9
C,DeJuan Blair,Mavericks,Kings,5000,14.9
PF,DeJuan Blair,Mavericks,Kings,5000,14.9
PG,Jose Calderon,Mavericks,Kings,9150,24.4
