"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Carmelo Anthony",10600,"Cle@NY 08:00PM ET",47.095
"PG/SG","Stephen Curry",10300,"LAC@GS 10:30PM ET",48.134
"PF/C","Blake Griffin",9300,"LAC@GS 10:30PM ET",43.415
"SG/SF","Paul George",8900,"Pho@Ind 07:00PM ET",40.659
"PG/SG","Kyrie Irving",8600,"Cle@NY 08:00PM ET",37.583
"PG","Chris Paul",8500,"LAC@GS 10:30PM ET",47.706
"PF/C","David Lee",8300,"LAC@GS 10:30PM ET",36.098
"PG/SG","Goran Dragic",7900,"Pho@Ind 07:00PM ET",35.463
"PG/SG","Eric Bledsoe",7700,"Pho@Ind 07:00PM ET",34.854
"C","DeAndre Jordan",7000,"LAC@GS 10:30PM ET",34.856
"SG/SF","Lance Stephenson",6800,"Pho@Ind 07:00PM ET",32.535
"C","Roy Hibbert",6700,"Pho@Ind 07:00PM ET",29.176
"PG/SG","Jamal Crawford",6600,"LAC@GS 10:30PM ET",27.787
"PF","David West",6600,"Pho@Ind 07:00PM ET",28.313
"SF/PF","Luol Deng",6500,"Cle@NY 08:00PM ET",32.576
"SG/SF","Andre Iguodala",6300,"LAC@GS 10:30PM ET",26.206
"PF/C","Anderson Varejao",6300,"Cle@NY 08:00PM ET",29.278
"C","Andrew Bogut",6200,"LAC@GS 10:30PM ET",27.872
"PF/C","Tristan Thompson",6100,"Cle@NY 08:00PM ET",27.344
"SG/SF","Klay Thompson",6100,"LAC@GS 10:30PM ET",29.962
"SG/SF","Gerald Green",5900,"Pho@Ind 07:00PM ET",23.472
"PG/SG","George Hill",5800,"Pho@Ind 07:00PM ET",23.165
"PG/SG","Raymond Felton",5700,"Cle@NY 08:00PM ET",24.733
"C","Tyson Chandler",5700,"Cle@NY 08:00PM ET",24.893
"PF/C","Markieff Morris",5600,"Pho@Ind 07:00PM ET",25.209
"SG/SF","J.R. Smith",5500,"Cle@NY 08:00PM ET",24.671
"SG","J.J. Redick",5400,"LAC@GS 10:30PM ET",24.817
"PG","Darren Collison",5300,"LAC@GS 10:30PM ET",19.713
"SG","Dion Waiters",5200,"Cle@NY 08:00PM ET",23.506
"PF/C","Miles Plumlee",5000,"Pho@Ind 07:00PM ET",25.585
"PF/C","Channing Frye",5000,"Pho@Ind 07:00PM ET",24.369
"PG/SG","Jordan Crawford",4600,"LAC@GS 10:30PM ET",25.539
"PF/C","Andrea Bargnani",4600,"Cle@NY 08:00PM ET",24.452
"SG/SF","P.J. Tucker",4500,"Pho@Ind 07:00PM ET",22.693
"SF/PF","Anthony Bennett",4400,"Cle@NY 08:00PM ET",6.879
"PG/SG","Jarrett Jack",4300,"Cle@NY 08:00PM ET",19.483
"SG","Tim Hardaway Jr.",4200,"Cle@NY 08:00PM ET",13.295
"SF/PF","Harrison Barnes",4100,"LAC@GS 10:30PM ET",19.238
"C","Alex Len",4100,"Pho@Ind 07:00PM ET",5.279
"PF/C","Luis Scola",3900,"Pho@Ind 07:00PM ET",16.409
"C","Emeka Okafor",3900,"Pho@Ind 07:00PM ET",0
"SG/SF","Iman Shumpert",3800,"Cle@NY 08:00PM ET",18.761
"SF","Matt Barnes",3800,"LAC@GS 10:30PM ET",16.634
"SF","Danny Granger",3700,"Pho@Ind 07:00PM ET",16.526
"PF","Marcus Morris",3700,"Pho@Ind 07:00PM ET",19.114
"PF/C","Tyler Zeller",3600,"Cle@NY 08:00PM ET",10.199
"SG/SF","Jared Dudley",3600,"LAC@GS 10:30PM ET",15.250
"C","Jeremy Tyler",3400,"Cle@NY 08:00PM ET",8.675
"SG/SF","C.J. Miles",3400,"Cle@NY 08:00PM ET",17.159
"SG/SF","Alonzo Gee",3300,"Cle@NY 08:00PM ET",8.625
"PG/SG","Leandro Barbosa",3200,"Pho@Ind 07:00PM ET",15.889
"SF","Draymond Green",3200,"LAC@GS 10:30PM ET",16.402
"PG","Ish Smith",3100,"Pho@Ind 07:00PM ET",10.141
"PF/C","Amar'e Stoudemire",3100,"Cle@NY 08:00PM ET",16.826
"SG/SF","Carrick Felix",3100,"Cle@NY 08:00PM ET",2.333
"SG/SF","Reggie Bullock",3100,"LAC@GS 10:30PM ET",4.550
"SG","Toure' Murry",3000,"Cle@NY 08:00PM ET",6.741
"C","Viacheslav Kravtsov",3000,"Pho@Ind 07:00PM ET",2.044
"PG/SG","Nemanja Nedovic",3000,"LAC@GS 10:30PM ET",2.774
"SG","Archie Goodwin",3000,"Pho@Ind 07:00PM ET",6.458
"SG","Sergey Karasev",3000,"Cle@NY 08:00PM ET",3.809
"PG/SG","Darius Morris",3000,"LAC@GS 10:30PM ET",8.318
"SF","Solomon Hill",3000,"Pho@Ind 07:00PM ET",4.559
"PG","Matthew Dellavedova",3000,"Cle@NY 08:00PM ET",9.243
