Doron Lamb,SG,3500
Kevin Durant,SF,12000
LaMarcus Aldridge,PF,9900
Blake Griffin,PF,9800
Anthony Davis,PF,9800
Stephen Curry,PG,9400
Dwight Howard,C,9300
James Harden,SG,9200
Joakim Noah,C,9100
Chris Paul,PG,8900
Pau Gasol,PF,8700
Goran Dragic,PG,8500
Paul Millsap,PF,8500
Tim Duncan,PF,8400
Josh Smith,SF,8300
David Lee,PF,8300
Al Horford,C,8200
Serge Ibaka,PF,8200
DeAndre Jordan,C,8200
Andre Drummond,C,8000
Brandon Jennings,PG,7900
Damian Lillard,PG,7900
Thaddeus Young,PF,7800
Kyrie Irving,PG,7800
Dirk Nowitzki,PF,7700
Derrick Rose,PG,7500
Mike Conley,PG,7400
Zach Randolph,PF,7400
Rajon Rondo,PG,7400
Russell Westbrook,PG,7300
Jamal Crawford,SG,7300
Chandler Parsons,SF,7200
Michael Carter-Williams,PG,7200
Eric Bledsoe,SG,7100
Greg Monroe,PF,7000
Nikola Vucevic,C,7000
Ryan Anderson,PF,7000
Anderson Varejao,C,7000
Deron Williams,PG,7000
Andrew Bogut,C,6900
Marc Gasol,C,6900
Victor Oladipo,SG,6800
Gordon Hayward,SG,6700
Monta Ellis,SG,6700
Tobias Harris,PF,6700
Jrue Holiday,PG,6700
Tony Parker,PG,6600
Derrick Favors,PF,6500
Taj Gibson,PF,6500
Jeff Green,SF,6500
Kendall Marshall,PG,6500
Robin Lopez,C,6400
Jared Sullinger,PF,6400
Arron Afflalo,SG,6300
Jimmy Butler,SG,6300
Spencer Hawes,C,6300
Carlos Boozer,PF,6300
Steve Blake,SG,6200
Luol Deng,SF,6200
Nicolas Batum,SF,6200
Emeka Okafor,C,6200
Terrence Jones,PF,6100
D.J. Augustin,PG,6000
Reggie Jackson,PG,6000
Wesley Matthews,SG,6000
Trey Burke,PG,5900
Markieff Morris,PF,5900
Klay Thompson,SG,5900
Gerald Green,SG,5900
Jeff Teague,PG,5800
Kawhi Leonard,SF,5800
DeMarre Carroll,SF,5800
Paul Pierce,SF,5800
Tristan Thompson,PF,5800
Andre Iguodala,SF,5600
Channing Frye,PF,5600
Enes Kanter,C,5600
Nick Young,SG,5600
Jodie Meeks,SG,5500
Jameer Nelson,PG,5500
Jordan Farmar,PG,5500
Tyreke Evans,SG,5500
P.J. Tucker,SF,5500
Darren Collison,PG,5500
Sasha Vujacic,SG,5400
Chris Kaman,C,5400
Tony Wroten,PG,5400
Avery Bradley,PG,5300
Dion Waiters,SG,5300
Joe Johnson,SG,5300
Patrick Beverley,PG,5300
Andray Blatche,PF,5300
Shawn Marion,SF,5200
Eric Gordon,SG,5200
Vince Carter,SG,5200
Patrick Mills,PG,5200
Mike Dunleavy,SF,5200
Jose Calderon,PG,5100
Alec Burks,SG,5100
Courtney Lee,SG,5100
Brian Roberts,PG,5100
Tony Allen,SG,5000
Jeremy Lin,PG,5000
Louis Williams,SG,5000
Nerlens Noel,C,4900
Wesley Johnson,SF,4900
Nick Calathes,PG,4800
Xavier Henry,SG,4800
Kyle Korver,SG,4800
Byron Mullens,PF,4700
Matt Barnes,SF,4600
Marvin Williams,PF,4600
Elton Brand,PF,4600
J.J. Redick,SG,4600
Danny Green,SG,4600
