Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,LeBron James,MIA,MIA vs CHA, 3:30 PM,45.6,18000,"",
SG,James Harden,HOU,HOU vs POR, 9:30 PM,40.7,17400,"",
C,Al Jefferson,CHA,CHA @ MIA, 3:30 PM,40.9,17000,"",
PF,LaMarcus Aldridge,POR,POR @ HOU, 9:30 PM,43.1,16400,"",
C,Joakim Noah,CHI,CHI vs WAS, 7:00 PM,37.9,15900,"",
C,Dwight Howard,HOU,HOU vs POR, 9:30 PM,38.3,15000,"",
PG,John Wall,WAS,WAS @ CHI, 7:00 PM,38.5,14100,"",
PF,Dirk Nowitzki,DAL,DAL @ SAS, 1:00 PM,35.0,13800,"",
SG,Monta Ellis,DAL,DAL @ SAS, 1:00 PM,32.9,13600,"",
PG,Kemba Walker,CHA,CHA @ MIA, 3:30 PM,33.0,13300,"",
C,Marcin Gortat,WAS,WAS @ CHI, 7:00 PM,30.0,13200,"",
SF,Chandler Parsons,HOU,HOU vs POR, 9:30 PM,30.7,12800,"",
PF,Tim Duncan,SAS,SAS vs DAL, 1:00 PM,34.5,12600,"",
PG,Damian Lillard,POR,POR @ HOU, 9:30 PM,33.1,12500,"",
SF,Nicolas Batum,POR,POR @ HOU, 9:30 PM,30.7,12300,"",
SG,Dwyane Wade,MIA,MIA vs CHA, 3:30 PM,32.7,12100,"",
SG-SF,Kawhi Leonard,SAS,SAS vs DAL, 1:00 PM,27.4,12000,"",
SG,Bradley Beal,WAS,WAS @ CHI, 7:00 PM,27.5,11900,"",
SF-PF,Terrence Jones,HOU,HOU vs POR, 9:30 PM,25.6,11400,"",
SF,Trevor Ariza,WAS,WAS @ CHI, 7:00 PM,27.9,10900,"",
PF,Carlos Boozer,CHI,CHI vs WAS, 7:00 PM,26.4,10800,"",
PF-C,Chris Bosh,MIA,MIA vs CHA, 3:30 PM,28.6,10800,"",
C,Robin Lopez,POR,POR @ HOU, 9:30 PM,26.0,10300,"",
SG-SF,Jimmy Butler,CHI,CHI vs WAS, 7:00 PM,26.5,10200,"",
PG,Tony Parker,SAS,SAS vs DAL, 1:00 PM,27.2,10000,"",
PF-C,Nene Hilario,WAS,WAS @ CHI, 7:00 PM,27.5,9800,"",
SG,Wesley Matthews,POR,POR @ HOU, 9:30 PM,25.3,9500,"",
PG,DJ Augustin,CHI,CHI vs WAS, 7:00 PM,21.8,9000,"",
