Position,PlayerName,Team,Opponent,Salary,PPG
PG,Rajon Rondo,Celtics,Suns,13300,32.3
SG,Jeff Green,Celtics,Suns,10550,26.0
SF,Jeff Green,Celtics,Suns,10550,26.0
PG,Avery Bradley,Celtics,Suns,7850,22.1
SG,Avery Bradley,Celtics,Suns,7850,22.1
C,Kris Humphries,Celtics,Suns,8700,18.6
PF,Kris Humphries,Celtics,Suns,8700,18.6
C,Brandon Bass,Celtics,Suns,6850,21.0
PF,Brandon Bass,Celtics,Suns,6850,21.0
PF,Gerald Wallace,Celtics,Suns,6200,15.2
SF,Gerald Wallace,Celtics,Suns,6200,15.2
PG,Jerryd Bayless,Celtics,Suns,8600,16.3
SG,Jerryd Bayless,Celtics,Suns,8600,16.3
C,Jared Sullinger,Celtics,Suns,10150,26.4
PF,Jared Sullinger,Celtics,Suns,10150,26.4
PF,Chris Johnson,Celtics,Suns,6900,12.6
SF,Chris Johnson,Celtics,Suns,6900,12.6
C,Kelly Olynyk,Celtics,Suns,6250,16.6
PG,Phil Pressey,Celtics,Suns,5000,8.9
C,Vitor Faverani,Celtics,Suns,5000,10.8
SG,Gerald Henderson,Bobcats,Timberwolves,8200,23.2
SF,Gerald Henderson,Bobcats,Timberwolves,8200,23.2
C,Bismack Biyombo,Bobcats,Timberwolves,5000,11.3
PG,Kemba Walker,Bobcats,Timberwolves,12350,33.0
PG,Jannero Pargo,Bobcats,Timberwolves,5000,8.2
SG,Ben Gordon,Bobcats,Timberwolves,5000,8.8
C,Josh McRoberts,Bobcats,Timberwolves,8450,23.4
PF,Josh McRoberts,Bobcats,Timberwolves,8450,23.4
SG,Chris Douglas-Roberts,Bobcats,Timberwolves,6250,11.2
SF,Chris Douglas-Roberts,Bobcats,Timberwolves,6250,11.2
PG,Luke Ridnour,Bobcats,Timberwolves,5800,12.0
SG,Luke Ridnour,Bobcats,Timberwolves,5800,12.0
PF,Anthony Tolliver,Bobcats,Timberwolves,5000,12.2
SF,Anthony Tolliver,Bobcats,Timberwolves,5000,12.2
PG,Gary Neal,Bobcats,Timberwolves,7450,14.7
SG,Gary Neal,Bobcats,Timberwolves,7450,14.7
C,Al Jefferson,Bobcats,Timberwolves,15450,39.3
PF,Al Jefferson,Bobcats,Timberwolves,15450,39.3
SF,Michael Kidd-Gilchrist,Bobcats,Timberwolves,6150,15.9
SG,Jeffery Taylor,Bobcats,Timberwolves,5000,12.2
SF,Jeffery Taylor,Bobcats,Timberwolves,5000,12.2
C,Cody Zeller,Bobcats,Timberwolves,5400,13.1
PF,Cody Zeller,Bobcats,Timberwolves,5400,13.1
PF,Luol Deng,Cavaliers,Warriors,11250,28.8
SF,Luol Deng,Cavaliers,Warriors,11250,28.8
C,Anderson Varejao,Cavaliers,Warriors,9850,27.5
PF,Anderson Varejao,Cavaliers,Warriors,9850,27.5
SG,Alonzo Gee,Cavaliers,Warriors,5000,7.7
SF,Alonzo Gee,Cavaliers,Warriors,5000,7.7
PG,Kyrie Irving,Cavaliers,Warriors,15250,36.9
SG,Kyrie Irving,Cavaliers,Warriors,15250,36.9
C,Tristan Thompson,Cavaliers,Warriors,8850,25.7
PF,Tristan Thompson,Cavaliers,Warriors,8850,25.7
PG,Jarrett Jack,Cavaliers,Warriors,7650,18.2
SG,Jarrett Jack,Cavaliers,Warriors,7650,18.2
C,Spencer Hawes,Cavaliers,Warriors,11000,32.1
PF,Spencer Hawes,Cavaliers,Warriors,11000,32.1
SG,C.J. Miles,Cavaliers,Warriors,5400,16.6
SF,C.J. Miles,Cavaliers,Warriors,5400,16.6
SG,Dion Waiters,Cavaliers,Warriors,7950,21.9
C,Tyler Zeller,Cavaliers,Warriors,5000,11.3
PF,Tyler Zeller,Cavaliers,Warriors,5000,11.3
PF,Anthony Bennett,Cavaliers,Warriors,5000,8.4
SF,Anthony Bennett,Cavaliers,Warriors,5000,8.4
PG,Matthew Dellavedova,Cavaliers,Warriors,5000,9.3
SG,Wilson Chandler,Nuggets,Heat,10150,25.4
SF,Wilson Chandler,Nuggets,Heat,10150,25.4
PG,Ty Lawson,Nuggets,Heat,15000,38.1
C,Timofey Mozgov,Nuggets,Heat,7200,18.4
PF,Kenneth Faried,Nuggets,Heat,11750,25.3
PG,Randy Foye,Nuggets,Heat,9400,22.6
SG,Randy Foye,Nuggets,Heat,9400,22.6
C,Darrell Arthur,Nuggets,Heat,5000,11.4
PF,Darrell Arthur,Nuggets,Heat,5000,11.4
C,Anthony Randolph,Nuggets,Heat,5000,10.4
PF,Anthony Randolph,Nuggets,Heat,5000,10.4
PG,Aaron Brooks,Nuggets,Heat,7300,14.3
C,J.J. Hickson,Nuggets,Heat,9050,26.1
PF,J.J. Hickson,Nuggets,Heat,9050,26.1
PF,Jan Vesely,Nuggets,Heat,5000,9.9
SG,Evan Fournier,Nuggets,Heat,6500,13.2
SF,Quincy Miller,Nuggets,Heat,5000,9.2
C,Jermaine O'Neal,Warriors,Cavaliers,5100,16.2
C,David Lee,Warriors,Cavaliers,12150,33.8
PF,David Lee,Warriors,Cavaliers,12150,33.8
PG,Stephen Curry,Warriors,Cavaliers,16300,44.7
SG,Stephen Curry,Warriors,Cavaliers,16300,44.7
SG,Klay Thompson,Warriors,Cavaliers,10900,27.7
SF,Klay Thompson,Warriors,Cavaliers,10900,27.7
PG,Steve Blake,Warriors,Cavaliers,7000,23.5
SG,Steve Blake,Warriors,Cavaliers,7000,23.5
C,Andrew Bogut,Warriors,Cavaliers,9450,27.0
SG,Andre Iguodala,Warriors,Cavaliers,9300,24.4
SF,Andre Iguodala,Warriors,Cavaliers,9300,24.4
C,Marreese Speights,Warriors,Cavaliers,5000,10.3
PF,Marreese Speights,Warriors,Cavaliers,5000,10.3
PG,Jordan Crawford,Warriors,Cavaliers,5000,20.7
SG,Jordan Crawford,Warriors,Cavaliers,5000,20.7
PF,Harrison Barnes,Warriors,Cavaliers,8550,18.0
