"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Blake Griffin",10500,"LAC@Mem 08:00PM ET",45.009
"SF/PF","Carmelo Anthony",10300,"NY@Orl 07:00PM ET",46.725
"PF/C","Anthony Davis",9400,"NO@Cha 07:00PM ET",44.406
"PG","Chris Paul",9300,"LAC@Mem 08:00PM ET",46.858
"PF/C","Al Jefferson",9200,"NO@Cha 07:00PM ET",41.272
"PF/C","LaMarcus Aldridge",9100,"Uta@Por 10:00PM ET",46.075
"PF/C","Joakim Noah",8600,"Den@Chi 08:00PM ET",37.446
"PG/SG","Goran Dragic",8500,"SA@Pho 09:00PM ET",37.005
"PF/C","Al Horford",8400,"Atl@Det 07:30PM ET",37.328
"PF/C","Paul Millsap",8400,"Atl@Det 07:30PM ET",38.197
"PG","Kyle Lowry",8400,"Cle@Tor 07:00PM ET",37.838
"PG","Brandon Jennings",8400,"Atl@Det 07:30PM ET",37.163
"PG/SG","Kyrie Irving",8300,"Cle@Tor 07:00PM ET",37.615
"PG","Damian Lillard",8300,"Uta@Por 10:00PM ET",36.375
"PG","Kemba Walker",8200,"NO@Cha 07:00PM ET",35.208
"PF/C","Pau Gasol",8100,"Bos@LAL 10:30PM ET",38.108
"SG/SF","DeMar DeRozan",8100,"Cle@Tor 07:00PM ET",36.423
"PF/C","Andre Drummond",8100,"Atl@Det 07:30PM ET",36.769
"SF/PF","Josh Smith",8000,"Atl@Det 07:30PM ET",35.306
"PG","Michael Carter-Williams",7900,"Dal@Phi 07:00PM ET",37.866
"C","DeAndre Jordan",7800,"LAC@Mem 08:00PM ET",35.808
"PF/C","Tim Duncan",7700,"SA@Pho 09:00PM ET",37.310
"PF/C","Dirk Nowitzki",7700,"Dal@Phi 07:00PM ET",36.929
"PG/SG","Monta Ellis",7700,"Dal@Phi 07:00PM ET",34.968
"PG/SG","Eric Bledsoe",7700,"SA@Pho 09:00PM ET",34.854
"PG","Rajon Rondo",7600,"Bos@LAL 10:30PM ET",29.932
"PF/C","Nikola Vucevic",7500,"NY@Orl 07:00PM ET",33.421
"SG/SF","Gordon Hayward",7400,"Uta@Por 10:00PM ET",34.156
"PF/C","Zach Randolph",7400,"LAC@Mem 08:00PM ET",35.461
"PF/C","Greg Monroe",7100,"Atl@Det 07:30PM ET",30.699
"PG","Jrue Holiday",7000,"NO@Cha 07:00PM ET",34.662
"PG","Ty Lawson",6900,"Den@Chi 08:00PM ET",38.494
"C","Marc Gasol",6800,"LAC@Mem 08:00PM ET",29.633
"SF/PF","Thaddeus Young",6800,"Dal@Phi 07:00PM ET",32.231
"SG/SF","Nicolas Batum",6800,"Uta@Por 10:00PM ET",31.921
"PG/SG","Kobe Bryant",6700,"Bos@LAL 10:30PM ET",28.833
"PG","Kendall Marshall",6700,"Bos@LAL 10:30PM ET",30.865
"PG/SG","Jamal Crawford",6700,"LAC@Mem 08:00PM ET",28.790
"PF/C","Spencer Hawes",6600,"Cle@Tor 07:00PM ET",32.500
"PF/C","Taj Gibson",6600,"Den@Chi 08:00PM ET",26.071
"PF/C","Derrick Favors",6500,"Uta@Por 10:00PM ET",30.000
"PG","Tony Parker",6500,"SA@Pho 09:00PM ET",30.420
