Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
C,DeMarcus Cousins,SAC,SAC vs MIL, 6:00 PM,43.2,17900,"",
SF,Carmelo Anthony,NYK,NYK vs CLE, 7:30 PM,44.1,17400,"",
PF-C,Pau Gasol,LAL,LAL vs ORL, 9:30 PM,36.7,15200,"",
PG,Isaiah Thomas,SAC,SAC vs MIL, 6:00 PM,33.6,14200,"",
PG,Kyrie Irving,CLE,CLE @ NYK, 7:30 PM,35.7,14000,"",OUT
SG,Brandon Knight,MIL,MIL @ SAC, 6:00 PM,29.2,13100,"",
SG,Monta Ellis,DAL,DAL vs BKN, 7:30 PM,32.8,13100,"",
PF,Dirk Nowitzki,DAL,DAL vs BKN, 7:30 PM,34.3,12800,"",
C,Brook Lopez,BKN,BKN @ DAL, 7:30 PM,32.6,12700,"",OUT
SF,Rudy Gay,SAC,SAC vs MIL, 6:00 PM,33.6,12500,"",OUT
SF,Luol Deng,CLE,CLE @ NYK, 7:30 PM,28.9,12100,"",OUT
PG,Deron Williams,BKN,BKN @ DAL, 7:30 PM,27.9,11700,"",
SG,Dion Waiters,CLE,CLE @ NYK, 7:30 PM,22.8,11400,"",
SG-SF,Joe Johnson,BKN,BKN @ DAL, 7:30 PM,23.8,11300,"",
SF-PF,Tobias Harris,ORL,ORL @ LAL, 9:30 PM,26.6,11200,"",
C,Nikola Vucevic,ORL,ORL @ LAL, 9:30 PM,32.1,11000,"",
C,Tyson Chandler,NYK,NYK vs CLE, 7:30 PM,26.7,10800,"",
C,Spencer Hawes,CLE,CLE @ NYK, 7:30 PM,29.9,10800,"",
SG,Victor Oladipo,ORL,ORL @ LAL, 9:30 PM,26.6,10800,"",
C,Anderson Varejao,CLE,CLE @ NYK, 7:30 PM,27.3,10500,"",
SF,Shawn Marion,DAL,DAL vs BKN, 7:30 PM,23.4,10300,"",
PG,Jameer Nelson,ORL,ORL @ LAL, 9:30 PM,26.2,10200,"",OUT
SG,Kobe Bryant,LAL,LAL vs ORL, 9:30 PM,25.8,10100,"",OUT
PF-C,Amar'e Stoudemire,NYK,NYK vs CLE, 7:30 PM,18.3,10000,"",
PF-C,Jordan Hill,LAL,LAL vs ORL, 9:30 PM,19.2,9600,"",
SG-SF,Arron Afflalo,ORL,ORL @ LAL, 9:30 PM,28.5,9500,"",
SG,Jodie Meeks,LAL,LAL vs ORL, 9:30 PM,22.6,9500,"",
PG,Ramon Sessions,MIL,MIL @ SAC, 6:00 PM,19.4,9200,"",
PF-C,John Henson,MIL,MIL @ SAC, 6:00 PM,25.6,9100,"",
PF-C,Andrea Bargnani,NYK,NYK vs CLE, 7:30 PM,23.2,9100,"",OUT
SG-SF,Nick Young,LAL,LAL vs ORL, 9:30 PM,22.4,9000,"",
C,Zaza Pachulia,MIL,MIL @ SAC, 6:00 PM,19.0,8800,"",
PG,Jose Calderon,DAL,DAL vs BKN, 7:30 PM,22.8,8800,"",
PG,Kendall Marshall,LAL,LAL vs ORL, 9:30 PM,24.7,8800,"",
PG,Raymond Felton,NYK,NYK vs CLE, 7:30 PM,23.2,8800,"",
SG-SF,Vince Carter,DAL,DAL vs BKN, 7:30 PM,21.4,8700,"",OUT
SG,JR Smith,NYK,NYK vs CLE, 7:30 PM,23.4,8700,"",
PF,Ersan Ilyasova,MIL,MIL @ SAC, 6:00 PM,21.9,8600,"",
C,Larry Sanders,MIL,MIL @ SAC, 6:00 PM,21.9,8600,"",OUT
PF,Khris Middleton,MIL,MIL @ SAC, 6:00 PM,21.1,8500,"",
PG,Steve Nash,LAL,LAL vs ORL, 9:30 PM,16.8,8400,"",
SF,Paul Pierce,BKN,BKN @ DAL, 7:30 PM,23.9,8300,"",
PG,Devin Harris,DAL,DAL vs BKN, 7:30 PM,16.9,8200,"",
SG-SF,Wesley Johnson,LAL,LAL vs ORL, 9:30 PM,19.6,8200,"",OUT
PF,Tristan Thompson,CLE,CLE @ NYK, 7:30 PM,25.0,8200,"",
SF,Alonzo Gee,CLE,CLE @ NYK, 7:30 PM,8.3,8200,"",
PF,Jeff Adrien,MIL,MIL @ SAC, 6:00 PM,13.3,8200,"",
PF-C,Jason Thompson,SAC,SAC vs MIL, 6:00 PM,17.1,8100,"",
SG-SF,Xavier Henry,LAL,LAL vs ORL, 9:30 PM,16.5,8100,"",
PG,Shaun Livingston,BKN,BKN @ DAL, 7:30 PM,18.5,8100,"",
SF,Moe Harkless,ORL,ORL @ LAL, 9:30 PM,15.4,8000,"",
