Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs UTA, 8:00 PM,47.7,18100,"",
PF,LaMarcus Aldridge,POR,POR @ DAL, 8:30 PM,44.4,17900,"",
SF,LeBron James,MIA,MIA @ CHA, 7:30 PM,43.8,17800,"",
PF-C,Anthony Davis,NOP,NOP vs GSW, 8:00 PM,41.7,16600,"",
PG,Stephen Curry,GSW,GSW @ NOP, 8:00 PM,42.9,16300,"",
C,Al Jefferson,CHA,CHA vs MIA, 7:30 PM,36.7,16000,"",
PG,John Wall,WAS,WAS vs DET, 7:00 PM,39.1,15700,"",
PF,Blake Griffin,LAC,LAC @ IND, 7:00 PM,41.1,15700,"",
C,Joakim Noah,CHI,CHI vs PHI, 8:00 PM,33.5,15600,"",
PF,Josh Smith,DET,DET @ WAS, 7:00 PM,32.5,15000,"",
PG,Kemba Walker,CHA,CHA vs MIA, 7:30 PM,33.1,14900,"",
C,Dwight Howard,HOU,HOU vs MIL, 8:00 PM,38.6,14900,"",
SG-SF,Paul George,IND,IND vs LAC, 7:00 PM,37.6,14600,"",
SG,James Harden,HOU,HOU vs MIL, 8:00 PM,38.5,14600,"",
PG,Michael Carter-Williams,PHI,PHI @ CHI, 8:00 PM,37.4,14600,"",
PF,Dirk Nowitzki,DAL,DAL vs POR, 8:30 PM,35.1,14400,"",
C,Andre Drummond,DET,DET @ WAS, 7:00 PM,34.2,14000,"",
PG,Brandon Jennings,DET,DET @ WAS, 7:00 PM,33.3,13800,"",
SG,Monta Ellis,DAL,DAL vs POR, 8:30 PM,34.3,13800,"",
PF,David Lee,GSW,GSW @ NOP, 8:00 PM,34.4,13700,"",
C,DeAndre Jordan,LAC,LAC @ IND, 7:00 PM,33.0,13600,"",
C,Spencer Hawes,PHI,PHI @ CHI, 8:00 PM,32.2,13300,"",
SF,Nicolas Batum,POR,POR @ DAL, 8:30 PM,31.0,13200,"",
SF,Trevor Ariza,WAS,WAS vs DET, 7:00 PM,27.9,13200,"",OUT
PG,Damian Lillard,POR,POR @ DAL, 8:30 PM,34.8,13200,"",
SG-SF,Gordon Hayward,UTA,UTA @ MIN, 8:00 PM,32.6,12800,"",OUT
PG,Jrue Holiday,NOP,NOP vs GSW, 8:00 PM,32.3,12600,"",OUT
SF-PF,Terrence Jones,HOU,HOU vs MIL, 8:00 PM,25.6,12600,"",
C,Nikola Pekovic,MIN,MIN vs UTA, 8:00 PM,31.6,12500,"",
SG,Bradley Beal,WAS,WAS vs DET, 7:00 PM,26.3,12100,"",
PG,Ricky Rubio,MIN,MIN vs UTA, 8:00 PM,29.3,12000,"",
PF-C,Greg Monroe,DET,DET @ WAS, 7:00 PM,29.1,11900,"",
PF,Derrick Favors,UTA,UTA @ MIN, 8:00 PM,29.6,11800,"",
SF,Chandler Parsons,HOU,HOU vs MIL, 8:00 PM,30.5,11700,"",
SG,Lance Stephenson,IND,IND vs LAC, 7:00 PM,28.7,11600,"",
PF,Ryan Anderson,NOP,NOP vs GSW, 8:00 PM,29.6,11600,"",OUT
SG-SF,Evan Turner,PHI,PHI @ CHI, 8:00 PM,31.4,11500,"",
SG,Kevin Martin,MIN,MIN vs UTA, 8:00 PM,27.0,11500,"",
PF,Thaddeus Young,PHI,PHI @ CHI, 8:00 PM,31.3,11500,"",
C,Marcin Gortat,WAS,WAS vs DET, 7:00 PM,27.4,11300,"",
SG,Dwyane Wade,MIA,MIA @ CHA, 7:30 PM,34.0,11200,"",
PF,David West,IND,IND vs LAC, 7:00 PM,27.6,11100,"",
PF,Carlos Boozer,CHI,CHI vs PHI, 8:00 PM,27.7,11000,"",
PG,Trey Burke,UTA,UTA @ MIN, 8:00 PM,26.2,11000,"",
PF-C,Nene Hilario,WAS,WAS vs DET, 7:00 PM,27.5,11000,"",
SF,Shawn Marion,DAL,DAL vs POR, 8:30 PM,25.6,10900,"",
SG,Eric Gordon,NOP,NOP vs GSW, 8:00 PM,25.7,10800,"",
PF,John Henson,MIL,MIL @ HOU, 8:00 PM,29.1,10700,"",
SG-SF,Jimmy Butler,CHI,CHI vs PHI, 8:00 PM,23.8,10500,"",
C,Roy Hibbert,IND,IND vs LAC, 7:00 PM,28.2,10500,"",
PG,Brandon Knight,MIL,MIL @ HOU, 8:00 PM,26.5,10500,"",
SG-SF,Andre Iguodala,GSW,GSW @ NOP, 8:00 PM,24.5,10300,"",
C,Andrew Bogut,GSW,GSW @ NOP, 8:00 PM,26.1,10300,"",
SG,Wesley Matthews,POR,POR @ DAL, 8:30 PM,26.6,10300,"",
SG,JJ Redick,LAC,LAC @ IND, 7:00 PM,24.1,10200,"",
SG,Klay Thompson,GSW,GSW @ NOP, 8:00 PM,28.2,10100,"",
C,Enes Kanter,UTA,UTA @ MIN, 8:00 PM,21.1,10100,"",
SG,Jordan Crawford,GSW,GSW @ NOP, 8:00 PM,25.6,10100,"",
PF-C,Chris Bosh,MIA,MIA @ CHA, 7:30 PM,28.7,10100,"",
SG,Tyreke Evans,NOP,NOP vs GSW, 8:00 PM,25.7,10100,"",OUT
SF,Corey Brewer,MIN,MIN vs UTA, 8:00 PM,19.4,9900,"",
PG,Darren Collison,LAC,LAC @ IND, 7:00 PM,18.0,9900,"",
SG,Jamal Crawford,LAC,LAC @ IND, 7:00 PM,24.4,9700,"",
PG,Derrick Rose,CHI,CHI vs PHI, 8:00 PM,24.2,9500,"",OUT
PF-C,DeJuan Blair,DAL,DAL vs POR, 8:30 PM,18.9,9300,"",
PG,Jose Calderon,DAL,DAL vs POR, 8:30 PM,23.1,9300,"",
C,Robin Lopez,POR,POR @ DAL, 8:30 PM,23.9,9200,"",
PG,Jeremy Lin,HOU,HOU vs MIL, 8:00 PM,23.5,9200,"",
SG,Gerald Henderson,CHA,CHA vs MIA, 7:30 PM,25.3,8900,"",
PG,Mario Chalmers,MIA,MIA @ CHA, 7:30 PM,22.6,8800,"",OUT
PF,Ersan Ilyasova,MIL,MIL @ HOU, 8:00 PM,19.1,8800,"",
SF,Al-Farouq Aminu,NOP,NOP vs GSW, 8:00 PM,20.8,8700,"",
PF-C,Taj Gibson,CHI,CHI vs PHI, 8:00 PM,23.2,8600,"",
PG,Norris Cole,MIA,MIA @ CHA, 7:30 PM,16.2,8500,"",
SG,Alec Burks,UTA,UTA @ MIN, 8:00 PM,21.2,8400,"",
PG,DJ Augustin,CHI,CHI vs PHI, 8:00 PM,16.2,8300,"",
SF,Richard Jefferson,UTA,UTA @ MIN, 8:00 PM,17.5,8200,"",
PF,Josh McRoberts,CHA,CHA vs MIA, 7:30 PM,22.7,8200,"",
