Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ LAC,10:30 PM,49.8,18100,"",
PG,Russell Westbrook,OKC,OKC @ LAC,10:30 PM,41.1,17200,"",
PG,Chris Paul,LAC,LAC vs OKC,10:30 PM,43.0,16900,"",
PF,Blake Griffin,LAC,LAC vs OKC,10:30 PM,41.9,16200,"",
SG-SF,Paul George,IND,IND @ WAS, 8:00 PM,37.7,15400,"",
PG,John Wall,WAS,WAS vs IND, 8:00 PM,38.3,14200,"",
SG,Bradley Beal,WAS,WAS vs IND, 8:00 PM,28.3,13900,"",
C,DeAndre Jordan,LAC,LAC vs OKC,10:30 PM,34.3,13600,"",
PF,David West,IND,IND @ WAS, 8:00 PM,28.6,13500,"",
C,Marcin Gortat,WAS,WAS vs IND, 8:00 PM,30.0,13200,"",
PF-C,Nene Hilario,WAS,WAS vs IND, 8:00 PM,27.8,13100,"",
SG,Lance Stephenson,IND,IND @ WAS, 8:00 PM,28.7,12900,"",
PF-C,Serge Ibaka,OKC,OKC @ LAC,10:30 PM,32.2,12600,"",
SF,Trevor Ariza,WAS,WAS vs IND, 8:00 PM,28.1,12500,"",
PG,George Hill,IND,IND @ WAS, 8:00 PM,21.8,10000,"",
C,Roy Hibbert,IND,IND @ WAS, 8:00 PM,23.1,9700,"",
SG,Jamal Crawford,LAC,LAC vs OKC,10:30 PM,25.7,9300,"",
SG,JJ Redick,LAC,LAC vs OKC,10:30 PM,21.6,8800,"",
SF,Matt Barnes,LAC,LAC vs OKC,10:30 PM,19.7,8500,"",
SF,Caron Butler,OKC,OKC @ LAC,10:30 PM,18.2,7800,"",
PG,Reggie Jackson,OKC,OKC @ LAC,10:30 PM,23.8,7700,"",
PF,Luis Scola,IND,IND @ WAS, 8:00 PM,14.6,7700,"",
C,Andrew Bynum,IND,IND @ WAS, 8:00 PM,18.7,7600,"",OUT
SG-SF,Evan Turner,IND,IND @ WAS, 8:00 PM,23.5,7500,"",
PF-C,Glen Davis,LAC,LAC vs OKC,10:30 PM,17.8,7500,"",
C,Kendrick Perkins,OKC,OKC @ LAC,10:30 PM,11.6,7400,"",
PF,Drew Gooden,WAS,WAS vs IND, 8:00 PM,14.7,7400,"",
PG,Darren Collison,LAC,LAC vs OKC,10:30 PM,20.5,7400,"",
C,Steven Adams,OKC,OKC @ LAC,10:30 PM,10.3,7300,"",
PF,Trevor Booker,WAS,WAS vs IND, 8:00 PM,16.2,7100,"",
SF,Danny Granger,LAC,LAC vs OKC,10:30 PM,12.8,7000,"",
SG,Thabo Sefolosha,OKC,OKC @ LAC,10:30 PM,14.9,7000,"",
SG-SF,Martell Webster,WAS,WAS vs IND, 8:00 PM,15.3,6500,"",
PG,Derek Fisher,OKC,OKC @ LAC,10:30 PM,10.2,6000,"",OUT
C,Ian Mahinmi,IND,IND @ WAS, 8:00 PM,10.2,6000,"",
SF,Jared Dudley,LAC,LAC vs OKC,10:30 PM,11.8,5600,"",
PG-SG,CJ Watson,IND,IND @ WAS, 8:00 PM,12.7,5400,"",
PF-C,Lavoy Allen,IND,IND @ WAS, 8:00 PM,13.1,5200,"",
SG,Garrett Temple,WAS,WAS vs IND, 8:00 PM,4.7,5000,"",
PG,Donald Sloan,IND,IND @ WAS, 8:00 PM,4.9,5000,"",
SG-SF,Rasual Butler,IND,IND @ WAS, 8:00 PM,4.5,5000,"",
SF,Otto Porter,WAS,WAS vs IND, 8:00 PM,4.5,5000,"",
SF,Hedo Turkoglu,LAC,LAC vs OKC,10:30 PM,8.1,5000,"",OUT
SG,Willie Green,LAC,LAC vs OKC,10:30 PM,8.3,5000,"",
SF,Perry Jones,OKC,OKC @ LAC,10:30 PM,6.9,5000,"",
SG-SF,Andre Roberson,OKC,OKC @ LAC,10:30 PM,6.4,5000,"",
C,Ryan Hollins,LAC,LAC vs OKC,10:30 PM,5.0,5000,"",
SG,Reggie Bullock,LAC,LAC vs OKC,10:30 PM,4.7,5000,"",
C,Hasheem Thabeet,OKC,OKC @ LAC,10:30 PM,3.8,5000,"",
PF,Grant Jerrett,OKC,OKC @ LAC,10:30 PM,0,5000,"",
PF-C,Nick Collison,OKC,OKC @ LAC,10:30 PM,10.8,5000,"",
SG,Jeremy Lamb,OKC,OKC @ LAC,10:30 PM,14.5,5000,"",
SF,Solomon Hill,IND,IND @ WAS, 8:00 PM,4.2,5000,"",
PG,Andre Miller,WAS,WAS vs IND, 8:00 PM,12.5,5000,"",
PF,Al Harrington,WAS,WAS vs IND, 8:00 PM,9.8,5000,"",
C,Kevin Seraphin,WAS,WAS vs IND, 8:00 PM,8.4,5000,"",
SG-SF,Glen Rice,WAS,WAS vs IND, 8:00 PM,6.6,5000,"",
SF,Chris Singleton,WAS,WAS vs IND, 8:00 PM,6.4,5000,"",
SF,Chris Copeland,IND,IND @ WAS, 8:00 PM,5.4,5000,"",
