Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC vs LAL, 9:30 PM,50.5,19000,"",
SG,James Harden,HOU,HOU @ CHI, 7:00 PM,39.8,17300,"",
PG,Russell Westbrook,OKC,OKC vs LAL, 9:30 PM,39.2,17000,"",
C,Joakim Noah,CHI,CHI vs HOU, 7:00 PM,36.4,15000,"",
PF-C,Pau Gasol,LAL,LAL @ OKC, 9:30 PM,36.4,14200,"",
PF-C,Serge Ibaka,OKC,OKC vs LAL, 9:30 PM,32.2,14100,"",
C,Dwight Howard,HOU,HOU @ CHI, 7:00 PM,38.8,13900,"",
PF,Paul Millsap,ATL,ATL vs MIL, 7:30 PM,35.8,13500,"",
SF,Chandler Parsons,HOU,HOU @ CHI, 7:00 PM,30.5,12000,"",
SG-SF,Jimmy Butler,CHI,CHI vs HOU, 7:00 PM,26.5,11300,"",
SG,Brandon Knight,MIL,MIL @ ATL, 7:30 PM,28.6,11200,"",
PG,Jeff Teague,ATL,ATL vs MIL, 7:30 PM,29.2,10400,"",OUT
SG,Kobe Bryant,LAL,LAL @ OKC, 9:30 PM,25.8,10100,"",OUT
PG,Kendall Marshall,LAL,LAL @ OKC, 9:30 PM,25.4,9500,"",
SG,Jodie Meeks,LAL,LAL @ OKC, 9:30 PM,22.3,9500,"",
PF,Khris Middleton,MIL,MIL @ ATL, 7:30 PM,21.3,9400,"",
SG-SF,Kyle Korver,ATL,ATL vs MIL, 7:30 PM,22.9,9300,"",
PF-C,John Henson,MIL,MIL @ ATL, 7:30 PM,26.1,9200,"",
PF,Ersan Ilyasova,MIL,MIL @ ATL, 7:30 PM,21.6,9200,"",OUT
PF-C,Taj Gibson,CHI,CHI vs HOU, 7:00 PM,25.2,9100,"",
SF,DeMarre Carroll,ATL,ATL vs MIL, 7:30 PM,22.8,9000,"",
PF,Carlos Boozer,CHI,CHI vs HOU, 7:00 PM,26.9,8900,"",
SG-SF,Nick Young,LAL,LAL @ OKC, 9:30 PM,22.4,8800,"",OUT
PG,DJ Augustin,CHI,CHI vs HOU, 7:00 PM,20.6,8800,"",
SF-PF,Terrence Jones,HOU,HOU @ CHI, 7:00 PM,24.8,8600,"",
C,Larry Sanders,MIL,MIL @ ATL, 7:30 PM,21.9,8600,"",OUT
PG,Jeremy Lin,HOU,HOU @ CHI, 7:00 PM,21.8,8500,"",
PF,Ryan Kelly,LAL,LAL @ OKC, 9:30 PM,14.8,8500,"",
PG,Reggie Jackson,OKC,OKC vs LAL, 9:30 PM,23.9,8500,"",
SG,Kent Bazemore,LAL,LAL @ OKC, 9:30 PM,8.0,8300,"",
C,Pero Antic,ATL,ATL vs MIL, 7:30 PM,13.2,8100,"",
PG,Ramon Sessions,MIL,MIL @ ATL, 7:30 PM,18.9,8100,"",
PG,Patrick Beverley,HOU,HOU @ CHI, 7:00 PM,20.9,8100,"",
PG,Derrick Rose,CHI,CHI vs HOU, 7:00 PM,24.2,8000,"",OUT
PF-C,Al Horford,ATL,ATL vs MIL, 7:30 PM,35.6,8000,"",OUT
PG-SG,Kirk Hinrich,CHI,CHI vs HOU, 7:00 PM,19.3,7900,"",
PG,Nate Wolters,MIL,MIL @ ATL, 7:30 PM,16.2,7900,"",
SG-SF,Wesley Johnson,LAL,LAL @ OKC, 9:30 PM,19.8,7900,"",
PG,Jordan Farmar,LAL,LAL @ OKC, 9:30 PM,20.6,7800,"",
SG-SF,Xavier Henry,LAL,LAL @ OKC, 9:30 PM,15.9,7800,"",
PF-C,Jordan Hill,LAL,LAL @ OKC, 9:30 PM,19.0,7700,"",OUT
C,Chris Kaman,LAL,LAL @ OKC, 9:30 PM,19.7,7700,"",
SG-SF,Mike Dunleavy,CHI,CHI vs HOU, 7:00 PM,20.8,7600,"",
C,Zaza Pachulia,MIL,MIL @ ATL, 7:30 PM,18.5,7600,"",
SG,OJ Mayo,MIL,MIL @ ATL, 7:30 PM,17.6,7500,"",
PG,Steve Nash,LAL,LAL @ OKC, 9:30 PM,15.7,7500,"",OUT
SF,Caron Butler,OKC,OKC vs LAL, 9:30 PM,19.1,7500,"",
SG-SF,Giannis Antetokounmpo,MIL,MIL @ ATL, 7:30 PM,16.8,7400,"",
SG,Louis Williams,ATL,ATL vs MIL, 7:30 PM,18.0,7400,"",
SG,Jeremy Lamb,OKC,OKC vs LAL, 9:30 PM,16.2,7300,"",
PF-C,Elton Brand,ATL,ATL vs MIL, 7:30 PM,15.6,7100,"",
PF-C,Donatas Motiejunas,HOU,HOU @ CHI, 7:00 PM,10.2,6200,"",
C,Omer Asik,HOU,HOU @ CHI, 7:00 PM,12.6,6200,"",
SG,Thabo Sefolosha,OKC,OKC vs LAL, 9:30 PM,15.9,6200,"",OUT
C,Robert Sacre,LAL,LAL @ OKC, 9:30 PM,11.2,6200,"",
PF,Mike Scott,ATL,ATL vs MIL, 7:30 PM,15.8,6200,"",
C,Steven Adams,OKC,OKC vs LAL, 9:30 PM,10.7,6100,"",
PF,Jeff Adrien,MIL,MIL @ ATL, 7:30 PM,12.2,6100,"",
PG,Shelvin Mack,ATL,ATL vs MIL, 7:30 PM,16.3,6100,"",
SF,Perry Jones,OKC,OKC vs LAL, 9:30 PM,7.6,5800,"",
PG,Derek Fisher,OKC,OKC vs LAL, 9:30 PM,10.3,5800,"",
PG,Dennis Schroder,ATL,ATL vs MIL, 7:30 PM,7.4,5700,"",
SF,Jordan Hamilton,HOU,HOU @ CHI, 7:00 PM,14.1,5600,"",
