Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Bucks,5850,11.7
PF,Elton Brand,Hawks,Bucks,5850,11.7
SG,Kyle Korver,Hawks,Bucks,9550,25.4
SF,Kyle Korver,Hawks,Bucks,9550,25.4
PG,Lou Williams,Hawks,Bucks,6650,18.4
SG,Lou Williams,Hawks,Bucks,6650,18.4
C,Paul Millsap,Hawks,Bucks,14200,36.5
PF,Paul Millsap,Hawks,Bucks,14200,36.5
PG,Jeff Teague,Hawks,Bucks,10950,30.8
PF,DeMarre Carroll,Hawks,Bucks,9100,22.0
SF,DeMarre Carroll,Hawks,Bucks,9100,22.0
PG,Shelvin Mack,Hawks,Bucks,7750,16.3
C,Gustavo Ayon,Hawks,Bucks,5000,11.1
PF,Gustavo Ayon,Hawks,Bucks,5000,11.1
PF,Mike Scott,Hawks,Bucks,7350,14.2
PG,Dennis Schroder,Hawks,Bucks,5000,7.5
C,Pero Antic,Hawks,Bucks,7750,13.2
SG,James Nunnally,Hawks,Bucks,5000,7.2
SG,Ben Gordon,Bobcats,Bulls,5000,9.0
C,Al Jefferson,Bobcats,Bulls,15200,36.8
PF,Al Jefferson,Bobcats,Bulls,15200,36.8
C,Josh McRoberts,Bobcats,Bulls,9150,23.4
PF,Josh McRoberts,Bobcats,Bulls,9150,23.4
PG,Ramon Sessions,Bobcats,Bulls,9750,17.5
SG,Ramon Sessions,Bobcats,Bulls,9750,17.5
PF,Anthony Tolliver,Bobcats,Bulls,5000,11.6
SF,Anthony Tolliver,Bobcats,Bulls,5000,11.6
SG,Chris Douglas-Roberts,Bobcats,Bulls,5000,9.4
SF,Chris Douglas-Roberts,Bobcats,Bulls,5000,9.4
SG,Gerald Henderson,Bobcats,Bulls,9800,24.1
SF,Gerald Henderson,Bobcats,Bulls,9800,24.1
C,Bismack Biyombo,Bobcats,Bulls,5000,12.1
PG,Kemba Walker,Bobcats,Bulls,13050,33.2
SF,Michael Kidd-Gilchrist,Bobcats,Bulls,6200,16.6
SG,Jeffery Taylor,Bobcats,Bulls,5000,12.2
SF,Jeffery Taylor,Bobcats,Bulls,5000,12.2
C,Cody Zeller,Bobcats,Bulls,5000,11.7
PF,Cody Zeller,Bobcats,Bulls,5000,11.7
C,Nazr Mohammed,Bulls,Bobcats,5000,5.4
PG,Mike James,Bulls,Bobcats,5000,3.9
SG,Mike Dunleavy,Bulls,Bobcats,9250,20.9
SF,Mike Dunleavy,Bulls,Bobcats,9250,20.9
C,Carlos Boozer,Bulls,Bobcats,10350,27.6
PF,Carlos Boozer,Bulls,Bobcats,10350,27.6
PG,Kirk Hinrich,Bulls,Bobcats,8350,20.3
SG,Kirk Hinrich,Bulls,Bobcats,8350,20.3
C,Andrew Bynum,Bulls,Bobcats,5000,17.7
C,Joakim Noah,Bulls,Bobcats,15700,35.3
PF,Joakim Noah,Bulls,Bobcats,15700,35.3
PG,D.J. Augustin,Bulls,Bobcats,12500,19.6
SG,Cartier Martin,Bulls,Bobcats,5000,10.6
SF,Cartier Martin,Bulls,Bobcats,5000,10.6
C,Taj Gibson,Bulls,Bobcats,11150,23.3
PF,Taj Gibson,Bulls,Bobcats,11150,23.3
SG,Jimmy Butler,Bulls,Bobcats,11900,24.5
SF,Jimmy Butler,Bulls,Bobcats,11900,24.5
SG,Tony Snell,Bulls,Bobcats,5100,10.8
SF,Tony Snell,Bulls,Bobcats,5100,10.8
PG,Andre Miller,Nuggets,Pacers,5000,14.4
SG,Andre Miller,Nuggets,Pacers,5000,14.4
PG,Nate Robinson,Nuggets,Pacers,6550,17.7
SG,Nate Robinson,Nuggets,Pacers,6550,17.7
PG,Randy Foye,Nuggets,Pacers,10100,19.4
SG,Randy Foye,Nuggets,Pacers,10100,19.4
SG,Wilson Chandler,Nuggets,Pacers,9850,25.0
SF,Wilson Chandler,Nuggets,Pacers,9850,25.0
C,Anthony Randolph,Nuggets,Pacers,5000,11.6
PF,Anthony Randolph,Nuggets,Pacers,5000,11.6
C,JaVale McGee,Nuggets,Pacers,6800,13.2
C,J.J. Hickson,Nuggets,Pacers,10150,25.9
PF,J.J. Hickson,Nuggets,Pacers,10150,25.9
C,Darrell Arthur,Nuggets,Pacers,5000,12.7
PF,Darrell Arthur,Nuggets,Pacers,5000,12.7
PG,Ty Lawson,Nuggets,Pacers,14450,37.2
C,Timofey Mozgov,Nuggets,Pacers,7150,18.6
PF,Kenneth Faried,Nuggets,Pacers,8000,22.8
SF,Jordan Hamilton,Nuggets,Pacers,5000,15.0
SG,Evan Fournier,Nuggets,Pacers,5000,10.0
SF,Quincy Miller,Nuggets,Pacers,5000,7.4
C,Dwight Howard,Rockets,Grizzlies,15950,39.3
PF,Dwight Howard,Rockets,Grizzlies,15950,39.3
SG,Francisco Garcia,Rockets,Grizzlies,5000,13.0
SF,Francisco Garcia,Rockets,Grizzlies,5000,13.0
SG,Ronnie Brewer,Rockets,Grizzlies,5000,2.3
SF,Ronnie Brewer,Rockets,Grizzlies,5000,2.3
PG,Aaron Brooks,Rockets,Grizzlies,5000,13.2
C,Omer Asik,Rockets,Grizzlies,5000,13.6
PF,Omer Asik,Rockets,Grizzlies,5000,13.6
SG,James Harden,Rockets,Grizzlies,15800,39.9
SF,James Harden,Rockets,Grizzlies,15800,39.9
SF,Omri Casspi,Rockets,Grizzlies,5000,16.6
PG,Patrick Beverley,Rockets,Grizzlies,8500,20.9
SG,Patrick Beverley,Rockets,Grizzlies,8500,20.9
PG,Jeremy Lin,Rockets,Grizzlies,9250,24.0
SG,Jeremy Lin,Rockets,Grizzlies,9250,24.0
PF,Donatas Motiejunas,Rockets,Grizzlies,5000,9.0
SF,Donatas Motiejunas,Rockets,Grizzlies,5000,9.0
PF,Chandler Parsons,Rockets,Grizzlies,12750,32.7
SF,Chandler Parsons,Rockets,Grizzlies,12750,32.7
C,Greg Smith,Rockets,Grizzlies,5000,6.5
PF,Greg Smith,Rockets,Grizzlies,5000,6.5
PF,Terrence Jones,Rockets,Grizzlies,13450,26.2
SF,Terrence Jones,Rockets,Grizzlies,13450,26.2
C,Luis Scola,Pacers,Nuggets,5800,15.4
PF,Luis Scola,Pacers,Nuggets,5800,15.4
PF,David West,Pacers,Nuggets,9450,26.8
SF,Danny Granger,Pacers,Nuggets,6050,16.0
C,Ian Mahinmi,Pacers,Nuggets,5000,9.4
PG,C.J. Watson,Pacers,Nuggets,5000,12.9
C,Roy Hibbert,Pacers,Nuggets,10450,28.2
PG,George Hill,Pacers,Nuggets,8550,22.4
SG,George Hill,Pacers,Nuggets,8550,22.4
