Position,PlayerName,Team,Opponent,Salary,PPG
PG,Rajon Rondo,Celtics,Bucks,11500,27.4
SG,Jeff Green,Celtics,Bucks,11050,25.9
SF,Jeff Green,Celtics,Bucks,11050,25.9
PG,Avery Bradley,Celtics,Bucks,8500,22.1
SG,Avery Bradley,Celtics,Bucks,8500,22.1
C,Kris Humphries,Celtics,Bucks,6450,17.9
PF,Kris Humphries,Celtics,Bucks,6450,17.9
C,Brandon Bass,Celtics,Bucks,7850,21.1
PF,Brandon Bass,Celtics,Bucks,7850,21.1
PF,Gerald Wallace,Celtics,Bucks,6600,14.5
SF,Gerald Wallace,Celtics,Bucks,6600,14.5
PG,Jerryd Bayless,Celtics,Bucks,6900,15.2
SG,Jerryd Bayless,Celtics,Bucks,6900,15.2
C,Jared Sullinger,Celtics,Bucks,13250,27.0
PF,Jared Sullinger,Celtics,Bucks,13250,27.0
PF,Chris Johnson,Celtics,Bucks,5000,15.5
SF,Chris Johnson,Celtics,Bucks,5000,15.5
C,Kelly Olynyk,Celtics,Bucks,6100,14.8
PG,Phil Pressey,Celtics,Bucks,5000,8.4
C,Vitor Faverani,Celtics,Bucks,5000,10.8
SG,Wilson Chandler,Nuggets,Pacers,10100,25.6
SF,Wilson Chandler,Nuggets,Pacers,10100,25.6
PG,Ty Lawson,Nuggets,Pacers,13550,37.0
C,Timofey Mozgov,Nuggets,Pacers,5600,18.2
PF,Kenneth Faried,Nuggets,Pacers,8600,23.7
PG,Randy Foye,Nuggets,Pacers,10650,21.8
SG,Randy Foye,Nuggets,Pacers,10650,21.8
C,Darrell Arthur,Nuggets,Pacers,5000,11.8
PF,Darrell Arthur,Nuggets,Pacers,5000,11.8
C,Anthony Randolph,Nuggets,Pacers,5000,11.0
PF,Anthony Randolph,Nuggets,Pacers,5000,11.0
C,J.J. Hickson,Nuggets,Pacers,10500,26.8
PF,J.J. Hickson,Nuggets,Pacers,10500,26.8
SG,Evan Fournier,Nuggets,Pacers,5300,11.0
SF,Quincy Miller,Nuggets,Pacers,5000,9.4
PF,Josh Smith,Pistons,Spurs,14850,33.4
SF,Josh Smith,Pistons,Spurs,14850,33.4
PG,Will Bynum,Pistons,Spurs,5000,14.2
PG,Rodney Stuckey,Pistons,Spurs,7500,19.9
SG,Rodney Stuckey,Pistons,Spurs,7500,19.9
C,Greg Monroe,Pistons,Spurs,10650,28.9
PF,Greg Monroe,Pistons,Spurs,10650,28.9
SG,Kyle Singler,Pistons,Spurs,6550,15.6
SF,Kyle Singler,Pistons,Spurs,6550,15.6
PG,Brandon Jennings,Pistons,Spurs,14700,35.7
C,Josh Harrellson,Pistons,Spurs,5000,7.8
PF,Josh Harrellson,Pistons,Spurs,5000,7.8
C,Andre Drummond,Pistons,Spurs,14300,35.7
PF,Andre Drummond,Pistons,Spurs,14300,35.7
SG,Kentavious Caldwell-Pope,Pistons,Spurs,5000,12.9
C,Jermaine O'Neal,Warriors,76ers,5850,14.3
C,David Lee,Warriors,76ers,11450,34.0
PF,David Lee,Warriors,76ers,11450,34.0
PG,Stephen Curry,Warriors,76ers,17850,47.2
SG,Stephen Curry,Warriors,76ers,17850,47.2
SG,Klay Thompson,Warriors,76ers,10550,28.6
SF,Klay Thompson,Warriors,76ers,10550,28.6
C,Andrew Bogut,Warriors,76ers,12100,28.2
SG,Andre Iguodala,Warriors,76ers,9500,24.8
SF,Andre Iguodala,Warriors,76ers,9500,24.8
C,Marreese Speights,Warriors,76ers,5000,10.3
PF,Marreese Speights,Warriors,76ers,5000,10.3
PG,Jordan Crawford,Warriors,76ers,8450,23.4
SG,Jordan Crawford,Warriors,76ers,8450,23.4
PF,Harrison Barnes,Warriors,76ers,7850,18.6
SF,Harrison Barnes,Warriors,76ers,7850,18.6
SF,Draymond Green,Warriors,76ers,5950,15.7
C,Omer Asik,Rockets,Timberwolves,5000,13.3
PF,Omer Asik,Rockets,Timberwolves,5000,13.3
SF,Omri Casspi,Rockets,Timberwolves,5050,15.7
PG,Jeremy Lin,Rockets,Timberwolves,9450,24.9
SG,Jeremy Lin,Rockets,Timberwolves,9450,24.9
PF,Donatas Motiejunas,Rockets,Timberwolves,5000,9.7
SF,Donatas Motiejunas,Rockets,Timberwolves,5000,9.7
PF,Chandler Parsons,Rockets,Timberwolves,10700,31.7
SF,Chandler Parsons,Rockets,Timberwolves,10700,31.7
SG,James Harden,Rockets,Timberwolves,14950,39.1
SF,James Harden,Rockets,Timberwolves,14950,39.1
C,Dwight Howard,Rockets,Timberwolves,16500,39.6
PF,Dwight Howard,Rockets,Timberwolves,16500,39.6
PG,Aaron Brooks,Rockets,Timberwolves,6000,13.4
SG,Francisco Garcia,Rockets,Timberwolves,5000,13.0
SF,Francisco Garcia,Rockets,Timberwolves,5000,13.0
PF,Terrence Jones,Rockets,Timberwolves,10700,26.2
SF,Terrence Jones,Rockets,Timberwolves,10700,26.2
PG,Patrick Beverley,Rockets,Timberwolves,8950,21.6
SG,Patrick Beverley,Rockets,Timberwolves,8950,21.6
PG,C.J. Watson,Pacers,Nuggets,5150,12.8
C,Ian Mahinmi,Pacers,Nuggets,5000,9.5
C,Luis Scola,Pacers,Nuggets,5900,15.0
PF,Luis Scola,Pacers,Nuggets,5900,15.0
SF,Danny Granger,Pacers,Nuggets,7050,15.5
C,Roy Hibbert,Pacers,Nuggets,9450,27.3
PG,George Hill,Pacers,Nuggets,9100,23.1
SG,George Hill,Pacers,Nuggets,9100,23.1
SG,Paul George,Pacers,Nuggets,14000,38.5
SF,Paul George,Pacers,Nuggets,14000,38.5
SG,Lance Stephenson,Pacers,Nuggets,12200,31.6
SF,Lance Stephenson,Pacers,Nuggets,12200,31.6
C,Andrew Bynum,Pacers,Nuggets,5250,17.7
PF,David West,Pacers,Nuggets,11550,27.3
C,Zaza Pachulia,Bucks,Celtics,8000,19.3
SF,Caron Butler,Bucks,Celtics,7450,19.9
PG,Brandon Knight,Bucks,Celtics,11550,28.4
SG,Brandon Knight,Bucks,Celtics,11550,28.4
C,Ekpe Udoh,Bucks,Celtics,5000,12.0
PF,Ekpe Udoh,Bucks,Celtics,5000,12.0
PG,O.J. Mayo,Bucks,Celtics,5750,19.8
SG,O.J. Mayo,Bucks,Celtics,5750,19.8
PF,Ersan Ilyasova,Bucks,Celtics,9250,20.0
SF,Ersan Ilyasova,Bucks,Celtics,9250,20.0
C,Larry Sanders,Bucks,Celtics,9850,21.4
PF,Larry Sanders,Bucks,Celtics,9850,21.4
PG,Luke Ridnour,Bucks,Celtics,5000,13.4
SG,Luke Ridnour,Bucks,Celtics,5000,13.4
PG,Gary Neal,Bucks,Celtics,5000,13.6
SG,Gary Neal,Bucks,Celtics,5000,13.6
C,John Henson,Bucks,Celtics,9150,28.1
PF,John Henson,Bucks,Celtics,9150,28.1
PF,Khris Middleton,Bucks,Celtics,10300,21.7
