"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","LeBron James",11000,"NY@Mia 08:00PM ET",48.313
"SF/PF","Carmelo Anthony",10800,"NY@Mia 08:00PM ET",47.509
"PG","John Wall",9400,"Was@Tor 07:00PM ET",42.518
"SG/SF","Paul George",9100,"Mil@Ind 07:00PM ET",40.022
"PG","Kyle Lowry",8200,"Was@Tor 07:00PM ET",37.877
"PG/SG","Dwyane Wade",7900,"NY@Mia 08:00PM ET",35.449
"SG/SF","DeMar DeRozan",7800,"Was@Tor 07:00PM ET",36.405
"PG","Ty Lawson",7500,"Bkn@Den 10:30PM ET",38.494
"PG","Deron Williams",7200,"Bkn@Den 10:30PM ET",29.449
"PF/C","Chris Bosh",7200,"NY@Mia 08:00PM ET",30.920
"SG/SF","Lance Stephenson",6900,"Mil@Ind 07:00PM ET",32.458
"PF","David West",6800,"Mil@Ind 07:00PM ET",29.348
"C","Marcin Gortat",6700,"Was@Tor 07:00PM ET",29.579
"SG/SF","Trevor Ariza",6600,"Was@Tor 07:00PM ET",31.346
"SG/SF","Evan Turner",6600,"Mil@Ind 07:00PM ET",31.636
"PG/SG","Brandon Knight",6600,"Mil@Ind 07:00PM ET",30.622
"SG","Bradley Beal",6300,"Was@Tor 07:00PM ET",29.068
"C","Tyson Chandler",6200,"NY@Mia 08:00PM ET",26.394
"C","Roy Hibbert",6000,"Mil@Ind 07:00PM ET",28.098
"SF/PF","Paul Pierce",6000,"Bkn@Den 10:30PM ET",25.990
"PG/SG","Randy Foye",6000,"Bkn@Den 10:30PM ET",22.950
"PG/SG","Raymond Felton",6000,"NY@Mia 08:00PM ET",25.756
"SF","Danilo Gallinari",6000,"Bkn@Den 10:30PM ET",0
"PF/C","J.J. Hickson",6000,"Bkn@Den 10:30PM ET",28.094
"PF/C","Nene Hilario",5900,"Was@Tor 07:00PM ET",29.204
"PF","Kenneth Faried",5900,"Bkn@Den 10:30PM ET",24.815
"PF/C","John Henson",5600,"Mil@Ind 07:00PM ET",28.716
"PG","Nate Wolters",5500,"Mil@Ind 07:00PM ET",16.872
"PF/C","Amir Johnson",5500,"Was@Tor 07:00PM ET",23.791
"SG/SF","J.R. Smith",5500,"NY@Mia 08:00PM ET",25.194
"SG/SF","Joe Johnson",5400,"Bkn@Den 10:30PM ET",24.764
"PF/C","Andray Blatche",5400,"Bkn@Den 10:30PM ET",23.230
"PG/SG","George Hill",5300,"Mil@Ind 07:00PM ET",23.618
"SF/PF","Ersan Ilyasova",5300,"Mil@Ind 07:00PM ET",21.989
"PF/C","Andrea Bargnani",5300,"NY@Mia 08:00PM ET",24.452
"SG/SF","Wilson Chandler",5300,"Bkn@Den 10:30PM ET",25.651
"PG","Mario Chalmers",5300,"NY@Mia 08:00PM ET",24.281
"C","Jonas Valanciunas",5000,"Was@Tor 07:00PM ET",24.004
"PF/C","Larry Sanders",5000,"Mil@Ind 07:00PM ET",22.554
"C","JaVale McGee",4800,"Bkn@Den 10:30PM ET",14.250
"SG","Tim Hardaway Jr.",4700,"NY@Mia 08:00PM ET",14.451
"C","Timofey Mozgov",4700,"Bkn@Den 10:30PM ET",19.388
"PG","Aaron Brooks",4600,"Bkn@Den 10:30PM ET",13.924
"PG/SG","Greivis Vasquez",4500,"Was@Tor 07:00PM ET",17.435
"PG/SG","O.J. Mayo",4500,"Mil@Ind 07:00PM ET",20.727
"SG","Evan Fournier",4400,"Bkn@Den 10:30PM ET",13.435
"SG/SF","Carlos Delfino",4300,"Mil@Ind 07:00PM ET",0
"PF/C","Patrick Patterson",4300,"Was@Tor 07:00PM ET",19.825
"PG/SG","Nate Robinson",4300,"Bkn@Den 10:30PM ET",18.324
"PG/SG","Ramon Sessions",4300,"Mil@Ind 07:00PM ET",19.518
"PF/C","Kevin Garnett",4200,"Bkn@Den 10:30PM ET",20.063
"SF/PF","Khris Middleton",4200,"Mil@Ind 07:00PM ET",21.884
"C","Andrew Bynum",4200,"Mil@Ind 07:00PM ET",19.000
"C","Zaza Pachulia",4200,"Mil@Ind 07:00PM ET",19.806
"SG/SF","Giannis Antetokounmpo",4100,"Mil@Ind 07:00PM ET",18.343
"SG/SF","Terrence Ross",4100,"Was@Tor 07:00PM ET",18.408
"SF","Caron Butler",4000,"Mil@Ind 07:00PM ET",20.771
"SG/SF","Martell Webster",3900,"Was@Tor 07:00PM ET",18.895
"SF/PF","Andrei Kirilenko",3800,"Bkn@Den 10:30PM ET",14.452
"SG","Ray Allen",3800,"NY@Mia 08:00PM ET",17.835
"PF/C","Amar'e Stoudemire",3800,"NY@Mia 08:00PM ET",17.256
"PG/SG","Pablo Prigioni",3600,"NY@Mia 08:00PM ET",15.024
"PF/C","Mason Plumlee",3600,"Bkn@Den 10:30PM ET",13.494
"PF/C","Luis Scola",3600,"Mil@Ind 07:00PM ET",15.955
"PF","Trevor Booker",3500,"Was@Tor 07:00PM ET",16.037
"PG/SG","Shaun Livingston",3500,"Bkn@Den 10:30PM ET",18.292
"PF/C","Chris Andersen",3500,"NY@Mia 08:00PM ET",15.878
"PG","Norris Cole",3300,"NY@Mia 08:00PM ET",16.806
"PF/C","Tyler Hansbrough",3200,"Was@Tor 07:00PM ET",13.006
"SF/PF","Mirza Teletovic",3200,"Bkn@Den 10:30PM ET",16.349
"PF/C","Ekpe Udoh",3200,"Mil@Ind 07:00PM ET",12.397
"PF/C","Lavoy Allen",3100,"Mil@Ind 07:00PM ET",15.260
"SG/SF","Iman Shumpert",3100,"NY@Mia 08:00PM ET",17.764
"PF/C","Jason Collins",3000,"Bkn@Den 10:30PM ET",1.750
"PG","Dwight Buycks",3000,"Was@Tor 07:00PM ET",7.115
"SG/SF","Shane Battier",3000,"NY@Mia 08:00PM ET",11.448
"SF","Solomon Hill",3000,"Mil@Ind 07:00PM ET",4.792
"SG/SF","James Jones",3000,"NY@Mia 08:00PM ET",5.021
"PF/C","Chuck Hayes",3000,"Was@Tor 07:00PM ET",8.644
"SF","Quincy Miller",3000,"Bkn@Den 10:30PM ET",9.817
"PG","Marquis Teague",3000,"Bkn@Den 10:30PM ET",6.824
"C","Jeremy Tyler",3000,"NY@Mia 08:00PM ET",9.398
"C","Ian Mahinmi",3000,"Mil@Ind 07:00PM ET",10.718
"SF","Otto Porter Jr.",3000,"Was@Tor 07:00PM ET",4.344
"PF/C","Al Harrington",3000,"Was@Tor 07:00PM ET",11.150
"C","Miroslav Raduljica",3000,"Mil@Ind 07:00PM ET",8.686
"PF/C","Kenyon Martin",3000,"NY@Mia 08:00PM ET",14.703
"PF/C","Kevin Seraphin",3000,"Was@Tor 07:00PM ET",10.070
"PF","Jan Vesely",3000,"Bkn@Den 10:30PM ET",10.924
"SF/PF","Rashard Lewis",3000,"NY@Mia 08:00PM ET",10.449
"PG/SG","Andre Miller",3000,"Was@Tor 07:00PM ET",14.697
"PG/SG","Nando De Colo",3000,"Was@Tor 07:00PM ET",9.333
"PF","Udonis Haslem",3000,"NY@Mia 08:00PM ET",7.298
"PG/SG","Donald Sloan",3000,"Mil@Ind 07:00PM ET",3.667
"PF/C","Darrell Arthur",3000,"Bkn@Den 10:30PM ET",12.089
"C","Cole Aldrich",3000,"NY@Mia 08:00PM ET",4.370
"PG","C.J. Watson",3000,"Mil@Ind 07:00PM ET",12.914
"SF/PF","Chris Copeland",3000,"Mil@Ind 07:00PM ET",4.860
"PG/SG","Toney Douglas",3000,"NY@Mia 08:00PM ET",6.442
"PG/SG","Garrett Temple",3000,"Was@Tor 07:00PM ET",6.949
"SF/PF","Jeff Adrien",3000,"Mil@Ind 07:00PM ET",9.843
"C","Brook Lopez",3000,"Bkn@Den 10:30PM ET",33.382
"SG/SF","Landry Fields",3000,"Was@Tor 07:00PM ET",7.033
"C","Greg Oden",3000,"NY@Mia 08:00PM ET",7.705
"SG/SF","DeAndre Liggins",3000,"NY@Mia 08:00PM ET",0
"SF","Chris Singleton",3000,"Was@Tor 07:00PM ET",8.250
"SG/SF","John Salmons",3000,"Was@Tor 07:00PM ET",13.625
"SG/SF","Alan Anderson",3000,"Bkn@Den 10:30PM ET",14.723
"SG/SF","Glen Rice Jr.",3000,"Was@Tor 07:00PM ET",7.227
"SG","Toure' Murry",3000,"NY@Mia 08:00PM ET",5.962
"SF/PF","Steve Novak",3000,"Was@Tor 07:00PM ET",6.074
"SG","Marcus Thornton",3000,"Bkn@Den 10:30PM ET",15.074
"PF/C","Anthony Randolph",3000,"Bkn@Den 10:30PM ET",11.750
"SF/PF","Michael Beasley",3000,"NY@Mia 08:00PM ET",14.926
"SG/SF","Rasual Butler",3000,"Mil@Ind 07:00PM ET",4.462
"SG/SF","Julyan Stone",3000,"Was@Tor 07:00PM ET",3.275
