"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Blake Griffin",10400,"LAC@Dal 08:30PM ET",45.149
"PG","Chris Paul",10200,"LAC@Dal 08:30PM ET",45.811
"SG/SF","James Harden",10000,"Phi@Hou 08:00PM ET",42.694
"PF/C","LaMarcus Aldridge",9400,"Por@Atl 07:30PM ET",44.925
"PF/C","Dwight Howard",9200,"Phi@Hou 08:00PM ET",41.399
"PF/C","Paul Millsap",8700,"Por@Atl 07:30PM ET",38.230
"PG","Michael Carter-Williams",8400,"Phi@Hou 08:00PM ET",37.712
"PG/SG","Monta Ellis",7900,"LAC@Dal 08:30PM ET",34.993
"PG","Damian Lillard",7800,"Por@Atl 07:30PM ET",36.087
"PF/C","Pau Gasol",7800,"LAL@Mil 08:00PM ET",38.186
"SF/PF","Thaddeus Young",7700,"Phi@Hou 08:00PM ET",34.037
"PF/C","Dirk Nowitzki",7700,"LAC@Dal 08:30PM ET",36.046
"PG","Jeff Teague",7400,"Por@Atl 07:30PM ET",31.813
"SG/SF","Nicolas Batum",7200,"Por@Atl 07:30PM ET",33.215
"C","DeAndre Jordan",7100,"LAC@Dal 08:30PM ET",35.604
"PG/SG","Brandon Knight",7000,"LAL@Mil 08:00PM ET",30.956
"SF/PF","Chandler Parsons",6500,"Phi@Hou 08:00PM ET",31.910
"C","Robin Lopez",6200,"Por@Atl 07:30PM ET",26.885
"PF/C","Larry Sanders",6100,"LAL@Mil 08:00PM ET",22.554
"SF/PF","Terrence Jones",6000,"Phi@Hou 08:00PM ET",26.235
"SG/SF","Wesley Matthews",5900,"Por@Atl 07:30PM ET",27.601
"PG/SG","Jeremy Lin",5700,"Phi@Hou 08:00PM ET",24.033
"PG/SG","Ramon Sessions",5700,"LAL@Mil 08:00PM ET",20.885
"SF/PF","Shawn Marion",5600,"LAC@Dal 08:30PM ET",24.481
"PG/SG","Jamal Crawford",5500,"LAC@Dal 08:30PM ET",28.633
"SG","J.J. Redick",5400,"LAC@Dal 08:30PM ET",23.908
"PF/C","John Henson",5400,"LAL@Mil 08:00PM ET",26.564
"SG/SF","Vince Carter",5400,"LAC@Dal 08:30PM ET",23.123
