"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",10800,"Mil@OKC 08:00PM ET",52.014
"SF/PF","Carmelo Anthony",9900,"NY@Phi 07:30PM ET",45.656
"SG/SF","James Harden",9800,"Hou@Was 07:00PM ET",41.774
"PF/C","LaMarcus Aldridge",9600,"Bos@Por 10:00PM ET",45.542
"PF/C","Anthony Davis",9100,"NO@Dal 08:30PM ET",43.170
"PF/C","Dwight Howard",9100,"Hou@Was 07:00PM ET",41.385
"PG","John Wall",8700,"Hou@Was 07:00PM ET",41.588
"PG","Ty Lawson",8400,"Orl@Den 09:00PM ET",38.091
"PG","Damian Lillard",8300,"Bos@Por 10:00PM ET",37.514
"PG","Michael Carter-Williams",8200,"NY@Phi 07:30PM ET",41.610
"PG","Rajon Rondo",8000,"Bos@Por 10:00PM ET",0
"PF/C","Al Jefferson",7900,"Cha@Chi 08:00PM ET",36.366
"PG/SG","Goran Dragic",7800,"Pho@Det 07:30PM ET",34.234
"SG/SF","DeMar DeRozan",7700,"Bkn@Tor 07:00PM ET",34.529
"PG","Kyle Lowry",7700,"Bkn@Tor 07:00PM ET",36.206
"PG","Kemba Walker",7700,"Cha@Chi 08:00PM ET",34.162
"PF/C","Joakim Noah",7600,"Cha@Chi 08:00PM ET",33.773
"PG/SG","Monta Ellis",7600,"NO@Dal 08:30PM ET",35.872
"PG","Derrick Rose",7500,"Cha@Chi 08:00PM ET",26.650
"C","Brook Lopez",7500,"Bkn@Tor 07:00PM ET",33.382
"SF/PF","Thaddeus Young",7400,"NY@Phi 07:30PM ET",33.576
"PG","Brandon Jennings",7400,"Pho@Det 07:30PM ET",36.243
"PF/C","Andre Drummond",7400,"Pho@Det 07:30PM ET",35.730
"SG/SF","Evan Turner",7300,"NY@Phi 07:30PM ET",34.286
"SF/PF","Josh Smith",7300,"Pho@Det 07:30PM ET",34.662
"SG/SF","Nicolas Batum",7200,"Bos@Por 10:00PM ET",33.556
"PF/C","Dirk Nowitzki",7100,"NO@Dal 08:30PM ET",36.396
"PF/C","Greg Monroe",7100,"Pho@Det 07:30PM ET",31.142
