Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Magic,5000,9.9
PF,Elton Brand,Hawks,Magic,5000,9.9
SG,Kyle Korver,Hawks,Magic,9700,25.9
SF,Kyle Korver,Hawks,Magic,9700,25.9
PG,Lou Williams,Hawks,Magic,7250,19.4
SG,Lou Williams,Hawks,Magic,7250,19.4
PF,Paul Millsap,Hawks,Magic,13650,36.3
C,Al Horford,Hawks,Magic,14650,35.8
PF,Al Horford,Hawks,Magic,14650,35.8
SG,Cartier Martin,Hawks,Magic,5000,12.2
SF,Cartier Martin,Hawks,Magic,5000,12.2
PG,Jeff Teague,Hawks,Magic,13500,33.1
PF,DeMarre Carroll,Hawks,Magic,7450,20.8
SF,DeMarre Carroll,Hawks,Magic,7450,20.8
PG,Shelvin Mack,Hawks,Magic,5000,15.6
C,Gustavo Ayon,Hawks,Magic,5000,10.9
PF,Gustavo Ayon,Hawks,Magic,5000,10.9
SG,John Jenkins,Hawks,Magic,5000,6.2
SF,John Jenkins,Hawks,Magic,5000,6.2
PF,Mike Scott,Hawks,Magic,5000,12.1
PG,Dennis Schroder,Hawks,Magic,5000,7.2
C,Pero Antic,Hawks,Magic,5000,9.4
C,Anderson Varejao,Cavaliers,Warriors,9450,24.4
PF,Anderson Varejao,Cavaliers,Warriors,9450,24.4
C,Andrew Bynum,Cavaliers,Warriors,6750,17.7
PG,Jarrett Jack,Cavaliers,Warriors,6900,19.7
SG,Jarrett Jack,Cavaliers,Warriors,6900,19.7
SG,C.J. Miles,Cavaliers,Warriors,5000,14.2
SF,C.J. Miles,Cavaliers,Warriors,5000,14.2
PF,Earl Clark,Cavaliers,Warriors,5000,12.4
SF,Earl Clark,Cavaliers,Warriors,5000,12.4
SG,Alonzo Gee,Cavaliers,Warriors,5000,9.8
SF,Alonzo Gee,Cavaliers,Warriors,5000,9.8
PG,Kyrie Irving,Cavaliers,Warriors,15250,35.7
SG,Kyrie Irving,Cavaliers,Warriors,15250,35.7
C,Tristan Thompson,Cavaliers,Warriors,9400,25.4
PF,Tristan Thompson,Cavaliers,Warriors,9400,25.4
SG,Dion Waiters,Cavaliers,Warriors,9300,23.2
C,Tyler Zeller,Cavaliers,Warriors,5000,7.0
PF,Tyler Zeller,Cavaliers,Warriors,5000,7.0
PF,Anthony Bennett,Cavaliers,Warriors,5000,5.5
SF,Anthony Bennett,Cavaliers,Warriors,5000,5.5
PG,Matthew Dellavedova,Cavaliers,Warriors,5000,9.9
C,Jermaine O'Neal,Warriors,Cavaliers,5000,13.5
SG,Andre Iguodala,Warriors,Cavaliers,9800,26.4
SF,Andre Iguodala,Warriors,Cavaliers,9800,26.4
C,Andrew Bogut,Warriors,Cavaliers,10200,27.2
C,David Lee,Warriors,Cavaliers,13200,33.7
PF,David Lee,Warriors,Cavaliers,13200,33.7
C,Marreese Speights,Warriors,Cavaliers,5000,9.8
PF,Marreese Speights,Warriors,Cavaliers,5000,9.8
PG,Stephen Curry,Warriors,Cavaliers,17600,47.2
SG,Stephen Curry,Warriors,Cavaliers,17600,47.2
PG,Toney Douglas,Warriors,Cavaliers,5000,8.1
SG,Toney Douglas,Warriors,Cavaliers,5000,8.1
