Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
C,Al Jefferson,CHA,CHA @ MEM, 8:00 PM,40.1,18300,"",
SF,Carmelo Anthony,NYK,NYK @ CLE, 7:30 PM,44.2,17400,"",
PG,Chris Paul,LAC,LAC vs ATL,10:30 PM,43.4,16200,"",
PF,Blake Griffin,LAC,LAC vs ATL,10:30 PM,42.2,16000,"",
PG,John Wall,WAS,WAS @ MIL, 9:00 PM,39.8,15800,"",
PG,Kyrie Irving,CLE,CLE vs NYK, 7:30 PM,35.8,14500,"",
PF,Tim Duncan,SAS,SAS vs ORL, 8:30 PM,35.2,13600,"",
PF,Paul Millsap,ATL,ATL @ LAC,10:30 PM,35.7,13500,"",OUT
C,DeAndre Jordan,LAC,LAC vs ATL,10:30 PM,34.5,13400,"",
SF,Trevor Ariza,WAS,WAS @ MIL, 9:00 PM,29.6,13300,"",
C,Marc Gasol,MEM,MEM vs CHA, 8:00 PM,30.3,13200,"",
C,Nikola Vucevic,ORL,ORL @ SAS, 8:30 PM,32.5,13200,"",
PF,Thaddeus Young,PHI,PHI vs UTA, 7:30 PM,31.5,13100,"",
PG,Kemba Walker,CHA,CHA @ MEM, 8:00 PM,32.8,13000,"",
SG-SF,Gordon Hayward,UTA,UTA @ PHI, 7:30 PM,31.9,12800,"",
C,Spencer Hawes,CLE,CLE vs NYK, 7:30 PM,30.1,12800,"",
PF,Zach Randolph,MEM,MEM vs CHA, 8:00 PM,33.1,12700,"",OUT
C,Tyson Chandler,NYK,NYK @ CLE, 7:30 PM,26.8,12600,"",
PG,Michael Carter-Williams,PHI,PHI vs UTA, 7:30 PM,34.6,12600,"",
C,Marcin Gortat,WAS,WAS @ MIL, 9:00 PM,28.9,12500,"",
PG,Jeff Teague,ATL,ATL @ LAC,10:30 PM,29.4,12300,"",
SF,Matt Barnes,LAC,LAC vs ATL,10:30 PM,18.3,12000,"",
SG,Brandon Knight,MIL,MIL vs WAS, 9:00 PM,28.4,11500,"",
PG,Darren Collison,LAC,LAC vs ATL,10:30 PM,19.7,11200,"",
SF-PF,Tobias Harris,ORL,ORL @ SAS, 8:30 PM,26.6,11100,"",
PF-C,Nene Hilario,WAS,WAS @ MIL, 9:00 PM,28.1,11000,"",OUT
C,Anderson Varejao,CLE,CLE vs NYK, 7:30 PM,28.2,11000,"",OUT
SG-SF,Kawhi Leonard,SAS,SAS vs ORL, 8:30 PM,25.7,10900,"",
SG,Bradley Beal,WAS,WAS @ MIL, 9:00 PM,27.3,10800,"",
SG-SF,Arron Afflalo,ORL,ORL @ SAS, 8:30 PM,29.2,10700,"",
PG,Tony Parker,SAS,SAS vs ORL, 8:30 PM,28.7,10700,"",
SG,Jamal Crawford,LAC,LAC vs ATL,10:30 PM,26.7,10500,"",OUT
PF,Boris Diaw,SAS,SAS vs ORL, 8:30 PM,19.3,10300,"",
PF-C,Amar'e Stoudemire,NYK,NYK @ CLE, 7:30 PM,16.9,10200,"",
PG,Mike Conley,MEM,MEM vs CHA, 8:00 PM,31.2,10200,"",
PF-C,Derrick Favors,UTA,UTA @ PHI, 7:30 PM,27.9,10000,"",
PG,Raymond Felton,NYK,NYK @ CLE, 7:30 PM,23.4,9900,"",
SG,Dion Waiters,CLE,CLE vs NYK, 7:30 PM,22.1,9800,"",
C,Enes Kanter,UTA,UTA @ PHI, 7:30 PM,21.5,9700,"",
SG,Victor Oladipo,ORL,ORL @ SAS, 8:30 PM,26.6,9700,"",OUT
SF,DeMarre Carroll,ATL,ATL @ LAC,10:30 PM,22.7,9600,"",
PF,Ersan Ilyasova,MIL,MIL vs WAS, 9:00 PM,21.4,9500,"",
PF,Tristan Thompson,CLE,CLE vs NYK, 7:30 PM,25.8,9500,"",
SG,Gerald Henderson,CHA,CHA @ MEM, 8:00 PM,24.2,9500,"",OUT
PG,Jameer Nelson,ORL,ORL @ SAS, 8:30 PM,26.2,9400,"",OUT
SF,Luol Deng,CLE,CLE vs NYK, 7:30 PM,28.8,9300,"",
PF-C,Andrea Bargnani,NYK,NYK @ CLE, 7:30 PM,23.2,9100,"",OUT
SG,Alec Burks,UTA,UTA @ PHI, 7:30 PM,22.0,9100,"",
SF,Moe Harkless,ORL,ORL @ SAS, 8:30 PM,14.8,9100,"",
SG,JR Smith,NYK,NYK @ CLE, 7:30 PM,23.2,9100,"",
PG,Trey Burke,UTA,UTA @ PHI, 7:30 PM,23.8,9000,"",
SG-SF,Kyle Korver,ATL,ATL @ LAC,10:30 PM,22.6,8800,"",
