"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"PF/C","Kevin Love",11000,"Min@Orl 07:00PM ET",52.236
"PF/C","Al Jefferson",9600,"Cha@Cle 07:30PM ET",41.940
"PF/C","Joakim Noah",9000,"Chi@Was 07:00PM ET",39.372
"PG","John Wall",8900,"Chi@Was 07:00PM ET",42.158
"PG","Kemba Walker",8400,"Cha@Cle 07:30PM ET",35.062
"PG/SG","Kyrie Irving",8200,"Cha@Cle 07:30PM ET",38.159
"PG","Michael Carter-Williams",8100,"Bkn@Phi 07:30PM ET",37.813
"SG/SF","DeMar DeRozan",7900,"Tor@Mil 08:30PM ET",36.591
"PF/C","Greg Monroe",7800,"Bos@Det 07:30PM ET",32.711
"PF/C","Nikola Vucevic",7800,"Min@Orl 07:00PM ET",34.412
"PG","Kyle Lowry",7700,"Tor@Mil 08:30PM ET",38.662
"PG","Rajon Rondo",7600,"Bos@Det 07:30PM ET",34.634
"SF/PF","Thaddeus Young",7400,"Bkn@Phi 07:30PM ET",34.010
"PG","Brandon Jennings",7400,"Bos@Det 07:30PM ET",34.037
"SF/PF","Josh Smith",7400,"Bos@Det 07:30PM ET",35.013
"PF/C","Andre Drummond",7200,"Bos@Det 07:30PM ET",35.920
"SG","Dion Waiters",7000,"Cha@Cle 07:30PM ET",25.327
"C","Marcin Gortat",6900,"Chi@Was 07:00PM ET",31.077
"PG","Ricky Rubio",6800,"Min@Orl 07:00PM ET",31.910
"PG/SG","Ramon Sessions",6800,"Tor@Mil 08:30PM ET",21.679
"C","Nikola Pekovic",6700,"Min@Orl 07:00PM ET",31.491
"PG","Deron Williams",6700,"Bkn@Phi 07:30PM ET",29.924
"PG/SG","Brandon Knight",6600,"Tor@Mil 08:30PM ET",31.119
"C","Gorgui Dieng",6600,"Min@Orl 07:00PM ET",11.712
"PG/SG","Victor Oladipo",6500,"Min@Orl 07:00PM ET",29.007
"PF/C","Spencer Hawes",6500,"Cha@Cle 07:30PM ET",31.960
"SF/PF","Luol Deng",6400,"Cha@Cle 07:30PM ET",29.951
"SF/PF","Tobias Harris",6300,"Min@Orl 07:00PM ET",27.809
"PF/C","Jared Sullinger",6100,"Bos@Det 07:30PM ET",27.665
"PF/C","Tristan Thompson",6100,"Cha@Cle 07:30PM ET",26.305
"PF/C","Larry Sanders",6100,"Tor@Mil 08:30PM ET",22.554
"SG","Bradley Beal",6100,"Chi@Was 07:00PM ET",29.022
"SG/SF","Trevor Ariza",6000,"Chi@Was 07:00PM ET",30.796
"PF/C","Carlos Boozer",6000,"Chi@Was 07:00PM ET",28.082
"SG/SF","Kevin Martin",6000,"Min@Orl 07:00PM ET",27.919
"SG/SF","Jimmy Butler",6000,"Chi@Was 07:00PM ET",27.988
"C","Jonas Valanciunas",5900,"Tor@Mil 08:30PM ET",24.510
"SG/SF","Jeff Green",5900,"Bos@Det 07:30PM ET",27.197
"PF/C","Taj Gibson",5900,"Chi@Was 07:00PM ET",26.694
"SG/SF","Joe Johnson",5800,"Bkn@Phi 07:30PM ET",25.798
"SG/SF","Arron Afflalo",5800,"Min@Orl 07:00PM ET",29.437
"SF/PF","Paul Pierce",5700,"Bkn@Phi 07:30PM ET",25.682
"PF/C","Nene Hilario",5700,"Chi@Was 07:00PM ET",29.204
"PG/SG","Jarrett Jack",5600,"Cha@Cle 07:30PM ET",20.503
"PF/C","Anderson Varejao",5500,"Cha@Cle 07:30PM ET",27.549
"PF/C","Mason Plumlee",5500,"Bkn@Phi 07:30PM ET",15.310
"SF/PF","Ersan Ilyasova",5400,"Tor@Mil 08:30PM ET",22.936
"PF/C","John Henson",5300,"Tor@Mil 08:30PM ET",25.957
"PG","D.J. Augustin",5300,"Chi@Was 07:00PM ET",23.174
"SG/SF","Gerald Henderson",5300,"Cha@Cle 07:30PM ET",24.940
