Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
C,DeMarcus Cousins,SAC,SAC @ DAL, 8:30 PM,43.3,19500,"",
PF-C,Anthony Davis,NOP,NOP @ SAS, 8:30 PM,43.3,19200,"",
SF,LeBron James,MIA,MIA @ MIL, 8:30 PM,45.7,19000,"",
SG,James Harden,HOU,HOU vs LAC, 8:00 PM,39.6,18400,"",
PF,Blake Griffin,LAC,LAC @ HOU, 8:00 PM,42.7,17900,"",
PG,Chris Paul,LAC,LAC @ HOU, 8:00 PM,43.3,17800,"",
PG,John Wall,WAS,WAS vs ATL, 8:00 PM,39.4,16000,"",
C,Dwight Howard,HOU,HOU vs LAC, 8:00 PM,38.7,14800,"",OUT
PF,Tim Duncan,SAS,SAS vs NOP, 8:30 PM,35.2,14800,"",
SG-SF,Tyreke Evans,NOP,NOP @ SAS, 8:30 PM,28.1,14600,"",
PG,Isaiah Thomas,SAC,SAC @ DAL, 8:30 PM,33.8,14000,"",OUT
SG,Monta Ellis,DAL,DAL vs SAC, 8:30 PM,32.8,13700,"",
PF,Paul Millsap,ATL,ATL @ WAS, 8:00 PM,35.7,13600,"",
PF,Dirk Nowitzki,DAL,DAL vs SAC, 8:30 PM,34.4,13400,"",
PG,Brandon Jennings,DET,DET @ PHI, 7:30 PM,31.7,13300,"",
PG,Michael Carter-Williams,PHI,PHI vs DET, 7:30 PM,34.7,13300,"",
C,Marcin Gortat,WAS,WAS vs ATL, 8:00 PM,29.4,13100,"",OUT
PF,Thaddeus Young,PHI,PHI vs DET, 7:30 PM,32.1,13100,"",
SF-PF,Josh Smith,DET,DET @ PHI, 7:30 PM,33.4,13000,"",
C,Andre Drummond,DET,DET @ PHI, 7:30 PM,34.3,12900,"",
C,DeAndre Jordan,LAC,LAC @ HOU, 8:00 PM,34.2,12800,"",
SF,Rudy Gay,SAC,SAC @ DAL, 8:30 PM,33.0,12700,"",
PF-C,Greg Monroe,DET,DET @ PHI, 7:30 PM,30.6,12700,"",
SF,Chandler Parsons,HOU,HOU vs LAC, 8:00 PM,30.0,12300,"",
SG,Brandon Knight,MIL,MIL vs MIA, 8:30 PM,28.9,11900,"",
PG,Jeff Teague,ATL,ATL @ WAS, 8:00 PM,29.6,11900,"",
PF-C,Chris Bosh,MIA,MIA @ MIL, 8:30 PM,29.0,11500,"",
SG,Dwyane Wade,MIA,MIA @ MIL, 8:30 PM,33.3,11200,"",OUT
SF,Trevor Ariza,WAS,WAS vs ATL, 8:00 PM,29.0,11100,"",
PF-C,Nene Hilario,WAS,WAS vs ATL, 8:00 PM,28.1,11000,"",OUT
SG-SF,Kawhi Leonard,SAS,SAS vs NOP, 8:30 PM,26.6,11000,"",
PG,Ramon Sessions,MIL,MIL vs MIA, 8:30 PM,20.0,10900,"",
SF-PF,Terrence Jones,HOU,HOU vs LAC, 8:00 PM,25.4,10800,"",
C,Henry Sims,PHI,PHI vs DET, 7:30 PM,14.5,10800,"",
PG,Tony Parker,SAS,SAS vs NOP, 8:30 PM,28.1,10700,"",
SG,Bradley Beal,WAS,WAS vs ATL, 8:00 PM,27.0,10600,"",OUT
SG,Jamal Crawford,LAC,LAC @ HOU, 8:00 PM,26.3,10400,"",
SG,Eric Gordon,NOP,NOP @ SAS, 8:30 PM,24.1,10300,"",OUT
C,Tiago Splitter,SAS,SAS vs NOP, 8:30 PM,19.6,10200,"",
SF,DeMarre Carroll,ATL,ATL @ WAS, 8:00 PM,23.1,9900,"",
SG-SF,Vince Carter,DAL,DAL vs SAC, 8:30 PM,21.6,9600,"",
PF-C,John Henson,MIL,MIL vs MIA, 8:30 PM,25.5,9600,"",
SG-SF,James Anderson,PHI,PHI vs DET, 7:30 PM,19.1,9500,"",
PG,Mario Chalmers,MIA,MIA @ MIL, 8:30 PM,21.9,9100,"",
SG-SF,Kyle Korver,ATL,ATL @ WAS, 8:00 PM,23.1,9000,"",OUT
C,Samuel Dalembert,DAL,DAL vs SAC, 8:30 PM,17.8,8900,"",
PG,Jeremy Lin,HOU,HOU vs LAC, 8:00 PM,22.1,8900,"",
SG,JJ Redick,LAC,LAC @ HOU, 8:00 PM,22.3,8700,"",OUT
SF,Al-Farouq Aminu,NOP,NOP @ SAS, 8:30 PM,19.6,8600,"",
C,Larry Sanders,MIL,MIL vs MIA, 8:30 PM,21.9,8600,"",OUT
SG-SF,Danny Green,SAS,SAS vs NOP, 8:30 PM,17.9,8600,"",OUT
SG,Manu Ginobili,SAS,SAS vs NOP, 8:30 PM,23.1,8500,"",
SG,Tony Wroten,PHI,PHI vs DET, 7:30 PM,21.6,8500,"",OUT
SF,Matt Barnes,LAC,LAC @ HOU, 8:00 PM,19.0,8400,"",
PF,Jeff Adrien,MIL,MIL vs MIA, 8:30 PM,14.0,8400,"",
C,Zaza Pachulia,MIL,MIL vs MIA, 8:30 PM,19.1,8200,"",
PG,Jose Calderon,DAL,DAL vs SAC, 8:30 PM,22.6,8200,"",
SF,Shawn Marion,DAL,DAL vs SAC, 8:30 PM,23.2,8200,"",
SG,Louis Williams,ATL,ATL @ WAS, 8:00 PM,17.8,8200,"",
SG,Anthony Morrow,NOP,NOP @ SAS, 8:30 PM,11.0,8200,"",
PF,Ersan Ilyasova,MIL,MIL vs MIA, 8:30 PM,21.8,8100,"",OUT
PG,Cory Joseph,SAS,SAS vs NOP, 8:30 PM,10.2,8100,"",
PF,Derrick Williams,SAC,SAC @ DAL, 8:30 PM,15.7,8100,"",
PG,Shelvin Mack,ATL,ATL @ WAS, 8:00 PM,16.0,8100,"",
SG-SF,Hollis Thompson,PHI,PHI vs DET, 7:30 PM,12.0,8100,"",
PF,Boris Diaw,SAS,SAS vs NOP, 8:30 PM,19.1,8100,"",
PG,Darren Collison,LAC,LAC @ HOU, 8:00 PM,20.0,8100,"",
PF,Khris Middleton,MIL,MIL vs MIA, 8:30 PM,20.9,8000,"",
PF-C,Al Horford,ATL,ATL @ WAS, 8:00 PM,35.6,8000,"",OUT
PG,Patrick Beverley,HOU,HOU vs LAC, 8:00 PM,21.0,8000,"",OUT
