"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",11700,"OKC@Sac 10:00PM ET",54.227
"SF/PF","LeBron James",10500,"Bkn@Mia 08:00PM ET",48.243
"SG/SF","James Harden",10500,"Hou@LAL 10:30PM ET",43.621
"PF/C","Kevin Love",10400,"SA@Min 08:00PM ET",52.236
"PF/C","DeMarcus Cousins",9200,"OKC@Sac 10:00PM ET",46.000
"PF/C","Dwight Howard",9100,"Hou@LAL 10:30PM ET",41.408
"PF/C","Paul Millsap",8600,"Det@Atl 07:30PM ET",38.496
"PF/C","Dirk Nowitzki",8400,"Dal@Uta 09:00PM ET",36.563
"PG","Russell Westbrook",8400,"OKC@Sac 10:00PM ET",42.179
"PF/C","Andre Drummond",7900,"Det@Atl 07:30PM ET",36.059
"PF/C","Tim Duncan",7700,"SA@Min 08:00PM ET",36.384
"PF/C","Greg Monroe",7700,"Det@Atl 07:30PM ET",32.711
"PG/SG","Monta Ellis",7600,"Dal@Uta 09:00PM ET",34.907
"PF/C","Serge Ibaka",7500,"OKC@Sac 10:00PM ET",33.577
"PG/SG","Dwyane Wade",7500,"Bkn@Mia 08:00PM ET",34.951
"SF/PF","Chandler Parsons",7500,"Hou@LAL 10:30PM ET",32.304
"PF/C","Derrick Favors",7400,"Dal@Uta 09:00PM ET",30.283
"PF/C","Pau Gasol",7300,"Hou@LAL 10:30PM ET",38.033
"SF/PF","Rudy Gay",7200,"OKC@Sac 10:00PM ET",35.349
"PG","Ricky Rubio",7200,"SA@Min 08:00PM ET",32.020
"SG/SF","Gordon Hayward",7200,"Dal@Uta 09:00PM ET",33.451
"PG","Brandon Jennings",7100,"Det@Atl 07:30PM ET",33.973
"PG","Isaiah Thomas",7000,"OKC@Sac 10:00PM ET",36.382
"PG","Jeff Teague",7000,"Det@Atl 07:30PM ET",31.815
"SF/PF","Josh Smith",7000,"Det@Atl 07:30PM ET",34.747
"PF/C","Chris Bosh",6700,"Bkn@Mia 08:00PM ET",30.257
"PG","Deron Williams",6600,"Bkn@Mia 08:00PM ET",30.075
"C","Gorgui Dieng",6400,"SA@Min 08:00PM ET",12.032
"SG/SF","Kawhi Leonard",6400,"SA@Min 08:00PM ET",28.194
"C","Nikola Pekovic",6200,"SA@Min 08:00PM ET",31.491
"PG","Tony Parker",6000,"SA@Min 08:00PM ET",28.785
"PG","Trey Burke",5900,"Dal@Uta 09:00PM ET",25.892
"PG","Ray McCallum",5700,"OKC@Sac 10:00PM ET",11.938
"SG/SF","Nick Young",5600,"Hou@LAL 10:30PM ET",24.657
"SF/PF","Paul Pierce",5600,"Bkn@Mia 08:00PM ET",25.676
"SG/SF","Joe Johnson",5600,"Bkn@Mia 08:00PM ET",25.730
"PF/C","Omer Asik",5500,"Hou@LAL 10:30PM ET",17.035
"SF/PF","Shawn Marion",5400,"Dal@Uta 09:00PM ET",24.476
"PG/SG","Jeremy Lin",5400,"Hou@LAL 10:30PM ET",24.152
"PG/SG","Reggie Jackson",5300,"OKC@Sac 10:00PM ET",26.389
"C","Enes Kanter",5300,"Dal@Uta 09:00PM ET",23.428
"SG/SF","Kevin Martin",5300,"SA@Min 08:00PM ET",27.919
"SG/SF","Kent Bazemore",5200,"Hou@LAL 10:30PM ET",11.638
"PF/C","Jordan Hill",5200,"Hou@LAL 10:30PM ET",21.403
"PG","Kendall Marshall",5200,"Hou@LAL 10:30PM ET",26.730
"SG","Jodie Meeks",5100,"Hou@LAL 10:30PM ET",24.569
"PG","Jose Calderon",5100,"Dal@Uta 09:00PM ET",24.328
"SG/SF","Vince Carter",5000,"Dal@Uta 09:00PM ET",23.088
"PF/C","Andray Blatche",5000,"Bkn@Mia 08:00PM ET",22.846
"SG/SF","Manu Ginobili",4900,"SA@Min 08:00PM ET",25.063
"SG/SF","Corey Brewer",4900,"SA@Min 08:00PM ET",21.353
"PG","Mario Chalmers",4800,"Bkn@Mia 08:00PM ET",24.132
"SF/PF","Terrence Jones",4800,"Hou@LAL 10:30PM ET",26.121
