Position,PlayerName,Team,Opponent,Salary,PPG
PG,Andre Miller,Nuggets,Trail Blazers,5000,14.4
SG,Andre Miller,Nuggets,Trail Blazers,5000,14.4
PG,Nate Robinson,Nuggets,Trail Blazers,7350,17.8
SG,Nate Robinson,Nuggets,Trail Blazers,7350,17.8
PG,Randy Foye,Nuggets,Trail Blazers,9350,19.1
SG,Randy Foye,Nuggets,Trail Blazers,9350,19.1
SG,Wilson Chandler,Nuggets,Trail Blazers,10450,25.1
SF,Wilson Chandler,Nuggets,Trail Blazers,10450,25.1
C,Anthony Randolph,Nuggets,Trail Blazers,5000,11.0
PF,Anthony Randolph,Nuggets,Trail Blazers,5000,11.0
C,JaVale McGee,Nuggets,Trail Blazers,6800,13.2
C,J.J. Hickson,Nuggets,Trail Blazers,10950,25.9
PF,J.J. Hickson,Nuggets,Trail Blazers,10950,25.9
C,Darrell Arthur,Nuggets,Trail Blazers,5000,12.7
PF,Darrell Arthur,Nuggets,Trail Blazers,5000,12.7
PG,Ty Lawson,Nuggets,Trail Blazers,15000,37.3
C,Timofey Mozgov,Nuggets,Trail Blazers,6900,18.6
PF,Kenneth Faried,Nuggets,Trail Blazers,7650,22.9
SF,Jordan Hamilton,Nuggets,Trail Blazers,5000,15.0
SG,Evan Fournier,Nuggets,Trail Blazers,5000,10.2
SF,Quincy Miller,Nuggets,Trail Blazers,5000,7.2
PG,Steve Nash,Lakers,Heat,5000,15.2
C,Pau Gasol,Lakers,Heat,14900,35.2
PF,Pau Gasol,Lakers,Heat,14900,35.2
C,Chris Kaman,Lakers,Heat,6100,17.0
PF,Chris Kaman,Lakers,Heat,6100,17.0
SG,Nick Young,Lakers,Heat,9900,23.3
SF,Nick Young,Lakers,Heat,9900,23.3
C,Jordan Hill,Lakers,Heat,6900,20.0
PF,Jordan Hill,Lakers,Heat,6900,20.0
SG,Jodie Meeks,Lakers,Heat,10000,22.8
SG,Wesley Johnson,Lakers,Heat,7500,19.3
SF,Wesley Johnson,Lakers,Heat,7500,19.3
SG,Xavier Henry,Lakers,Heat,6100,16.2
SF,Xavier Henry,Lakers,Heat,6100,16.2
PG,Kendall Marshall,Lakers,Heat,12500,28.4
C,Robert Sacre,Lakers,Heat,5000,11.0
PF,Ryan Kelly,Lakers,Heat,7900,11.3
SG,Ray Allen,Heat,Lakers,7600,18.2
PF,Rashard Lewis,Heat,Lakers,5000,11.1
SF,Rashard Lewis,Heat,Lakers,5000,11.1
SG,Shane Battier,Heat,Lakers,5000,10.7
SF,Shane Battier,Heat,Lakers,5000,10.7
C,Chris Andersen,Heat,Lakers,5000,15.0
PF,Chris Andersen,Heat,Lakers,5000,15.0
SG,Roger Mason Jr.,Heat,Lakers,5000,6.1
PF,LeBron James,Heat,Lakers,18100,45.2
SF,LeBron James,Heat,Lakers,18100,45.2
C,Chris Bosh,Heat,Lakers,12050,28.8
PF,Chris Bosh,Heat,Lakers,12050,28.8
PG,Dwyane Wade,Heat,Lakers,11450,33.7
SG,Dwyane Wade,Heat,Lakers,11450,33.7
SG,James Jones,Heat,Lakers,5000,5.1
SF,James Jones,Heat,Lakers,5000,5.1
PF,Udonis Haslem,Heat,Lakers,5000,7.0
C,Greg Oden,Heat,Lakers,5000,4.4
PF,Michael Beasley,Heat,Lakers,5000,14.9
SF,Michael Beasley,Heat,Lakers,5000,14.9
PG,Mario Chalmers,Heat,Lakers,9200,23.9
PG,Toney Douglas,Heat,Lakers,5000,6.7
SG,Toney Douglas,Heat,Lakers,5000,6.7
PG,Norris Cole,Heat,Lakers,6200,17.0
PG,Mo Williams,Trail Blazers,Nuggets,7700,20.4
SG,Mo Williams,Trail Blazers,Nuggets,7700,20.4
SG,Dorell Wright,Trail Blazers,Nuggets,5000,9.2
SF,Dorell Wright,Trail Blazers,Nuggets,5000,9.2
C,LaMarcus Aldridge,Trail Blazers,Nuggets,18250,44.1
PF,LaMarcus Aldridge,Trail Blazers,Nuggets,18250,44.1
C,Joel Freeland,Trail Blazers,Nuggets,5000,9.8
PF,Joel Freeland,Trail Blazers,Nuggets,5000,9.8
C,Robin Lopez,Trail Blazers,Nuggets,9850,24.6
SG,Nicolas Batum,Trail Blazers,Nuggets,11400,32.5
SF,Nicolas Batum,Trail Blazers,Nuggets,11400,32.5
SG,Wesley Matthews,Trail Blazers,Nuggets,10050,28.1
SF,Wesley Matthews,Trail Blazers,Nuggets,10050,28.1
PF,Thomas Robinson,Trail Blazers,Nuggets,5000,9.5
PG,Damian Lillard,Trail Blazers,Nuggets,13250,36.4
C,Meyers Leonard,Trail Blazers,Nuggets,5000,6.9
PF,Meyers Leonard,Trail Blazers,Nuggets,5000,6.9
PG,C.J. McCollum,Trail Blazers,Nuggets,5000,8.3
SG,C.J. McCollum,Trail Blazers,Nuggets,5000,8.3
