Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN @ MIA, 7:30 PM,48.6,20000,"",
SF,Kevin Durant,OKC,OKC @ HOU, 9:30 PM,50.5,19600,"",
C,DeMarcus Cousins,SAC,SAC @ GSW,10:30 PM,43.3,18800,"",
SF,LeBron James,MIA,MIA vs MIN, 7:30 PM,45.2,18000,"",
SG,James Harden,HOU,HOU vs OKC, 9:30 PM,39.7,17900,"",
PF-C,Anthony Davis,NOP,NOP @ UTA, 9:00 PM,42.9,17800,"",OUT
PF,LaMarcus Aldridge,POR,POR vs PHO,10:00 PM,43.3,17800,"",
SF,Carmelo Anthony,NYK,NYK vs WAS, 7:30 PM,44.0,17600,"",
C,Al Jefferson,CHA,CHA vs ORL, 7:00 PM,40.2,16800,"",
PG,Stephen Curry,GSW,GSW vs SAC,10:30 PM,41.3,16200,"",
C,Joakim Noah,CHI,CHI vs MIL, 8:00 PM,37.3,15800,"",
PF,Paul Millsap,ATL,ATL vs CLE, 7:30 PM,36.1,15600,"",
PF,Dirk Nowitzki,DAL,DAL @ LAL,10:30 PM,34.9,15500,"",
SG-SF,Paul George,IND,IND @ TOR, 7:00 PM,37.0,15300,"",
C,Dwight Howard,HOU,HOU vs OKC, 9:30 PM,38.7,15200,"",OUT
PG,John Wall,WAS,WAS @ NYK, 7:30 PM,39.1,15000,"",
PG,Russell Westbrook,OKC,OKC @ HOU, 9:30 PM,38.7,14800,"",
PF-C,Pau Gasol,LAL,LAL vs DAL,10:30 PM,36.1,14500,"",OUT
PG,Kyrie Irving,CLE,CLE @ ATL, 7:30 PM,35.7,14500,"",
PF-C,Greg Monroe,DET,DET @ BKN, 7:30 PM,31.2,14200,"",
SG,Monta Ellis,DAL,DAL @ LAL,10:30 PM,32.9,14100,"",
PF,Zach Randolph,MEM,MEM vs DEN, 7:00 PM,33.0,14000,"",
SG,DeMar DeRozan,TOR,TOR vs IND, 7:00 PM,35.0,14000,"",OUT
PG,Michael Carter-Williams,PHI,PHI @ BOS, 7:30 PM,35.0,13900,"",
C,Nikola Vucevic,ORL,ORL @ CHA, 7:00 PM,32.5,13900,"",
SF,Rudy Gay,SAC,SAC @ GSW,10:30 PM,33.2,13800,"",
PF,Kenneth Faried,DEN,DEN @ MEM, 7:00 PM,27.2,13800,"",
PG,Ty Lawson,DEN,DEN @ MEM, 7:00 PM,35.6,13700,"",
PG,Damian Lillard,POR,POR vs PHO,10:00 PM,33.5,13600,"",
C,Marcin Gortat,WAS,WAS @ NYK, 7:30 PM,29.6,13500,"",
PG,Kemba Walker,CHA,CHA vs ORL, 7:00 PM,32.8,13500,"",
SG-SF,Tyreke Evans,NOP,NOP @ UTA, 9:00 PM,28.0,13400,"",
PF,Thaddeus Young,PHI,PHI @ BOS, 7:30 PM,32.2,13300,"",
SG,Dwyane Wade,MIA,MIA vs MIN, 7:30 PM,33.3,13200,"",OUT
PG,Isaiah Thomas,SAC,SAC @ GSW,10:30 PM,33.8,13200,"",OUT
C,Marc Gasol,MEM,MEM vs DEN, 7:00 PM,30.8,13200,"",
SF,Chandler Parsons,HOU,HOU vs OKC, 9:30 PM,30.3,13100,"",
PF,David Lee,GSW,GSW vs SAC,10:30 PM,33.2,13000,"",OUT
PG,Rajon Rondo,BOS,BOS vs PHI, 7:30 PM,31.6,12900,"",OUT
C,Andre Drummond,DET,DET @ BKN, 7:30 PM,34.1,12800,"",
C,Brook Lopez,BKN,BKN vs DET, 7:30 PM,32.6,12700,"",OUT
PG,Goran Dragic,PHO,PHO @ POR,10:00 PM,33.7,12700,"",
SF-PF,Josh Smith,DET,DET @ BKN, 7:30 PM,33.1,12600,"",
PG,Kyle Lowry,TOR,TOR vs IND, 7:00 PM,35.8,12500,"",OUT
PF-C,Derrick Favors,UTA,UTA vs NOP, 9:00 PM,28.9,12400,"",
SF,Nicolas Batum,POR,POR vs PHO,10:00 PM,30.6,12300,"",
SG-SF,Gordon Hayward,UTA,UTA vs NOP, 9:00 PM,31.5,12200,"",
