Position,PlayerName,Team,Opponent,Salary,PPG
SG,Ben Gordon,Bobcats,Knicks,5000,9.0
C,Al Jefferson,Bobcats,Knicks,12150,34.2
PF,Al Jefferson,Bobcats,Knicks,12150,34.2
C,Josh McRoberts,Bobcats,Knicks,7750,23.2
PF,Josh McRoberts,Bobcats,Knicks,7750,23.2
PG,Ramon Sessions,Bobcats,Knicks,5550,16.8
SG,Ramon Sessions,Bobcats,Knicks,5550,16.8
PF,Anthony Tolliver,Bobcats,Knicks,6400,11.4
SF,Anthony Tolliver,Bobcats,Knicks,6400,11.4
SG,Chris Douglas-Roberts,Bobcats,Knicks,5000,10.9
SF,Chris Douglas-Roberts,Bobcats,Knicks,5000,10.9
SG,Gerald Henderson,Bobcats,Knicks,10450,24.8
SF,Gerald Henderson,Bobcats,Knicks,10450,24.8
C,Bismack Biyombo,Bobcats,Knicks,5000,12.7
PG,Kemba Walker,Bobcats,Knicks,12600,32.7
SF,Michael Kidd-Gilchrist,Bobcats,Knicks,6000,17.4
SG,Jeffery Taylor,Bobcats,Knicks,5000,12.2
SF,Jeffery Taylor,Bobcats,Knicks,5000,12.2
C,Cody Zeller,Bobcats,Knicks,5000,12.2
PF,Cody Zeller,Bobcats,Knicks,5000,12.2
PF,Luol Deng,Cavaliers,Lakers,11550,31.7
SF,Luol Deng,Cavaliers,Lakers,11550,31.7
C,Anderson Varejao,Cavaliers,Lakers,12100,26.4
PF,Anderson Varejao,Cavaliers,Lakers,12100,26.4
PG,Jarrett Jack,Cavaliers,Lakers,6800,19.6
SG,Jarrett Jack,Cavaliers,Lakers,6800,19.6
SG,C.J. Miles,Cavaliers,Lakers,7900,17.4
SF,C.J. Miles,Cavaliers,Lakers,7900,17.4
PF,Earl Clark,Cavaliers,Lakers,5000,12.0
SF,Earl Clark,Cavaliers,Lakers,5000,12.0
SG,Alonzo Gee,Cavaliers,Lakers,5000,8.5
SF,Alonzo Gee,Cavaliers,Lakers,5000,8.5
PG,Kyrie Irving,Cavaliers,Lakers,14100,35.7
SG,Kyrie Irving,Cavaliers,Lakers,14100,35.7
C,Tristan Thompson,Cavaliers,Lakers,9700,25.6
PF,Tristan Thompson,Cavaliers,Lakers,9700,25.6
SG,Dion Waiters,Cavaliers,Lakers,8150,22.5
C,Tyler Zeller,Cavaliers,Lakers,5000,8.5
PF,Tyler Zeller,Cavaliers,Lakers,5000,8.5
PF,Anthony Bennett,Cavaliers,Lakers,5000,5.6
SF,Anthony Bennett,Cavaliers,Lakers,5000,5.6
PG,Matthew Dellavedova,Cavaliers,Lakers,5000,9.9
C,Luis Scola,Pacers,Kings,6400,15.6
PF,Luis Scola,Pacers,Kings,6400,15.6
PF,David West,Pacers,Kings,10600,27.2
SF,Danny Granger,Pacers,Kings,6650,16.7
C,Ian Mahinmi,Pacers,Kings,5000,9.4
PG,C.J. Watson,Pacers,Kings,5000,13.0
C,Roy Hibbert,Pacers,Kings,10300,28.4
PG,George Hill,Pacers,Kings,7950,22.2
SG,George Hill,Pacers,Kings,7950,22.2
SG,Paul George,Pacers,Kings,14200,39.0
SF,Paul George,Pacers,Kings,14200,39.0
SG,Lance Stephenson,Pacers,Kings,10850,29.9
PG,Steve Nash,Lakers,Cavaliers,7100,15.2
C,Pau Gasol,Lakers,Cavaliers,13550,33.9
PF,Pau Gasol,Lakers,Cavaliers,13550,33.9
C,Chris Kaman,Lakers,Cavaliers,6250,17.6
PF,Chris Kaman,Lakers,Cavaliers,6250,17.6
SG,Nick Young,Lakers,Cavaliers,8450,22.3
SF,Nick Young,Lakers,Cavaliers,8450,22.3
C,Jordan Hill,Lakers,Cavaliers,7500,20.8
PF,Jordan Hill,Lakers,Cavaliers,7500,20.8
SG,Jodie Meeks,Lakers,Cavaliers,9950,21.9
SG,Wesley Johnson,Lakers,Cavaliers,7700,18.6
SF,Wesley Johnson,Lakers,Cavaliers,7700,18.6
SG,Xavier Henry,Lakers,Cavaliers,6100,16.2
SF,Xavier Henry,Lakers,Cavaliers,6100,16.2
PG,Kendall Marshall,Lakers,Cavaliers,11950,25.1
C,Robert Sacre,Lakers,Cavaliers,5550,11.9
PF,Ryan Kelly,Lakers,Cavaliers,5000,7.5
SG,Mike Miller,Grizzlies,Thunder,5000,14.6
SF,Mike Miller,Grizzlies,Thunder,5000,14.6
C,Zach Randolph,Grizzlies,Thunder,12800,33.4
PF,Zach Randolph,Grizzlies,Thunder,12800,33.4
PF,Tayshaun Prince,Grizzlies,Thunder,5000,13.0
SF,Tayshaun Prince,Grizzlies,Thunder,5000,13.0
SG,Tony Allen,Grizzlies,Thunder,6650,20.9
SF,Tony Allen,Grizzlies,Thunder,6650,20.9
PG,Mike Conley,Grizzlies,Thunder,13800,33.0
C,Marc Gasol,Grizzlies,Thunder,12350,32.9
SG,Courtney Lee,Grizzlies,Thunder,6950,13.3
