Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jamal Crawford,Clippers,Trail Blazers,11200,27.4
SG,Jamal Crawford,Clippers,Trail Blazers,11200,27.4
SG,Joe Johnson,Nets,Bobcats,8700,24.1
SF,Joe Johnson,Nets,Bobcats,8700,24.1
C,Zaza Pachulia,Bucks,Pelicans,9600,19.6
PF,Josh Smith,Pistons,Cavaliers,14050,33.2
SF,Josh Smith,Pistons,Cavaliers,14050,33.2
PF,Marvin Williams,Jazz,76ers,8700,21.7
SF,Marvin Williams,Jazz,76ers,8700,21.7
PG,Jeff Teague,Hawks,Raptors,10800,30.1
C,Kevin Garnett,Nets,Bobcats,7700,19.4
PF,Kevin Garnett,Nets,Bobcats,7700,19.4
SG,Ray Allen,Heat,Warriors,6600,17.8
C,Jermaine O'Neal,Warriors,Heat,5850,14.3
PF,Paul Pierce,Nets,Bobcats,9800,25.3
SF,Paul Pierce,Nets,Bobcats,9800,25.3
PG,Rajon Rondo,Celtics,Spurs,13050,27.5
SG,Jeff Green,Celtics,Spurs,11050,26.1
SF,Jeff Green,Celtics,Spurs,11050,26.1
C,Glen Davis,Magic,Grizzlies,9100,24.3
PF,Glen Davis,Magic,Grizzlies,9100,24.3
PG,Avery Bradley,Celtics,Spurs,7850,22.1
SG,Avery Bradley,Celtics,Spurs,7850,22.1
PG,E'Twaun Moore,Magic,Grizzlies,5000,11.3
SG,E'Twaun Moore,Magic,Grizzlies,5000,11.3
C,Boris Diaw,Spurs,Celtics,6900,18.6
PF,Boris Diaw,Spurs,Celtics,6900,18.6
SG,Gerald Henderson,Bobcats,Nets,9950,24.4
SF,Gerald Henderson,Bobcats,Nets,9950,24.4
PF,Dante Cunningham,Timberwolves,Nuggets,6100,14.1
C,Bismack Biyombo,Bobcats,Nets,5000,11.8
PG,Kemba Walker,Bobcats,Nets,12000,33.1
PG,Jannero Pargo,Bobcats,Nets,5000,9.2
SG,Kyle Korver,Hawks,Raptors,8650,24.9
SF,Kyle Korver,Hawks,Raptors,8650,24.9
PF,Luol Deng,Cavaliers,Pistons,10300,30.3
SF,Luol Deng,Cavaliers,Pistons,10300,30.3
PG,John Lucas III,Jazz,76ers,5000,7.6
PG,C.J. Watson,Pacers,Mavericks,5000,12.7
C,Omer Asik,Rockets,Wizards,5000,13.1
PF,Omer Asik,Rockets,Wizards,5000,13.1
PF,Antawn Jamison,Clippers,Trail Blazers,5000,7.9
C,Anderson Varejao,Cavaliers,Pistons,12000,28.1
PF,Anderson Varejao,Cavaliers,Pistons,12000,28.1
C,Ryan Hollins,Clippers,Trail Blazers,5000,5.4
PG,Ramon Sessions,Bobcats,Nets,6350,18.0
SG,Ramon Sessions,Bobcats,Nets,6350,18.0
SF,Omri Casspi,Rockets,Wizards,5000,15.5
SG,Alonzo Gee,Cavaliers,Pistons,5000,8.4
SF,Alonzo Gee,Cavaliers,Pistons,5000,8.4
PG,Kyrie Irving,Cavaliers,Pistons,14500,35.9
SG,Kyrie Irving,Cavaliers,Pistons,14500,35.9
C,Tristan Thompson,Cavaliers,Pistons,7950,25.1
PF,Tristan Thompson,Cavaliers,Pistons,7950,25.1
C,Dirk Nowitzki,Mavericks,Pacers,13350,35.5
PF,Dirk Nowitzki,Mavericks,Pacers,13350,35.5
PF,Shawn Marion,Mavericks,Pacers,9300,24.5
