Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs HOU, 8:00 PM,48.5,18000,"",OUT
C,Dwight Howard,HOU,HOU @ MIN, 8:00 PM,39.0,17000,"",
PG,Stephen Curry,GSW,GSW vs PHI,10:30 PM,43.6,16900,"",
PF-C,Anthony Davis,NOP,NOP @ TOR, 7:00 PM,43.5,16900,"",
SF-PF,Josh Smith,DET,DET vs SAS, 7:30 PM,33.7,16200,"",
PF,Tim Duncan,SAS,SAS @ DET, 7:30 PM,35.5,15400,"",
C,Andre Drummond,DET,DET vs SAS, 7:30 PM,35.0,14900,"",
SG,DeMar DeRozan,TOR,TOR vs NOP, 7:00 PM,34.9,14400,"",
PG,Brandon Jennings,DET,DET vs SAS, 7:30 PM,34.3,14100,"",
SG,James Harden,HOU,HOU @ MIN, 8:00 PM,37.7,13900,"",
PG,Ty Lawson,DEN,DEN @ IND, 7:00 PM,35.8,13500,"",OUT
PF,Jared Sullinger,BOS,BOS @ MIL, 8:00 PM,26.7,13400,"",
SG-SF,Paul George,IND,IND vs DEN, 7:00 PM,37.1,13300,"",
PG,Kyle Lowry,TOR,TOR vs NOP, 7:00 PM,34.6,12600,"",
PG,Michael Carter-Williams,PHI,PHI @ GSW,10:30 PM,35.6,12400,"",
C,Nikola Pekovic,MIN,MIN vs HOU, 8:00 PM,31.6,12400,"",OUT
C,Spencer Hawes,PHI,PHI @ GSW,10:30 PM,30.4,12300,"",
PF,David West,IND,IND vs DEN, 7:00 PM,27.8,12200,"",
PG,Ricky Rubio,MIN,MIN vs HOU, 8:00 PM,29.5,12100,"",
PG,Rajon Rondo,BOS,BOS @ MIL, 8:00 PM,26.3,11900,"",OUT
PG,Brandon Knight,MIL,MIL vs BOS, 8:00 PM,27.6,11700,"",
PF,Ryan Anderson,NOP,NOP @ TOR, 7:00 PM,29.6,11600,"",OUT
SG,Lance Stephenson,IND,IND vs DEN, 7:00 PM,30.0,11200,"",OUT
PG,Jrue Holiday,NOP,NOP @ TOR, 7:00 PM,32.3,11000,"",OUT
SF-PF,Jeff Green,BOS,BOS @ MIL, 8:00 PM,25.5,10900,"",
SF,Chandler Parsons,HOU,HOU @ MIN, 8:00 PM,30.4,10800,"",
C,JJ Hickson,DEN,DEN @ IND, 7:00 PM,26.7,10700,"",
SG-SF,Evan Turner,PHI,PHI @ GSW,10:30 PM,29.8,10700,"",
PF,Thaddeus Young,PHI,PHI @ GSW,10:30 PM,30.9,10500,"",
SG,Eric Gordon,NOP,NOP @ TOR, 7:00 PM,25.2,10500,"",
C,Andrew Bogut,GSW,GSW vs PHI,10:30 PM,27.5,10400,"",OUT
PF-C,Greg Monroe,DET,DET vs SAS, 7:30 PM,28.6,10300,"",
SF,Wilson Chandler,DEN,DEN @ IND, 7:00 PM,24.9,10300,"",
PG,Jeremy Lin,HOU,HOU @ MIN, 8:00 PM,23.7,10200,"",
SF,Khris Middleton,MIL,MIL vs BOS, 8:00 PM,21.0,10200,"",
PF,John Henson,MIL,MIL vs BOS, 8:00 PM,28.3,10200,"",
SF-PF,Terrence Jones,HOU,HOU @ MIN, 8:00 PM,26.1,10100,"",
PG,George Hill,IND,IND vs DEN, 7:00 PM,22.4,10100,"",
C,Jonas Valanciunas,TOR,TOR vs NOP, 7:00 PM,23.4,10100,"",
SG,Klay Thompson,GSW,GSW vs PHI,10:30 PM,27.1,10000,"",
PF,David Lee,GSW,GSW vs PHI,10:30 PM,33.8,9900,"",OUT
SG,Randy Foye,DEN,DEN @ IND, 7:00 PM,20.5,9800,"",
SG-SF,Kawhi Leonard,SAS,SAS @ DET, 7:30 PM,24.9,9700,"",OUT
SF,Corey Brewer,MIN,MIN vs HOU, 8:00 PM,19.7,9500,"",
PG,Patrick Beverley,HOU,HOU @ MIN, 8:00 PM,20.9,9300,"",
SG-SF,Danny Green,SAS,SAS @ DET, 7:30 PM,17.1,9200,"",
C,Roy Hibbert,IND,IND vs DEN, 7:00 PM,27.3,9200,"",
C,Larry Sanders,MIL,MIL vs BOS, 8:00 PM,21.9,9200,"",OUT
SG,Kevin Martin,MIN,MIN vs HOU, 8:00 PM,26.9,9200,"",OUT
SF,Harrison Barnes,GSW,GSW vs PHI,10:30 PM,18.5,9100,"",
