Position,PlayerName,Team,Opponent,Salary,PPG
C,Elton Brand,Hawks,Magic,6350,11.7
PF,Elton Brand,Hawks,Magic,6350,11.7
SG,Kyle Korver,Hawks,Magic,9500,25.6
SF,Kyle Korver,Hawks,Magic,9500,25.6
PG,Lou Williams,Hawks,Magic,6750,18.3
SG,Lou Williams,Hawks,Magic,6750,18.3
PF,Paul Millsap,Hawks,Magic,13600,36.1
PG,Jeff Teague,Hawks,Magic,10900,31.1
PF,DeMarre Carroll,Hawks,Magic,7750,21.6
SF,DeMarre Carroll,Hawks,Magic,7750,21.6
PG,Shelvin Mack,Hawks,Magic,7150,16.4
C,Gustavo Ayon,Hawks,Magic,5000,9.8
PF,Gustavo Ayon,Hawks,Magic,5000,9.8
PF,Mike Scott,Hawks,Magic,7750,14.3
PG,Dennis Schroder,Hawks,Magic,5000,7.4
C,Pero Antic,Hawks,Magic,6550,12.6
PF,Gerald Wallace,Celtics,Wizards,5000,13.3
SF,Gerald Wallace,Celtics,Wizards,5000,13.3
SG,Keith Bogans,Celtics,Wizards,5000,4.0
SF,Keith Bogans,Celtics,Wizards,5000,4.0
PF,Kris Humphries,Celtics,Wizards,8200,18.2
C,Brandon Bass,Celtics,Wizards,7400,21.6
PF,Brandon Bass,Celtics,Wizards,7400,21.6
PG,Rajon Rondo,Celtics,Wizards,6650,18.5
SG,Jeff Green,Celtics,Wizards,9050,24.7
SF,Jeff Green,Celtics,Wizards,9050,24.7
PG,Jerryd Bayless,Celtics,Wizards,5850,14.5
SG,Jerryd Bayless,Celtics,Wizards,5850,14.5
PG,Avery Bradley,Celtics,Wizards,9500,23.0
SG,Avery Bradley,Celtics,Wizards,9500,23.0
C,Jared Sullinger,Celtics,Wizards,11350,25.8
PF,Jared Sullinger,Celtics,Wizards,11350,25.8
C,Kelly Olynyk,Celtics,Wizards,7150,15.4
PG,Phil Pressey,Celtics,Wizards,5000,7.6
C,Vitor Faverani,Celtics,Wizards,5000,11.1
SG,Ben Gordon,Bobcats,Clippers,5000,9.0
C,Al Jefferson,Bobcats,Clippers,15050,36.8
PF,Al Jefferson,Bobcats,Clippers,15050,36.8
C,Josh McRoberts,Bobcats,Clippers,8700,23.4
PF,Josh McRoberts,Bobcats,Clippers,8700,23.4
PG,Ramon Sessions,Bobcats,Clippers,8300,17.4
SG,Ramon Sessions,Bobcats,Clippers,8300,17.4
PF,Anthony Tolliver,Bobcats,Clippers,5000,11.5
SF,Anthony Tolliver,Bobcats,Clippers,5000,11.5
SG,Chris Douglas-Roberts,Bobcats,Clippers,5000,9.1
SF,Chris Douglas-Roberts,Bobcats,Clippers,5000,9.1
SG,Gerald Henderson,Bobcats,Clippers,9100,24.4
SF,Gerald Henderson,Bobcats,Clippers,9100,24.4
