Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SG,DeMar DeRozan,TOR,TOR vs BKN, 1:00 PM,34.8,14800,"",
PF,Tim Duncan,SAS,SAS vs DAL, 3:30 PM,34.5,14200,"",
PF,Dirk Nowitzki,DAL,DAL @ SAS, 3:30 PM,34.8,13900,"",
PG,Kyle Lowry,TOR,TOR vs BKN, 1:00 PM,35.6,13600,"",
SG,Monta Ellis,DAL,DAL @ SAS, 3:30 PM,32.8,13000,"",
SG,Manu Ginobili,SAS,SAS vs DAL, 3:30 PM,23.5,12300,"",
C,Tiago Splitter,SAS,SAS vs DAL, 3:30 PM,19.9,12000,"",
PG,Deron Williams,BKN,BKN @ TOR, 1:00 PM,28.0,11600,"",OUT
PG,Tony Parker,SAS,SAS vs DAL, 3:30 PM,27.1,11400,"",
SG-SF,Joe Johnson,BKN,BKN @ TOR, 1:00 PM,24.4,11200,"",
SG-SF,Kawhi Leonard,SAS,SAS vs DAL, 3:30 PM,27.0,10800,"",
SF,Paul Pierce,BKN,BKN @ TOR, 1:00 PM,24.0,10500,"",
SG-SF,Vince Carter,DAL,DAL @ SAS, 3:30 PM,21.3,9800,"",
C,Jonas Valanciunas,TOR,TOR vs BKN, 1:00 PM,24.1,9500,"",
PF-C,DeJuan Blair,DAL,DAL @ SAS, 3:30 PM,14.9,8700,"",
PG,Jose Calderon,DAL,DAL @ SAS, 3:30 PM,21.9,8500,"",OUT
PF,Amir Johnson,TOR,TOR vs BKN, 1:00 PM,22.6,8400,"",
PG,Greivis Vasquez,TOR,TOR vs BKN, 1:00 PM,18.3,8200,"",
PF,Patrick Patterson,TOR,TOR vs BKN, 1:00 PM,18.9,8000,"",
SG-SF,Danny Green,SAS,SAS vs DAL, 3:30 PM,17.8,7800,"",
SG-SF,Alan Anderson,BKN,BKN @ TOR, 1:00 PM,12.4,7800,"",
SF,Andrei Kirilenko,BKN,BKN @ TOR, 1:00 PM,12.5,7700,"",
PF,Boris Diaw,SAS,SAS vs DAL, 3:30 PM,18.6,7700,"",
SG-SF,Terrence Ross,TOR,TOR vs BKN, 1:00 PM,16.7,7700,"",
PF,Kevin Garnett,BKN,BKN @ TOR, 1:00 PM,18.7,7700,"",
PF-C,Andray Blatche,BKN,BKN @ TOR, 1:00 PM,21.3,7700,"",
PF,Mirza Teletovic,BKN,BKN @ TOR, 1:00 PM,15.1,7600,"",
SF,Shawn Marion,DAL,DAL @ SAS, 3:30 PM,22.9,7600,"",
SG,Marco Belinelli,SAS,SAS vs DAL, 3:30 PM,17.6,7500,"",
C,Samuel Dalembert,DAL,DAL @ SAS, 3:30 PM,18.1,7500,"",
PG,Shaun Livingston,BKN,BKN @ TOR, 1:00 PM,18.9,7400,"",
PF-C,Brandan Wright,DAL,DAL @ SAS, 3:30 PM,17.2,7400,"",
PG,Devin Harris,DAL,DAL @ SAS, 3:30 PM,17.5,7300,"",
PG,Patty Mills,SAS,SAS vs DAL, 3:30 PM,16.2,6900,"",
SG-SF,John Salmons,TOR,TOR vs BKN, 1:00 PM,11.2,6700,"",
SG,Marcus Thornton,BKN,BKN @ TOR, 1:00 PM,15.1,6300,"",
PG,Marquis Teague,BKN,BKN @ TOR, 1:00 PM,5.9,6200,"",
PG,Jorge Gutierrez,BKN,BKN @ TOR, 1:00 PM,9.5,6000,"",
C,Jason Collins,BKN,BKN @ TOR, 1:00 PM,3.0,6000,"",
PF-C,Mason Plumlee,BKN,BKN @ TOR, 1:00 PM,15.5,6000,"",
SG,Julyan Stone,TOR,TOR vs BKN, 1:00 PM,3.0,5000,"",
SF,Jae Crowder,DAL,DAL @ SAS, 3:30 PM,10.0,5000,"",
PG,Cory Joseph,SAS,SAS vs DAL, 3:30 PM,10.2,5000,"",
PF-C,Jeff Ayres,SAS,SAS vs DAL, 3:30 PM,8.8,5000,"",
PF-C,Matt Bonner,SAS,SAS vs DAL, 3:30 PM,6.7,5000,"",
PF-C,Aron Baynes,SAS,SAS vs DAL, 3:30 PM,7.0,5000,"",
PG,Shane Larkin,DAL,DAL @ SAS, 3:30 PM,6.2,5000,"",
PG,Gal Mekel,DAL,DAL @ SAS, 3:30 PM,5.8,5000,"",
SG,Wayne Ellington,DAL,DAL @ SAS, 3:30 PM,5.5,5000,"",
SF,Austin Daye,SAS,SAS vs DAL, 3:30 PM,5.4,5000,"",
SF,Damion James,SAS,SAS vs DAL, 3:30 PM,5.3,5000,"",
C,Bernard James,DAL,DAL @ SAS, 3:30 PM,3.2,5000,"",
SG,Ricky Ledo,DAL,DAL @ SAS, 3:30 PM,2.2,5000,"",
C,Brook Lopez,BKN,BKN @ TOR, 1:00 PM,32.6,5000,"",OUT
PF-C,Tyler Hansbrough,TOR,TOR vs BKN, 1:00 PM,11.3,5000,"",
PF,Chuck Hayes,TOR,TOR vs BKN, 1:00 PM,8.0,5000,"",
PG,Nando De Colo,TOR,TOR vs BKN, 1:00 PM,8.1,5000,"",
PG,Dwight Buycks,TOR,TOR vs BKN, 1:00 PM,6.6,5000,"",
SF,Landry Fields,TOR,TOR vs BKN, 1:00 PM,6.4,5000,"",OUT
SF,Steve Novak,TOR,TOR vs BKN, 1:00 PM,5.3,5000,"",
