"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF/PF","Kevin Durant",10400,"LAC@OKC 09:30PM ET",53.435
"PG","Russell Westbrook",10000,"LAC@OKC 09:30PM ET",44.846
"PG","Chris Paul",9600,"LAC@OKC 09:30PM ET",46.134
"PF/C","Blake Griffin",9300,"LAC@OKC 09:30PM ET",44.272
"SG/SF","Paul George",9000,"Was@Ind 07:00PM ET",40.832
"C","DeAndre Jordan",7200,"LAC@OKC 09:30PM ET",35.694
"SG","Bradley Beal",7100,"Was@Ind 07:00PM ET",30.201
"PG","John Wall",6800,"Was@Ind 07:00PM ET",40.964
"SG/SF","Trevor Ariza",6600,"Was@Ind 07:00PM ET",30.471
"PF","David West",6200,"Was@Ind 07:00PM ET",29.599
"PG/SG","Jamal Crawford",6100,"LAC@OKC 09:30PM ET",27.928
"PF/C","Serge Ibaka",6100,"LAC@OKC 09:30PM ET",33.443
"PG/SG","George Hill",6000,"Was@Ind 07:00PM ET",23.181
"PF/C","Nene Hilario",6000,"Was@Ind 07:00PM ET",28.627
"C","Roy Hibbert",6000,"Was@Ind 07:00PM ET",24.421
"SG/SF","Lance Stephenson",6000,"Was@Ind 07:00PM ET",31.065
"C","Marcin Gortat",5900,"Was@Ind 07:00PM ET",31.178
"SF","Matt Barnes",4800,"LAC@OKC 09:30PM ET",21.054
"SG","J.J. Redick",4700,"LAC@OKC 09:30PM ET",22.533
"PG","Darren Collison",4600,"LAC@OKC 09:30PM ET",21.563
"PG/SG","Reggie Jackson",4500,"LAC@OKC 09:30PM ET",25.225
"SF","Caron Butler",4300,"LAC@OKC 09:30PM ET",19.265
"PF/C","Al Harrington",4000,"Was@Ind 07:00PM ET",10.878
"SG/SF","Thabo Sefolosha",3700,"LAC@OKC 09:30PM ET",15.557
"C","Kendrick Perkins",3700,"LAC@OKC 09:30PM ET",12.308
"PG","C.J. Watson",3600,"Was@Ind 07:00PM ET",13.361
"PF/C","Glen Davis",3600,"LAC@OKC 09:30PM ET",18.165
"C","Steven Adams",3600,"LAC@OKC 09:30PM ET",10.835
"PG/SG","Andre Miller",3500,"Was@Ind 07:00PM ET",12.922
"SG/SF","Evan Turner",3400,"Was@Ind 07:00PM ET",24.569
"C","Ian Mahinmi",3400,"Was@Ind 07:00PM ET",10.480
"PF/C","Drew Gooden",3400,"Was@Ind 07:00PM ET",15.450
"PF/C","Nick Collison",3300,"LAC@OKC 09:30PM ET",11.195
"SG/SF","Martell Webster",3300,"Was@Ind 07:00PM ET",16.330
"PF/C","Luis Scola",3300,"Was@Ind 07:00PM ET",15.141
"PF","Trevor Booker",3200,"Was@Ind 07:00PM ET",16.516
"SF/PF","Andre Roberson",3200,"LAC@OKC 09:30PM ET",6.613
"PG","Derek Fisher",3200,"LAC@OKC 09:30PM ET",10.785
"PF/C","Lavoy Allen",3100,"Was@Ind 07:00PM ET",13.572
"SF/PF","Chris Copeland",3100,"Was@Ind 07:00PM ET",5.979
"SF/PF","Perry Jones",3000,"LAC@OKC 09:30PM ET",7.242
"PF/C","Kevin Seraphin",3000,"Was@Ind 07:00PM ET",8.605
"PF","Grant Jerrett",3000,"LAC@OKC 09:30PM ET",0
"SF","Danny Granger",3000,"LAC@OKC 09:30PM ET",13.313
"SG/SF","Reggie Bullock",3000,"LAC@OKC 09:30PM ET",5.078
"SF","Otto Porter Jr.",3000,"Was@Ind 07:00PM ET",4.664
"SF/PF","Hedo Turkoglu",3000,"LAC@OKC 09:30PM ET",8.570
"SG/SF","Jeremy Lamb",3000,"LAC@OKC 09:30PM ET",15.373
"SG","Willie Green",3000,"LAC@OKC 09:30PM ET",8.938
"SG/SF","Rasual Butler",3000,"Was@Ind 07:00PM ET",4.811
"C","Andrew Bynum",3000,"Was@Ind 07:00PM ET",19.452
"PG/SG","Garrett Temple",3000,"Was@Ind 07:00PM ET",4.922
"PG/SG","Donald Sloan",3000,"Was@Ind 07:00PM ET",5.240
"C","Hasheem Thabeet",3000,"LAC@OKC 09:30PM ET",4.063
"SF","Chris Singleton",3000,"Was@Ind 07:00PM ET",6.870
"SG/SF","Glen Rice Jr.",3000,"Was@Ind 07:00PM ET",7.227
"SF","Solomon Hill",3000,"Was@Ind 07:00PM ET",4.545
"SG/SF","Jared Dudley",3000,"LAC@OKC 09:30PM ET",12.556
"C","Ryan Hollins",3000,"LAC@OKC 09:30PM ET",5.188
