Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ WAS, 7:00 PM,50.0,20000,"",
PF-C,Kevin Love,MIN,MIN @ ATL, 7:30 PM,47.7,18100,"",
PF-C,Anthony Davis,NOP,NOP vs CHI, 8:00 PM,43.2,18000,"",OUT
SF,Carmelo Anthony,NYK,NYK vs MIA, 8:30 PM,44.2,17500,"",
C,DeMarcus Cousins,SAC,SAC @ SAS, 8:30 PM,43.9,17200,"",OUT
SF,LeBron James,MIA,MIA @ NYK, 8:30 PM,43.8,16700,"",
C,Al Jefferson,CHA,CHA @ PHO, 9:00 PM,39.3,16500,"",
PF,LaMarcus Aldridge,POR,POR vs TOR,10:00 PM,45.1,16300,"",
PG,Kyle Lowry,TOR,TOR @ POR,10:00 PM,34.8,15700,"",
PF,Blake Griffin,LAC,LAC vs UTA,10:30 PM,41.1,15600,"",
PG,Russell Westbrook,OKC,OKC @ WAS, 7:00 PM,39.0,15200,"",OUT
PF,Paul Millsap,ATL,ATL vs MIN, 7:30 PM,35.9,14500,"",
PG,Goran Dragic,PHO,PHO vs CHA, 9:00 PM,33.6,14500,"",
PG,John Wall,WAS,WAS vs OKC, 7:00 PM,39.2,14500,"",
C,Joakim Noah,CHI,CHI @ NOP, 8:00 PM,35.0,14300,"",
PG,Kyrie Irving,CLE,CLE @ HOU, 8:00 PM,35.2,14200,"",
SG-SF,Paul George,IND,IND vs BKN, 7:00 PM,37.7,14000,"",
C,Dwight Howard,HOU,HOU vs CLE, 8:00 PM,38.3,14000,"",
PF,Zach Randolph,MEM,MEM vs MIL, 8:00 PM,33.8,13900,"",
PG,Brandon Jennings,DET,DET vs PHI, 7:30 PM,33.4,13700,"",
SG,Lance Stephenson,IND,IND vs BKN, 7:00 PM,30.2,13600,"",
PF,Tim Duncan,SAS,SAS vs SAC, 8:30 PM,34.5,13600,"",
PG,Michael Carter-Williams,PHI,PHI @ DET, 7:30 PM,36.6,13600,"",
C,DeAndre Jordan,LAC,LAC vs UTA,10:30 PM,33.6,13500,"",
PG,Mike Conley,MEM,MEM vs MIL, 8:00 PM,32.5,13200,"",
SG-SF,Gordon Hayward,UTA,UTA @ LAC,10:30 PM,32.5,13200,"",
PF-C,Serge Ibaka,OKC,OKC @ WAS, 7:00 PM,31.6,12900,"",
PG,Kemba Walker,CHA,CHA @ PHO, 9:00 PM,32.9,12900,"",OUT
SG-SF,Evan Turner,PHI,PHI @ DET, 7:30 PM,30.7,12800,"",
SG,James Harden,HOU,HOU vs CLE, 8:00 PM,38.1,12800,"",OUT
SF-PF,Josh Smith,DET,DET vs PHI, 7:30 PM,32.5,12700,"",
PG,Eric Bledsoe,PHO,PHO vs CHA, 9:00 PM,32.5,12700,"",OUT
C,Brook Lopez,BKN,BKN @ IND, 7:00 PM,32.6,12700,"",OUT
PF,Thaddeus Young,PHI,PHI @ DET, 7:30 PM,31.6,12700,"",
PG,Jrue Holiday,NOP,NOP vs CHI, 8:00 PM,32.3,12600,"",OUT
PG,Isaiah Thomas,SAC,SAC @ SAS, 8:30 PM,32.8,12500,"",
SF,Rudy Gay,SAC,SAC @ SAS, 8:30 PM,33.4,12400,"",
PF-C,Chris Bosh,MIA,MIA @ NYK, 8:30 PM,29.1,12300,"",
C,Andre Drummond,DET,DET vs PHI, 7:30 PM,34.1,12200,"",
C,Spencer Hawes,PHI,PHI @ DET, 7:30 PM,31.2,12000,"",
PF,Carlos Boozer,CHI,CHI @ NOP, 8:00 PM,28.4,11900,"",
PF,Derrick Favors,UTA,UTA @ LAC,10:30 PM,29.6,11800,"",OUT
PG,Jeff Teague,ATL,ATL vs MIN, 7:30 PM,30.0,11800,"",OUT
PF,Ryan Anderson,NOP,NOP vs CHI, 8:00 PM,29.6,11600,"",OUT
PF-C,Greg Monroe,DET,DET vs PHI, 7:30 PM,28.7,11500,"",
SF,Luol Deng,CLE,CLE @ HOU, 8:00 PM,30.6,11500,"",
PG,Brandon Knight,MIL,MIL @ MEM, 8:00 PM,26.8,11500,"",
SG,Bradley Beal,WAS,WAS vs OKC, 7:00 PM,27.2,11400,"",
SF,Chandler Parsons,HOU,HOU vs CLE, 8:00 PM,31.0,11400,"",
PF-C,Nene Hilario,WAS,WAS vs OKC, 7:00 PM,27.7,11400,"",
PG,Damian Lillard,POR,POR vs TOR,10:00 PM,33.3,11300,"",
PG,Deron Williams,BKN,BKN @ IND, 7:00 PM,26.3,11200,"",
SG,DeMar DeRozan,TOR,TOR @ POR,10:00 PM,33.9,11200,"",OUT
SG,Eric Gordon,NOP,NOP vs CHI, 8:00 PM,25.5,11100,"",
C,Marc Gasol,MEM,MEM vs MIL, 8:00 PM,29.4,11100,"",
SF,Trevor Ariza,WAS,WAS vs OKC, 7:00 PM,28.4,11100,"",
SG,Kevin Martin,MIN,MIN @ ATL, 7:30 PM,27.1,11000,"",
C,Marcin Gortat,WAS,WAS vs OKC, 7:00 PM,27.8,11000,"",
PG,Tony Parker,SAS,SAS vs SAC, 8:30 PM,29.3,10900,"",
SG,Dwyane Wade,MIA,MIA @ NYK, 8:30 PM,33.0,10800,"",
C,Jonas Valanciunas,TOR,TOR @ POR,10:00 PM,23.0,10800,"",
PG,Ricky Rubio,MIN,MIN @ ATL, 7:30 PM,29.2,10700,"",
SF,Nicolas Batum,POR,POR vs TOR,10:00 PM,30.1,10700,"",
C,Nikola Pekovic,MIN,MIN @ ATL, 7:30 PM,31.6,10600,"",OUT
PF,David West,IND,IND vs BKN, 7:00 PM,27.2,10500,"",
SG-SF,Jimmy Butler,CHI,CHI @ NOP, 8:00 PM,24.8,10400,"",
SF-PF,Terrence Jones,HOU,HOU vs CLE, 8:00 PM,26.2,10400,"",
PF,John Henson,MIL,MIL @ MEM, 8:00 PM,28.6,10400,"",
C,Roy Hibbert,IND,IND vs BKN, 7:00 PM,28.0,10400,"",
SG,Tyreke Evans,NOP,NOP vs CHI, 8:00 PM,25.6,10300,"",
SG,Wesley Matthews,POR,POR vs TOR,10:00 PM,26.6,10300,"",
C,Tyson Chandler,NYK,NYK vs MIA, 8:30 PM,24.0,10200,"",
SG,JR Smith,NYK,NYK vs MIA, 8:30 PM,23.1,10100,"",
PG,Raymond Felton,NYK,NYK vs MIA, 8:30 PM,23.5,10100,"",
SG,Jamal Crawford,LAC,LAC vs UTA,10:30 PM,25.5,10100,"",
SG-SF,Gerald Green,PHO,PHO vs CHA, 9:00 PM,21.8,10000,"",
C,Anderson Varejao,CLE,CLE @ HOU, 8:00 PM,28.3,10000,"",OUT
SF,Paul Pierce,BKN,BKN @ IND, 7:00 PM,24.3,10000,"",
SG,Terrence Ross,TOR,TOR @ POR,10:00 PM,17.2,9900,"",
C,Robin Lopez,POR,POR vs TOR,10:00 PM,24.5,9800,"",
SG-SF,Kawhi Leonard,SAS,SAS vs SAC, 8:30 PM,24.9,9700,"",OUT
PF-C,Andray Blatche,BKN,BKN @ IND, 7:00 PM,22.9,9700,"",
PG,Jeremy Lin,HOU,HOU vs CLE, 8:00 PM,23.2,9700,"",
SG,Gerald Henderson,CHA,CHA @ PHO, 9:00 PM,25.3,9500,"",
PF-C,Taj Gibson,CHI,CHI @ NOP, 8:00 PM,23.8,9400,"",
PF,Ersan Ilyasova,MIL,MIL @ MEM, 8:00 PM,19.4,9400,"",
SF,DeMarre Carroll,ATL,ATL vs MIN, 7:30 PM,22.0,9300,"",
PF,Amir Johnson,TOR,TOR @ POR,10:00 PM,23.0,9200,"",
PF-C,Andrea Bargnani,NYK,NYK vs MIA, 8:30 PM,23.2,9100,"",OUT
PG,Trey Burke,UTA,UTA @ LAC,10:30 PM,25.0,9100,"",OUT
PF,Markieff Morris,PHO,PHO vs CHA, 9:00 PM,23.8,9100,"",
PG,George Hill,IND,IND vs BKN, 7:00 PM,21.8,9000,"",
PG,DJ Augustin,CHI,CHI @ NOP, 8:00 PM,19.3,9000,"",
SG-SF,Kyle Korver,ATL,ATL vs MIN, 7:30 PM,22.9,8800,"",
PG,Darren Collison,LAC,LAC vs UTA,10:30 PM,19.0,8800,"",
PG,Reggie Jackson,OKC,OKC @ WAS, 7:00 PM,24.3,8800,"",
PF-C,Miles Plumlee,PHO,PHO vs CHA, 9:00 PM,24.1,8800,"",
SF,Al-Farouq Aminu,NOP,NOP vs CHI, 8:00 PM,20.8,8700,"",
PG,Mario Chalmers,MIA,MIA @ NYK, 8:30 PM,22.6,8700,"",
SG,Alec Burks,UTA,UTA @ LAC,10:30 PM,21.7,8600,"",
SG-SF,Mike Dunleavy,CHI,CHI @ NOP, 8:00 PM,20.4,8600,"",
PG-SG,Rodney Stuckey,DET,DET vs PHI, 7:30 PM,20.5,8500,"",
SG-SF,PJ Tucker,PHO,PHO vs CHA, 9:00 PM,21.3,8500,"",
SG-SF,James Anderson,PHI,PHI @ DET, 7:30 PM,18.6,8500,"",
PF-C,Channing Frye,PHO,PHO vs CHA, 9:00 PM,22.6,8400,"",
SG,Dion Waiters,CLE,CLE @ HOU, 8:00 PM,21.9,8400,"",
PF,Tristan Thompson,CLE,CLE @ HOU, 8:00 PM,25.4,8400,"",
PF-C,Jason Thompson,SAC,SAC @ SAS, 8:30 PM,18.0,8300,"",
PG,Ramon Sessions,CHA,CHA @ PHO, 9:00 PM,18.6,8300,"",
SG,JJ Redick,LAC,LAC vs UTA,10:30 PM,22.9,8200,"",
SG,Tony Allen,MEM,MEM vs MIL, 8:00 PM,21.0,8200,"",OUT
PF,Kevin Garnett,BKN,BKN @ IND, 7:00 PM,19.3,8100,"",
C,Larry Sanders,MIL,MIL @ MEM, 8:00 PM,21.1,8000,"",
SF,Kyle Singler,DET,DET vs PHI, 7:30 PM,14.5,8000,"",
SG-SF,Joe Johnson,BKN,BKN @ IND, 7:00 PM,24.0,8000,"",
PG,Greivis Vasquez,TOR,TOR @ POR,10:00 PM,16.5,8000,"",
PG,Mo Williams,POR,POR vs TOR,10:00 PM,19.0,8000,"",
C,Enes Kanter,UTA,UTA @ LAC,10:30 PM,20.7,8000,"",
C,Greg Stiemsma,NOP,NOP vs CHI, 8:00 PM,10.4,8000,"",
PG,Brian Roberts,NOP,NOP vs CHI, 8:00 PM,13.7,8000,"",
SG,Ray Allen,MIA,MIA @ NYK, 8:30 PM,17.2,8000,"",
SG,Tim Hardaway Jr,NYK,NYK vs MIA, 8:30 PM,12.8,8000,"",
PG,Derrick Rose,CHI,CHI @ NOP, 8:00 PM,24.2,8000,"",OUT
PF,Perry Jones,OKC,OKC @ WAS, 7:00 PM,7.6,8000,"",
PF-C,Al Horford,ATL,ATL vs MIN, 7:30 PM,35.6,8000,"",OUT
SF,Corey Brewer,MIN,MIN @ ATL, 7:30 PM,19.2,8000,"",
PG,Shelvin Mack,ATL,ATL vs MIN, 7:30 PM,16.3,8000,"",
SG,Thabo Sefolosha,OKC,OKC @ WAS, 7:00 PM,15.8,8000,"",
C,Ronny Turiaf,MIN,MIN @ ATL, 7:30 PM,12.6,8000,"",
SG,Jeremy Lamb,OKC,OKC @ WAS, 7:00 PM,17.4,8000,"",
PF,Boris Diaw,SAS,SAS vs SAC, 8:30 PM,18.1,8000,"",
