Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Kevin Durant,OKC,OKC @ NOP, 8:00 PM,50.1,19000,"",
SG,James Harden,HOU,HOU vs SAS, 8:00 PM,40.8,19000,"",
SF,LeBron James,MIA,MIA @ WAS, 7:00 PM,45.6,18800,"",
PF-C,Kevin Love,MIN,MIN @ GSW,10:30 PM,48.2,18500,"",OUT
PG,Stephen Curry,GSW,GSW vs MIN,10:30 PM,41.8,18300,"",
C,Al Jefferson,CHA,CHA @ ATL, 7:30 PM,40.8,18100,"",
PF-C,Anthony Davis,NOP,NOP vs OKC, 8:00 PM,42.4,17600,"",OUT
PG,Russell Westbrook,OKC,OKC @ NOP, 8:00 PM,39.4,17100,"",
C,Joakim Noah,CHI,CHI vs ORL, 8:00 PM,37.7,15800,"",
PG,John Wall,WAS,WAS vs MIA, 7:00 PM,38.8,14500,"",
PG,Eric Bledsoe,PHO,PHO vs MEM,10:00 PM,33.0,14400,"",
PG,Rajon Rondo,BOS,BOS @ PHI, 7:00 PM,32.3,14300,"",OUT
PG,Michael Carter-Williams,PHI,PHI vs BOS, 7:00 PM,35.2,14200,"",
PG,Kyle Lowry,TOR,TOR vs MIL, 7:00 PM,35.9,14100,"",
PF,Paul Millsap,ATL,ATL vs CHA, 7:30 PM,36.3,14000,"",
PF-C,Pau Gasol,LAL,LAL @ UTA, 9:00 PM,36.1,14000,"",OUT
C,Marc Gasol,MEM,MEM @ PHO,10:00 PM,31.5,14000,"",
C,Dwight Howard,HOU,HOU vs SAS, 8:00 PM,38.6,14000,"",
PG,Kemba Walker,CHA,CHA @ ATL, 7:30 PM,33.1,13600,"",OUT
SG,DeMar DeRozan,TOR,TOR vs MIL, 7:00 PM,34.9,13500,"",
C,Marcin Gortat,WAS,WAS vs MIA, 7:00 PM,29.9,13500,"",
PF,Tim Duncan,SAS,SAS @ HOU, 8:00 PM,34.7,13400,"",OUT
PG,Goran Dragic,PHO,PHO vs MEM,10:00 PM,33.7,13300,"",
SG,Dwyane Wade,MIA,MIA @ WAS, 7:00 PM,33.2,13200,"",
PF,Zach Randolph,MEM,MEM @ PHO,10:00 PM,33.0,13200,"",
PF-C,Serge Ibaka,OKC,OKC @ NOP, 8:00 PM,32.2,13200,"",
PG,Jeff Teague,ATL,ATL vs CHA, 7:30 PM,29.8,13100,"",
PF,David Lee,GSW,GSW vs MIN,10:30 PM,32.9,12900,"",
SG,Brandon Knight,MIL,MIL @ TOR, 7:00 PM,29.3,12900,"",OUT
SF,Chandler Parsons,HOU,HOU vs SAS, 8:00 PM,30.7,12800,"",OUT
C,Nikola Vucevic,ORL,ORL @ CHI, 8:00 PM,32.5,12700,"",OUT
PF-C,Jordan Hill,LAL,LAL @ UTA, 9:00 PM,21.2,12200,"",
C,Jonas Valanciunas,TOR,TOR vs MIL, 7:00 PM,24.0,12200,"",
PG,Mike Conley,MEM,MEM @ PHO,10:00 PM,31.1,12000,"",
PG,Ricky Rubio,MIN,MIN @ GSW,10:30 PM,29.9,12000,"",
SG-SF,Kawhi Leonard,SAS,SAS @ HOU, 8:00 PM,27.3,12000,"",
SG-SF,Gordon Hayward,UTA,UTA vs LAL, 9:00 PM,31.3,11900,"",
C,Nikola Pekovic,MIN,MIN @ GSW,10:30 PM,30.1,11800,"",OUT
PF-C,Derrick Favors,UTA,UTA vs LAL, 9:00 PM,29.0,11800,"",
C,Enes Kanter,UTA,UTA vs LAL, 9:00 PM,22.8,11600,"",
PG-SG,Avery Bradley,BOS,BOS @ PHI, 7:00 PM,22.4,11400,"",
PF-C,Jared Sullinger,BOS,BOS @ PHI, 7:00 PM,26.5,11200,"",OUT
SG,Bradley Beal,WAS,WAS vs MIA, 7:00 PM,27.3,11100,"",
PF,Thaddeus Young,PHI,PHI vs BOS, 7:00 PM,31.8,11100,"",
SG-SF,Nick Young,LAL,LAL @ UTA, 9:00 PM,23.2,11000,"",
SG,Klay Thompson,GSW,GSW vs MIN,10:30 PM,26.9,10900,"",
SG-SF,Tyreke Evans,NOP,NOP vs OKC, 8:00 PM,27.6,10700,"",OUT
SF,Corey Brewer,MIN,MIN @ GSW,10:30 PM,20.9,10700,"",
PG,Jameer Nelson,ORL,ORL @ CHI, 8:00 PM,26.0,10600,"",
SF-PF,Terrence Jones,HOU,HOU vs SAS, 8:00 PM,25.4,10600,"",
SG-SF,Arron Afflalo,ORL,ORL @ CHI, 8:00 PM,27.3,10600,"",
PG,Tony Parker,SAS,SAS @ HOU, 8:00 PM,27.4,10500,"",
PG,Ramon Sessions,MIL,MIL @ TOR, 7:00 PM,21.1,10500,"",
SF-PF,Jeff Green,BOS,BOS @ PHI, 7:00 PM,25.5,10400,"",
PG,DJ Augustin,CHI,CHI vs ORL, 8:00 PM,21.9,10400,"",
PF,Kyle O'Quinn,ORL,ORL @ CHI, 8:00 PM,16.9,10400,"",
PG,Patrick Beverley,HOU,HOU vs SAS, 8:00 PM,21.2,10400,"",OUT
C,Omer Asik,HOU,HOU vs SAS, 8:00 PM,17.3,10400,"",
SG,Kevin Martin,MIN,MIN @ GSW,10:30 PM,26.0,10300,"",OUT
SG-SF,Jimmy Butler,CHI,CHI vs ORL, 8:00 PM,26.5,10300,"",
SF-PF,Tobias Harris,ORL,ORL @ CHI, 8:00 PM,26.8,10300,"",
SG,Austin Rivers,NOP,NOP vs OKC, 8:00 PM,13.6,10300,"",
SG,Eric Gordon,NOP,NOP vs OKC, 8:00 PM,24.1,10300,"",OUT
