Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SG,James Harden,HOU,HOU @ BKN, 8:00 PM,39.7,17200,"",
PG,Stephen Curry,GSW,GSW @ DAL, 8:30 PM,41.5,16300,"",
PF,LaMarcus Aldridge,POR,POR @ LAL,10:30 PM,42.9,16200,"",
C,Dwight Howard,HOU,HOU @ BKN, 8:00 PM,38.7,14800,"",OUT
PF-C,Pau Gasol,LAL,LAL vs POR,10:30 PM,36.2,14200,"",OUT
PF,Dirk Nowitzki,DAL,DAL vs GSW, 8:30 PM,34.5,13700,"",
SG,Monta Ellis,DAL,DAL vs GSW, 8:30 PM,32.8,13400,"",
SF,Chandler Parsons,HOU,HOU @ BKN, 8:00 PM,30.2,12800,"",
C,Brook Lopez,BKN,BKN vs HOU, 8:00 PM,32.6,12700,"",OUT
PG,Damian Lillard,POR,POR @ LAL,10:30 PM,33.3,12300,"",
PF,David Lee,GSW,GSW @ DAL, 8:30 PM,33.2,12000,"",OUT
PG,Deron Williams,BKN,BKN vs HOU, 8:00 PM,28.3,11800,"",
SF,Nicolas Batum,POR,POR @ LAL,10:30 PM,30.5,11500,"",
C,Robin Lopez,POR,POR @ LAL,10:30 PM,26.0,10800,"",
SG,Kobe Bryant,LAL,LAL vs POR,10:30 PM,25.8,10100,"",OUT
SG,Klay Thompson,GSW,GSW @ DAL, 8:30 PM,26.6,10000,"",
SF-PF,Terrence Jones,HOU,HOU @ BKN, 8:00 PM,25.2,9900,"",
SF,Paul Pierce,BKN,BKN vs HOU, 8:00 PM,24.2,9800,"",
SG,Jodie Meeks,LAL,LAL vs POR,10:30 PM,22.9,9700,"",
SG-SF,Joe Johnson,BKN,BKN vs HOU, 8:00 PM,23.9,9400,"",
PG,Jose Calderon,DAL,DAL vs GSW, 8:30 PM,22.6,9400,"",
PF-C,Andray Blatche,BKN,BKN vs HOU, 8:00 PM,22.2,9100,"",
C,Chris Kaman,LAL,LAL vs POR,10:30 PM,20.4,9000,"",
C,Andrew Bogut,GSW,GSW @ DAL, 8:30 PM,26.2,9000,"",OUT
SG,Wesley Matthews,POR,POR @ LAL,10:30 PM,25.5,9000,"",
SG-SF,Nick Young,LAL,LAL vs POR,10:30 PM,22.6,8800,"",
SF,Shawn Marion,DAL,DAL vs GSW, 8:30 PM,23.2,8800,"",
SG-SF,Andre Iguodala,GSW,GSW @ DAL, 8:30 PM,23.4,8800,"",
PG,Kendall Marshall,LAL,LAL vs POR,10:30 PM,23.9,8800,"",
PF-C,Jordan Hill,LAL,LAL vs POR,10:30 PM,19.9,8800,"",
SG-SF,Vince Carter,DAL,DAL vs GSW, 8:30 PM,21.6,8700,"",
C,Omer Asik,HOU,HOU @ BKN, 8:00 PM,14.1,8500,"",
PG,Shaun Livingston,BKN,BKN vs HOU, 8:00 PM,19.0,8300,"",
SG,Kent Bazemore,LAL,LAL vs POR,10:30 PM,10.0,8200,"",
PG,Mo Williams,POR,POR @ LAL,10:30 PM,18.8,8200,"",
PF,Ryan Kelly,LAL,LAL vs POR,10:30 PM,16.1,8200,"",
C,Samuel Dalembert,DAL,DAL vs GSW, 8:30 PM,18.0,8100,"",
PG,Jeremy Lin,HOU,HOU @ BKN, 8:00 PM,21.9,8000,"",
PG,Jordan Farmar,LAL,LAL vs POR,10:30 PM,20.4,8000,"",OUT
PG,Patrick Beverley,HOU,HOU @ BKN, 8:00 PM,21.0,7800,"",OUT
SG-SF,Alan Anderson,BKN,BKN vs HOU, 8:00 PM,12.5,7800,"",
C,Robert Sacre,LAL,LAL vs POR,10:30 PM,12.1,7800,"",
SF,Draymond Green,GSW,GSW @ DAL, 8:30 PM,17.5,7800,"",
SG,Jordan Crawford,GSW,GSW @ DAL, 8:30 PM,18.8,7700,"",
SG-SF,Wesley Johnson,LAL,LAL vs POR,10:30 PM,18.8,7700,"",
PF-C,Donatas Motiejunas,HOU,HOU @ BKN, 8:00 PM,11.2,7600,"",
PF,Mirza Teletovic,BKN,BKN vs HOU, 8:00 PM,14.7,7600,"",
PF-C,Brandan Wright,DAL,DAL vs GSW, 8:30 PM,17.5,7500,"",
SG,Marcus Thornton,BKN,BKN vs HOU, 8:00 PM,14.8,7400,"",OUT
SF,Harrison Barnes,GSW,GSW @ DAL, 8:30 PM,17.4,7400,"",
PG,Steve Blake,GSW,GSW @ DAL, 8:30 PM,20.2,7300,"",
PF,Kevin Garnett,BKN,BKN vs HOU, 8:00 PM,19.2,7300,"",OUT
PF-C,Marreese Speights,GSW,GSW @ DAL, 8:30 PM,11.0,7000,"",
PF-C,Jermaine O'Neal,GSW,GSW @ DAL, 8:30 PM,16.7,7000,"",
PF-C,Mason Plumlee,BKN,BKN vs HOU, 8:00 PM,14.7,6400,"",
PG,Steve Nash,LAL,LAL vs POR,10:30 PM,16.5,5900,"",OUT
PG,Isaiah Canaan,HOU,HOU @ BKN, 8:00 PM,5.1,5900,"",
SF,Dorell Wright,POR,POR @ LAL,10:30 PM,10.5,5800,"",
SG,Will Barton,POR,POR @ LAL,10:30 PM,7.0,5700,"",
PF,Thomas Robinson,POR,POR @ LAL,10:30 PM,11.3,5700,"",
PG,Jorge Gutierrez,BKN,BKN vs HOU, 8:00 PM,8.9,5400,"",
PG,Devin Harris,DAL,DAL vs GSW, 8:30 PM,16.5,5400,"",
