Position,PlayerName,Team,Opponent,Salary,PPG
SG,Wilson Chandler,Nuggets,Bucks,9350,25.5
SF,Wilson Chandler,Nuggets,Bucks,9350,25.5
PG,Ty Lawson,Nuggets,Bucks,13550,37.0
C,Timofey Mozgov,Nuggets,Bucks,7000,18.3
PF,Kenneth Faried,Nuggets,Bucks,10200,23.7
SF,Jordan Hamilton,Nuggets,Bucks,6950,14.4
PG,Randy Foye,Nuggets,Bucks,10450,21.6
SG,Randy Foye,Nuggets,Bucks,10450,21.6
C,Darrell Arthur,Nuggets,Bucks,5000,11.5
PF,Darrell Arthur,Nuggets,Bucks,5000,11.5
C,Anthony Randolph,Nuggets,Bucks,5000,11.0
PF,Anthony Randolph,Nuggets,Bucks,5000,11.0
C,J.J. Hickson,Nuggets,Bucks,10000,26.7
PF,J.J. Hickson,Nuggets,Bucks,10000,26.7
SG,Evan Fournier,Nuggets,Bucks,8000,11.9
SF,Quincy Miller,Nuggets,Bucks,6200,9.1
C,Jermaine O'Neal,Warriors,Rockets,5850,14.1
C,David Lee,Warriors,Rockets,12350,34.4
PF,David Lee,Warriors,Rockets,12350,34.4
PG,Stephen Curry,Warriors,Rockets,18200,46.7
SG,Stephen Curry,Warriors,Rockets,18200,46.7
SG,Klay Thompson,Warriors,Rockets,10600,28.5
SF,Klay Thompson,Warriors,Rockets,10600,28.5
C,Andrew Bogut,Warriors,Rockets,12100,28.2
SG,Andre Iguodala,Warriors,Rockets,9750,25.1
SF,Andre Iguodala,Warriors,Rockets,9750,25.1
C,Marreese Speights,Warriors,Rockets,5750,10.9
PF,Marreese Speights,Warriors,Rockets,5750,10.9
PG,Jordan Crawford,Warriors,Rockets,6350,22.8
SG,Jordan Crawford,Warriors,Rockets,6350,22.8
PF,Harrison Barnes,Warriors,Rockets,7800,18.6
SF,Harrison Barnes,Warriors,Rockets,7800,18.6
SF,Draymond Green,Warriors,Rockets,7450,16.5
C,Omer Asik,Rockets,Warriors,5000,12.6
PF,Omer Asik,Rockets,Warriors,5000,12.6
SF,Omri Casspi,Rockets,Warriors,5000,15.5
PG,Jeremy Lin,Rockets,Warriors,8400,24.6
SG,Jeremy Lin,Rockets,Warriors,8400,24.6
